,"('CV1', 'day')","('CV1', 'night')","('CV6', 'day')","('CV6', 'night')","('CV12', 'day')","('CV12', 'night')","('V_TR', 'day')","('V_TR', 'night')",1,2,3,4,5,6,7,8,9
27,0,0,0,1,1,0,1,1,0.5774,0.1233,0.468,0.2898,0.3434,0.1004,284879.1695,2791.9419,0.1989
28,0,0,0,1,1,1,0,0,0.5442,0.2032,0.5272,0.4054,0.3251,0.111,256860.5606,3110.1426,0.1329
29,0,0,0,1,1,1,0,1,0.582,0.1215,0.5203,0.3703,0.3631,0.1004,285570.3634,3046.3818,0.2434
30,0,0,0,1,1,1,1,0,0.567,0.2328,0.4801,0.3102,0.3251,0.1036,262202.7011,2847.7705,0.2519
31,0,0,0,1,1,1,1,1,0.6149,0.2751,0.5139,0.3346,0.3853,0.1029,251932.702,2849.5676,0.3034
32,0,0,1,0,0,0,0,0,0.5398,0.193,0.5227,0.3964,0.3236,0.1078,259977.5585,3091.7754,0.1381
33,0,0,1,0,0,0,0,1,0.5792,0.1909,0.5253,0.3873,0.3624,0.1078,260194.8899,3083.7871,0.2162
34,0,0,1,0,0,0,1,0,0.5536,0.1571,0.5035,0.3577,0.3373,0.1004,274692.2854,2822.8252,0.2979
35,0,0,1,0,0,0,1,1,0.6163,0.2758,0.5103,0.3849,0.3513,0.1039,250846.8826,2885.155,0.2511
36,0,0,1,0,0,1,0,0,0.5339,0.1124,0.5261,0.3982,0.3239,0.0983,286828.482,3104.4971,0.13
37,0,0,1,0,0,1,0,1,0.5716,0.1152,0.5132,0.3696,0.358,0.0986,287654.8532,3014.2119,0.237
38,0,0,1,0,0,1,1,0,0.5556,0.1131,0.5052,0.3599,0.3376,0.0983,288429.649,2816.7822,0.2894
39,0,0,1,0,0,1,1,1,0.615,0.2769,0.505,0.388,0.3554,0.1039,252035.4744,2868.1396,0.2839
40,0,0,1,0,1,0,0,0,0.5449,0.1892,0.5279,0.4054,0.3244,0.1095,261165.3515,3097.7268,0.1337
41,0,0,1,0,1,0,0,1,0.5837,0.1962,0.5248,0.3854,0.3609,0.1095,258755.0749,3059.4141,0.2197
42,0,0,1,0,1,0,1,0,0.5685,0.3001,0.4808,0.3113,0.3248,0.106,247954.2221,2839.6348,0.2528
43,0,0,1,0,1,0,1,1,0.5943,0.124,0.4824,0.3143,0.3543,0.1,285526.4687,2781.7278,0.2688
44,0,0,1,0,1,1,0,0,0.5484,0.1962,0.5319,0.4091,0.3271,0.1085,258442.5182,3097.4124,0.1355
45,0,0,1,0,1,1,0,1,0.5891,0.1152,0.5244,0.3824,0.3665,0.099,288053.2432,3030.8608,0.2339
46,0,0,1,0,1,1,1,0,0.5616,0.1659,0.4731,0.3049,0.3197,0.1011,277200.967,2828.365,0.2515
47,0,0,1,0,1,1,1,1,0.5977,0.1261,0.4941,0.3232,0.3682,0.1,285857.1617,2812.2578,0.2867
48,0,0,1,1,0,0,0,0,0.5382,0.1884,0.5254,0.4024,0.3241,0.1078,260812.715,3097.3562,0.1311
49,0,0,1,1,0,0,0,1,0.5761,0.1937,0.5234,0.3869,0.3605,0.1088,260024.6263,3130.324,0.2105
50,0,0,1,1,0,0,1,0,0.5606,0.1303,0.518,0.373,0.3426,0.1007,284794.2086,2874.6665,0.292
51,0,0,1,1,0,0,1,1,0.6167,0.3138,0.4992,0.3794,0.347,0.1071,239429.2796,2877.0869,0.2591
52,0,0,1,1,0,1,0,0,0.5384,0.1902,0.5267,0.4007,0.326,0.1078,261633.781,3108.6482,0.1334
53,0,0,1,1,0,1,0,1,0.5774,0.1145,0.5197,0.3704,0.3635,0.0986,287854.8738,3062.5083,0.2418
54,0,0,1,1,0,1,1,0,0.5639,0.1641,0.5113,0.3767,0.3433,0.1014,273156.238,2864.6047,0.3011
55,0,0,1,1,0,1,1,1,0.624,0.2793,0.5131,0.3938,0.3644,0.1039,251590.4727,2906.1165,0.3164
56,0,0,1,1,1,0,0,0,0.5483,0.1899,0.5272,0.403,0.3251,0.1099,261288.1074,3103.0271,0.1368
57,0,0,1,1,1,0,0,1,0.5871,0.1944,0.5246,0.3886,0.3622,0.1095,259126.9653,3086.2378,0.2211
58,0,0,1,1,1,0,1,0,0.5591,0.2142,0.4708,0.2979,0.3165,0.1018,266428.9038,2841.134,0.2204
59,0,0,1,1,1,0,1,1,0.5867,0.1127,0.4734,0.3004,0.3476,0.0993,288554.7472,2825.6682,0.2455
60,0,0,1,1,1,1,0,0,0.5479,0.1976,0.5288,0.4056,0.3254,0.1095,258040.02,3103.0005,0.1376
61,0,0,1,1,1,1,0,1,0.5931,0.1236,0.5243,0.3877,0.3677,0.1004,284880.0519,3069.666,0.2422
62,0,0,1,1,1,1,1,0,0.5812,0.1944,0.4856,0.3307,0.3337,0.1011,270946.3363,2836.0139,0.3038
63,0,0,1,1,1,1,1,1,0.5675,0.1818,0.4556,0.2784,0.3375,0.1007,272795.4425,2790.7683,0.1655
64,0,1,0,0,0,0,0,0,0.5408,0.1708,0.5275,0.3995,0.3258,0.1011,270029.7157,3100.1545,0.1367
65,0,1,0,0,0,0,0,1,0.579,0.1934,0.5278,0.3899,0.3635,0.1081,259763.7109,3051.9575,0.2122
66,0,1,0,0,0,0,1,0,0.5467,0.1557,0.5066,0.3664,0.3339,0.1004,274020.6587,2878.0078,0.2506
67,0,1,0,0,0,0,1,1,0.6166,0.2983,0.5034,0.383,0.3493,0.1036,246601.7081,2854.1345,0.2526
68,0,1,0,0,0,1,0,0,0.536,0.162,0.524,0.3917,0.3232,0.1,273940.6441,3097.2251,0.1371
69,0,1,0,0,0,1,0,1,0.5707,0.1148,0.5177,0.3685,0.3603,0.0986,287869.6064,3023.7239,0.2366
70,0,1,0,0,0,1,1,0,0.5749,0.1504,0.5237,0.3767,0.3536,0.1,277448.7062,2903.406,0.307
71,0,1,0,0,0,1,1,1,0.6222,0.1215,0.5125,0.3859,0.3647,0.099,284683.3154,2865.6787,0.2989
72,0,1,0,0,1,0,0,0,0.5438,0.192,0.5277,0.3951,0.3259,0.1078,260339.3348,3096.9685,0.1375
73,0,1,0,0,1,0,0,1,0.5881,0.1916,0.5267,0.3907,0.3633,0.1078,260437.0114,3056.6128,0.2255
74,0,1,0,0,1,0,1,0,0.5638,0.1765,0.4817,0.306,0.3238,0.1011,275051.4067,2851.1677,0.2472
75,0,1,0,0,1,0,1,1,0.5805,0.1194,0.4698,0.2928,0.3447,0.1,286531.1911,2768.2737,0.2167
76,0,1,0,0,1,1,0,0,0.5399,0.1987,0.5241,0.3983,0.3242,0.1095,257695.4447,3086.6299,0.1316
77,0,1,0,0,1,1,0,1,0.5845,0.1261,0.5226,0.3782,0.3655,0.1004,284509.4704,3022.5828,0.2378
78,0,1,0,0,1,1,1,0,0.5625,0.1243,0.4791,0.3033,0.3228,0.1004,284786.8462,2840.6624,0.2361
79,0,1,0,0,1,1,1,1,0.5826,0.1694,0.4759,0.2897,0.3539,0.1007,277157.729,2755.7305,0.1958
80,0,1,0,1,0,0,0,0,0.5416,0.1867,0.5275,0.4025,0.3281,0.1078,262536.2886,3123.3955,0.1337
81,0,1,0,1,0,0,0,1,0.5749,0.193,0.5135,0.3785,0.3544,0.1078,260118.903,3053.1667,0.2194
82,0,1,0,1,0,0,1,0,0.5464,0.1374,0.4989,0.3587,0.3305,0.0986,281691.5647,2846.6719,0.2761
83,0,1,0,1,0,0,1,1,0.6047,0.149,0.4887,0.3711,0.3353,0.099,277929.3456,2838.5466,0.2298
84,0,1,0,1,0,1,0,0,0.5415,0.1708,0.5298,0.4055,0.3277,0.1029,265830.0632,3128.0349,0.1361
85,0,1,0,1,0,1,0,1,0.5776,0.1124,0.5171,0.3672,0.3624,0.0986,288545.3879,3059.7219,0.2393
86,0,1,0,1,0,1,1,0,0.5595,0.1603,0.5137,0.3709,0.3443,0.0997,275499.1605,2864.4707,0.3029
87,0,1,0,1,0,1,1,1,0.6214,0.1236,0.5134,0.3883,0.3643,0.1007,285629.8847,2907.9219,0.2927
88,0,1,0,1,1,0,0,0,0.5431,0.1983,0.5257,0.4,0.3235,0.1113,257587.1798,3097.3481,0.1339
89,0,1,0,1,1,0,0,1,0.5824,0.1997,0.5231,0.382,0.3601,0.1095,257649.3948,3081.3857,0.2138
90,0,1,0,1,1,0,1,0,0.5711,0.2747,0.4853,0.3201,0.3284,0.1043,254591.8731,2833.9639,0.2811
91,0,1,0,1,1,0,1,1,0.6125,0.1265,0.5036,0.3395,0.3742,0.1004,284678.8752,2827.0767,0.3302
92,0,1,0,1,1,1,0,0,0.5456,0.1532,0.5277,0.405,0.3265,0.1011,277712.8255,3103.0195,0.1336
93,0,1,0,1,1,1,0,1,0.5847,0.124,0.5229,0.3808,0.3649,0.1004,284796.3864,3064.8467,0.2343
94,0,1,0,1,1,1,1,0,0.5646,0.1726,0.4802,0.3082,0.3235,0.1007,276680.608,2852.7556,0.2502
95,0,1,0,1,1,1,1,1,0.5909,0.1877,0.4883,0.3103,0.3622,0.1011,272445.2631,2827.6335,0.2414
96,0,1,1,0,0,0,0,0,0.5396,0.1909,0.5218,0.3988,0.3232,0.1088,259816.1845,3086.4375,0.1356
97,0,1,1,0,0,0,0,1,0.5764,0.193,0.5222,0.3851,0.3592,0.1078,259764.8652,3067.728,0.2156
98,0,1,1,0,0,0,1,0,0.5591,0.155,0.5152,0.3736,0.3451,0.0997,275768.7965,2863.6541,0.3065
99,0,1,1,0,0,0,1,1,0.6146,0.1712,0.5052,0.3858,0.3523,0.1025,269147.9495,2853.0098,0.2774
100,0,1,1,0,0,1,0,0,0.5448,0.1828,0.5284,0.4048,0.3272,0.1029,264426.8742,3097.5586,0.1375
101,0,1,1,0,0,1,0,1,0.5864,0.1145,0.531,0.3912,0.3716,0.0986,287834.5309,3067.583,0.2379
102,0,1,1,0,0,1,1,0,0.5571,0.1645,0.5118,0.3707,0.3418,0.1014,273224.6996,2852.3352,0.2824
103,0,1,1,0,0,1,1,1,0.6094,0.1293,0.495,0.3734,0.3516,0.1011,282737.3255,2830.5254,0.2722
104,0,1,1,0,1,0,0,0,0.5459,0.2004,0.5276,0.4037,0.3253,0.1095,257345.0382,3097.9272,0.1343
105,0,1,1,0,1,0,0,1,0.5847,0.181,0.5228,0.3834,0.3597,0.1043,265573.7358,3050.3757,0.2193
106,0,1,1,0,1,0,1,0,0.5716,0.1832,0.4815,0.3131,0.3272,0.1011,273141.5663,2851.6116,0.2601
107,0,1,1,0,1,0,1,1,0.5933,0.125,0.4832,0.3068,0.3553,0.1,285083.8123,2772.2473,0.2524
108,0,1,1,0,1,1,0,0,0.5481,0.2022,0.5346,0.4061,0.3311,0.1113,257653.751,3120.0601,0.1363
109,0,1,1,0,1,1,0,1,0.5914,0.1254,0.533,0.3874,0.3728,0.1011,284516.3496,3079.2661,0.2419
110,0,1,1,0,1,1,1,0,0.571,0.2434,0.481,0.3099,0.3272,0.1021,259376.5325,2853.791,0.2474
111,0,1,1,0,1,1,1,1,0.6276,0.1476,0.5283,0.3623,0.3958,0.1007,280495.4904,2841.9231,0.3838
112,0,1,1,1,0,0,0,0,0.5398,0.1923,0.5243,0.3994,0.3245,0.1078,260339.9995,3103.092,0.1367
113,0,1,1,1,0,0,0,1,0.5845,0.1927,0.5301,0.3925,0.3672,0.1078,260078.777,3103.3779,0.2155
114,0,1,1,1,0,0,1,0,0.5638,0.1603,0.5112,0.374,0.3424,0.1004,275169.9889,2863.2383,0.3037
115,0,1,1,1,0,0,1,1,0.6135,0.1011,0.5045,0.3852,0.3521,0.0983,292113.9899,2866.4219,0.2818
116,0,1,1,1,0,1,0,0,0.5407,0.1916,0.5264,0.4051,0.3256,0.1078,260687.8489,3130.5195,0.1337
117,0,1,1,1,0,1,0,1,0.5801,0.1148,0.5208,0.3761,0.3638,0.0986,287892.659,3064.2031,0.2348
118,0,1,1,1,0,1,1,0,0.5578,0.1335,0.5072,0.3666,0.3409,0.0983,283939.0799,2843.4241,0.2986
119,0,1,1,1,0,1,1,1,0.6215,0.2712,0.5096,0.3852,0.3615,0.1021,254821.0191,2901.1421,0.289
120,0,1,1,1,1,0,0,0,0.5467,0.2046,0.5321,0.4004,0.3272,0.1095,256714.6099,3113.4424,0.1365
121,0,1,1,1,1,0,0,1,0.5877,0.1916,0.5231,0.3873,0.3615,0.1092,260559.6147,3092.8081,0.2231
122,0,1,1,1,1,0,1,0,0.5619,0.2117,0.4748,0.3024,0.3194,0.1021,266193.9846,2839.0713,0.2352
123,0,1,1,1,1,0,1,1,0.6318,0.124,0.5227,0.3661,0.3886,0.1004,284595.1675,2883.5557,0.3847
124,0,1,1,1,1,1,0,0,0.5469,0.1131,0.5267,0.4026,0.3251,0.0983,287584.3624,3103.103,0.1355
125,0,1,1,1,1,1,0,1,0.5909,0.1222,0.5253,0.386,0.3675,0.1004,285523.5246,3069.886,0.238
126,0,1,1,1,1,1,1,0,0.585,0.1902,0.4965,0.3365,0.3406,0.1011,272092.0297,2874.613,0.3266
127,0,1,1,1,1,1,1,1,0.6127,0.1973,0.502,0.3369,0.3777,0.1007,270185.3876,2862.9146,0.3117
128,1,0,0,0,0,0,0,0,0.537,0.1613,0.5251,0.3979,0.3243,0.099,273140.6509,3104.3389,0.133
129,1,0,0,0,0,0,0,1,0.5752,0.1906,0.5204,0.3819,0.3581,0.1078,260909.2328,3042.5962,0.22
130,1,0,0,0,0,0,1,0,0.5616,0.1522,0.5077,0.3731,0.34,0.1007,276716.0649,2841.5688,0.296
131,1,0,0,0,0,0,1,1,0.6173,0.1652,0.51,0.3891,0.3547,0.1021,273343.7099,2857.9729,0.2829
132,1,0,0,0,0,1,0,0,0.5409,0.1853,0.5244,0.4008,0.3253,0.1074,264139.8458,3086.1499,0.1343
133,1,0,0,0,0,1,0,1,0.5733,0.1148,0.513,0.368,0.3577,0.0986,287885.8661,2997.3933,0.2322
134,1,0,0,0,0,1,1,0,0.5646,0.1656,0.5156,0.3744,0.3446,0.1043,271087.0582,2868.7717,0.3025
135,1,0,0,0,0,1,1,1,0.607,0.2783,0.4955,0.3758,0.3495,0.1039,251241.8868,2828.9336,0.2627
136,1,0,0,0,1,0,0,0,0.5437,0.1973,0.5313,0.4066,0.3267,0.1088,258565.2463,3108.7385,0.1324
137,1,0,0,0,1,0,0,1,0.5844,0.1948,0.5231,0.3839,0.36,0.1095,259708.6747,3048.8044,0.2156
138,1,0,0,0,1,0,1,0,0.5731,0.2054,0.4854,0.3212,0.3292,0.1014,268415.3536,2858.9321,0.2864
139,1,0,0,0,1,0,1,1,0.5926,0.1208,0.4805,0.308,0.3523,0.1,286174.6378,2783.1919,0.2593
140,1,0,0,0,1,1,0,0,0.547,0.1437,0.5327,0.4069,0.3279,0.106,279254.7117,3108.3616,0.1365
141,1,0,0,0,1,1,0,1,0.5867,0.1293,0.5233,0.3794,0.3654,0.1004,283912.3365,3019.9565,0.2403
142,1,0,0,0,1,1,1,0,0.5675,0.2871,0.4815,0.3051,0.3258,0.1043,251298.0084,2845.1689,0.2383
143,1,0,0,0,1,1,1,1,0.5926,0.181,0.489,0.3083,0.3638,0.1011,273786.436,2793.9109,0.2509
144,1,0,0,1,0,0,0,0,0.531,0.1603,0.5195,0.3868,0.3195,0.1043,274297.9043,3069.3638,0.135
145,1,0,0,1,0,0,0,1,0.5726,0.1927,0.5198,0.3821,0.3564,0.1078,260092.3246,3086.9604,0.2086
146,1,0,0,1,0,0,1,0,0.5516,0.1684,0.5062,0.3644,0.3322,0.1018,271843.4632,2868.3481,0.2514
147,1,0,0,1,0,0,1,1,0.6155,0.1131,0.5057,0.3753,0.3563,0.0986,289054.0785,2878.6116,0.2768
148,1,0,0,1,0,1,0,0,0.529,0.1289,0.5221,0.3864,0.3218,0.099,283872.9139,3097.7422,0.1333
149,1,0,0,1,0,1,0,1,0.5797,0.1141,0.5234,0.3796,0.3663,0.0986,287907.3913,3075.7644,0.2367
150,1,0,0,1,0,1,1,0,0.5522,0.1592,0.5158,0.3601,0.3417,0.1014,275397.0025,2879.1777,0.2739
151,1,0,0,1,0,1,1,1,0.6157,0.2702,0.5037,0.3823,0.3565,0.1043,253138.8979,2890.2791,0.2836
152,1,0,0,1,1,0,0,0,0.5467,0.1948,0.5313,0.4072,0.3269,0.105,260606.1817,3108.6191,0.1333
153,1,0,0,1,1,0,0,1,0.5898,0.2001,0.5248,0.3894,0.363,0.1095,257539.6609,3086.9446,0.2257
154,1,0,0,1,1,0,1,0,0.5609,0.2071,0.4716,0.3013,0.3179,0.1018,268048.9779,2841.0247,0.2357
155,1,0,0,1,1,0,1,1,0.6122,0.1064,0.5031,0.3326,0.3734,0.1,290375.5253,2837.9275,0.3064
156,1,0,0,1,1,1,0,0,0.5456,0.205,0.5307,0.4058,0.3261,0.1095,256383.152,3108.4663,0.1323
157,1,0,0,1,1,1,0,1,0.5897,0.1363,0.5233,0.3796,0.3658,0.1004,282505.4694,3064.1382,0.2334
158,1,0,0,1,1,1,1,0,0.5659,0.2578,0.4763,0.3089,0.3218,0.1014,256798.8129,2847.0398,0.2535
159,1,0,0,1,1,1,1,1,0.592,0.1423,0.484,0.3031,0.3628,0.1004,283076.8179,2841.2642,0.24
160,1,0,1,0,0,0,0,0,0.5372,0.193,0.5216,0.3959,0.3218,0.1078,259998.9507,3106.24,0.1342
161,1,0,1,0,0,0,0,1,0.5746,0.1715,0.5231,0.385,0.3593,0.1018,269002.4954,3066.6565,0.2129
162,1,0,1,0,0,0,1,0,0.5638,0.1529,0.5121,0.3766,0.3442,0.0997,276522.8233,2864.1228,0.3165
163,1,0,1,0,0,0,1,1,0.6113,0.2705,0.4998,0.3773,0.3439,0.1036,254355.3132,2850.1799,0.2323
164,1,0,1,0,0,1,0,0,0.5386,0.1916,0.5262,0.4005,0.3243,0.1078,260668.7597,3097.3699,0.135
165,1,0,1,0,0,1,0,1,0.5775,0.1152,0.525,0.3777,0.3653,0.0986,287820.8218,3030.6216,0.2326
166,1,0,1,0,0,1,1,0,0.5628,0.1437,0.5064,0.3653,0.3414,0.1004,280938.8855,2840.2737,0.2961
167,1,0,1,0,0,1,1,1,0.6084,0.1261,0.4973,0.372,0.351,0.1004,283563.3419,2844.6606,0.262
168,1,0,1,0,1,0,0,0,0.5531,0.2043,0.5303,0.4094,0.3302,0.1095,256696.1663,3102.9915,0.1378
169,1,0,1,0,1,0,0,1,0.5983,0.1958,0.5361,0.4082,0.3702,0.1092,259409.9414,3094.083,0.2174
170,1,0,1,0,1,0,1,0,0.5645,0.1884,0.4739,0.311,0.3216,0.0997,272791.3504,2828.3887,0.2616
171,1,0,1,0,1,0,1,1,0.5949,0.1222,0.4821,0.3136,0.3548,0.1,285824.0048,2769.5945,0.2634
172,1,0,1,0,1,1,0,0,0.546,0.192,0.5258,0.402,0.3234,0.1078,260630.5622,3091.9375,0.1356
173,1,0,1,0,1,1,0,1,0.5889,0.1173,0.5219,0.3832,0.3651,0.0986,287593.3669,3025.2971,0.2366
174,1,0,1,0,1,1,1,0,0.557,0.2899,0.4681,0.2961,0.3144,0.105,250091.9457,2823.8801,0.2148
175,1,0,1,0,1,1,1,1,0.5982,0.2113,0.4908,0.3175,0.3671,0.1021,266657.8849,2781.6272,0.2805
176,1,0,1,1,0,0,0,0,0.5304,0.1412,0.5229,0.3905,0.322,0.1018,276640.6008,3096.9187,0.1321
177,1,0,1,1,0,0,0,1,0.5852,0.1923,0.5337,0.3994,0.3677,0.1078,260072.5929,3116.041,0.2161
178,1,0,1,1,0,0,1,0,0.5616,0.1522,0.5144,0.3735,0.347,0.0983,278832.2344,2851.2969,0.3287
179,1,0,1,1,0,0,1,1,0.6063,0.1638,0.4916,0.3724,0.3435,0.1032,271001.7408,2848.7786,0.2428
180,1,0,1,1,0,1,0,0,0.543,0.1722,0.5249,0.3972,0.3251,0.1014,267190.7232,3102.7959,0.1411
181,1,0,1,1,0,1,0,1,0.5841,0.1141,0.5238,0.3794,0.3671,0.0986,287909.2749,3075.1343,0.2419
182,1,0,1,1,0,1,1,0,0.5619,0.1508,0.5154,0.3737,0.344,0.1,276482.263,2875.8792,0.3084
183,1,0,1,1,0,1,1,1,0.6136,0.2758,0.5026,0.3736,0.3582,0.1036,253972.939,2876.8477,0.2842
184,1,0,1,1,1,0,0,0,0.5491,0.1927,0.5286,0.4051,0.3268,0.1095,259806.4324,3108.5994,0.1371
185,1,0,1,1,1,0,0,1,0.5829,0.1955,0.5237,0.3881,0.3614,0.1095,258324.378,3098.2068,0.208
186,1,0,1,1,1,0,1,0,0.5595,0.1877,0.4715,0.2965,0.3178,0.1018,273366.5641,2821.7324,0.2253
187,1,0,1,1,1,0,1,1,0.5891,0.1205,0.4728,0.3055,0.349,0.1,285626.0623,2784.8,0.2518
188,1,0,1,1,1,1,0,0,0.5495,0.1779,0.5344,0.4101,0.3292,0.1021,267958.6221,3125.4424,0.1359
189,1,0,1,1,1,1,0,1,0.5927,0.1275,0.529,0.3903,0.3699,0.1004,284255.9897,3080.7925,0.2372
190,1,0,1,1,1,1,1,0,0.5588,0.1398,0.4712,0.2992,0.3166,0.1004,282520.4,2833.4033,0.2285
191,1,0,1,1,1,1,1,1,0.5847,0.1589,0.476,0.2963,0.3546,0.1,279718.0146,2831.812,0.2251
192,1,1,0,0,0,0,0,0,0.5308,0.1782,0.5231,0.3867,0.3214,0.1007,264403.641,3074.3726,0.1345
193,1,1,0,0,0,0,0,1,0.5803,0.1927,0.5262,0.392,0.362,0.1078,260107.8975,3056.6597,0.21
194,1,1,0,0,0,0,1,0,0.5641,0.1437,0.5136,0.3813,0.3408,0.0986,278154.787,2882.5657,0.2853
195,1,1,0,0,0,0,1,1,0.6071,0.1184,0.4974,0.3778,0.3459,0.0983,284449.2476,2831.709,0.261
196,1,1,0,0,0,1,0,0,0.5358,0.1673,0.523,0.3953,0.3223,0.1053,268593.0962,3086.6682,0.1338
197,1,1,0,0,0,1,0,1,0.5894,0.1138,0.5307,0.3907,0.3719,0.0983,288075.0023,3068.748,0.242
198,1,1,0,0,0,1,1,0,0.5664,0.1046,0.5124,0.3714,0.3474,0.0983,291278.4998,2852.3159,0.3364
199,1,1,0,0,0,1,1,1,0.6204,0.1296,0.5124,0.3848,0.3623,0.1004,281674.984,2859.8989,0.288
200,1,1,0,0,1,0,0,0,0.5457,0.1927,0.5265,0.4007,0.3257,0.1095,259487.0491,3097.8179,0.1346
201,1,1,0,0,1,0,0,1,0.5884,0.1976,0.5248,0.3881,0.3621,0.1095,260161.1787,3051.0352,0.2236
202,1,1,0,0,1,0,1,0,0.5841,0.2518,0.499,0.3294,0.3407,0.1043,258568.1433,2882.1555,0.3092
203,1,1,0,0,1,0,1,1,0.6061,0.1233,0.4943,0.3258,0.3659,0.1,285888.5045,2785.3372,0.3017
204,1,1,0,0,1,1,0,0,0.5489,0.2061,0.5311,0.4065,0.3265,0.1095,256211.1468,3103.3809,0.1393
205,1,1,0,0,1,1,0,1,0.5891,0.1254,0.5206,0.3811,0.3646,0.1004,284508.8579,3030.3667,0.2329
206,1,1,0,0,1,1,1,0,0.5525,0.1821,0.4663,0.2903,0.3112,0.1007,273431.5213,2822.6001,0.2046
207,1,1,0,0,1,1,1,1,0.6432,0.1145,0.5458,0.3724,0.4129,0.1,288168.4454,2887.1245,0.391
208,1,1,0,1,0,0,0,0,0.5406,0.186,0.5308,0.4013,0.3277,0.1074,262331.5682,3109.2109,0.1358
209,1,1,0,1,0,0,0,1,0.5809,0.1927,0.5184,0.3837,0.3575,0.1081,259715.4966,3081.8523,0.2145
210,1,1,0,1,0,0,1,0,0.5581,0.1645,0.5087,0.3682,0.3337,0.1021,273743.8088,2873.9358,0.2387
211,1,1,0,1,0,0,1,1,0.6093,0.1634,0.5029,0.3802,0.3483,0.0997,272801.5837,2873.1658,0.2688
212,1,1,0,1,0,1,0,0,0.5439,0.186,0.5264,0.4073,0.3263,0.1078,262876.4536,3103.0483,0.1359
213,1,1,0,1,0,1,0,1,0.5865,0.1162,0.5219,0.387,0.367,0.0986,287542.914,3055.2368,0.2507
214,1,1,0,1,0,1,1,0,0.5525,0.1592,0.5089,0.369,0.3356,0.1014,274434.4393,2881.2646,0.258
