,"('V_TR', 'day')","('V_TR', 'night')","('CV8', 'day')","('CV8', 'night')","('CV3', 'day')","('CV3', 'night')","('CV12', 'day')","('CV12', 'night')",1,2,3,4,5,6,7,8,9
34,0,0,1,0,0,0,1,0,0.911,0.6249,0.3647,0.7405,0.6797,0.198,142499.417,14625.2539,0.759
35,0,0,1,0,0,0,1,1,0.9217,0.6664,0.3742,0.745,0.7089,0.2071,132010.174,14522.5596,0.7655
36,0,0,1,0,0,1,0,0,0.8618,0.5988,0.3532,0.694,0.6166,0.2128,142038.4129,14764.0566,0.6269
37,0,0,1,0,0,1,0,1,0.8724,0.5882,0.3614,0.7027,0.6426,0.1962,148528.0528,14695.5879,0.656
38,0,0,1,0,0,1,1,0,0.9097,0.6168,0.3622,0.7296,0.6839,0.1923,146280.7605,14748.7646,0.752
39,0,0,1,0,0,1,1,1,0.9173,0.6573,0.3684,0.7303,0.7053,0.2008,136026.724,14697.5898,0.755
40,0,0,1,0,1,0,0,0,0.8614,0.6066,0.3494,0.6953,0.6113,0.2201,137747.6131,14628.4609,0.6207
41,0,0,1,0,1,0,0,1,0.8699,0.5773,0.3572,0.6997,0.6348,0.1909,149866.1946,14611.3477,0.638
42,0,0,1,0,1,0,1,0,0.9138,0.608,0.3622,0.7405,0.6924,0.1913,148256.3657,14630.2881,0.771
43,0,0,1,0,1,0,1,1,0.9248,0.6745,0.3715,0.7458,0.7219,0.2159,132769.8459,14527.6094,0.7747
44,0,0,1,0,1,1,0,0,0.8614,0.609,0.3458,0.6902,0.612,0.2198,137331.756,14751.3223,0.6302
45,0,0,1,0,1,1,0,1,0.8713,0.597,0.3553,0.6972,0.6395,0.2043,143958.6554,14751.3223,0.6545
46,0,0,1,0,1,1,1,0,0.9181,0.6083,0.3664,0.747,0.7067,0.1916,147939.2012,14751.79,0.7816
47,0,0,1,0,1,1,1,1,0.9264,0.6604,0.3729,0.7487,0.7279,0.2078,136214.7484,14683.3613,0.7809
48,0,0,1,1,0,0,0,0,0.8585,0.6037,0.3518,0.6951,0.6069,0.218,138861.822,14625.248,0.6093
49,0,0,1,1,0,0,0,1,0.8676,0.572,0.3609,0.7001,0.6344,0.1881,151944.5996,14573.8984,0.6312
50,0,0,1,1,0,0,1,0,0.9125,0.6242,0.3664,0.7417,0.6843,0.1973,142687.8157,14625.2549,0.7615
51,0,0,1,1,0,0,1,1,0.9217,0.6664,0.3742,0.745,0.7089,0.2071,132012.2834,14522.5586,0.7655
52,0,0,1,1,0,1,0,0,0.8609,0.5939,0.3524,0.6937,0.6145,0.2124,143153.3804,14764.0566,0.626
53,0,0,1,1,0,1,0,1,0.8716,0.5889,0.3611,0.7012,0.6411,0.1962,148408.2745,14729.8184,0.6516
54,0,0,1,1,0,1,1,0,0.9097,0.6185,0.362,0.7296,0.6836,0.1923,145807.7938,14748.7637,0.7519
55,0,0,1,1,0,1,1,1,0.9173,0.6573,0.3684,0.7303,0.7053,0.2008,136027.601,14697.5889,0.755
56,0,0,1,1,1,0,0,0,0.8601,0.6066,0.3484,0.6938,0.6081,0.2201,137764.9456,14628.4648,0.6158
57,0,0,1,1,1,0,0,1,0.8694,0.5766,0.3571,0.6993,0.6343,0.1902,149964.5132,14611.3496,0.637
58,0,0,1,1,1,0,1,0,0.9139,0.6101,0.3621,0.7406,0.6925,0.1916,147602.1736,14630.29,0.7711
59,0,0,1,1,1,0,1,1,0.9248,0.6745,0.3715,0.7458,0.7218,0.2159,132767.955,14527.6104,0.7747
60,0,0,1,1,1,1,0,0,0.8654,0.6002,0.3504,0.6937,0.6245,0.2209,138742.6407,14768.4297,0.6419
61,0,0,1,1,1,1,0,1,0.8709,0.5967,0.3548,0.6969,0.6387,0.2043,144016.0037,14751.3223,0.6537
62,0,0,1,1,1,1,1,0,0.919,0.6115,0.3671,0.7477,0.7088,0.1916,147187.2895,14751.7881,0.7825
63,0,0,1,1,1,1,1,1,0.9265,0.6745,0.3729,0.7488,0.728,0.2159,132782.9836,14683.3604,0.7809
64,0,1,0,0,0,0,0,0,0.873,0.6006,0.3558,0.7077,0.6447,0.2135,141802.7885,14983.0039,0.6964
65,0,1,0,0,0,0,0,1,0.874,0.5988,0.3401,0.7042,0.6468,0.2135,142052.9213,15275.9229,0.7001
66,0,1,0,0,0,0,1,0,0.9133,0.6309,0.3614,0.7374,0.7044,0.2011,143723.9956,15030.1582,0.7727
67,0,1,0,0,0,0,1,1,0.9157,0.6703,0.3508,0.7369,0.7098,0.2103,133491.7989,15279.4902,0.7719
68,0,1,0,0,0,1,0,0,0.8728,0.6013,0.3564,0.7084,0.6448,0.2135,141631.2637,15014.1094,0.6937
69,0,1,0,0,0,1,0,1,0.8734,0.5995,0.3395,0.7016,0.6449,0.2135,141934.2982,15275.833,0.6973
70,0,1,0,0,0,1,1,0,0.9163,0.6418,0.3629,0.7436,0.7092,0.205,140176.1903,15090.9199,0.779
71,0,1,0,0,0,1,1,1,0.9156,0.6703,0.3508,0.7364,0.7097,0.2103,133485.6186,15279.4121,0.7715
72,0,1,0,0,1,0,0,0,0.8685,0.5914,0.3457,0.6942,0.6366,0.2096,144440.5753,15010.5371,0.6858
73,0,1,0,0,1,0,0,1,0.8703,0.577,0.3317,0.6955,0.6387,0.2071,147321.0116,15335.2246,0.6904
74,0,1,0,0,1,0,1,0,0.9168,0.6365,0.3628,0.7366,0.722,0.2039,141967.6262,15055.5127,0.7741
75,0,1,0,0,1,0,1,1,0.9161,0.6781,0.3469,0.7328,0.7185,0.2173,132058.9512,15369.666,0.7669
76,0,1,0,0,1,1,0,0,0.8702,0.6037,0.3464,0.7026,0.6383,0.2149,139993.1335,15038.1943,0.6913
77,0,1,0,0,1,1,0,1,0.8706,0.5932,0.3319,0.6937,0.6387,0.2096,143814.6338,15334.8906,0.6894
78,0,1,0,0,1,1,1,0,0.9174,0.639,0.3599,0.74,0.721,0.2064,140978.6342,15093.4902,0.7772
79,0,1,0,0,1,1,1,1,0.9162,0.6781,0.3468,0.7329,0.7185,0.2173,132042.6251,15369.667,0.767
80,0,1,0,1,0,0,0,0,0.8719,0.6027,0.3541,0.7055,0.6417,0.2142,141500.3627,14967.0205,0.6936
81,0,1,0,1,0,0,0,1,0.8734,0.5967,0.3396,0.7018,0.6451,0.2124,142465.2597,15275.8398,0.6976
82,0,1,0,1,0,0,1,0,0.9133,0.6309,0.3615,0.7374,0.7044,0.2011,143724.2965,15030.8359,0.7727
83,0,1,0,1,0,0,1,1,0.9157,0.6703,0.3509,0.7369,0.7099,0.2103,133485.3383,15279.4961,0.772
84,0,1,0,1,0,1,0,0,0.8742,0.6044,0.3564,0.7086,0.6474,0.2145,141206.2563,15018.1855,0.6985
85,0,1,0,1,0,1,0,1,0.8743,0.5992,0.3415,0.7043,0.6468,0.2135,142052.6744,15257.7051,0.6991
86,0,1,0,1,0,1,1,0,0.9163,0.6418,0.363,0.7436,0.7092,0.205,140179.083,15074.0898,0.779
87,0,1,0,1,0,1,1,1,0.9156,0.6703,0.3508,0.7365,0.7098,0.2103,133484.4365,15279.4414,0.7716
88,0,1,0,1,1,0,0,0,0.8682,0.5914,0.3456,0.694,0.6364,0.2096,144422.2419,14994.1367,0.6855
89,0,1,0,1,1,0,0,1,0.8719,0.6006,0.3339,0.6986,0.641,0.211,142269.4621,15334.2207,0.6935
90,0,1,0,1,1,0,1,0,0.9168,0.6365,0.3629,0.7366,0.722,0.2039,141968.8174,15056.208,0.7742
91,0,1,0,1,1,0,1,1,0.9161,0.6781,0.3469,0.7328,0.7186,0.2173,132050.399,15369.6816,0.7669
92,0,1,0,1,1,1,0,0,0.8713,0.6002,0.3472,0.7034,0.6403,0.2145,140867.1272,15038.5088,0.6933
93,0,1,0,1,1,1,0,1,0.8724,0.5925,0.3333,0.6984,0.6417,0.2096,143851.6096,15317.624,0.6953
94,0,1,0,1,1,1,1,0,0.9171,0.639,0.3601,0.7387,0.721,0.2064,140978.5549,15093.6016,0.776
95,0,1,0,1,1,1,1,1,0.9162,0.6781,0.3468,0.7329,0.7186,0.2173,132053.963,15369.6816,0.767
96,0,1,1,0,0,0,0,0,0.8718,0.5949,0.3543,0.7058,0.6418,0.2131,142934.2104,14966.4629,0.6936
97,0,1,1,0,0,0,0,1,0.8735,0.6002,0.3413,0.7012,0.6452,0.2145,141843.8448,15275.0215,0.6941
98,0,1,1,0,0,0,1,0,0.9133,0.6309,0.3616,0.7376,0.7047,0.2011,143812.6449,15030.1562,0.7729
99,0,1,1,0,0,0,1,1,0.9145,0.6703,0.3492,0.734,0.7072,0.2106,133517.0744,15262.8164,0.7683
100,0,1,1,0,0,1,0,0,0.8743,0.5946,0.3573,0.7111,0.6471,0.2128,142912.4526,15014.3418,0.6993
101,0,1,1,0,0,1,0,1,0.8721,0.6041,0.3391,0.6999,0.6431,0.2142,141070.1629,15259.0391,0.6924
102,0,1,1,0,0,1,1,0,0.9164,0.6414,0.3631,0.7437,0.7095,0.205,140293.6742,15073.7979,0.7793
103,0,1,1,0,0,1,1,1,0.9152,0.6703,0.3504,0.7353,0.7084,0.2106,133498.8554,15279.416,0.7699
104,0,1,1,0,1,0,0,0,0.8682,0.5903,0.3459,0.6943,0.6368,0.2103,144893.1529,14993.5635,0.6853
105,0,1,1,0,1,0,0,1,0.8707,0.5928,0.3315,0.6959,0.6383,0.2106,143907.7404,15335.3545,0.6901
106,0,1,1,0,1,0,1,0,0.9164,0.6361,0.3626,0.7361,0.7211,0.2039,142038.3513,15049.1758,0.7733
107,0,1,1,0,1,0,1,1,0.9162,0.6777,0.347,0.7329,0.7188,0.218,132017.8412,15369.666,0.7671
108,0,1,1,0,1,1,0,0,0.871,0.6027,0.348,0.7039,0.6399,0.2156,140057.2171,15037.7334,0.6925
109,0,1,1,0,1,1,0,1,0.8716,0.5925,0.3333,0.6967,0.6411,0.2103,143829.6766,15334.665,0.6926
110,0,1,1,0,1,1,1,0,0.9174,0.6386,0.36,0.7401,0.7212,0.2064,141046.265,15076.3672,0.7773
111,0,1,1,0,1,1,1,1,0.9162,0.6777,0.347,0.733,0.7188,0.218,132028.6339,15369.668,0.7672
112,0,1,1,1,0,0,0,0,0.8714,0.5942,0.3539,0.7054,0.6414,0.2124,143189.1858,14970.582,0.6928
113,0,1,1,1,0,0,0,1,0.8727,0.5946,0.3401,0.7014,0.6438,0.2128,143034.7025,15258.4414,0.6935
114,0,1,1,1,0,0,1,0,0.9133,0.6309,0.3616,0.7376,0.7047,0.2011,143812.0045,15030.8369,0.7729
115,0,1,1,1,0,0,1,1,0.9152,0.6703,0.3504,0.7358,0.7086,0.2106,133485.3149,15279.4961,0.7704
116,0,1,1,1,0,1,0,0,0.8749,0.597,0.3575,0.7118,0.6481,0.2131,142520.3434,15014.6719,0.7007
117,0,1,1,1,0,1,0,1,0.8736,0.5995,0.3405,0.7028,0.6457,0.2145,141865.1243,15258.5654,0.6956
118,0,1,1,1,0,1,1,0,0.9163,0.6414,0.3631,0.7437,0.7095,0.205,140284.8156,15074.0547,0.7793
119,0,1,1,1,0,1,1,1,0.9159,0.6703,0.3516,0.7369,0.71,0.2106,133483.1541,15278.9434,0.7719
120,0,1,1,1,1,0,0,0,0.8684,0.5903,0.346,0.6945,0.6369,0.2103,144887.9671,14994.2568,0.6857
121,0,1,1,1,1,0,0,1,0.872,0.5949,0.3348,0.6962,0.642,0.2106,143348.0796,15333.5918,0.6933
122,0,1,1,1,1,0,1,0,0.9166,0.6361,0.3624,0.7378,0.721,0.2039,142039.6255,15050.1377,0.7749
123,0,1,1,1,1,0,1,1,0.9162,0.6777,0.347,0.7329,0.7188,0.218,132036.2856,15369.6865,0.7671
124,0,1,1,1,1,1,0,0,0.8706,0.6044,0.3467,0.7031,0.6387,0.2156,139588.1422,15038.6426,0.6916
125,0,1,1,1,1,1,0,1,0.8719,0.5935,0.3325,0.6973,0.6415,0.2106,143624.377,15318.2383,0.6934
126,0,1,1,1,1,1,1,0,0.9181,0.6386,0.3613,0.7416,0.7227,0.2064,141035.9212,15076.168,0.7792
127,0,1,1,1,1,1,1,1,0.9161,0.6777,0.3469,0.7329,0.7186,0.218,132057.8952,15369.6826,0.7671
128,1,0,0,0,0,0,0,0,0.9206,0.6316,0.3693,0.7313,0.7663,0.2187,135287.8093,16339.6367,0.7655
129,1,0,0,0,0,0,0,1,0.9248,0.6147,0.3723,0.7352,0.7764,0.1958,142925.4735,16271.1992,0.7631
130,1,0,0,0,0,0,1,0,0.9231,0.6161,0.3698,0.7349,0.7722,0.2029,147392.1593,16380.9258,0.7598
131,1,0,0,0,0,0,1,1,0.927,0.689,0.3725,0.7379,0.7817,0.2931,133437.5631,16278.25,0.7573
132,1,0,0,0,0,1,0,0,0.92,0.6351,0.3679,0.7296,0.7689,0.2187,134462.1658,16334.0322,0.7568
133,1,0,0,0,0,1,0,1,0.9237,0.627,0.3704,0.7349,0.7764,0.2011,138254.9936,16333.9248,0.7577
134,1,0,0,0,0,1,1,0,0.9256,0.6721,0.3707,0.7395,0.7792,0.2346,126322.9094,16384.8438,0.7588
135,1,0,0,0,0,1,1,1,0.9225,0.7105,0.3674,0.7266,0.7751,0.2617,122698.5852,16317.5039,0.7421
136,1,0,0,0,1,0,0,0,0.9194,0.6407,0.3669,0.7288,0.7619,0.2201,131716.514,16171.4824,0.763
137,1,0,0,0,1,0,0,1,0.9232,0.6097,0.3696,0.7319,0.771,0.1892,144443.3706,16171.4736,0.7611
138,1,0,0,0,1,0,1,0,0.9227,0.4914,0.3691,0.7358,0.7684,0.1648,193047.2566,16140.6406,0.765
139,1,0,0,0,1,0,1,1,0.927,0.6573,0.3708,0.7384,0.7788,0.2864,143847.0234,16055.8828,0.7593
140,1,0,0,0,1,1,0,0,0.9209,0.6414,0.3668,0.7338,0.7676,0.2212,131588.3854,16309.8789,0.7618
141,1,0,0,0,1,1,0,1,0.9233,0.6319,0.3689,0.7359,0.7729,0.2036,135676.9027,16309.2402,0.7618
142,1,0,0,0,1,1,1,0,0.9235,0.602,0.3676,0.732,0.7735,0.1983,155237.1572,16280.1738,0.7508
143,1,0,0,0,1,1,1,1,0.9247,0.7411,0.369,0.7315,0.7785,0.4826,116836.3683,16280.1758,0.7444
144,1,0,0,1,0,0,0,0,0.9207,0.6344,0.3693,0.7314,0.7663,0.2187,134470.1324,16339.6387,0.7655
145,1,0,0,1,0,0,0,1,0.9248,0.6147,0.3723,0.7352,0.7764,0.1958,142938.3166,16271.1953,0.7632
146,1,0,0,1,0,0,1,0,0.9234,0.5992,0.3699,0.736,0.7725,0.1934,153995.5378,16449.5605,0.7615
147,1,0,0,1,0,0,1,1,0.9271,0.6897,0.3727,0.7383,0.782,0.2941,133133.5701,16329.5938,0.7577
148,1,0,0,1,0,1,0,0,0.92,0.6351,0.3679,0.7296,0.7689,0.2187,134468.4598,16334.0264,0.7568
149,1,0,0,1,0,1,0,1,0.9237,0.627,0.3704,0.735,0.7764,0.2011,138269.7688,16333.9229,0.7577
150,1,0,0,1,0,1,1,0,0.9242,0.6611,0.3696,0.7361,0.777,0.224,131178.3542,16348.7197,0.7546
151,1,0,0,1,0,1,1,1,0.9244,0.6154,0.3707,0.7304,0.7791,0.2614,160624.659,16330.7383,0.7485
152,1,0,0,1,1,0,0,0,0.9192,0.6407,0.3668,0.7287,0.7618,0.2201,131793.1439,16171.4824,0.763
153,1,0,0,1,1,0,0,1,0.9232,0.6094,0.3696,0.7319,0.771,0.1888,144523.2542,16188.584,0.7612
154,1,0,0,1,1,0,1,0,0.9235,0.578,0.3693,0.7371,0.7686,0.1881,160922.0601,16140.6494,0.7653
155,1,0,0,1,1,0,1,1,0.9272,0.6224,0.3714,0.7398,0.7803,0.2733,158234.4793,16055.8857,0.7598
156,1,0,0,1,1,1,0,0,0.9215,0.6414,0.3676,0.7347,0.7685,0.2212,131621.1323,16326.7178,0.7632
157,1,0,0,1,1,1,0,1,0.9237,0.6287,0.3695,0.7365,0.773,0.2025,138324.284,16308.9697,0.7631
158,1,0,0,1,1,1,1,0,0.924,0.6326,0.3684,0.7329,0.7751,0.2156,143415.1341,16280.1709,0.7495
159,1,0,0,1,1,1,1,1,0.9248,0.7436,0.3691,0.7319,0.7789,0.4833,115655.6672,16297.2881,0.7442
160,1,0,1,0,0,0,0,0,0.9204,0.6231,0.3695,0.7314,0.7664,0.2187,137207.3074,16237.3291,0.7655
161,1,0,1,0,0,0,0,1,0.926,0.6178,0.3737,0.7388,0.7779,0.1973,141524.9162,16196.9258,0.7674
162,1,0,1,0,0,0,1,0,0.9227,0.621,0.3694,0.7351,0.7712,0.2054,145354.9121,16312.5098,0.7597
163,1,0,1,0,0,0,1,1,0.927,0.7228,0.3725,0.7381,0.7812,0.2998,119011.5596,16226.957,0.7581
164,1,0,1,0,0,1,0,0,0.92,0.6351,0.368,0.731,0.7681,0.2198,134450.5763,16337.0254,0.7604
165,1,0,1,0,0,1,0,1,0.9209,0.627,0.3683,0.7304,0.7715,0.2011,138346.4421,16334.8682,0.7559
166,1,0,1,0,0,1,1,0,0.9263,0.6643,0.3724,0.7406,0.7806,0.2251,129792.4828,16382.416,0.761
167,1,0,1,0,0,1,1,1,0.9246,0.7513,0.3701,0.7329,0.78,0.4854,112041.8303,16348.7129,0.7471
168,1,0,1,0,1,0,0,0,0.9176,0.6383,0.3656,0.7266,0.7583,0.2216,132360.0556,16190.4824,0.7636
169,1,0,1,0,1,0,0,1,0.9218,0.621,0.369,0.7299,0.7688,0.1983,140111.1573,16190.4756,0.7619
170,1,0,1,0,1,0,1,0,0.9221,0.5946,0.3676,0.7351,0.7672,0.1969,156632.1144,16107.2676,0.7616
171,1,0,1,0,1,0,1,1,0.9269,0.6573,0.3712,0.7385,0.7797,0.2864,143891.5971,16038.8193,0.7586
172,1,0,1,0,1,1,0,0,0.9232,0.6414,0.3703,0.7367,0.7724,0.2219,131601.834,16282.1338,0.7653
173,1,0,1,0,1,1,0,1,0.9251,0.6316,0.3717,0.7402,0.7761,0.2036,135925.6848,16282.0654,0.7676
174,1,0,1,0,1,1,1,0,0.9218,0.6143,0.3669,0.7275,0.7725,0.2089,150961.0178,16280.3691,0.7429
175,1,0,1,0,1,1,1,1,0.9231,0.6872,0.368,0.7282,0.7766,0.4294,133492.8081,16211.9131,0.7413
176,1,0,1,1,0,0,0,0,0.9199,0.6319,0.3687,0.7306,0.7654,0.2191,135040.2431,16340.3242,0.7643
177,1,0,1,1,0,0,0,1,0.9241,0.6147,0.3715,0.734,0.7754,0.1958,142946.6951,16151.9795,0.7612
178,1,0,1,1,0,0,1,0,0.9232,0.6559,0.3697,0.7362,0.7716,0.2254,129945.0812,16312.5078,0.7607
179,1,0,1,1,0,0,1,1,0.9268,0.6883,0.3726,0.7379,0.7818,0.2934,133595.8707,16226.9473,0.757
180,1,0,1,1,0,1,0,0,0.9201,0.6351,0.368,0.7301,0.7691,0.2191,134438.0646,16319.9707,0.7571
181,1,0,1,1,0,1,0,1,0.9208,0.627,0.3683,0.7304,0.7715,0.2011,138321.9277,16334.8662,0.7559
182,1,0,1,1,0,1,1,0,0.9258,0.659,0.372,0.7388,0.7803,0.2223,131693.9742,16382.4736,0.7582
183,1,0,1,1,0,1,1,1,0.9251,0.7126,0.3705,0.7341,0.7807,0.4371,126489.6091,16383.083,0.7494
184,1,0,1,1,1,0,0,0,0.9176,0.639,0.3656,0.7267,0.7583,0.2216,132127.3429,16190.4785,0.7636
185,1,0,1,1,1,0,0,1,0.9218,0.621,0.3688,0.7299,0.7685,0.1983,140128.0065,16190.4727,0.7619
186,1,0,1,1,1,0,1,0,0.9214,0.5012,0.3676,0.7342,0.7671,0.1825,178463.555,16107.2539,0.7611
187,1,0,1,1,1,0,1,1,0.927,0.6756,0.3712,0.7387,0.7798,0.2909,138905.8797,16038.8125,0.7585
188,1,0,1,1,1,1,0,0,0.9226,0.6414,0.3695,0.7358,0.7714,0.2219,131745.4056,16316.6777,0.7641
189,1,0,1,1,1,1,0,1,0.9251,0.6316,0.3717,0.7402,0.7761,0.2036,135943.3343,16299.1807,0.7676
190,1,0,1,1,1,1,1,0,0.9211,0.6041,0.3662,0.7255,0.7714,0.2064,153899.3125,16280.4961,0.7402
191,1,0,1,1,1,1,1,1,0.9231,0.6774,0.368,0.7282,0.7765,0.4153,136486.3819,16211.9082,0.7414
192,1,1,0,0,0,0,0,0,0.9189,0.6534,0.3704,0.7287,0.7714,0.2251,131402.2261,16119.6787,0.7462
193,1,1,0,0,0,0,0,1,0.9147,0.652,0.3485,0.72,0.7592,0.2251,131877.8826,16366.7275,0.7338
194,1,1,0,0,0,0,1,0,0.9173,0.7087,0.3619,0.7253,0.7669,0.2818,118809.1607,16374.9766,0.7359
195,1,1,0,0,0,0,1,1,0.9188,0.7788,0.3514,0.7276,0.7659,0.5481,95699.7509,16516.3984,0.7388
196,1,1,0,0,0,1,0,0,0.9166,0.6534,0.3687,0.7223,0.7677,0.2251,131430.4243,16179.8086,0.7389
197,1,1,0,0,0,1,0,1,0.9148,0.652,0.3484,0.7203,0.7592,0.2251,131807.0646,16366.7529,0.7341
198,1,1,0,0,0,1,1,0,0.9202,0.7119,0.3663,0.7315,0.7729,0.2828,118348.4092,16282.501,0.7442
199,1,1,0,0,0,1,1,1,0.9189,0.7788,0.3512,0.7283,0.7658,0.5481,95707.5336,16516.5527,0.7397
200,1,1,0,0,1,0,0,0,0.9202,0.6573,0.3698,0.7315,0.7702,0.2261,129515.2938,15984.373,0.7513
201,1,1,0,0,1,0,0,1,0.9138,0.6513,0.3465,0.7194,0.7533,0.2226,130948.1918,16363.8252,0.7381
202,1,1,0,0,1,0,1,0,0.922,0.7172,0.3666,0.737,0.7736,0.2825,115720.4813,16124.9688,0.7513
203,1,1,0,0,1,0,1,1,0.9177,0.7869,0.3478,0.7268,0.762,0.5495,92674.5462,16466.5879,0.7363
204,1,1,0,0,1,1,0,0,0.921,0.6608,0.3708,0.7333,0.7731,0.2272,128597.4078,16043.8594,0.7515
205,1,1,0,0,1,1,0,1,0.9151,0.6516,0.3473,0.7221,0.7558,0.2226,130885.4118,16364.0957,0.7402
206,1,1,0,0,1,1,1,0,0.9205,0.7175,0.3623,0.7338,0.7709,0.2832,115684.3278,16261.4844,0.7466
207,1,1,0,0,1,1,1,1,0.9184,0.7869,0.3485,0.7281,0.763,0.5491,92674.4896,16466.3496,0.7381
208,1,1,0,1,0,0,0,0,0.9196,0.6534,0.3712,0.7299,0.7723,0.2251,131412.367,16120.4326,0.7479
209,1,1,0,1,0,0,0,1,0.9148,0.652,0.3488,0.7202,0.7597,0.2251,131881.4508,16363.6943,0.7341
210,1,1,0,1,0,0,1,0,0.9168,0.7087,0.3613,0.7239,0.7661,0.2818,118794.569,16324.6318,0.7339
211,1,1,0,1,0,0,1,1,0.9188,0.7788,0.3513,0.728,0.7658,0.5481,95711.4807,16516.4961,0.7393
212,1,1,0,1,0,1,0,0,0.9161,0.6527,0.3678,0.7221,0.7669,0.2251,131459.3346,16146.5098,0.7386
213,1,1,0,1,0,1,0,1,0.9147,0.652,0.3485,0.7202,0.7593,0.2251,131808.5746,16366.7656,0.7341
214,1,1,0,1,0,1,1,0,0.9201,0.7119,0.3654,0.7314,0.7726,0.2828,118344.2923,16297.125,0.7441
