,"('V_CO', 'day')","('V_CO', 'night')","('V_PE1', 'day')","('V_PE1', 'night')","('V_PE2', 'day')","('V_PE2', 'night')","('CV3', 'day')","('CV3', 'night')",1,2,3,4,5,6,7,8,9
27,0,0,0,1,1,0,1,1,0.8633,0.5847,0.365,0.6352,0.668,0.1965,166686.9621,15144.625,0.6318
28,0,0,0,1,1,1,0,0,0.8587,0.5995,0.3612,0.6263,0.6594,0.2254,161510.4852,15120.459,0.6237
29,0,0,0,1,1,1,0,1,0.8597,0.5076,0.3644,0.6274,0.6645,0.1902,193926.8497,15144.2725,0.6255
30,0,0,0,1,1,1,1,0,0.8573,0.3748,0.3625,0.6257,0.6592,0.161,220754.2636,15125.3418,0.624
31,0,0,0,1,1,1,1,1,0.861,0.5407,0.3654,0.6315,0.6665,0.2413,184076.9103,15124.0352,0.6244
32,0,0,1,0,0,0,0,0,0.8583,0.4008,0.3694,0.6295,0.665,0.1412,212529.0996,14946.3955,0.6225
33,0,0,1,0,0,0,0,1,0.8587,0.6256,0.3655,0.6289,0.6655,0.2356,154951.3165,15094.5957,0.6158
34,0,0,1,0,0,0,1,0,0.8558,0.5734,0.3672,0.6241,0.6597,0.1916,173113.3669,14943.0928,0.611
35,0,0,1,0,0,0,1,1,0.8605,0.603,0.3685,0.633,0.6688,0.2529,162974.6741,15047.2373,0.6199
36,0,0,1,0,0,1,0,0,0.8559,0.4907,0.3622,0.6239,0.6618,0.1758,203977.8455,15129.7529,0.6136
37,0,0,1,0,0,1,0,1,0.8606,0.602,0.3631,0.6328,0.6649,0.2117,160838.4519,15131.8457,0.6246
38,0,0,1,0,0,1,1,0,0.8609,0.5157,0.3664,0.6341,0.6697,0.2015,189742.5845,15138.6582,0.6226
39,0,0,1,0,0,1,1,1,0.8582,0.3966,0.3656,0.6302,0.6659,0.1599,220189.5748,15118.2188,0.6192
40,0,0,1,0,1,0,0,0,0.8571,0.5861,0.3686,0.627,0.6619,0.2061,167458.6426,14938.5869,0.6205
41,0,0,1,0,1,0,0,1,0.8574,0.5801,0.3641,0.6278,0.6627,0.1997,170372.341,15050.9414,0.62
42,0,0,1,0,1,0,1,0,0.8583,0.6161,0.3702,0.6298,0.6666,0.2163,156736.0607,14935.793,0.6121
43,0,0,1,0,1,0,1,1,0.8577,0.578,0.365,0.6278,0.6623,0.2152,169941.792,15046.2793,0.6169
44,0,0,1,0,1,1,0,0,0.859,0.5569,0.3642,0.6311,0.6647,0.1951,177193.9938,15118.2119,0.6233
45,0,0,1,0,1,1,0,1,0.8587,0.5918,0.3629,0.63,0.6625,0.2064,166191.7194,15125.3516,0.6204
46,0,0,1,0,1,1,1,0,0.8565,0.5893,0.3638,0.6279,0.6636,0.2487,170668.7922,15127.6855,0.6108
47,0,0,1,0,1,1,1,1,0.8565,0.5178,0.3631,0.6262,0.6609,0.1789,179016.9579,15124.7812,0.6141
48,0,0,1,1,0,0,0,0,0.8561,0.5495,0.3637,0.6332,0.6632,0.1948,179160.2091,15129.9199,0.6227
49,0,0,1,1,0,0,0,1,0.8564,0.6365,0.364,0.6297,0.6634,0.2476,149857.5579,15120.4141,0.6157
50,0,0,1,1,0,0,1,0,0.856,0.5911,0.3638,0.6292,0.6643,0.2261,167522.9474,15135.8594,0.6181
51,0,0,1,1,0,0,1,1,0.855,0.5928,0.3624,0.6282,0.6581,0.2103,164030.5196,15118.6396,0.6192
52,0,0,1,1,0,1,0,0,0.858,0.6058,0.3634,0.6341,0.667,0.236,157861.2654,15140.9004,0.6209
53,0,0,1,1,0,1,0,1,0.8576,0.5777,0.3634,0.6331,0.6651,0.211,167749.5324,15120.5537,0.6219
54,0,0,1,1,0,1,1,0,0.8547,0.6016,0.3621,0.6267,0.6595,0.2138,160816.8488,15128.8232,0.6133
55,0,0,1,1,0,1,1,1,0.8544,0.5985,0.3626,0.6271,0.6586,0.2275,163416.0925,15124.4727,0.619
56,0,0,1,1,1,0,0,0,0.8562,0.5424,0.364,0.6307,0.6635,0.1906,179011.2646,15132.748,0.6215
57,0,0,1,1,1,0,0,1,0.8595,0.5837,0.3667,0.6361,0.6701,0.2328,167151.3958,15131.0557,0.6236
58,0,0,1,1,1,0,1,0,0.8579,0.6358,0.3661,0.6332,0.6671,0.2332,149744.2322,15135.3057,0.6165
59,0,0,1,1,1,0,1,1,0.8538,0.608,0.3628,0.6245,0.66,0.2166,157911.0339,15124.1348,0.6076
60,0,0,1,1,1,1,0,0,0.8595,0.6161,0.3639,0.6366,0.6671,0.2261,154460.205,15132.0801,0.6245
61,0,0,1,1,1,1,0,1,0.8528,0.5129,0.3608,0.6239,0.6568,0.1803,191575.1664,15125.5176,0.6169
62,0,0,1,1,1,1,1,0,0.8557,0.6171,0.3631,0.6261,0.6588,0.2261,156271.0828,15124.8955,0.6145
63,0,0,1,1,1,1,1,1,0.8569,0.6492,0.3648,0.6315,0.6635,0.2716,146587.5069,15130.4277,0.6168
64,0,1,0,0,0,0,0,0,0.8781,0.5988,0.3744,0.6353,0.6961,0.2374,161738.6235,15199.5947,0.6487
65,0,1,0,0,0,0,0,1,0.8766,0.5914,0.3697,0.6311,0.6896,0.2261,166537.5899,15270.751,0.6465
66,0,1,0,0,0,0,1,0,0.8819,0.6337,0.3659,0.6404,0.697,0.2603,149914.836,15298.9062,0.6513
67,0,1,0,0,0,0,1,1,0.8877,0.634,0.3671,0.6504,0.7058,0.2885,148125.8033,15412.7236,0.661
68,0,1,0,0,0,1,0,0,0.8784,0.6002,0.366,0.6348,0.6909,0.2261,161222.0792,15289.4482,0.6526
69,0,1,0,0,0,1,0,1,0.8767,0.6168,0.3667,0.6306,0.6885,0.2282,154607.6659,15296.3447,0.6445
70,0,1,0,0,0,1,1,0,0.8886,0.6534,0.3652,0.6543,0.7078,0.2695,143169.5475,15444.3271,0.6633
71,0,1,0,0,0,1,1,1,0.8867,0.5896,0.3643,0.6483,0.7034,0.1994,162971.8285,15442.8262,0.6641
72,0,1,0,0,1,0,0,0,0.8811,0.6108,0.361,0.6457,0.6941,0.2103,156631.3041,15314.1055,0.6486
73,0,1,0,0,1,0,0,1,0.8812,0.6062,0.3573,0.6455,0.6934,0.2029,157894.5959,15416.752,0.6506
74,0,1,0,0,1,0,1,0,0.8835,0.621,0.3623,0.6529,0.6987,0.2592,155939.6626,15311.9756,0.6538
75,0,1,0,0,1,0,1,1,0.8838,0.5051,0.3593,0.6505,0.6979,0.1782,189662.2621,15397.8936,0.6565
76,0,1,0,0,1,1,0,0,0.8797,0.5315,0.3565,0.644,0.6938,0.2307,190232.7835,15416.7021,0.6466
77,0,1,0,0,1,1,0,1,0.885,0.59,0.3593,0.6539,0.7001,0.2138,169031.3301,15425.8828,0.6592
78,0,1,0,0,1,1,1,0,0.8832,0.5414,0.3564,0.6474,0.6944,0.1698,175829.4889,15431.7354,0.6596
79,0,1,0,0,1,1,1,1,0.8866,0.5882,0.3584,0.6551,0.6999,0.1969,163437.8523,15422.8232,0.6607
80,0,1,0,1,0,0,0,0,0.8768,0.5819,0.3684,0.633,0.6896,0.2001,166673.312,15315.6162,0.6527
81,0,1,0,1,0,0,0,1,0.8816,0.5889,0.3706,0.6453,0.6979,0.2353,164125.4619,15293.2373,0.662
82,0,1,0,1,0,0,1,0,0.8833,0.5805,0.3635,0.644,0.6996,0.2645,170354.6262,15479.1191,0.6559
83,0,1,0,1,0,0,1,1,0.8854,0.5294,0.3654,0.6502,0.7064,0.2339,186651.8653,15473.2139,0.6649
84,0,1,0,1,0,1,0,0,0.8774,0.5872,0.3683,0.6345,0.6951,0.2173,168531.5748,15306.1387,0.6495
85,0,1,0,1,0,1,0,1,0.8789,0.5541,0.3671,0.6397,0.6925,0.193,175326.5963,15302.7061,0.6623
86,0,1,0,1,0,1,1,0,0.8837,0.1515,0.3655,0.6522,0.7047,0.118,276682.6955,15495.7832,0.6662
87,0,1,0,1,0,1,1,1,0.8869,0.5738,0.3657,0.6521,0.7046,0.2272,172097.5193,15512.7412,0.6667
88,0,1,0,1,1,0,0,0,0.8805,0.4445,0.3561,0.6449,0.6927,0.168,196376.7342,15428.6611,0.6546
89,0,1,0,1,1,0,0,1,0.8861,0.6115,0.3605,0.66,0.7026,0.2166,159288.6964,15434.123,0.6649
90,0,1,0,1,1,0,1,0,0.8848,0.5851,0.3589,0.6558,0.6972,0.1934,164097.7491,15420.9736,0.6648
91,0,1,0,1,1,0,1,1,0.8834,0.5752,0.3589,0.6531,0.6973,0.2223,167420.8966,15415.5918,0.6568
92,0,1,0,1,1,1,0,0,0.8823,0.615,0.3567,0.6516,0.6962,0.2254,155964.2811,15446.6064,0.6553
93,0,1,0,1,1,1,0,1,0.8825,0.6221,0.3592,0.6508,0.6982,0.2297,153026.0037,15421.75,0.6516
94,0,1,0,1,1,1,1,0,0.8851,0.5763,0.3584,0.6561,0.6993,0.1976,168865.6473,15448.7188,0.6624
95,0,1,0,1,1,1,1,1,0.8831,0.6273,0.3581,0.6522,0.6974,0.2388,153232.2561,15421.9082,0.6547
96,0,1,1,0,0,0,0,0,0.8784,0.5953,0.3618,0.6503,0.6961,0.192,163165.3537,15312.708,0.6479
97,0,1,1,0,0,0,0,1,0.8794,0.6316,0.3589,0.6503,0.6992,0.2381,153432.8398,15433.7588,0.6437
98,0,1,1,0,0,0,1,0,0.8753,0.6122,0.3581,0.6425,0.6908,0.2367,159614.151,15313.4258,0.637
99,0,1,1,0,0,0,1,1,0.8757,0.5195,0.3564,0.643,0.6925,0.1793,184151.0192,15431.0068,0.6412
100,0,1,1,0,0,1,0,0,0.8791,0.4942,0.3566,0.6501,0.6971,0.1712,202029.5352,15427.7617,0.648
101,0,1,1,0,0,1,0,1,0.8789,0.6263,0.3579,0.6488,0.6973,0.2328,153544.6147,15422.3496,0.6426
102,0,1,1,0,0,1,1,0,0.8761,0.5925,0.3546,0.6445,0.6926,0.1987,165055.5624,15419.2021,0.6396
103,0,1,1,0,0,1,1,1,0.8791,0.5122,0.3574,0.6512,0.6947,0.1937,192849.9173,15422.6895,0.6522
104,0,1,1,0,1,0,0,0,0.8743,0.3931,0.3589,0.6423,0.6896,0.1638,224993.6253,15314.5879,0.6399
105,0,1,1,0,1,0,0,1,0.8799,0.634,0.3584,0.6507,0.6996,0.2367,149490.4718,15420.6211,0.6427
106,0,1,1,0,1,0,1,0,0.8713,0.2071,0.3583,0.6373,0.689,0.1243,263811.9652,15307.8984,0.6328
107,0,1,1,0,1,0,1,1,0.88,0.6538,0.3596,0.651,0.6984,0.2691,144451.6011,15403.8447,0.6428
108,0,1,1,0,1,1,0,0,0.8794,0.5527,0.3542,0.6531,0.6929,0.1786,174386.3517,15425.6064,0.6572
109,0,1,1,0,1,1,0,1,0.8787,0.484,0.3561,0.6493,0.6967,0.1877,207398.0269,15424.7246,0.6486
110,0,1,1,0,1,1,1,0,0.8793,0.5586,0.3581,0.6504,0.6987,0.2469,177616.2721,15420.3203,0.6409
111,0,1,1,0,1,1,1,1,0.8774,0.6203,0.3563,0.6464,0.6941,0.2212,154300.3145,15418.5322,0.6387
112,0,1,1,1,0,0,0,0,0.8769,0.5178,0.3576,0.6497,0.694,0.1994,185650.6917,15424.1748,0.6483
113,0,1,1,1,0,0,0,1,0.8792,0.6439,0.3588,0.6531,0.6994,0.2723,148521.656,15419.498,0.6446
114,0,1,1,1,0,0,1,0,0.8787,0.6368,0.3592,0.6512,0.6966,0.2557,148826.0423,15419.3359,0.6451
115,0,1,1,1,0,0,1,1,0.8791,0.572,0.3586,0.6537,0.6987,0.1997,169230.3359,15419.3887,0.6494
116,0,1,1,1,0,1,0,0,0.8749,0.5389,0.3559,0.6449,0.6919,0.198,174605.7819,15436.3018,0.6439
117,0,1,1,1,0,1,0,1,0.8769,0.5949,0.3567,0.6478,0.6938,0.2279,166442.8585,15413.8203,0.6442
118,0,1,1,1,0,1,1,0,0.8776,0.559,0.356,0.6493,0.6912,0.1884,177609.8714,15414.5801,0.6495
119,0,1,1,1,0,1,1,1,0.8763,0.4181,0.3575,0.6513,0.6942,0.156,212825.8652,15413.0049,0.6457
120,0,1,1,1,1,0,0,0,0.8786,0.5463,0.3578,0.6513,0.6957,0.1803,179750.174,15412.7432,0.6494
121,0,1,1,1,1,0,0,1,0.8787,0.633,0.3583,0.6505,0.699,0.2455,152030.9676,15420.0371,0.6431
122,0,1,1,1,1,0,1,0,0.8772,0.516,0.3582,0.6491,0.6963,0.1909,191167.6531,15419.4521,0.642
123,0,1,1,1,1,0,1,1,0.8785,0.6358,0.3574,0.6508,0.6954,0.2473,150124.8619,15413.877,0.6446
124,0,1,1,1,1,1,0,0,0.8776,0.4565,0.3578,0.6522,0.6975,0.1648,202573.6305,15443.4287,0.6471
125,0,1,1,1,1,1,0,1,0.8765,0.566,0.3564,0.6482,0.6944,0.2001,167658.76,15425.9268,0.6437
126,0,1,1,1,1,1,1,0,0.8754,0.441,0.3563,0.6456,0.6965,0.1603,213514.6393,15422.5029,0.6388
127,0,1,1,1,1,1,1,1,0.8786,0.6009,0.3581,0.6509,0.6965,0.224,162221.0733,15420.2754,0.644
128,1,0,0,0,0,0,0,0,0.8994,0.639,0.3661,0.6886,0.7444,0.2966,152155.2612,15683.9072,0.7053
129,1,0,0,0,0,0,0,1,0.9011,0.702,0.3624,0.6903,0.7455,0.3079,127362.5052,15854.0791,0.7076
130,1,0,0,0,0,0,1,0,0.8969,0.7467,0.3564,0.6784,0.7427,0.5322,107768.5249,16650.5996,0.6873
131,1,0,0,0,0,0,1,1,0.8958,0.7069,0.3519,0.6773,0.7412,0.4787,127265.1607,16664.0527,0.6854
132,1,0,0,0,0,1,0,0,0.8983,0.7164,0.3581,0.6845,0.7419,0.4755,121850.153,15987.5293,0.6989
133,1,0,0,0,0,1,0,1,0.8974,0.6252,0.3579,0.6814,0.7408,0.3072,155291.9946,15999.6416,0.6974
134,1,0,0,0,0,1,1,0,0.8953,0.6995,0.3491,0.676,0.7397,0.5269,125567.044,16661.0977,0.6841
135,1,0,0,0,0,1,1,1,0.8941,0.7563,0.348,0.6727,0.7378,0.5347,104436.279,16661.6445,0.6785
136,1,0,0,0,1,0,0,0,0.8873,0.6967,0.3315,0.6645,0.7158,0.441,126305.9508,16028.7842,0.6556
137,1,0,0,0,1,0,0,1,0.9023,0.6784,0.3454,0.6955,0.7382,0.3998,136270.2035,16277.5918,0.7037
138,1,0,0,0,1,0,1,0,0.8978,0.6685,0.3432,0.686,0.7305,0.3966,138597.8552,15991.1924,0.6883
139,1,0,0,0,1,0,1,1,0.897,0.6316,0.3386,0.683,0.7291,0.3445,152366.0019,16090.5918,0.6847
140,1,0,0,0,1,1,0,0,0.8914,0.7668,0.3309,0.674,0.721,0.5217,100687.8401,16294.667,0.6671
141,1,0,0,0,1,1,0,1,0.8954,0.658,0.3365,0.6801,0.727,0.2117,138160.2572,16310.417,0.6801
142,1,0,0,0,1,1,1,0,0.8947,0.6703,0.3344,0.6789,0.7243,0.3973,138255.2948,16104.5957,0.6763
143,1,0,0,0,1,1,1,1,0.9019,0.6252,0.3412,0.6953,0.7339,0.2075,149695.5566,16103.5225,0.703
144,1,0,0,1,0,0,0,0,0.8965,0.6456,0.3587,0.685,0.7406,0.217,144404.6711,15982.1592,0.7045
145,1,0,0,1,0,0,0,1,0.8951,0.6037,0.3571,0.6822,0.7392,0.2092,160418.2951,15948.2412,0.7007
146,1,0,0,1,0,0,1,0,0.8918,0.7474,0.3475,0.6721,0.7368,0.5305,108404.1816,16661.125,0.6787
147,1,0,0,1,0,0,1,1,0.8847,0.7429,0.3394,0.6585,0.7263,0.5164,110550.1822,16612.4414,0.6584
148,1,0,0,1,0,1,0,0,0.8947,0.6344,0.356,0.681,0.7374,0.285,153959.394,15982.4658,0.6984
149,1,0,0,1,0,1,0,1,0.8939,0.6453,0.3555,0.6802,0.7368,0.3318,150824.1875,15879.8135,0.6976
150,1,0,0,1,0,1,1,0,0.8917,0.7474,0.3473,0.6721,0.7367,0.5305,108298.4775,16661.1445,0.6787
151,1,0,0,1,0,1,1,1,0.8916,0.7478,0.3472,0.6721,0.7366,0.5308,108342.3439,16661.5762,0.6787
152,1,0,0,1,1,0,0,0,0.889,0.7274,0.3305,0.6734,0.7193,0.392,117926.0845,16294.6396,0.6664
153,1,0,0,1,1,0,0,1,0.8937,0.5601,0.3387,0.6808,0.7285,0.1899,173015.0686,16275.5342,0.683
154,1,0,0,1,1,0,1,0,0.8937,0.6365,0.3353,0.6808,0.7248,0.2099,148400.7756,16104.1475,0.6804
155,1,0,0,1,1,0,1,1,0.9001,0.6657,0.3411,0.6976,0.7343,0.3924,141024.5557,16122.3076,0.7034
156,1,0,0,1,1,1,0,0,0.8894,0.7619,0.3317,0.6746,0.7211,0.5213,102901.877,16294.1689,0.6679
157,1,0,0,1,1,1,0,1,0.8856,0.7693,0.3268,0.6671,0.715,0.5287,99875.4454,16296.1943,0.6558
158,1,0,0,1,1,1,1,0,0.8954,0.6619,0.3373,0.6859,0.7278,0.3857,141462.1767,16189.4414,0.6872
159,1,0,0,1,1,1,1,1,0.8922,0.6689,0.333,0.68,0.7224,0.3036,144359.4458,16207.4268,0.6764
160,1,0,1,0,0,0,0,0,0.9023,0.6499,0.354,0.704,0.7435,0.2064,141474.6525,16057.0049,0.7123
161,1,0,1,0,0,0,0,1,0.9026,0.7633,0.3491,0.7066,0.7432,0.5262,101622.4237,16328.6777,0.712
162,1,0,1,0,0,0,1,0,0.8886,0.7746,0.3342,0.675,0.7203,0.5354,97977.6519,16017.3662,0.6621
163,1,0,1,0,0,0,1,1,0.8925,0.7312,0.3362,0.6824,0.726,0.392,116838.7988,16108.4746,0.6747
164,1,0,1,0,0,1,0,0,0.9023,0.764,0.3467,0.7071,0.7419,0.5234,102394.8756,16359.332,0.7115
165,1,0,1,0,0,1,0,1,0.9034,0.7661,0.3481,0.7094,0.7433,0.5259,101563.5978,16342.6553,0.7149
166,1,0,1,0,0,1,1,0,0.8885,0.7386,0.3294,0.6754,0.7184,0.4273,113132.7424,16208.9727,0.662
167,1,0,1,0,0,1,1,1,0.8873,0.6643,0.3297,0.6712,0.7178,0.3924,141538.0912,16156.8877,0.6583
168,1,0,1,0,1,0,0,0,0.8922,0.6823,0.3414,0.6818,0.7285,0.4097,135539.9597,16049.1738,0.6758
169,1,0,1,0,1,0,0,1,0.8876,0.6009,0.3335,0.6706,0.7202,0.2001,160667.0111,16279.0762,0.6617
170,1,0,1,0,1,0,1,0,0.8946,0.6629,0.3416,0.6872,0.7279,0.2346,141901.969,15956.6611,0.686
171,1,0,1,0,1,0,1,1,0.8953,0.7784,0.3389,0.6875,0.7301,0.5407,95889.9359,16073.209,0.6811
172,1,0,1,0,1,1,0,0,0.8898,0.7453,0.3333,0.6759,0.7233,0.4942,113810.6671,16299.2637,0.6639
173,1,0,1,0,1,1,0,1,0.8893,0.7675,0.3327,0.6754,0.7232,0.5269,101003.0062,16351.3379,0.6622
174,1,0,1,0,1,1,1,0,0.8926,0.7464,0.3331,0.6825,0.7245,0.4674,110881.8209,16060.7637,0.6727
175,1,0,1,0,1,1,1,1,0.8915,0.5921,0.3346,0.6804,0.7255,0.479,169194.1556,16053.4912,0.6717
176,1,0,1,1,0,0,0,0,0.9003,0.7615,0.3466,0.7072,0.7413,0.5213,103378.4602,16348.376,0.7104
177,1,0,1,1,0,0,0,1,0.9004,0.7397,0.3466,0.7074,0.7408,0.4611,112641.2844,16342.6318,0.711
178,1,0,1,1,0,0,1,0,0.8854,0.7633,0.3282,0.6741,0.7169,0.5213,102624.6209,16226.3486,0.6582
179,1,0,1,1,0,0,1,1,0.888,0.6692,0.3321,0.6762,0.721,0.3628,138562.8996,16190.0342,0.6646
180,1,0,1,1,0,1,0,0,0.9004,0.7675,0.3466,0.7078,0.7414,0.5259,101246.03,16342.1885,0.7112
181,1,0,1,1,0,1,0,1,0.9,0.7644,0.3467,0.7069,0.7409,0.5255,102011.3204,16342.2061,0.7099
182,1,0,1,1,0,1,1,0,0.8902,0.7767,0.3336,0.6828,0.724,0.5393,95776.1651,16190.7246,0.6717
183,1,0,1,1,0,1,1,1,0.8812,0.6129,0.3238,0.6656,0.7095,0.2356,157827.807,16209.5107,0.6493
184,1,0,1,1,1,0,0,0,0.8851,0.7633,0.3298,0.673,0.7187,0.521,103179.181,16311.542,0.6574
185,1,0,1,1,1,0,0,1,0.8857,0.7622,0.3307,0.6742,0.7199,0.521,103298.9876,16379.7549,0.6594
186,1,0,1,1,1,0,1,0,0.8891,0.6629,0.3328,0.6797,0.7222,0.3942,141086.6366,16053.0693,0.6694
187,1,0,1,1,1,0,1,1,0.896,0.7119,0.3391,0.6939,0.7318,0.4473,124827.0137,16035.0391,0.6901
188,1,0,1,1,1,1,0,0,0.8852,0.7619,0.3299,0.6735,0.7189,0.521,103324.9965,16311.5645,0.6579
189,1,0,1,1,1,1,0,1,0.8871,0.6601,0.3332,0.6748,0.7211,0.2909,143334.2824,16292.2256,0.6637
190,1,0,1,1,1,1,1,0,0.8889,0.6118,0.3323,0.6796,0.7211,0.2356,158168.037,16035.9678,0.6707
191,1,0,1,1,1,1,1,1,0.8922,0.6921,0.3362,0.6862,0.7267,0.434,130428.8769,16035.4365,0.6789
192,1,1,0,0,0,0,0,0,0.9287,0.7679,0.3753,0.7385,0.7875,0.5601,100693.0362,16265.6133,0.7716
193,1,1,0,0,0,0,0,1,0.9255,0.7679,0.3675,0.7311,0.7818,0.5569,100755.8329,16464.5859,0.7615
194,1,1,0,0,0,0,1,0,0.9316,0.7675,0.3714,0.742,0.792,0.5551,100996.8332,17128.7676,0.7756
195,1,1,0,0,0,0,1,1,0.9199,0.7672,0.3561,0.7137,0.7747,0.5527,101194.3083,17142.0078,0.7371
196,1,1,0,0,0,1,0,0,0.9302,0.7622,0.3724,0.7403,0.7897,0.5467,102424.4344,16564.7246,0.7743
197,1,1,0,0,0,1,0,1,0.9302,0.7622,0.3721,0.7403,0.7895,0.547,102345.7488,16564.7266,0.7744
198,1,1,0,0,0,1,1,0,0.9178,0.7594,0.3521,0.7108,0.7714,0.5456,103383.9853,17211.459,0.733
199,1,1,0,0,0,1,1,1,0.9145,0.7598,0.3483,0.7029,0.7661,0.5453,102870.8297,17212.5293,0.7219
200,1,1,0,0,1,0,0,0,0.9309,0.7791,0.3599,0.7462,0.7816,0.5446,95269.9864,16676.5684,0.7713
201,1,1,0,0,1,0,0,1,0.9334,0.7788,0.3615,0.7486,0.7871,0.5467,95201.6136,16958.4414,0.775
202,1,1,0,0,1,0,1,0,0.9281,0.7855,0.3559,0.7369,0.7759,0.547,92405.9131,16437.4023,0.7583
203,1,1,0,0,1,0,1,1,0.9348,0.7851,0.3606,0.7533,0.7868,0.5477,92277.4645,16685.2832,0.7803
204,1,1,0,0,1,1,0,0,0.9299,0.7784,0.3548,0.7426,0.78,0.547,95176.671,16994.5664,0.766
205,1,1,0,0,1,1,0,1,0.9296,0.7784,0.3547,0.7417,0.7796,0.547,95158.143,16994.2422,0.7646
206,1,1,0,0,1,1,1,0,0.9342,0.7851,0.3589,0.7512,0.7854,0.5495,92160.2384,16907.3633,0.7768
207,1,1,0,0,1,1,1,1,0.9328,0.7851,0.3573,0.7484,0.7834,0.5495,92158.8099,16907.8379,0.773
208,1,1,0,1,0,0,0,0,0.923,0.7517,0.366,0.7251,0.7799,0.5424,106431.3496,16839.6387,0.7547
209,1,1,0,1,0,0,0,1,0.9257,0.7517,0.3695,0.7303,0.7848,0.5424,106290.7465,16838.4004,0.7618
210,1,1,0,1,0,0,1,0,0.915,0.751,0.3506,0.704,0.768,0.5424,106840.964,17210.9941,0.7242
211,1,1,0,1,0,0,1,1,0.9107,0.7513,0.3456,0.6943,0.7615,0.5424,106557.742,17212.5938,0.7104
212,1,1,0,1,0,1,0,0,0.9273,0.7517,0.3707,0.7343,0.7869,0.5424,106425.8852,16786.8457,0.7673
213,1,1,0,1,0,1,0,1,0.9256,0.7517,0.3693,0.7303,0.7847,0.5424,106327.6648,16838.4453,0.7619
214,1,1,0,1,0,1,1,0,0.9153,0.751,0.35,0.7064,0.7681,0.5424,106836.5352,17211.5293,0.7275
