element,action,new_diameter_m,d_cost,so,1,2,3,4,5,6,7,8,9,leak_pipe_diameter_mm,d_benefit,mb
L378,pipe,0.05,484.2375,8.992034533,0.837809675,0.497358225,0.498921258,0.601074863,0.584227763,0.147234942,180496.7875,14677.38477,0.628007774,,0.007965467,1.64E-05
Leak_1108,leak,,2376.876969,8.960903758,0.8411706,0.496301515,0.502647541,0.605557547,0.587634081,0.147234942,180643.1087,14677.16602,0.634220668,75,0.039096242,1.64E-05
Leak_1132,leak,,2389.494053,8.960762463,0.840497576,0.496301515,0.501820872,0.605439338,0.585932389,0.147234942,180629.154,14646.97461,0.636648307,75,0.039237537,1.64E-05
Leak_2085,leak,,2398.504115,8.960805769,0.840195659,0.497710461,0.501636492,0.605987833,0.587712705,0.147234942,180473.7337,14677.37305,0.634649855,110,0.039194231,1.63E-05
Leak_2539,leak,,2296.698163,8.962606871,0.840675791,0.497710461,0.502106577,0.605285229,0.588094609,0.147234942,180463.8116,14677.13281,0.633173567,100,0.037393129,1.63E-05
Leak_1675,leak,,2514.877124,8.959146194,0.840983998,0.496301515,0.502066723,0.60644138,0.587572072,0.147234942,180621.0712,14677.23438,0.634487375,90,0.040853806,1.62E-05
Leak_281,leak,,2340.47763,8.96200261,0.840717724,0.497005988,0.50251935,0.60545259,0.588420323,0.147234942,180632.4025,14677.14258,0.633713575,75,0.03799739,1.62E-05
L1865,pipe,0.05,3187.9405,8.948207801,0.841350912,0.495949278,0.502843284,0.606422815,0.58755598,0.147234942,180825.1386,14646.98047,0.637624522,,0.051792199,1.62E-05
Leak_2002,leak,,2349.142358,8.96183346,0.840516446,0.496301515,0.500504872,0.605277904,0.586181943,0.147234942,180622.7111,14648.59961,0.636166014,125,0.03816654,1.62E-05
L3277,pipe,0.063,834.133684,8.98647307,0.833551385,0.479041916,0.492494964,0.598159658,0.583377363,0.142655865,186828.7026,14699.25586,0.624493005,,0.01352693,1.62E-05
Leak_951,leak,,2220.440323,8.964096102,0.840472417,0.496653751,0.501682428,0.605381183,0.585546868,0.147234942,180644.4865,14677.16211,0.636405687,60,0.035903898,1.62E-05
Leak_1679,leak,,2518.476815,8.959411977,0.84045145,0.497710461,0.501709317,0.605843062,0.587019973,0.147234942,180532.8583,14677.23633,0.635445332,90,0.040588023,1.61E-05
Leak_959,leak,,2429.129399,8.96086384,0.840453547,0.497358225,0.501540664,0.605375088,0.585532926,0.147234942,180544.7119,14646.97852,0.636182783,32,0.03913616,1.61E-05
L1507,pipe,0.125,10244.24625,8.835336757,0.893695802,0.544557943,0.376824627,0.696978682,0.696095414,0.161676647,167402.023,14910.58008,0.716226391,,0.164663243,1.61E-05
Leak_2415,leak,,2340.255708,8.962565669,0.840440967,0.496653751,0.501554024,0.605355461,0.585482292,0.147234942,180613.3662,14647.00391,0.636302353,63,0.037434331,1.60E-05
Leak_505,leak,,2458.659832,8.960607582,0.840459837,0.497358225,0.501925888,0.606041569,0.588659551,0.147234942,180497.6562,14677.38477,0.63353325,63,0.039392418,1.60E-05
Leak_3534,leak,,799.4491008,8.987229452,0.833415103,0.495597041,0.494714646,0.595661039,0.580491328,0.147234942,180708.7532,14662.13086,0.627071979,60,0.012770548,1.60E-05
L2446,pipe,0.1,1598.391,8.974574217,0.898421644,0.525889398,0.366026062,0.706473423,0.712838346,0.154279676,175590.5513,15299.97852,0.723570975,,0.025425783,1.59E-05
L659,pipe,0.063,455.658748,8.992817681,0.837532917,0.496301515,0.499755081,0.601854017,0.585564742,0.147234942,180658.6152,14647.21289,0.631390641,,0.007182319,1.58E-05
Leak_2414,leak,,2373.145981,8.962591896,0.84118318,0.495949278,0.501980334,0.605358928,0.587264232,0.147234942,180883.3897,14646.97266,0.634070858,63,0.037408104,1.58E-05
Leak_2441,leak,,2344.027295,8.963119902,0.84041371,0.496653751,0.501589166,0.60531945,0.585484179,0.147234942,180660.6883,14646.98438,0.636288017,63,0.036880098,1.57E-05
Leak_3586,leak,,2436.870343,8.961628432,0.839841326,0.496653751,0.501789586,0.604801654,0.587211921,0.147234942,180617.5531,14647.06445,0.637006575,60,0.038371568,1.57E-05
Leak_490,leak,,2423.638431,8.962056827,0.8910079,0.522367031,0.389943989,0.681242483,0.698829599,0.153927439,176388.0993,15329.82617,0.698394115,75,0.037943173,1.57E-05
Leak_1978,leak,,2517.576892,8.960826105,0.840491286,0.496653751,0.502498699,0.604802213,0.588892593,0.147234942,180570.148,14647.04102,0.634223691,110,0.039173895,1.56E-05
L2901,pipe,0.125,2334.0425,8.963920253,0.890565508,0.531172948,0.386959736,0.681759497,0.697221943,0.156745333,174189.2194,15333.6582,0.696111347,,0.036079747,1.55E-05
L2320,pipe,0.1,8205.39,8.873801722,0.845177292,0.477985206,0.500892878,0.614565246,0.596031414,0.142655865,187027.5223,14697.8125,0.642969607,,0.126198278,1.54E-05
Leak_524,leak,,2650.431882,8.959196568,0.840258559,0.494892568,0.502750471,0.605614807,0.589374455,0.147234942,181006.3243,14647.06641,0.636092332,160,0.040803432,1.54E-05
Leak_1930,leak,,2563.042831,8.960767688,0.840378067,0.498767172,0.501572798,0.605555031,0.586732784,0.147234942,180396.3385,14677.23633,0.634586316,110,0.039232312,1.53E-05
Leak_3038,leak,,2462.512956,8.962206309,0.84047661,0.496301515,0.501885156,0.605496373,0.585879239,0.147234942,180653.2183,14677.17188,0.63696569,75,0.037793691,1.53E-05
Leak_1141,leak,,2384.442567,8.963530578,0.84043258,0.496653751,0.50161627,0.605237811,0.585534341,0.147234942,180650.7607,14646.99805,0.636104752,75,0.036469422,1.53E-05
Leak_289,leak,,1397.71596,8.978724585,0.828718613,0.480098626,0.488626546,0.586546761,0.574647501,0.142655865,186735.5814,14711.36328,0.612490558,75,0.021275415,1.52E-05
Leak_2581,leak,,2453.174969,8.962992185,0.840545799,0.496301515,0.501582742,0.605467464,0.585585342,0.147234942,180648.7739,14646.9707,0.636038235,90,0.037007815,1.51E-05
Leak_1122,leak,,2506.40257,8.962257624,0.840516446,0.496653751,0.50183557,0.60551203,0.587225444,0.147234942,180663.1303,14647.14844,0.634653558,110,0.037742376,1.51E-05
Leak_958,leak,,2248.121427,8.966390191,0.840736594,0.496653751,0.502058034,0.605239488,0.589637532,0.147234942,180606.3518,14677.28125,0.631376581,63,0.033609809,1.50E-05
L1769,pipe,0.075,3312.20975,8.950761901,0.841344622,0.497710461,0.502486018,0.606163973,0.587365605,0.147234942,180519.2645,14647.00391,0.635198371,,0.049238099,1.49E-05
Leak_439,leak,,2372.17648,8.96454582,0.840455643,0.496301515,0.501627202,0.605343719,0.585714128,0.147234942,180622.2996,14677.17188,0.636376704,50,0.03545418,1.49E-05
Leak_1204,leak,,1146.327384,8.982922082,0.891500612,0.542796759,0.373572485,0.691012618,0.690448934,0.159915463,168333.4619,15059.11133,0.71913739,40,0.017077918,1.49E-05
Leak_1577,leak,,2561.915146,8.962117434,0.840279525,0.496301515,0.501373173,0.606162183,0.585977415,0.147234942,180631.7827,14677.30273,0.636703989,110,0.037882566,1.48E-05
Leak_818,leak,,1114.005986,8.983512449,0.831230396,0.478689679,0.492099393,0.591991172,0.5788485,0.142655865,187097.8086,14647.08594,0.620056694,100,0.016487551,1.48E-05
Leak_251,leak,,2710.261208,8.959786979,0.840608699,0.497710461,0.501759732,0.605904683,0.586845427,0.147234942,180452.1594,14677.11719,0.634877934,200,0.040213021,1.48E-05
Leak_1112,leak,,2380.158973,8.965108403,0.840275332,0.497710461,0.501193625,0.605368155,0.586230271,0.147234942,180420.567,14647.06445,0.633904686,63,0.034891597,1.47E-05
L2853,pipe,0.075,4366.583,8.935729058,0.841996679,0.497710461,0.502834452,0.607451809,0.589704729,0.147234942,180418.9881,14647.12891,0.635772815,,0.064270942,1.47E-05
L2865,pipe,0.1,705.312,8.989611881,0.838432379,0.497710461,0.500594072,0.602672874,0.585782269,0.147234942,180670.5114,14647.13477,0.631049131,,0.010388119,1.47E-05
Leak_280,leak,,2340.47763,8.965647556,0.823334424,0.4808031,0.483147428,0.584169316,0.567133695,0.143712575,186469.4219,14648.05469,0.611218766,75,0.034352444,1.47E-05
L1465,pipe,0.35,3382.8335,8.950272925,0.904023885,0.522719267,0.375550569,0.71307309,0.717599465,0.153575203,176517.8042,14989.35645,0.732384105,,0.049727075,1.47E-05
Leak_1078,leak,,2398.125222,8.96509157,0.840296298,0.497358225,0.501845947,0.604716212,0.587674913,0.147234942,180498.1438,14646.97656,0.633596855,32,0.03490843,1.46E-05
Leak_1664,leak,,2398.800654,8.965060067,0.840371777,0.496301515,0.501436972,0.605456392,0.586979874,0.147234942,180640.7858,14647.13086,0.634432722,32,0.034939933,1.46E-05
L2087,pipe,0.1,2613.393,8.961881177,0.840564669,0.495597041,0.500839237,0.605497156,0.5863882,0.147234942,180969.8433,14648.61719,0.636873043,,0.038118823,1.46E-05
Leak_3072,leak,,2261.707014,8.966902663,0.877381791,0.539626629,0.408995855,0.666338001,0.670437696,0.15709757,170552.1669,14907.89453,0.688389004,60,0.033097337,1.46E-05
Leak_1546,leak,,2295.9748,8.96672527,0.84041371,0.497358225,0.501603562,0.604948158,0.587879965,0.147234942,180511.4108,14689.93945,0.633157542,75,0.03327473,1.45E-05
Leak_864,leak,,699.5442378,8.989960968,0.834283114,0.480098626,0.494236291,0.594508467,0.584177653,0.143360338,186621.3545,14711.41602,0.622935381,60,0.010039032,1.44E-05
Leak_1130,leak,,2419.967559,8.965263047,0.840214529,0.495244805,0.501593195,0.605751469,0.586384164,0.147234942,180922.2379,14647.03906,0.636315867,75,0.034736953,1.44E-05
Leak_1573,leak,,2505.245644,8.963887252,0.840422097,0.496301515,0.501699101,0.605762988,0.586971383,0.147234942,180664.9671,14677.23633,0.635278234,75,0.036112748,1.44E-05
L1644,pipe,0.1,3794.958,8.945543564,0.840071957,0.467418105,0.50450237,0.606947266,0.591289794,0.145825995,187569.2486,14677.22461,0.639446292,,0.054456436,1.43E-05
Leak_3262,leak,,2485.152151,8.964481027,0.84044516,0.496301515,0.501397492,0.605673185,0.5869338,0.147234942,180613.6847,14662.2793,0.634643283,75,0.035518973,1.43E-05
Leak_1212,leak,,2485.534042,8.964574456,0.840422097,0.497005988,0.501428766,0.605604406,0.586658825,0.147234942,180579.917,14677.23633,0.634762206,63,0.035425544,1.43E-05
Leak_1863,leak,,2567.99839,8.963378583,0.84042,0.496301515,0.501453958,0.605751972,0.586649914,0.147234942,180630.5848,14647.15234,0.634940986,110,0.036621417,1.43E-05
L1063,pipe,0.075,1972.59225,8.972040276,0.836614586,0.501585065,0.497357981,0.598982373,0.58200018,0.147587179,179331.8284,14647.23047,0.625181902,,0.027959724,1.42E-05
L2528,pipe,0.3,346.567,8.995061775,0.878585266,0.539274392,0.409847253,0.667376389,0.670755495,0.156040859,170576.9016,14916.75586,0.684900815,,0.004938225,1.42E-05
L1757,pipe,0.15,5277.65,8.925465186,0.891995421,0.545262416,0.384890351,0.695087663,0.693611359,0.15921099,167053.0501,15272.16309,0.727349431,,0.074534814,1.41E-05
Leak_1243,leak,,2319.496454,8.967370781,0.839992284,0.496653751,0.501689489,0.60482458,0.586597708,0.147234942,180597.6082,14677.09961,0.635782657,50,0.032629219,1.41E-05
L564,pipe,0.1,3493.638,8.950763132,0.84047032,0.497710461,0.501640561,0.606779122,0.587830065,0.147234942,180481.1609,14647.21875,0.636142683,,0.049236868,1.41E-05
Leak_3428,leak,,2366.145326,8.966695259,0.84045774,0.495597041,0.501610524,0.605288808,0.58588338,0.147234942,180749.1587,14679.45508,0.636296622,63,0.033304741,1.41E-05
L1761,pipe,0.075,3198.63825,8.955198612,0.840516446,0.498414935,0.501970043,0.605469757,0.585856176,0.147234942,180428.5495,14646.97656,0.636743772,,0.044801388,1.40E-05
Leak_42,leak,,1068.031235,8.985089754,0.895064912,0.541035576,0.369869965,0.703251846,0.699197718,0.160619937,168351.3474,15073.18359,0.730707489,110,0.014910246,1.40E-05
Leak_3297,leak,,2462.970723,8.965668872,0.840306781,0.496653751,0.501492194,0.605374473,0.586838927,0.147234942,180644.5968,14647.13086,0.634308828,60,0.034331128,1.39E-05
L381,pipe,0.05,448.6395,8.993743065,0.837480501,0.496301515,0.498879438,0.599969597,0.583871752,0.147234942,180628.7281,14662.26563,0.62666204,,0.006256935,1.39E-05
L1334,pipe,0.15,7128.819,8.90159264,0.893029068,0.545614653,0.386173504,0.696481464,0.695781022,0.159563226,167027.9877,15270.46777,0.728164985,,0.09840736,1.38E-05
L716,pipe,0.1,581.436,8.991992724,0.838977507,0.495597041,0.500177485,0.603578402,0.586288086,0.147234942,180663.5305,14677.35938,0.630547221,,0.008007276,1.38E-05
Leak_2587,leak,,2508.936364,8.965325327,0.840004864,0.497005988,0.50175101,0.605274549,0.586334684,0.147234942,180588.1711,14677.16016,0.636049191,110,0.034674673,1.38E-05
Leak_2392,leak,,904.6195526,8.98749625,0.833847012,0.495949278,0.495558381,0.593024248,0.582104489,0.147234942,180764.9373,14646.92773,0.619789323,90,0.01250375,1.38E-05
Leak_258,leak,,2463.174845,8.966055224,0.840375971,0.497005988,0.500360063,0.605107579,0.58565191,0.147234942,180579.002,14678.81836,0.635715722,75,0.033944776,1.38E-05
Leak_2250,leak,,2437.754505,8.966350727,0.840352908,0.496301515,0.501434893,0.605606195,0.586767641,0.147234942,180597.9746,14677.23438,0.634718568,75,0.033649273,1.38E-05
Leak_2212,leak,,1087.901652,8.984988854,0.831567957,0.479394153,0.492844989,0.590687399,0.579382779,0.142655865,186737.836,14646.83594,0.615089775,125,0.015011146,1.38E-05
Leak_726,leak,,2168.651234,8.970281973,0.840235495,0.497358225,0.500802652,0.605329907,0.586054834,0.147234942,180600.408,14677.23047,0.633661109,75,0.029718027,1.37E-05
Leak_1109,leak,,2389.494053,8.967340895,0.840317265,0.496301515,0.501387373,0.605084373,0.585101436,0.147234942,180641.3406,14646.98047,0.635594991,75,0.032659105,1.37E-05
Leak_2561,leak,,1524.077805,8.979221025,0.834297791,0.498767172,0.495419081,0.593958127,0.583129644,0.147587179,180327.457,14646.9707,0.616779584,90,0.020778975,1.36E-05
Leak_527,leak,,2438.240706,8.966813823,0.840327748,0.496301515,0.501332196,0.605560231,0.586626956,0.147234942,180619.6561,14677.23633,0.634817315,63,0.033186177,1.36E-05
Leak_275,leak,,2430.130665,8.967016039,0.8411706,0.495949278,0.502573118,0.604712522,0.588538889,0.147234942,180745.3081,14677.12305,0.632411683,75,0.032983961,1.36E-05
Leak_1269,leak,,1636.467139,8.977906535,0.839835036,0.496301515,0.500501234,0.602979134,0.588919902,0.147234942,180579.0998,14647.06055,0.628174332,100,0.022093465,1.35E-05
Leak_1136,leak,,2412.021054,8.96753693,0.840053087,0.496301515,0.501419411,0.605177644,0.585972435,0.147234942,180654.3039,14646.99805,0.635427161,63,0.03246307,1.35E-05
L218,pipe,0.05,1266.6955,8.982935688,0.839466026,0.495597041,0.500835797,0.604571386,0.586782213,0.147234942,180771.2268,14677.38281,0.632452483,,0.017064312,1.35E-05
Leak_603,leak,,2477.499724,8.966858538,0.839292004,0.498414935,0.501558031,0.604236496,0.587275764,0.147234942,180384.7628,14647.06641,0.635043087,63,0.033141462,1.34E-05
Leak_2114,leak,,2384.578198,8.968148933,0.838317063,0.500880592,0.500067134,0.603723396,0.585885477,0.148291652,179843.5858,14647.21289,0.633972774,63,0.031851067,1.34E-05
Leak_1973,leak,,2540.746378,8.966308392,0.839753267,0.496301515,0.501632329,0.604596101,0.586818432,0.147234942,180674.734,14647.06641,0.636397094,110,0.033691608,1.33E-05
L1066,pipe,0.1,3161.907,8.957835375,0.840352908,0.497710461,0.501080137,0.606330439,0.586879707,0.147234942,180228.3392,14647.23438,0.63455095,,0.042164625,1.33E-05
Leak_1977,leak,,2513.231833,8.966643656,0.841646539,0.495949278,0.504346442,0.602638708,0.5907595,0.147234942,180747.8747,14696.32617,0.629964572,110,0.033356344,1.33E-05
L457,pipe,0.1,2959.911,8.960506605,0.840292105,0.496301515,0.501403594,0.606569599,0.587373834,0.147234942,180617.48,14677.38477,0.635622757,,0.039493395,1.33E-05
Leak_1417,leak,,2143.271792,8.971468482,0.839979704,0.495949278,0.501491907,0.604558413,0.586115374,0.147234942,180655.5793,14646.98242,0.634852789,75,0.028531518,1.33E-05
Leak_3110,leak,,2428.126004,8.967639329,0.839753267,0.498414935,0.500657444,0.605614471,0.585744163,0.147587179,180359.558,14677.31836,0.634490845,110,0.032360671,1.33E-05
L2195,pipe,0.25,2114.1195,8.971883809,0.903776481,0.521310321,0.375631766,0.715120118,0.717598941,0.153575203,176762.8413,15106.66797,0.736581437,,0.028116191,1.33E-05
Leak_1580,leak,,2656.243211,8.96505591,0.84007615,0.497005988,0.501308471,0.605455889,0.5862168,0.147234942,180586.5935,14679.66797,0.63596273,160,0.03494409,1.32E-05
Leak_2423,leak,,2429.284369,8.967992366,0.840537413,0.496653751,0.500990572,0.604493213,0.58635544,0.147234942,180634.975,14646.95117,0.634147946,200,0.032007634,1.32E-05
Leak_1811,leak,,2456.849775,8.967551279,0.840191466,0.496653751,0.500721457,0.605115575,0.587446221,0.147587179,180665.3173,14679.08203,0.63441961,75,0.032448721,1.32E-05
L1752,pipe,0.1,2797.812,8.963179779,0.840346618,0.497005988,0.501320091,0.605860285,0.585882594,0.147234942,180578.1893,14647.07813,0.635140641,,0.036820221,1.32E-05
Leak_534,leak,,2444.166028,8.967702851,0.839690367,0.496301515,0.501452232,0.60456311,0.58656825,0.147234942,180653.4485,14647.06445,0.636236569,75,0.032297149,1.32E-05
L1524,pipe,0.2,1144.2765,8.985002529,0.8881942,0.5470236,0.374636721,0.686657872,0.689245773,0.16238112,167273.8686,15084.58691,0.705547438,,0.014997471,1.31E-05
L343,pipe,0.05,1363.892,8.982071117,0.83475486,0.498414935,0.496252805,0.597767788,0.580365844,0.147587179,180383.8914,14649.47461,0.62858084,,0.017928883,1.31E-05
L1500,pipe,0.075,5314.62,8.930519901,0.894134001,0.541035576,0.379214893,0.697387551,0.696646518,0.159915463,168687.2809,15053.69531,0.722136136,,0.069480099,1.31E-05
L2456,pipe,0.6,687.99,8.991035841,0.896924638,0.524832688,0.363393994,0.705333153,0.710278026,0.153927439,176126.5012,15344.39746,0.723601269,,0.008964159,1.30E-05
Leak_1466,leak,,2217.925299,8.971102167,0.839642144,0.498767172,0.500851994,0.604504117,0.585618888,0.147234942,180392.6844,14677.21484,0.634417879,63,0.028897833,1.30E-05
Leak_1110,leak,,2368.069417,8.96922288,0.839981801,0.496301515,0.501496546,0.605005977,0.586045975,0.147234942,180641.1202,14646.98047,0.635035433,75,0.03077712,1.30E-05
Leak_3292,leak,,2440.792665,8.968610233,0.840256462,0.497358225,0.501232547,0.605219749,0.586504617,0.147234942,180502.9646,14677.31836,0.633735632,63,0.031389767,1.29E-05
L1032,pipe,0.05,1588.997,8.979493039,0.838868482,0.496301515,0.499524911,0.60131788,0.591020061,0.147234942,180620.3719,14647.07031,0.621651298,,0.020506961,1.29E-05
L183,pipe,0.05,1105.283,8.985696509,0.839470219,0.497005988,0.50080365,0.60345488,0.586053733,0.147234942,180544.9829,14677.2168,0.631614865,,0.014303491,1.29E-05
Leak_456,leak,,2274.963008,8.970806986,0.840346618,0.494892568,0.50019959,0.605089518,0.58567555,0.146530468,180708.6165,14678.82422,0.635577273,63,0.029193014,1.28E-05
Leak_2107,leak,,2444.617876,8.968803449,0.840210336,0.48714336,0.501588854,0.604977459,0.586757472,0.147234942,182468.3886,14677.18359,0.636410518,63,0.031196551,1.28E-05
Leak_1545,leak,,2308.85061,8.970432069,0.839975511,0.497005988,0.500304825,0.605787648,0.586354078,0.147234942,180584.9956,14677.38281,0.633739648,75,0.029567931,1.28E-05
Leak_417,leak,,2452.254832,8.968538224,0.840331941,0.496653751,0.501322961,0.605513093,0.586519398,0.147234942,180565.3889,14677.23047,0.633943512,63,0.031461776,1.28E-05
Leak_1547,leak,,2399.256493,8.969258601,0.839294101,0.497358225,0.501391243,0.604200764,0.587370637,0.147234942,180509.3729,14647.04688,0.63512735,63,0.030741399,1.28E-05
L2487,pipe,0.075,3463.05375,8.956091218,0.840378067,0.497710461,0.501838378,0.605409701,0.587584495,0.147234942,180397.3727,14647.06445,0.635704179,,0.043908782,1.27E-05
Leak_2417,leak,,2317.488811,8.970523159,0.84050177,0.495949278,0.50168452,0.604386522,0.586456237,0.147234942,180756.1867,14646.99609,0.634068411,75,0.029476841,1.27E-05
Leak_1862,leak,,2566.905781,8.967365409,0.840294202,0.496301515,0.501524688,0.605481499,0.586634766,0.147234942,180636.7027,14677.23633,0.634791569,110,0.032634591,1.27E-05
L1544,pipe,0.125,799.60075,8.989848041,0.865604925,0.498767172,0.407073995,0.645732559,0.653461984,0.154279676,179160.6435,14915.97754,0.661947638,,0.010151959,1.27E-05
L2041,pipe,0.05,672.6975,8.991505054,0.836870377,0.496653751,0.498689625,0.600561596,0.584408022,0.147234942,180604.3521,14647.21484,0.629089508,,0.008494946,1.26E-05
L2490,pipe,0.075,1017.53925,8.987226055,0.835671095,0.497358225,0.497516836,0.599169864,0.582045887,0.147234942,180508.1656,14647.17188,0.630513614,,0.012773945,1.26E-05
L770,pipe,0.1,4847.346,8.938700873,0.841436874,0.498062698,0.502684744,0.607915589,0.589428181,0.147234942,180427.2959,14679.62695,0.636331596,,0.061299127,1.26E-05
Leak_2221,leak,,2498.374877,8.968584288,0.839604405,0.495949278,0.50159396,0.604670472,0.586162759,0.147234942,180764.7853,14677.20117,0.637609877,110,0.031415712,1.26E-05
L2882,pipe,0.4,2996.025,8.96225127,0.904095171,0.524128214,0.375362667,0.715991314,0.716870304,0.153575203,176331.2796,15134.28711,0.737828881,,0.03774873,1.26E-05
Leak_2234,leak,,2070.703616,8.974126263,0.837073752,0.500528355,0.498963768,0.596438461,0.588054511,0.147939415,180050.6025,14646.88281,0.618683289,110,0.025873737,1.25E-05
Leak_637,leak,,1636.571288,8.979563723,0.833962327,0.498414935,0.495197359,0.591757548,0.581226832,0.147587179,180344.962,14646.85742,0.61423354,63,0.020436277,1.25E-05
L2807,pipe,0.075,661.03875,8.991766401,0.837549691,0.495949278,0.499948778,0.601980167,0.585884638,0.147234942,180828.0204,14647.21484,0.63209607,,0.008233599,1.25E-05
Leak_1051,leak,,2174.089343,8.972881248,0.840363391,0.496301515,0.50134773,0.604550528,0.587347469,0.147234942,180639.0593,14647.11328,0.632078696,125,0.027118752,1.25E-05
L86,pipe,0.05,1348.536,8.983269269,0.837669199,0.497005988,0.498681555,0.597208557,0.58822696,0.147587179,180544.9396,14646.91211,0.62033697,,0.016730731,1.24E-05
Leak_536,leak,,2430.130665,8.969880222,0.840157919,0.494188094,0.501252361,0.605408974,0.586220626,0.147234942,181119.61,14677.20898,0.636210906,75,0.030119778,1.24E-05
Leak_3347,leak,,2371.025934,8.970638027,0.840170499,0.496301515,0.501124357,0.605176078,0.586350566,0.147234942,180635.6651,14647.13281,0.633646153,60,0.029361973,1.24E-05
Leak_3231,leak,,2408.858576,8.970131387,0.838759456,0.497358225,0.50072995,0.604504732,0.588955964,0.147234942,180476.1356,14650.91992,0.634046047,63,0.029868613,1.24E-05
L1517,pipe,0.1,980.964,8.987873716,0.83871962,0.497005988,0.499692533,0.603235628,0.583640492,0.147234942,180590.4207,14677.21094,0.633125632,,0.012126284,1.24E-05
Leak_50,leak,,2340.997228,8.970968738,0.840361294,0.496653751,0.501315018,0.604258359,0.586061386,0.147234942,180593.1646,14646.95313,0.633847963,50,0.029031262,1.24E-05
Leak_2422,leak,,2407.768158,8.970058179,0.839965028,0.496653751,0.501029649,0.604876584,0.585750191,0.147234942,180610.0063,14647,0.634828754,200,0.029941821,1.24E-05
L2881,pipe,0.2,10121.536,8.87474328,0.899979453,0.546671363,0.371553299,0.708693069,0.710431134,0.160972173,167658.8837,15122.76855,0.728414322,,0.12525672,1.24E-05
Leak_2766,leak,,2388.843225,8.970724747,0.840208239,0.496301515,0.501106621,0.605322917,0.586357275,0.147234942,180635.4879,14677.23633,0.634141234,60,0.029275253,1.23E-05
Leak_2199,leak,,1068.974404,8.98686607,0.831083631,0.477280733,0.492691169,0.590260524,0.579266467,0.142655865,187088.0896,14696.20117,0.617550102,63,0.01313393,1.23E-05
