,"('V_CO', 'day')","('V_CO', 'night')","('V_MV1', 'day')","('V_MV1', 'night')","('V_MV2', 'day')","('V_MV2', 'night')","('CV7', 'day')","('CV7', 'night')","('CV9', 'day')","('CV9', 'night')",1,2,3,4,5,6,7,8,9
24,0,0,0,0,0,1,1,0,0,0,0.8887,0.8077,0.1939,0.7237,0.7332,0.5773,86939.1873,16641.9688,0.7019
25,0,0,0,0,0,1,1,0,0,1,0.9056,0.8401,0.1955,0.7303,0.7466,0.5822,71908.563,16642.4961,0.7128
26,0,0,0,0,0,1,1,0,1,0,0.8885,0.8077,0.1937,0.7234,0.7329,0.5773,86982.3002,16624.6816,0.7016
27,0,0,0,0,0,1,1,0,1,1,0.9057,0.8394,0.1955,0.7302,0.7466,0.5822,72081.5999,16625.3477,0.7128
28,0,0,0,0,0,1,1,1,0,0,0.9059,0.8404,0.195,0.7302,0.7465,0.5822,71755.2634,16625.4453,0.7127
29,0,0,0,0,0,1,1,1,0,1,0.9055,0.833,0.1955,0.7299,0.7463,0.5822,75365.1114,16625.3711,0.7124
30,0,0,0,0,0,1,1,1,1,0,0.9059,0.8401,0.195,0.7303,0.7465,0.5822,72223.2034,16642.5996,0.7128
31,0,0,0,0,0,1,1,1,1,1,0.9054,0.8288,0.1955,0.7299,0.7463,0.5822,76175.8593,16625.502,0.7122
32,0,0,0,0,1,0,0,0,0,0,0.8555,0.8091,0.197,0.7036,0.7311,0.5896,86114.9158,17036.0137,0.6476
33,0,0,0,0,1,0,0,0,0,1,0.8555,0.8116,0.197,0.7036,0.731,0.5896,85808.3913,17036.0137,0.6476
34,0,0,0,0,1,0,0,0,1,0,0.8896,0.8084,0.1935,0.7253,0.7339,0.5773,86983.7296,16678.6484,0.7046
35,0,0,0,0,1,0,0,0,1,1,0.8894,0.8084,0.1934,0.7249,0.7338,0.5773,87047.4537,16661.4902,0.7042
36,0,0,0,0,1,0,0,1,0,0,0.8724,0.8116,0.1983,0.7074,0.7438,0.5889,85425.3537,17019.6406,0.6567
37,0,0,0,0,1,0,0,1,0,1,0.8724,0.8116,0.1983,0.7073,0.7438,0.5889,85425.3313,17019.6445,0.6566
38,0,0,0,0,1,0,0,1,1,0,0.9062,0.8366,0.1952,0.7313,0.7466,0.5822,73475.8368,16659.6953,0.7146
39,0,0,0,0,1,0,0,1,1,1,0.9064,0.8418,0.1951,0.7313,0.7466,0.5822,71028.1782,16659.6973,0.7146
40,0,0,0,0,1,0,1,0,0,0,0.8886,0.808,0.1938,0.7236,0.7331,0.5773,87267.8766,16624.6895,0.7019
41,0,0,0,0,1,0,1,0,0,1,0.8884,0.8077,0.1938,0.7233,0.7329,0.5773,87335.5224,16624.8184,0.7014
42,0,0,0,0,1,0,1,0,1,0,0.8903,0.8084,0.1934,0.7261,0.7341,0.5763,87264.8044,16642.6621,0.7072
43,0,0,0,0,1,0,1,0,1,1,0.8902,0.808,0.1933,0.7261,0.7339,0.5763,87184.6549,16624.8184,0.7075
44,0,0,0,0,1,0,1,1,0,0,0.9058,0.8404,0.1949,0.73,0.7463,0.5822,71753.9572,16625.4531,0.7124
45,0,0,0,0,1,0,1,1,0,1,0.9059,0.8401,0.195,0.7302,0.7466,0.5822,72226.1292,16625.4375,0.7127
46,0,0,0,0,1,0,1,1,1,0,0.9069,0.8221,0.1951,0.7321,0.7467,0.5815,78585.5126,16642.5879,0.717
47,0,0,0,0,1,0,1,1,1,1,0.907,0.845,0.195,0.7323,0.7465,0.5815,69550.6225,16642.7324,0.7174
48,0,0,0,0,1,1,0,0,0,0,0.8555,0.8101,0.1971,0.7037,0.7311,0.5896,85539.7169,17036.0176,0.6477
49,0,0,0,0,1,1,0,0,0,1,0.8727,0.8112,0.1987,0.7078,0.7448,0.5893,85432.074,17019.541,0.6572
50,0,0,0,0,1,1,0,0,1,0,0.8895,0.8084,0.1934,0.7251,0.7339,0.5773,86607.1781,16678.6426,0.7044
51,0,0,0,0,1,1,0,0,1,1,0.9063,0.8397,0.1953,0.7313,0.7472,0.5822,72230.1216,16642.4453,0.7147
52,0,0,0,0,1,1,0,1,0,0,0.8724,0.8116,0.1983,0.7073,0.7438,0.5889,85428.9031,17019.6426,0.6566
53,0,0,0,0,1,1,0,1,0,1,0.8726,0.8116,0.1984,0.7075,0.7445,0.5889,85425.1352,17019.5684,0.6569
54,0,0,0,0,1,1,0,1,1,0,0.9062,0.8415,0.1952,0.7312,0.7465,0.5822,71231.9249,16642.5469,0.7145
55,0,0,0,0,1,1,0,1,1,1,0.9066,0.8418,0.1953,0.7317,0.7473,0.5822,71017.1234,16659.6211,0.7154
56,0,0,0,0,1,1,1,0,0,0,0.8886,0.808,0.1938,0.7237,0.733,0.5773,86810.662,16642.4531,0.7021
57,0,0,0,0,1,1,1,0,0,1,0.9056,0.8404,0.1955,0.7302,0.7465,0.5822,71778.978,16625.3516,0.7127
58,0,0,0,0,1,1,1,0,1,0,0.8903,0.8084,0.1934,0.7262,0.7339,0.5763,86694.7539,16641.8145,0.7077
59,0,0,0,0,1,1,1,0,1,1,0.9071,0.845,0.1951,0.7325,0.7473,0.5815,69765.0775,16625.3398,0.7176
60,0,0,0,0,1,1,1,1,0,0,0.9059,0.8376,0.195,0.7302,0.7465,0.5822,73688.4391,16625.4512,0.7128
61,0,0,0,0,1,1,1,1,0,1,0.9055,0.8404,0.1956,0.73,0.7463,0.5822,71750.6095,16625.373,0.7125
62,0,0,0,0,1,1,1,1,1,0,0.9071,0.839,0.1951,0.7325,0.7467,0.5815,72769.599,16625.4414,0.7176
63,0,0,0,0,1,1,1,1,1,1,0.9072,0.7746,0.1952,0.7322,0.7478,0.5477,102188.7312,16643.752,0.7179
64,0,0,0,1,0,0,0,0,0,0,0.8728,0.8116,0.2034,0.7077,0.7482,0.5893,85809.3266,17019.3516,0.6575
65,0,0,0,1,0,0,0,0,0,1,0.873,0.8116,0.2035,0.7079,0.7485,0.5893,85809.6387,17019.3574,0.6577
66,0,0,0,1,0,0,0,0,1,0,0.8728,0.8116,0.2034,0.7077,0.7482,0.5893,85809.6614,17019.3457,0.6574
67,0,0,0,1,0,0,0,0,1,1,0.8729,0.8116,0.2035,0.7078,0.7483,0.5896,85811.8565,17019.3418,0.6575
68,0,0,0,1,0,0,0,1,0,0,0.8737,0.8119,0.2014,0.7083,0.7497,0.5896,85808.7396,17035.6543,0.6583
69,0,0,0,1,0,0,0,1,0,1,0.8736,0.8119,0.2014,0.7083,0.7497,0.5896,85803.7603,17035.6543,0.6583
70,0,0,0,1,0,0,0,1,1,0,0.8737,0.8116,0.2014,0.7084,0.7498,0.5896,85806.3647,17035.6504,0.6584
71,0,0,0,1,0,0,0,1,1,1,0.8738,0.8116,0.2014,0.7085,0.7499,0.5896,85810.003,17035.6445,0.6585
72,0,0,0,1,0,0,1,0,0,0,0.906,0.8376,0.2006,0.7308,0.7505,0.5822,72954.7566,16642.9277,0.7138
73,0,0,0,1,0,0,1,0,0,1,0.9059,0.8341,0.2005,0.7304,0.7504,0.5822,73901.7183,16625.7715,0.7131
74,0,0,0,1,0,0,1,0,1,0,0.906,0.8401,0.2006,0.7307,0.7505,0.5822,72055.9668,16642.9238,0.7135
75,0,0,0,1,0,0,1,0,1,1,0.9059,0.8404,0.2005,0.7304,0.7503,0.5822,72342.7641,16625.7676,0.7133
76,0,0,0,1,0,0,1,1,0,0,0.9061,0.7735,0.1982,0.7296,0.7511,0.5502,102597.5099,16624.3535,0.713
77,0,0,0,1,0,0,1,1,0,1,0.906,0.7739,0.1982,0.7295,0.751,0.5502,102477.3212,16624.3457,0.713
78,0,0,0,1,0,0,1,1,1,0,0.9061,0.7675,0.1983,0.7297,0.7512,0.5502,105877.3497,16624.3516,0.7132
79,0,0,0,1,0,0,1,1,1,1,0.9064,0.8327,0.1984,0.7307,0.7515,0.5822,75192.6026,16624.3477,0.7136
80,0,0,0,1,0,1,0,0,0,0,0.8729,0.8112,0.2034,0.7078,0.7483,0.5896,85794.8592,17019.3496,0.6575
81,0,0,0,1,0,1,0,0,0,1,0.8734,0.8119,0.2021,0.7082,0.7493,0.5893,85809.5578,17036.0898,0.658
82,0,0,0,1,0,1,0,0,1,0,0.8728,0.8116,0.2034,0.7077,0.7482,0.5893,85808.7914,17019.3496,0.6575
83,0,0,0,1,0,1,0,0,1,1,0.8734,0.8119,0.2022,0.7082,0.7493,0.5896,85806.8654,17036.0879,0.6581
84,0,0,0,1,0,1,0,1,0,0,0.8736,0.8112,0.2014,0.7083,0.7497,0.5896,85818.1361,17035.6445,0.6582
85,0,0,0,1,0,1,0,1,0,1,0.8736,0.8116,0.2014,0.7082,0.7496,0.5896,85806.3352,17035.6289,0.6582
86,0,0,0,1,0,1,0,1,1,0,0.8737,0.8116,0.2014,0.7084,0.7498,0.5896,85806.6434,17035.6465,0.6584
87,0,0,0,1,0,1,0,1,1,1,0.8736,0.8116,0.2014,0.7082,0.7496,0.5889,85813.7181,17035.627,0.6582
88,0,0,0,1,0,1,1,0,0,0,0.9061,0.8404,0.2006,0.7307,0.7505,0.5822,71751.475,16625.7754,0.7137
89,0,0,0,1,0,1,1,0,0,1,0.9062,0.8401,0.1991,0.7305,0.7511,0.5822,71884.0684,16627.3672,0.7135
90,0,0,0,1,0,1,1,0,1,0,0.9061,0.8404,0.2006,0.7305,0.7506,0.5822,71932.6511,16642.918,0.7131
91,0,0,0,1,0,1,1,0,1,1,0.9061,0.8249,0.1992,0.7304,0.751,0.5822,77733.3826,16624.7812,0.7133
92,0,0,0,1,0,1,1,1,0,0,0.9061,0.7739,0.1982,0.7297,0.7511,0.5505,102533.9872,16624.3477,0.7132
93,0,0,0,1,0,1,1,1,0,1,0.9066,0.8401,0.1985,0.7308,0.7515,0.5822,71924.9458,16624.3398,0.7138
94,0,0,0,1,0,1,1,1,1,0,0.9061,0.7703,0.1983,0.7297,0.7511,0.5474,104832.8648,16624.4707,0.7133
95,0,0,0,1,0,1,1,1,1,1,0.9065,0.8383,0.1985,0.7307,0.7515,0.5822,72767.5004,16624.332,0.7137
96,0,0,0,1,1,0,0,0,0,0,0.8728,0.8116,0.2034,0.7077,0.7482,0.5893,85418.7703,17019.3516,0.6575
97,0,0,0,1,1,0,0,0,0,1,0.8729,0.8116,0.2035,0.7078,0.7483,0.5893,85418.5867,17019.3535,0.6576
98,0,0,0,1,1,0,0,0,1,0,0.9067,0.8418,0.2003,0.7318,0.751,0.5822,71011.1995,16642.2617,0.7157
99,0,0,0,1,1,0,0,0,1,1,0.9068,0.8411,0.2004,0.732,0.7513,0.583,71620.2375,16642.2539,0.7159
100,0,0,0,1,1,0,0,1,0,0,0.8737,0.8116,0.2014,0.7084,0.7498,0.5896,85415.8718,17035.6465,0.6584
101,0,0,0,1,1,0,0,1,0,1,0.8737,0.8116,0.2015,0.7085,0.7498,0.5896,85415.731,17035.6445,0.6585
102,0,0,0,1,1,0,0,1,1,0,0.9073,0.8355,0.1982,0.7321,0.7523,0.5822,73664.9372,16659.4062,0.7161
103,0,0,0,1,1,0,0,1,1,1,0.9076,0.8411,0.1983,0.7324,0.7526,0.5822,71252.6085,16659.4082,0.7165
104,0,0,0,1,1,0,1,0,0,0,0.9061,0.8404,0.2006,0.7309,0.7506,0.5822,71745.2293,16642.9238,0.7139
105,0,0,0,1,1,0,1,0,0,1,0.9061,0.8404,0.2005,0.7307,0.7505,0.5822,71864.6219,16625.7754,0.7137
106,0,0,0,1,1,0,1,0,1,0,0.9077,0.8422,0.2003,0.7333,0.7514,0.5815,70892.0654,16625.1348,0.719
107,0,0,0,1,1,0,1,0,1,1,0.9077,0.845,0.2003,0.7333,0.7514,0.5815,69822.7516,16642.4336,0.719
108,0,0,0,1,1,0,1,1,0,0,0.9062,0.8232,0.1983,0.7302,0.7514,0.577,79128.4087,16624.3574,0.7129
109,0,0,0,1,1,0,1,1,0,1,0.906,0.7735,0.1982,0.7296,0.751,0.5502,102484.438,16624.3496,0.7131
110,0,0,0,1,1,0,1,1,1,0,0.9081,0.8306,0.1981,0.7333,0.7525,0.5815,75860.2967,16641.4805,0.719
111,0,0,0,1,1,0,1,1,1,1,0.9084,0.845,0.1981,0.7334,0.7525,0.5815,69876.8804,16624.4785,0.7193
112,0,0,0,1,1,1,0,0,0,0,0.873,0.8116,0.2035,0.7079,0.7485,0.5893,85418.6391,17019.3535,0.6577
113,0,0,0,1,1,1,0,0,0,1,0.8733,0.8116,0.2021,0.7081,0.7493,0.5896,85417.7203,17036.0898,0.6579
114,0,0,0,1,1,1,0,0,1,0,0.9069,0.8418,0.2004,0.732,0.7513,0.583,71338.1787,16642.2539,0.716
115,0,0,0,1,1,1,0,0,1,1,0.9071,0.8397,0.1989,0.7319,0.7518,0.5822,71840.872,16641.8828,0.7159
116,0,0,0,1,1,1,0,1,0,0,0.8737,0.8119,0.2014,0.7084,0.7498,0.5896,85411.8854,17035.6504,0.6584
117,0,0,0,1,1,1,0,1,0,1,0.8736,0.8116,0.2014,0.7082,0.7496,0.5896,85416.4435,17035.627,0.6582
118,0,0,0,1,1,1,0,1,1,0,0.9076,0.838,0.1983,0.7325,0.7527,0.583,72640.5128,16659.4121,0.7166
119,0,0,0,1,1,1,0,1,1,1,0.9072,0.8267,0.198,0.7317,0.7522,0.5791,76984.1414,16642.0527,0.7158
120,0,0,0,1,1,1,1,0,0,0,0.9058,0.832,0.2005,0.7305,0.7505,0.5822,75190.7086,16642.9199,0.7134
121,0,0,0,1,1,1,1,0,0,1,0.9061,0.8373,0.1991,0.7305,0.7511,0.5826,72144.1235,16627.5,0.7134
122,0,0,0,1,1,1,1,0,1,0,0.9078,0.844,0.2003,0.7334,0.7515,0.5808,69914.9974,16659.4473,0.7191
123,0,0,0,1,1,1,1,0,1,1,0.9081,0.8366,0.1988,0.7332,0.7522,0.5805,73539.4644,16642.0508,0.7189
124,0,0,0,1,1,1,1,1,0,0,0.9059,0.7672,0.1982,0.7295,0.751,0.5502,105039.5629,16624.3516,0.713
125,0,0,0,1,1,1,1,1,0,1,0.9067,0.832,0.1986,0.7309,0.7517,0.5822,75191.3571,16624.334,0.714
126,0,0,0,1,1,1,1,1,1,0,0.9082,0.8274,0.1983,0.7334,0.7528,0.5815,76814.476,16658.6445,0.7189
127,0,0,0,1,1,1,1,1,1,1,0.9086,0.8443,0.1982,0.7337,0.7528,0.5815,69889.8025,16624.3008,0.7197
128,0,0,1,0,0,0,0,0,0,0,0.8965,0.8049,0.2013,0.751,0.7656,0.5706,88104.9602,16624.6074,0.7565
129,0,0,1,0,0,0,0,0,0,1,0.8966,0.8049,0.2014,0.7512,0.7657,0.5706,88151.0832,16641.7539,0.7567
130,0,0,1,0,0,0,0,0,1,0,0.8965,0.8049,0.2013,0.751,0.7656,0.5706,88128.029,16624.6113,0.7565
131,0,0,1,0,0,0,0,0,1,1,0.8966,0.8049,0.2014,0.7512,0.7657,0.5706,88027.98,16641.7539,0.7567
132,0,0,1,0,0,0,0,1,0,0,0.9135,0.8577,0.2036,0.7578,0.7787,0.578,65712.7149,16642.5234,0.7553
133,0,0,1,0,0,0,0,1,0,1,0.9134,0.8577,0.2035,0.7576,0.7785,0.578,65725.2763,16625.3691,0.755
134,0,0,1,0,0,0,0,1,1,0,0.9134,0.8577,0.2036,0.7576,0.7785,0.578,65713.5675,16642.5195,0.7551
135,0,0,1,0,0,0,0,1,1,1,0.9134,0.8577,0.2036,0.7577,0.7786,0.578,65725.0137,16625.3711,0.7551
136,0,0,1,0,0,0,1,0,0,0,0.8986,0.8073,0.1968,0.7559,0.7688,0.5756,87160.567,16898.918,0.7619
137,0,0,1,0,0,0,1,0,0,1,0.8986,0.807,0.1968,0.7559,0.7688,0.5756,87312.9085,16898.918,0.7619
138,0,0,1,0,0,0,1,0,1,0,0.8986,0.8073,0.1968,0.756,0.7688,0.5756,87159.8626,16898.9141,0.7619
139,0,0,1,0,0,0,1,0,1,1,0.8986,0.8077,0.1968,0.756,0.7688,0.5756,87262.4361,16898.918,0.7619
140,0,0,1,0,0,0,1,1,0,0,0.9155,0.8602,0.199,0.7623,0.7816,0.5833,64857.405,16899.6895,0.7605
141,0,0,1,0,0,0,1,1,0,1,0.9155,0.8602,0.199,0.7623,0.7817,0.5833,64882.526,16899.6758,0.7606
142,0,0,1,0,0,0,1,1,1,0,0.9155,0.8598,0.199,0.7623,0.7816,0.5833,64859.4907,16899.6855,0.7605
143,0,0,1,0,0,0,1,1,1,1,0.9155,0.8598,0.199,0.7623,0.7816,0.5833,64860.4777,16899.6797,0.7605
144,0,0,1,0,0,1,0,0,0,0,0.8965,0.8049,0.2013,0.7511,0.7656,0.5713,87381.6977,16624.6113,0.7566
145,0,0,1,0,0,1,0,0,0,1,0.9137,0.8577,0.2039,0.7579,0.7795,0.5784,65710.4705,16625.2695,0.7552
146,0,0,1,0,0,1,0,0,1,0,0.8965,0.8049,0.2013,0.751,0.7655,0.5706,87519.4062,16624.6133,0.7565
147,0,0,1,0,0,1,0,0,1,1,0.9135,0.8577,0.2038,0.7576,0.7792,0.5787,65662.751,16625.2734,0.7549
148,0,0,1,0,0,1,0,1,0,0,0.9134,0.8577,0.2036,0.7576,0.7785,0.578,65719.1385,16642.5176,0.7551
149,0,0,1,0,0,1,0,1,0,1,0.9137,0.8591,0.2037,0.7579,0.7792,0.5798,64698.0143,16625.3047,0.7551
150,0,0,1,0,0,1,0,1,1,0,0.9134,0.8577,0.2035,0.7576,0.7785,0.578,65718.4419,16625.3711,0.755
151,0,0,1,0,0,1,0,1,1,1,0.9135,0.8588,0.2036,0.7576,0.7789,0.5798,64718.6081,16625.2969,0.7548
152,0,0,1,0,0,1,1,0,0,0,0.8986,0.8073,0.1968,0.756,0.7688,0.5756,86802.518,16898.918,0.7619
153,0,0,1,0,0,1,1,0,0,1,0.9158,0.8605,0.1994,0.7628,0.7826,0.5837,64772.5828,16899.5801,0.7609
154,0,0,1,0,0,1,1,0,1,0,0.8986,0.8073,0.1968,0.7559,0.7688,0.5756,86851.7488,16898.918,0.7619
155,0,0,1,0,0,1,1,0,1,1,0.9158,0.8602,0.1993,0.7625,0.7825,0.5837,64802.1291,16899.5781,0.7606
156,0,0,1,0,0,1,1,1,0,0,0.9155,0.8602,0.199,0.7623,0.7816,0.5833,64857.8346,16899.6777,0.7605
157,0,0,1,0,0,1,1,1,0,1,0.9159,0.8616,0.1993,0.7628,0.7826,0.5844,63859.5448,16899.5996,0.7608
158,0,0,1,0,0,1,1,1,1,0,0.9155,0.8598,0.199,0.7623,0.7817,0.5833,64857.4398,16899.6855,0.7606
159,0,0,1,0,0,1,1,1,1,1,0.9157,0.8623,0.1992,0.7626,0.7823,0.5847,63790.0301,16899.5957,0.7606
160,0,0,1,0,1,0,0,0,0,0,0.8965,0.8049,0.2013,0.751,0.7656,0.5706,87977.6658,16624.6172,0.7565
161,0,0,1,0,1,0,0,0,0,1,0.8965,0.8049,0.2013,0.7511,0.7656,0.5706,87970.5945,16624.6074,0.7566
162,0,0,1,0,1,0,0,0,1,0,0.8976,0.8066,0.1984,0.7539,0.7682,0.5731,87588.663,16761.7695,0.7598
163,0,0,1,0,1,0,0,0,1,1,0.8978,0.8066,0.1985,0.7541,0.7684,0.5731,87632.262,16761.7676,0.76
164,0,0,1,0,1,0,0,1,0,0,0.9134,0.8577,0.2035,0.7576,0.7785,0.578,65718.2635,16625.373,0.755
165,0,0,1,0,1,0,0,1,0,1,0.9134,0.8577,0.2035,0.7577,0.7786,0.578,65719.6328,16642.5215,0.7551
166,0,0,1,0,1,0,0,1,1,0,0.9146,0.8595,0.2007,0.7605,0.7811,0.5812,65261.9218,16762.5508,0.7583
167,0,0,1,0,1,0,0,1,1,1,0.9147,0.8595,0.2008,0.7607,0.7814,0.5812,65262.4851,16762.543,0.7586
168,0,0,1,0,1,0,1,0,0,0,0.8987,0.8073,0.1969,0.7561,0.769,0.5756,87160.9131,16898.9121,0.7621
169,0,0,1,0,1,0,1,0,0,1,0.8986,0.8077,0.1968,0.756,0.7688,0.5756,87229.7484,16898.9199,0.7619
170,0,0,1,0,1,0,1,0,1,0,0.8987,0.8077,0.197,0.756,0.7691,0.5745,87165.3355,16898.916,0.762
171,0,0,1,0,1,0,1,0,1,1,0.8986,0.8073,0.197,0.756,0.7691,0.5745,87342.8036,16898.9043,0.762
172,0,0,1,0,1,0,1,1,0,0,0.9155,0.8602,0.199,0.7623,0.7817,0.5833,64857.8456,16899.6836,0.7606
173,0,0,1,0,1,0,1,1,0,1,0.9155,0.8602,0.199,0.7623,0.7816,0.5833,64857.4167,16899.6777,0.7605
174,0,0,1,0,1,0,1,1,1,0,0.9157,0.8598,0.1993,0.7625,0.7821,0.5822,65068.3118,16899.6738,0.7605
175,0,0,1,0,1,0,1,1,1,1,0.9156,0.8598,0.1991,0.7624,0.7819,0.5822,65032.0084,16903.8906,0.7603
176,0,0,1,0,1,1,0,0,0,0,0.8965,0.8049,0.2013,0.7511,0.7657,0.5713,87579.7529,16624.6055,0.7566
177,0,0,1,0,1,1,0,0,0,1,0.9135,0.8549,0.2038,0.7577,0.7792,0.5784,66913.169,16625.2695,0.755
178,0,0,1,0,1,1,0,0,1,0,0.8976,0.8063,0.1985,0.7541,0.7683,0.5734,87256.0883,16796.0332,0.76
179,0,0,1,0,1,1,0,0,1,1,0.9151,0.8595,0.2013,0.761,0.783,0.5812,65242.0186,16765.0391,0.7587
180,0,0,1,0,1,1,0,1,0,0,0.9135,0.8577,0.2037,0.7578,0.7787,0.578,65717.8935,16642.5215,0.7553
181,0,0,1,0,1,1,0,1,0,1,0.9136,0.8591,0.2037,0.7578,0.7791,0.5798,64711.0321,16625.3047,0.755
182,0,0,1,0,1,1,0,1,1,0,0.9145,0.8595,0.2007,0.7605,0.7811,0.5812,65266.4899,16762.5605,0.7583
183,0,0,1,0,1,1,0,1,1,1,0.9147,0.8602,0.2007,0.7606,0.7816,0.5822,64589.0776,16762.4766,0.7582
184,0,0,1,0,1,1,1,0,0,0,0.8987,0.807,0.1969,0.7561,0.769,0.5756,86853.8253,16898.9199,0.7621
185,0,0,1,0,1,1,1,0,0,1,0.9156,0.8609,0.1993,0.7625,0.7824,0.5837,64782.1032,16899.5781,0.7607
186,0,0,1,0,1,1,1,0,1,0,0.8987,0.8077,0.197,0.756,0.7691,0.5745,86651.9544,16898.9121,0.762
187,0,0,1,0,1,1,1,0,1,1,0.9159,0.8605,0.1995,0.7627,0.7829,0.5822,64839.7957,16899.5703,0.7606
188,0,0,1,0,1,1,1,1,0,0,0.9155,0.8602,0.199,0.7623,0.7817,0.5833,64857.7289,16899.6738,0.7606
189,0,0,1,0,1,1,1,1,0,1,0.9157,0.8623,0.1992,0.7626,0.7824,0.5847,63790.3665,16899.5977,0.7607
190,0,0,1,0,1,1,1,1,1,0,0.9156,0.8598,0.1992,0.7624,0.7819,0.5822,65066.7394,16899.668,0.7604
191,0,0,1,0,1,1,1,1,1,1,0.9158,0.8619,0.1993,0.7627,0.7825,0.5833,63849.03,16899.5898,0.7604
192,0,0,1,1,0,0,0,0,0,0,0.9138,0.8679,0.2095,0.7587,0.783,0.6344,61405.4888,16625.0684,0.755
193,0,0,1,1,0,0,0,0,0,1,0.9138,0.8679,0.2094,0.7587,0.7829,0.6347,61384.1301,16625.0762,0.7549
194,0,0,1,1,0,0,0,0,1,0,0.9138,0.8679,0.2095,0.7587,0.7829,0.6347,61387.4942,16625.0801,0.7549
195,0,0,1,1,0,0,0,0,1,1,0.9138,0.8679,0.2095,0.7588,0.783,0.6347,61381.9101,16625.0645,0.755
196,0,0,1,1,0,0,0,1,0,0,0.9145,0.8679,0.2073,0.759,0.7842,0.633,61393.8526,16624.2773,0.7554
197,0,0,1,1,0,0,0,1,0,1,0.9145,0.8679,0.2073,0.759,0.7842,0.6333,61377.9826,16624.2871,0.7554
198,0,0,1,1,0,0,0,1,1,0,0.9147,0.8679,0.2074,0.7592,0.7845,0.6337,61302.8093,16624.2793,0.7557
199,0,0,1,1,0,0,0,1,1,1,0.9145,0.8679,0.2072,0.7589,0.7842,0.633,61400.9655,16624.2891,0.7553
200,0,0,1,1,0,0,1,0,0,0,0.916,0.8704,0.2045,0.7635,0.7862,0.6316,60526.0046,16899.3848,0.7606
