,"('V_TR', 'day')","('V_TR', 'night')","('CV8', 'day')","('CV8', 'night')","('CV3', 'day')","('CV3', 'night')","('CV12', 'day')","('CV12', 'night')",1,2,3,4,5,6,7,8,9
51,0,0,1,1,0,0,1,1,0.9692,0.8623,0.2573,0.8619,0.8279,0.5072,48450.1521,14721.334,0.8607
52,0,0,1,1,0,1,0,0,0.9504,0.6766,0.256,0.8551,0.8237,0.3188,106984.006,15122.834,0.8551
53,0,0,1,1,0,1,0,1,0.9467,0.6819,0.2458,0.8477,0.8128,0.3258,104896.1842,15383.666,0.8387
54,0,0,1,1,0,1,1,0,0.9649,0.74,0.2493,0.8618,0.8246,0.3339,98076.4247,15148.21,0.8811
55,0,0,1,1,0,1,1,1,0.9673,0.7703,0.2428,0.8565,0.8317,0.3318,92751.4915,15401.6152,0.8795
56,0,0,1,1,1,0,0,0,0.9699,0.7108,0.2499,0.8598,0.8755,0.3064,102990.0482,16677.9648,0.8961
57,0,0,1,1,1,0,0,1,0.9704,0.7298,0.25,0.8606,0.8766,0.3068,98904.8788,16805.3867,0.897
58,0,0,1,1,1,0,1,0,0.9699,0.7563,0.2444,0.8585,0.8733,0.3262,93179.7389,16700.2539,0.8896
59,0,0,1,1,1,0,1,1,0.9712,0.8757,0.245,0.8602,0.8766,0.6418,58217.4026,16855.1855,0.8898
60,0,0,1,1,1,1,0,0,0.9681,0.7393,0.2497,0.8556,0.8745,0.3149,96550.4748,16650.1484,0.8856
61,0,0,1,1,1,1,0,1,0.9653,0.7281,0.2379,0.8486,0.8657,0.3068,100587.6519,17078.8105,0.8757
62,0,0,1,1,1,1,1,0,0.9663,0.8263,0.2442,0.8506,0.8694,0.4047,76155.6006,16779.7031,0.877
63,0,0,1,1,1,1,1,1,0.9631,0.8757,0.2329,0.8421,0.8607,0.6418,58703.8168,17188.3477,0.8653
64,0,1,0,0,0,0,0,0,0.9415,0.6745,0.2511,0.8383,0.8031,0.3195,107352.1997,14856.1592,0.8317
65,0,1,0,0,0,0,0,1,0.9422,0.6788,0.2322,0.8381,0.7981,0.3195,106333.6849,15466.5566,0.8354
66,0,1,0,0,0,0,1,0,0.9617,0.7344,0.2455,0.8513,0.82,0.3167,101572.9921,15005.3154,0.8741
67,0,1,0,0,0,0,1,1,0.9616,0.7661,0.2295,0.848,0.8171,0.3251,94444.9585,15519.0068,0.8714
68,0,1,0,0,0,1,0,0,0.9434,0.6742,0.2554,0.8467,0.8106,0.3188,107586.5116,14941.1299,0.8363
69,0,1,0,0,0,1,0,1,0.9438,0.6766,0.233,0.8394,0.801,0.3188,106910.5823,15464.9902,0.8382
70,0,1,0,0,0,1,1,0,0.9639,0.7337,0.2486,0.8589,0.8257,0.3188,102819.3544,15101.7676,0.8808
71,0,1,0,0,0,1,1,1,0.9626,0.7654,0.2307,0.8504,0.8188,0.3251,94602.5307,15517.1172,0.8742
72,0,1,0,0,1,0,0,0,0.9621,0.7323,0.2481,0.841,0.8628,0.3072,99193.639,16384.0371,0.8668
73,0,1,0,0,1,0,0,1,0.961,0.7228,0.2279,0.8403,0.8531,0.3026,101330.9154,17064.7344,0.8659
74,0,1,0,0,1,0,1,0,0.9626,0.826,0.2453,0.8422,0.8619,0.4008,76525.5339,16479.5938,0.8664
75,0,1,0,0,1,0,1,1,0.959,0.8753,0.2225,0.837,0.8482,0.64,58784.7153,17215.3184,0.8591
76,0,1,0,0,1,1,0,0,0.9666,0.7365,0.2519,0.8528,0.8724,0.3138,97220.1757,16515.459,0.8822
77,0,1,0,0,1,1,0,1,0.9616,0.7231,0.2282,0.8412,0.8536,0.3029,101069.0933,17072.8789,0.867
78,0,1,0,0,1,1,1,0,0.9643,0.8263,0.2454,0.8472,0.8664,0.4037,76206.6883,16653.1367,0.8731
79,0,1,0,0,1,1,1,1,0.9616,0.8757,0.2254,0.841,0.8523,0.64,58757.9611,17211.8613,0.8649
80,0,1,0,1,0,0,0,0,0.9418,0.6774,0.2527,0.8384,0.8045,0.3195,106816.7203,14818.5059,0.8319
81,0,1,0,1,0,0,0,1,0.9444,0.6766,0.2337,0.8402,0.8037,0.3191,106886.1372,15465.8271,0.8402
82,0,1,0,1,0,0,1,0,0.9618,0.7393,0.2455,0.8513,0.8201,0.3226,100262.9845,15005.3066,0.8742
83,0,1,0,1,0,0,1,1,0.9616,0.7661,0.2295,0.848,0.8171,0.3251,94441.3541,15519.0215,0.8714
84,0,1,0,1,0,1,0,0,0.9427,0.6774,0.2561,0.8454,0.8085,0.3195,106777.3911,14913.7168,0.8295
85,0,1,0,1,0,1,0,1,0.9438,0.677,0.2333,0.8391,0.8017,0.3195,107056.4123,15464.9746,0.8377
86,0,1,0,1,0,1,1,0,0.9639,0.7312,0.2486,0.8589,0.8256,0.3149,103480.3366,15084.7939,0.881
87,0,1,0,1,0,1,1,1,0.9626,0.7654,0.2307,0.8504,0.8188,0.3251,94596.4741,15517.1387,0.8742
88,0,1,0,1,1,0,0,0,0.9621,0.7302,0.2481,0.8409,0.8628,0.3061,99866.0104,16384.0645,0.8668
89,0,1,0,1,1,0,0,1,0.9614,0.7112,0.2283,0.8406,0.8537,0.3005,103884.6363,17064.2227,0.8663
90,0,1,0,1,1,0,1,0,0.9626,0.826,0.2453,0.8422,0.8619,0.4008,76525.2738,16479.6016,0.8665
91,0,1,0,1,1,0,1,1,0.959,0.8753,0.2225,0.837,0.8482,0.64,58785.5301,17215.3242,0.8591
92,0,1,0,1,1,1,0,0,0.9666,0.7379,0.2519,0.8528,0.8725,0.3142,96976.5572,16515.6562,0.8823
93,0,1,0,1,1,1,0,1,0.9616,0.7228,0.2282,0.8412,0.8536,0.3029,101260.8807,17072.8906,0.867
94,0,1,0,1,1,1,1,0,0.9643,0.8263,0.2454,0.8472,0.8664,0.404,76198.5056,16653.332,0.8731
95,0,1,0,1,1,1,1,1,0.9611,0.8753,0.2249,0.8407,0.8518,0.64,58792.5405,17212.3965,0.8646
96,0,1,1,0,0,0,0,0,0.9436,0.6823,0.2519,0.8411,0.8073,0.3205,105254.7665,14856.1572,0.838
97,0,1,1,0,0,0,0,1,0.9455,0.6798,0.234,0.842,0.805,0.3195,106068.1068,15465.8662,0.8438
98,0,1,1,0,0,0,1,0,0.9617,0.7281,0.2455,0.8512,0.8201,0.3153,103457.1199,15005.3174,0.874
99,0,1,1,0,0,0,1,1,0.9616,0.7661,0.2295,0.848,0.8172,0.3255,94463.6277,15519.0088,0.8715
100,0,1,1,0,0,1,0,0,0.9418,0.671,0.255,0.8451,0.8071,0.3191,108374.352,14928.8232,0.8319
101,0,1,1,0,0,1,0,1,0.9422,0.6368,0.2328,0.8382,0.7993,0.3114,115631.8496,15464.9893,0.8363
102,0,1,1,0,0,1,1,0,0.9639,0.7312,0.2486,0.8589,0.8257,0.3149,103544.6147,15084.6348,0.8811
103,0,1,1,0,0,1,1,1,0.9626,0.7654,0.2307,0.8504,0.8188,0.3255,94623.9041,15517.1104,0.8743
104,0,1,1,0,1,0,0,0,0.9621,0.7327,0.2481,0.841,0.8629,0.3082,99001.4674,16384.0293,0.8668
105,0,1,1,0,1,0,0,1,0.9605,0.7253,0.2274,0.8398,0.8524,0.3036,100892.902,17065.1621,0.8651
106,0,1,1,0,1,0,1,0,0.9625,0.826,0.2454,0.8422,0.8619,0.4023,76530.133,16479.5859,0.8665
107,0,1,1,0,1,0,1,1,0.959,0.8753,0.2225,0.837,0.8482,0.6407,58792.377,17215.3145,0.8591
108,0,1,1,0,1,1,0,0,0.9667,0.7404,0.2519,0.8528,0.8725,0.316,96413.732,16515.4414,0.8822
109,0,1,1,0,1,1,0,1,0.962,0.7172,0.2288,0.842,0.8544,0.3029,102563.4155,17072.3105,0.8682
110,0,1,1,0,1,1,1,0,0.9643,0.8263,0.2454,0.8473,0.8664,0.4047,76203.1141,16653.1445,0.8731
111,0,1,1,0,1,1,1,1,0.9611,0.8753,0.2249,0.8407,0.8518,0.6411,58777.9547,17212.3984,0.8646
112,0,1,1,1,0,0,0,0,0.9418,0.6964,0.2512,0.8398,0.803,0.323,102921.3468,14855.583,0.832
113,0,1,1,1,0,0,0,1,0.9443,0.6876,0.2331,0.8397,0.8016,0.3202,104365.7991,15465.877,0.8384
114,0,1,1,1,0,0,1,0,0.9618,0.7344,0.2455,0.8513,0.8201,0.317,101680.0898,15005.3271,0.8743
115,0,1,1,1,0,0,1,1,0.9616,0.7661,0.2295,0.848,0.8172,0.3255,94459.9669,15519.0146,0.8715
116,0,1,1,1,0,1,0,0,0.9452,0.6788,0.2557,0.8492,0.8134,0.3202,106405.9711,14954.7393,0.8393
117,0,1,1,1,0,1,0,1,0.9442,0.6795,0.2335,0.8399,0.8023,0.3195,106242.0006,15464.9678,0.8397
118,0,1,1,1,0,1,1,0,0.9639,0.7309,0.2486,0.8589,0.8258,0.3167,103341.9645,15084.7842,0.881
119,0,1,1,1,0,1,1,1,0.9626,0.7654,0.2307,0.8504,0.8189,0.3255,94614.8961,15517.1357,0.8743
120,0,1,1,1,1,0,0,0,0.9622,0.7355,0.2481,0.841,0.8629,0.3093,98076.5389,16384.0352,0.8668
121,0,1,1,1,1,0,0,1,0.9605,0.7334,0.2275,0.8399,0.8525,0.3064,98945.9413,17065.1523,0.8651
122,0,1,1,1,1,0,1,0,0.9626,0.826,0.2454,0.8422,0.8619,0.4023,76530.2182,16479.6094,0.8665
123,0,1,1,1,1,0,1,1,0.959,0.8753,0.2225,0.837,0.8483,0.6407,58792.1565,17215.3262,0.8591
124,0,1,1,1,1,1,0,0,0.9667,0.7386,0.2519,0.8528,0.8725,0.3145,96903.2877,16515.6426,0.8822
125,0,1,1,1,1,1,0,1,0.9621,0.7316,0.2288,0.8421,0.8545,0.3064,99513.1447,17072.2969,0.8682
126,0,1,1,1,1,1,1,0,0.9643,0.8263,0.2454,0.8473,0.8664,0.4044,76211.8231,16653.3242,0.8731
127,0,1,1,1,1,1,1,1,0.9611,0.8753,0.2249,0.8407,0.8518,0.6411,58777.8383,17212.4121,0.8646
128,1,0,0,0,0,0,0,0,0.9639,0.7446,0.2546,0.8356,0.8694,0.3184,95954.1439,16398.3867,0.8664
129,1,0,0,0,0,0,0,1,0.9642,0.7474,0.2513,0.8376,0.8701,0.3181,95671.9724,16607.1562,0.8684
130,1,0,0,0,0,0,1,0,0.9626,0.8246,0.2369,0.8291,0.8591,0.4054,76952.9198,16854.1133,0.8568
131,1,0,0,0,0,0,1,1,0.9636,0.8739,0.2351,0.831,0.861,0.6432,59342.1835,17123.2617,0.859
132,1,0,0,0,0,1,0,0,0.9608,0.739,0.2539,0.8319,0.8657,0.3149,97528.8491,16218.0938,0.8605
133,1,0,0,0,0,1,0,1,0.957,0.7358,0.2361,0.8236,0.8542,0.3124,98291.538,16764.5547,0.8486
134,1,0,0,0,0,1,1,0,0.9583,0.8235,0.236,0.8226,0.8538,0.403,77299.0836,16717.125,0.8468
135,1,0,0,0,0,1,1,1,0.9558,0.8732,0.2234,0.8198,0.8466,0.6421,59649.4873,17199.2363,0.8424
136,1,0,0,0,1,0,0,0,0.9649,0.8764,0.252,0.8368,0.8719,0.6509,58137.7708,16585.1621,0.8665
137,1,0,0,0,1,0,0,1,0.9671,0.8764,0.2519,0.8438,0.8763,0.652,57986.4021,16816.3477,0.8751
138,1,0,0,0,1,0,1,0,0.9613,0.8242,0.2355,0.8262,0.8572,0.4051,77151.1341,16874.3496,0.8535
139,1,0,0,0,1,0,1,1,0.9623,0.8743,0.2341,0.8277,0.8591,0.6446,59230.6771,17124.0605,0.8552
140,1,0,0,0,1,1,0,0,0.9653,0.7474,0.2575,0.8421,0.8749,0.3202,95330.101,16320.0479,0.8742
141,1,0,0,0,1,1,0,1,0.9594,0.8764,0.2386,0.8267,0.8605,0.652,58000.1654,16890.0391,0.8518
142,1,0,0,0,1,1,1,0,0.9579,0.8242,0.2354,0.8206,0.8531,0.4051,77096.0516,16729.8281,0.845
143,1,0,0,0,1,1,1,1,0.9556,0.8728,0.2236,0.8177,0.8464,0.6421,59696.8775,17198.5488,0.8403
144,1,0,0,1,0,0,0,0,0.9642,0.7344,0.2564,0.8362,0.8702,0.3117,98447.3852,16331.1943,0.8671
145,1,0,0,1,0,0,0,1,0.9639,0.7436,0.2505,0.8366,0.8694,0.3174,96559.5503,16623.3945,0.8674
146,1,0,0,1,0,0,1,0,0.963,0.8246,0.2373,0.8299,0.8597,0.4051,76972.7536,16853.8672,0.858
147,1,0,0,1,0,0,1,1,0.9636,0.8743,0.2351,0.831,0.861,0.6432,59337.163,17123.2676,0.8591
148,1,0,0,1,0,1,0,0,0.9599,0.7471,0.2537,0.8305,0.8645,0.3174,95649.2098,16200.084,0.8584
149,1,0,0,1,0,1,0,1,0.9571,0.7379,0.2362,0.8238,0.8544,0.3131,97739.6358,16764.4941,0.8488
150,1,0,0,1,0,1,1,0,0.9583,0.8228,0.2369,0.8227,0.8541,0.403,77504.7025,16686.2676,0.8471
151,1,0,0,1,0,1,1,1,0.9556,0.8732,0.2236,0.818,0.8463,0.6421,59646.1455,17198.457,0.8403
152,1,0,0,1,1,0,0,0,0.9649,0.8764,0.252,0.8368,0.8719,0.6509,58148.4092,16585.166,0.8665
153,1,0,0,1,1,0,0,1,0.9665,0.8764,0.2511,0.8424,0.8751,0.6513,58015.3447,16828.0703,0.8733
154,1,0,0,1,1,0,1,0,0.9613,0.8242,0.2354,0.8262,0.8572,0.4044,77174.1875,16874.3516,0.8535
155,1,0,0,1,1,0,1,1,0.9622,0.8743,0.2341,0.8277,0.8591,0.6446,59220.7259,17124.0723,0.8552
156,1,0,0,1,1,1,0,0,0.9653,0.7482,0.2575,0.8421,0.8749,0.3202,95087.8085,16320.2109,0.8742
157,1,0,0,1,1,1,0,1,0.9593,0.8764,0.2385,0.8265,0.8602,0.6492,58477.4672,16886.9004,0.8517
158,1,0,0,1,1,1,1,0,0.9579,0.8242,0.2354,0.8206,0.853,0.4054,77080.563,16729.998,0.845
159,1,0,0,1,1,1,1,1,0.9556,0.8728,0.2236,0.8176,0.8463,0.6421,59690.3246,17198.5391,0.8402
160,1,0,1,0,0,0,0,0,0.9636,0.746,0.2543,0.835,0.8688,0.3198,95830.4017,16397.4551,0.8656
161,1,0,1,0,0,0,0,1,0.965,0.7369,0.2517,0.8388,0.8711,0.3135,97969.5294,16606.2461,0.87
162,1,0,1,0,0,0,1,0,0.9633,0.8246,0.2374,0.8308,0.8603,0.4061,76956.1319,16853.9062,0.8589
163,1,0,1,0,0,0,1,1,0.9634,0.8743,0.235,0.8303,0.8608,0.6446,59355.3412,17123.3066,0.8584
164,1,0,1,0,0,1,0,0,0.9605,0.7383,0.2546,0.8316,0.8657,0.3149,97567.7345,16188.333,0.8598
165,1,0,1,0,0,1,0,1,0.9566,0.7355,0.2366,0.8221,0.8539,0.3131,98343.0797,16744.0723,0.8465
166,1,0,1,0,0,1,1,0,0.9581,0.8235,0.2364,0.8222,0.8538,0.404,77358.6874,16703.5098,0.8466
167,1,0,1,0,0,1,1,1,0.9562,0.8732,0.2237,0.8203,0.8472,0.6425,59669.1763,17198.9258,0.8432
168,1,0,1,0,1,0,0,0,0.9649,0.8764,0.2511,0.8363,0.8715,0.6513,58140.6645,16615.3379,0.866
169,1,0,1,0,1,0,0,1,0.9672,0.8764,0.2516,0.8429,0.8761,0.6516,58020.7268,16829.5547,0.8742
170,1,0,1,0,1,0,1,0,0.9613,0.8242,0.2355,0.8262,0.8573,0.4054,77187.0884,16874.377,0.8534
171,1,0,1,0,1,0,1,1,0.9622,0.8743,0.2341,0.8276,0.8592,0.6453,59231.8346,17124.1055,0.8551
172,1,0,1,0,1,1,0,0,0.9655,0.7619,0.258,0.8426,0.8753,0.3248,92178.1129,16308.3701,0.8745
173,1,0,1,0,1,1,0,1,0.9584,0.7489,0.2378,0.825,0.8581,0.3209,94982.1032,16863.877,0.8515
174,1,0,1,0,1,1,1,0,0.9578,0.8242,0.2354,0.8207,0.8531,0.4061,77124.7214,16729.9434,0.8451
175,1,0,1,0,1,1,1,1,0.9555,0.8728,0.2236,0.8176,0.8464,0.6425,59704.1114,17198.5723,0.8402
176,1,0,1,1,0,0,0,0,0.9636,0.7467,0.2544,0.8351,0.8689,0.3198,95706.4106,16397.4316,0.8657
177,1,0,1,1,0,0,0,1,0.9641,0.7439,0.2506,0.837,0.8696,0.3188,96393.0125,16623.4688,0.8678
178,1,0,1,1,0,0,1,0,0.9625,0.8242,0.2369,0.8289,0.859,0.4054,76976.777,16854.1484,0.8565
179,1,0,1,1,0,0,1,1,0.9636,0.8739,0.2351,0.8308,0.861,0.6446,59356.8592,17123.3105,0.8589
180,1,0,1,1,0,1,0,0,0.9611,0.7436,0.2548,0.8328,0.8665,0.317,96427.392,16202.0752,0.8614
181,1,0,1,1,0,1,0,1,0.9573,0.7362,0.2381,0.8232,0.8554,0.3131,98172.0083,16728.0176,0.8483
182,1,0,1,1,0,1,1,0,0.9577,0.8235,0.2356,0.8213,0.853,0.4044,77249.171,16717.6465,0.8453
183,1,0,1,1,0,1,1,1,0.9556,0.8732,0.2237,0.8181,0.8464,0.6425,59652.2193,17198.4473,0.8404
184,1,0,1,1,1,0,0,0,0.9648,0.8764,0.2508,0.8364,0.8715,0.6513,58148.7867,16627.0859,0.866
185,1,0,1,1,1,0,0,1,0.9673,0.876,0.252,0.8435,0.8765,0.6516,58023.719,16818.1699,0.8749
186,1,0,1,1,1,0,1,0,0.9613,0.8239,0.2355,0.8262,0.8573,0.4054,77188.3384,16874.373,0.8534
187,1,0,1,1,1,0,1,1,0.9618,0.8743,0.2337,0.827,0.8585,0.6453,59230.7882,17124.4492,0.8542
188,1,0,1,1,1,1,0,0,0.9654,0.7474,0.258,0.8425,0.8753,0.3205,95347.2466,16308.5225,0.8746
189,1,0,1,1,1,1,0,1,0.9584,0.7482,0.2373,0.8248,0.8577,0.3209,95168.9124,16875.9336,0.8513
190,1,0,1,1,1,1,1,0,0.9578,0.8242,0.2354,0.8206,0.8531,0.4061,77113.8175,16730.0215,0.845
191,1,0,1,1,1,1,1,1,0.9555,0.8728,0.2236,0.8176,0.8464,0.6425,59707.9743,17198.5742,0.8402
192,1,1,0,0,0,0,0,0,0.9565,0.7489,0.2557,0.8238,0.8581,0.3177,95244.2784,15949.1836,0.8492
193,1,1,0,0,0,0,0,1,0.9546,0.7231,0.2295,0.8189,0.8455,0.3047,101690.2369,16732.7812,0.8434
194,1,1,0,0,0,0,1,0,0.9537,0.8235,0.2355,0.8167,0.846,0.4026,77414.5686,16469.5273,0.8386
195,1,1,0,0,0,0,1,1,0.9534,0.8728,0.2162,0.8165,0.8371,0.64,60011.9338,17222.8691,0.8391
196,1,1,0,0,0,1,0,0,0.9588,0.7393,0.2524,0.8272,0.8617,0.3153,97449.8617,16191.7402,0.8544
197,1,1,0,0,0,1,0,1,0.9545,0.7309,0.2283,0.8215,0.845,0.3079,99899.3572,16723.7207,0.8462
198,1,1,0,0,0,1,1,0,0.957,0.8246,0.2355,0.8215,0.8513,0.4058,76928.5943,16669.3848,0.8461
199,1,1,0,0,0,1,1,1,0.9532,0.8728,0.2158,0.8161,0.8362,0.64,60011.2878,17222.7969,0.8377
200,1,1,0,0,1,0,0,0,0.9591,0.876,0.2523,0.8284,0.8624,0.6502,58253.7897,16183.9922,0.8543
201,1,1,0,0,1,0,0,1,0.9552,0.7415,0.2273,0.8216,0.847,0.317,96980.9985,16912.3828,0.8472
202,1,1,0,0,1,0,1,0,0.953,0.8235,0.235,0.8148,0.8451,0.4026,77478.0668,16469.7266,0.8369
203,1,1,0,0,1,0,1,1,0.9513,0.8725,0.2147,0.8105,0.8337,0.64,60208.8477,17223.4629,0.831
204,1,1,0,0,1,1,0,0,0.9613,0.876,0.2536,0.8313,0.8676,0.6513,58009.013,16316.7246,0.8591
205,1,1,0,0,1,1,0,1,0.9556,0.7161,0.228,0.8209,0.8473,0.3234,100973.9844,16894.834,0.8464
206,1,1,0,0,1,1,1,0,0.9565,0.8249,0.2364,0.8187,0.8512,0.4072,76901.4316,16644.1328,0.843
207,1,1,0,0,1,1,1,1,0.9521,0.8728,0.2151,0.8129,0.8347,0.6404,59985.035,17223.0605,0.8343
208,1,1,0,1,0,0,0,0,0.9571,0.7482,0.2545,0.8258,0.8586,0.3177,95371.1039,15992.3428,0.8519
209,1,1,0,1,0,0,0,1,0.9547,0.7513,0.2295,0.8195,0.8456,0.3198,95207.0172,16719.7148,0.8436
210,1,1,0,1,0,0,1,0,0.9537,0.8235,0.2356,0.8162,0.8459,0.4026,77414.8158,16469.1699,0.8385
211,1,1,0,1,0,0,1,1,0.9529,0.8728,0.2159,0.815,0.8362,0.64,60011.9197,17222.998,0.8371
212,1,1,0,1,0,1,0,0,0.959,0.7393,0.254,0.8275,0.8624,0.3153,97408.5817,16139.7842,0.8549
213,1,1,0,1,0,1,0,1,0.9551,0.7291,0.2278,0.8221,0.8454,0.3075,100555.0949,16756.3594,0.8472
214,1,1,0,1,0,1,1,0,0.9567,0.8225,0.2362,0.8213,0.8514,0.4051,77651.9563,16643.3906,0.8453
