,"('V_TR', 'day')","('V_TR', 'night')","('CV8', 'day')","('CV8', 'night')","('CV3', 'day')","('CV3', 'night')","('CV12', 'day')","('CV12', 'night')",1,2,3,4,5,6,7,8,9
22,0,0,0,1,0,1,1,0,0.9523,0.6749,0.2852,0.8279,0.792,0.2381,127459.7573,15175.1162,0.8589
23,0,0,0,1,0,1,1,1,0.953,0.7193,0.2799,0.8171,0.7957,0.2497,116891.7732,15374.4004,0.8496
24,0,0,0,1,1,0,0,0,0.9566,0.6869,0.2837,0.8308,0.8395,0.2635,113549.1316,16621.6211,0.8758
25,0,0,0,1,1,0,0,1,0.9558,0.689,0.2833,0.8288,0.8388,0.2631,113111.849,16659.4316,0.8748
26,0,0,0,1,1,0,1,0,0.9582,0.7182,0.2814,0.8317,0.84,0.2776,106239.2626,16642.3008,0.8671
27,0,0,0,1,1,0,1,1,0.9624,0.8302,0.284,0.8359,0.8506,0.5417,80539.3368,16590.6855,0.8672
28,0,0,0,1,1,1,0,0,0.9572,0.6904,0.2892,0.8258,0.8444,0.2631,112832.1575,16651.5078,0.8666
29,0,0,0,1,1,1,0,1,0.9505,0.6636,0.2746,0.8098,0.8287,0.2578,117125.3281,16859.1465,0.8494
30,0,0,0,1,1,1,1,0,0.9538,0.7425,0.2799,0.8169,0.8344,0.299,100954.3878,16594.0371,0.8465
31,0,0,0,1,1,1,1,1,0.9584,0.8309,0.2788,0.8208,0.8436,0.5798,77488.6203,16700.3457,0.8489
32,0,0,1,0,0,0,0,0,0.9303,0.6534,0.2952,0.8176,0.7746,0.2614,120921.1833,14950.8916,0.7862
33,0,0,1,0,0,0,0,1,0.9388,0.6464,0.2991,0.8292,0.7931,0.2596,122387.1694,14976.3887,0.817
34,0,0,1,0,0,0,1,0,0.9493,0.6837,0.2866,0.8311,0.7733,0.2466,122010.2046,14907.7881,0.8431
35,0,0,1,0,0,0,1,1,0.9577,0.7161,0.2921,0.8324,0.7961,0.2533,114120.6506,14736.3008,0.8459
36,0,0,1,0,0,1,0,0,0.9279,0.6439,0.2917,0.806,0.773,0.2487,126392.3973,15147.6699,0.8047
37,0,0,1,0,0,1,0,1,0.9254,0.6428,0.2807,0.8009,0.7665,0.2487,126310.6429,15377.3887,0.7956
38,0,0,1,0,0,1,1,0,0.9525,0.6858,0.2853,0.828,0.7923,0.2416,125059.5273,15157.8311,0.859
39,0,0,1,0,0,1,1,1,0.953,0.7196,0.28,0.8171,0.7959,0.2501,116925.1048,15357.2539,0.8497
40,0,0,1,0,1,0,0,0,0.9566,0.6911,0.2838,0.831,0.8398,0.2645,112665.6527,16621.6348,0.8758
41,0,0,1,0,1,0,0,1,0.9553,0.684,0.2826,0.828,0.8381,0.2638,114366.6284,16659.8887,0.8738
42,0,0,1,0,1,0,1,0,0.9582,0.72,0.2814,0.8319,0.8403,0.2804,105849.0769,16625.1484,0.8671
43,0,0,1,0,1,0,1,1,0.9624,0.8302,0.2841,0.836,0.8508,0.5414,80503.7925,16590.6777,0.8672
44,0,0,1,0,1,1,0,0,0.9575,0.6879,0.2889,0.8261,0.8447,0.2645,113296.2597,16680.4922,0.8665
45,0,0,1,0,1,1,0,1,0.9509,0.6992,0.2747,0.8098,0.8291,0.2681,109749.5249,16859.1172,0.8491
46,0,0,1,0,1,1,1,0,0.9543,0.7284,0.2803,0.8193,0.8352,0.2864,107907.6707,16593.834,0.8494
47,0,0,1,0,1,1,1,1,0.9578,0.8309,0.2783,0.8188,0.8427,0.5798,77489.947,16666.3066,0.8464
48,0,0,1,1,0,0,0,0,0.9331,0.6545,0.2964,0.8214,0.7807,0.2617,120741.6482,14933.7402,0.7968
49,0,0,1,1,0,0,0,1,0.932,0.5632,0.2963,0.8194,0.7803,0.2473,139358.4218,14963.6572,0.7924
50,0,0,1,1,0,0,1,0,0.9495,0.689,0.2866,0.8312,0.7733,0.2494,120877.7161,14907.7822,0.8432
51,0,0,1,1,0,0,1,1,0.9577,0.7161,0.292,0.8324,0.7961,0.2533,114123.0047,14736.3066,0.8459
52,0,0,1,1,0,1,0,0,0.9323,0.6414,0.2933,0.8127,0.7819,0.2487,126926.1489,15161.6787,0.8177
53,0,0,1,1,0,1,0,1,0.9257,0.6449,0.2807,0.8016,0.7666,0.2487,126017.8324,15377.3652,0.7969
54,0,0,1,1,0,1,1,0,0.9524,0.6858,0.2853,0.828,0.7923,0.2416,125075.8185,15157.9346,0.859
55,0,0,1,1,0,1,1,1,0.953,0.7196,0.28,0.8171,0.7959,0.2501,116926.4593,15357.2461,0.8497
56,0,0,1,1,1,0,0,0,0.9563,0.689,0.2848,0.83,0.8393,0.267,113659.4439,16619.418,0.8738
57,0,0,1,1,1,0,0,1,0.9548,0.6791,0.2819,0.8263,0.837,0.2638,115076.7078,16660.1543,0.8715
58,0,0,1,1,1,0,1,0,0.9582,0.72,0.2814,0.8318,0.8402,0.28,105908.635,16625.1445,0.8671
59,0,0,1,1,1,0,1,1,0.9624,0.8302,0.2841,0.836,0.8507,0.5417,80547.3503,16590.6836,0.8672
60,0,0,1,1,1,1,0,0,0.9572,0.6897,0.2893,0.8259,0.8446,0.2645,112921.6535,16651.4922,0.8666
61,0,0,1,1,1,1,0,1,0.9504,0.683,0.275,0.8098,0.8284,0.2684,113546.2033,16858.6777,0.8514
62,0,0,1,1,1,1,1,0,0.9536,0.7281,0.2797,0.8165,0.8341,0.2839,108199.4858,16594.0664,0.8462
63,0,0,1,1,1,1,1,1,0.9578,0.8309,0.2783,0.8188,0.8427,0.5798,77489.7887,16666.2969,0.8464
64,0,1,0,0,0,0,0,0,0.9235,0.6467,0.2876,0.7998,0.7638,0.2483,125823.1925,14997.5879,0.805
65,0,1,0,0,0,0,0,1,0.9178,0.6442,0.2631,0.7901,0.7463,0.2483,126204.7673,15464.7002,0.7866
66,0,1,0,0,0,0,1,0,0.9458,0.6879,0.2751,0.8179,0.781,0.2413,124395.3786,15117.5713,0.8502
67,0,1,0,0,0,0,1,1,0.947,0.7193,0.2644,0.8106,0.7816,0.2497,116893.5991,15421.6338,0.8437
68,0,1,0,0,0,1,0,0,0.9243,0.6545,0.2857,0.807,0.7658,0.2621,120567.6192,15093.416,0.8038
69,0,1,0,0,0,1,0,1,0.9279,0.6439,0.2707,0.8065,0.7667,0.2483,126126.8076,15427.0049,0.8148
70,0,1,0,0,0,1,1,0,0.9483,0.6826,0.2776,0.8236,0.7859,0.2395,125850.5607,15232.3965,0.8548
71,0,1,0,0,0,1,1,1,0.9489,0.7193,0.2665,0.8165,0.7852,0.2497,116891.772,15420.0977,0.8489
72,0,1,0,0,1,0,0,0,0.9467,0.6964,0.2828,0.8068,0.8239,0.267,110342.8412,16361.9375,0.8435
73,0,1,0,0,1,0,0,1,0.9479,0.6928,0.2635,0.8085,0.8185,0.2624,111527.2948,16832.1758,0.848
74,0,1,0,0,1,0,1,0,0.9524,0.7341,0.2785,0.8187,0.8303,0.2892,106108.1135,16494.2559,0.848
75,0,1,0,0,1,0,1,1,0.9516,0.8309,0.2637,0.8118,0.8265,0.5798,77494.7912,16764.043,0.8376
76,0,1,0,0,1,1,0,0,0.9534,0.69,0.2871,0.8222,0.8382,0.2631,112871.0758,16538.5449,0.8617
77,0,1,0,0,1,1,0,1,0.9463,0.6957,0.2621,0.807,0.8151,0.267,110472.2681,16815.3066,0.8474
78,0,1,0,0,1,1,1,0,0.952,0.7341,0.2775,0.8175,0.8314,0.2892,106093.3118,16576.3887,0.8463
79,0,1,0,0,1,1,1,1,0.9531,0.832,0.2646,0.8167,0.8288,0.5833,77110.2797,16849.7168,0.8434
80,0,1,0,1,0,0,0,0,0.9256,0.6467,0.2887,0.8021,0.7681,0.2483,125811.0367,15010.916,0.8094
81,0,1,0,1,0,0,0,1,0.9198,0.6456,0.2633,0.7904,0.7514,0.2483,125988.1157,15465.752,0.7926
82,0,1,0,1,0,0,1,0,0.9458,0.6879,0.2751,0.8179,0.781,0.2413,124363.1205,15117.6514,0.8502
83,0,1,0,1,0,0,1,1,0.947,0.7193,0.2644,0.8106,0.7816,0.2497,116896.2867,15421.6367,0.8437
84,0,1,0,1,0,1,0,0,0.9236,0.6576,0.2856,0.8058,0.7645,0.2621,120135.842,15093.502,0.8007
85,0,1,0,1,0,1,0,1,0.9202,0.6442,0.266,0.7922,0.7526,0.2483,126215.382,15446.2432,0.7911
86,0,1,0,1,0,1,1,0,0.9483,0.6879,0.2776,0.8235,0.7859,0.2413,124411.3083,15232.5273,0.8546
87,0,1,0,1,0,1,1,1,0.9471,0.7193,0.2641,0.8127,0.7819,0.2497,116888.8947,15422.0723,0.8452
88,0,1,0,1,1,0,0,0,0.9467,0.6964,0.2828,0.8068,0.8239,0.267,110325.7836,16362.1523,0.8435
89,0,1,0,1,1,0,0,1,0.9467,0.6368,0.2632,0.8072,0.8168,0.2497,123348.0355,16832.1797,0.8485
90,0,1,0,1,1,0,1,0,0.9513,0.7341,0.2764,0.8169,0.8282,0.2892,106114.3315,16513.4766,0.8456
91,0,1,0,1,1,0,1,1,0.9503,0.8309,0.2624,0.8083,0.8244,0.5798,77494.839,16764.6328,0.8331
92,0,1,0,1,1,1,0,0,0.9528,0.689,0.2864,0.821,0.8371,0.2631,113063.0262,16539.1191,0.8603
93,0,1,0,1,1,1,0,1,0.9461,0.6862,0.2611,0.8074,0.8153,0.2666,112659.3148,16833.6738,0.846
94,0,1,0,1,1,1,1,0,0.9514,0.7408,0.2768,0.8166,0.8304,0.2906,104798.5269,16576.9844,0.8449
95,0,1,0,1,1,1,1,1,0.9519,0.832,0.2631,0.8141,0.8266,0.5833,77111.26,16867.8184,0.8401
96,0,1,1,0,0,0,0,0,0.9216,0.6456,0.2863,0.7959,0.7598,0.2487,125925.808,15011.4541,0.7961
97,0,1,1,0,0,0,0,1,0.9219,0.6266,0.2654,0.7962,0.7551,0.2487,129341.8038,15464.5732,0.7995
98,0,1,1,0,0,0,1,0,0.9453,0.6879,0.2748,0.8168,0.7796,0.2416,124489.6912,15117.5762,0.8484
99,0,1,1,0,0,0,1,1,0.947,0.7196,0.2644,0.8106,0.7818,0.2501,116929.7011,15421.6309,0.8439
100,0,1,1,0,0,1,0,0,0.9238,0.6548,0.2857,0.8067,0.765,0.2624,120387.5699,15093.459,0.8025
101,0,1,1,0,0,1,0,1,0.9202,0.6442,0.2677,0.795,0.7515,0.2487,126074.4585,15427.0879,0.7887
102,0,1,1,0,0,1,1,0,0.9485,0.6879,0.2782,0.8241,0.7865,0.2416,124505.6293,15203.8848,0.8553
103,0,1,1,0,0,1,1,1,0.949,0.7196,0.2666,0.8165,0.7854,0.2501,116922.2749,15420.0928,0.8491
104,0,1,1,0,1,0,0,0,0.9453,0.6886,0.2809,0.8057,0.8209,0.267,112018.6364,16385.8535,0.8427
105,0,1,1,0,1,0,0,1,0.9472,0.6936,0.2633,0.8076,0.8171,0.2628,111484.3116,16832.1914,0.8485
106,0,1,1,0,1,0,1,0,0.952,0.7341,0.278,0.8184,0.8297,0.2892,106109.5944,16477.4121,0.8475
107,0,1,1,0,1,0,1,1,0.9516,0.8309,0.2637,0.8119,0.8267,0.5798,77501.5667,16764.0605,0.8376
108,0,1,1,0,1,1,0,0,0.9527,0.6907,0.2864,0.8211,0.8372,0.2645,112804.7693,16538.9688,0.8603
109,0,1,1,0,1,1,0,1,0.9465,0.696,0.2623,0.8074,0.8157,0.267,110652.2285,16815.3027,0.8474
110,0,1,1,0,1,1,1,0,0.9526,0.7393,0.2783,0.8188,0.8326,0.2871,105541.0283,16575.9785,0.8478
111,0,1,1,0,1,1,1,1,0.9525,0.832,0.2639,0.8154,0.8279,0.5833,77113.7636,16850.0898,0.8416
112,0,1,1,1,0,0,0,0,0.922,0.6442,0.287,0.7976,0.7606,0.2487,126375.5483,14997.8047,0.7991
113,0,1,1,1,0,0,0,1,0.9215,0.6418,0.2651,0.7951,0.7551,0.2487,126169.1726,15464.8086,0.7981
114,0,1,1,1,0,0,1,0,0.9452,0.6766,0.2748,0.8168,0.7796,0.2335,126951.7307,15117.6523,0.8485
115,0,1,1,1,0,0,1,1,0.947,0.7196,0.2644,0.8106,0.7819,0.2501,116929.6743,15421.6367,0.8439
116,0,1,1,1,0,1,0,0,0.9252,0.6414,0.2872,0.8064,0.7687,0.2476,126777.127,15108.8115,0.8086
117,0,1,1,1,0,1,0,1,0.92,0.6449,0.2657,0.7903,0.7523,0.2487,126020.8062,15446.7031,0.7911
118,0,1,1,1,0,1,1,0,0.9484,0.6879,0.2776,0.8236,0.7861,0.2416,124509.5923,15215.3623,0.8548
119,0,1,1,1,0,1,1,1,0.9472,0.7196,0.2641,0.8127,0.7821,0.2501,116922.2408,15422.0703,0.8453
120,0,1,1,1,1,0,0,0,0.9461,0.6967,0.2814,0.8062,0.8229,0.267,110374.3453,16385.957,0.8426
121,0,1,1,1,1,0,0,1,0.947,0.6918,0.2631,0.8074,0.8167,0.2628,111817.0868,16832.1738,0.8485
122,0,1,1,1,1,0,1,0,0.952,0.7341,0.278,0.8184,0.8297,0.2892,106083.9602,16477.5078,0.8474
123,0,1,1,1,1,0,1,1,0.9516,0.8309,0.2637,0.8119,0.8267,0.5798,77497.6563,16764.0703,0.8376
124,0,1,1,1,1,1,0,0,0.9533,0.6914,0.2867,0.8215,0.8379,0.2645,112622.2948,16538.9258,0.8601
125,0,1,1,1,1,1,0,1,0.9463,0.689,0.2618,0.8052,0.8158,0.2568,113235.0877,16832.6172,0.8433
126,0,1,1,1,1,1,1,0,0.9525,0.7341,0.2783,0.8188,0.8326,0.2892,106098.3784,16576.1367,0.8478
127,0,1,1,1,1,1,1,1,0.9519,0.832,0.2631,0.8142,0.8267,0.583,77113.5817,16867.8359,0.8401
128,1,0,0,0,0,0,0,0,0.9533,0.6731,0.2898,0.8071,0.8423,0.2518,120732.4203,16679.4453,0.8414
129,1,0,0,0,0,0,0,1,0.9533,0.6273,0.2907,0.8109,0.8434,0.248,130316.0293,16708.0254,0.8477
130,1,0,0,0,0,0,1,0,0.9527,0.7224,0.2755,0.8032,0.8358,0.2765,109002.2498,16968.9434,0.8341
131,1,0,0,0,0,0,1,1,0.9531,0.839,0.2752,0.8036,0.8375,0.5932,74756.2809,16995.1367,0.832
132,1,0,0,0,0,1,0,0,0.9515,0.7048,0.2913,0.8038,0.8413,0.2631,113044.6757,16509.0898,0.8327
133,1,0,0,0,0,1,0,1,0.9463,0.7094,0.2748,0.7937,0.829,0.2645,112021.2052,16888.6914,0.8194
134,1,0,0,0,0,1,1,0,0.9503,0.7883,0.2759,0.7989,0.8334,0.3494,93439.9795,16885.7441,0.8257
135,1,0,0,0,0,1,1,1,0.9481,0.8387,0.2664,0.7949,0.8277,0.5946,74746.1358,17228.4395,0.8201
136,1,0,0,0,1,0,0,0,0.9539,0.72,0.2868,0.8118,0.8415,0.2758,105203.482,16730.498,0.8459
137,1,0,0,0,1,0,0,1,0.954,0.634,0.2874,0.8134,0.8434,0.2582,122053.4028,16873.709,0.8485
138,1,0,0,0,1,0,1,0,0.9514,0.7351,0.2728,0.8031,0.8325,0.286,102499.1869,16920.4297,0.8316
139,1,0,0,0,1,0,1,1,0.9531,0.8528,0.2739,0.8048,0.8366,0.6044,67686.3803,16979.1797,0.8321
140,1,0,0,0,1,1,0,0,0.9533,0.7108,0.2888,0.8065,0.8428,0.2719,108271.9615,16676.623,0.8353
141,1,0,0,0,1,1,0,1,0.9515,0.7164,0.2767,0.8025,0.8358,0.2751,106143.4092,17046.8516,0.8299
142,1,0,0,0,1,1,1,0,0.9498,0.802,0.2743,0.7999,0.8314,0.3603,86485.7185,16881.2578,0.8251
143,1,0,0,0,1,1,1,1,0.9468,0.8552,0.2644,0.7908,0.8244,0.6076,66145.7748,17211.8262,0.8127
144,1,0,0,1,0,0,0,0,0.9529,0.6731,0.2888,0.8063,0.8416,0.2518,120709.9431,16701.2305,0.8406
145,1,0,0,1,0,0,0,1,0.9552,0.6717,0.2914,0.8129,0.8468,0.2529,119545.147,16750.0176,0.8486
146,1,0,0,1,0,0,1,0,0.9522,0.7228,0.275,0.8021,0.835,0.2765,108897.5871,16969.166,0.8324
147,1,0,0,1,0,0,1,1,0.9531,0.839,0.2753,0.8035,0.8376,0.5939,74759.2885,17012.2559,0.832
148,1,0,0,1,0,1,0,0,0.9513,0.7094,0.2926,0.8032,0.8416,0.2645,112058.849,16481.1602,0.8324
149,1,0,0,1,0,1,0,1,0.9469,0.7087,0.2761,0.7953,0.8302,0.2645,112241.6768,16870.6836,0.8214
150,1,0,0,1,0,1,1,0,0.9511,0.7883,0.2772,0.8001,0.835,0.3494,93427.8202,16885.1816,0.8275
151,1,0,0,1,0,1,1,1,0.9474,0.8387,0.2658,0.7936,0.8267,0.5946,74745.88,17228.584,0.8182
152,1,0,0,1,1,0,0,0,0.9539,0.7224,0.2868,0.8118,0.8415,0.2772,104662.5645,16730.5273,0.8459
153,1,0,0,1,1,0,0,1,0.9551,0.7217,0.2884,0.8155,0.8449,0.2754,104535.3039,16862.1816,0.8511
154,1,0,0,1,1,0,1,0,0.9514,0.7348,0.2727,0.8031,0.8324,0.286,102575.6581,16920.4453,0.8316
155,1,0,0,1,1,0,1,1,0.9531,0.8528,0.2738,0.8049,0.8365,0.6044,67686.8084,16979.1738,0.8321
156,1,0,0,1,1,1,0,0,0.9533,0.7115,0.2888,0.8065,0.8428,0.2723,107896.7078,16676.7559,0.8353
157,1,0,0,1,1,1,0,1,0.9509,0.7224,0.2764,0.8007,0.8349,0.2769,104885.4491,17037.9355,0.8275
158,1,0,0,1,1,1,1,0,0.9498,0.802,0.2743,0.7999,0.8314,0.3603,86481.8149,16881.3906,0.8251
159,1,0,0,1,1,1,1,1,0.9473,0.8552,0.2648,0.7926,0.8252,0.6076,66145.096,17211.8047,0.8151
160,1,0,1,0,0,0,0,0,0.953,0.6724,0.2889,0.8064,0.8419,0.2522,120753.2862,16701.6133,0.8407
161,1,0,1,0,0,0,0,1,0.9543,0.6904,0.291,0.8117,0.8454,0.254,116828.9283,16717.2891,0.8464
162,1,0,1,0,0,0,1,0,0.9517,0.7228,0.2746,0.8018,0.8344,0.2758,109026.4719,16987.5449,0.8317
163,1,0,1,0,0,0,1,1,0.9526,0.839,0.2749,0.8029,0.8372,0.5935,74696.6829,17012.5586,0.831
164,1,0,1,0,0,1,0,0,0.951,0.7094,0.2903,0.8025,0.8405,0.2645,111950.736,16534.7305,0.8313
165,1,0,1,0,0,1,0,1,0.9466,0.7094,0.2764,0.795,0.8302,0.2645,111873.9455,16855.377,0.8209
166,1,0,1,0,0,1,1,0,0.951,0.788,0.2775,0.8005,0.8354,0.3494,93440.4162,16875.0742,0.8278
167,1,0,1,0,0,1,1,1,0.9475,0.839,0.266,0.7939,0.8272,0.5942,74669.376,17228.6445,0.8185
168,1,0,1,0,1,0,0,0,0.9539,0.7207,0.2869,0.8118,0.8417,0.2758,105063.1004,16730.4824,0.8459
169,1,0,1,0,1,0,0,1,0.9548,0.6985,0.2885,0.8147,0.8448,0.2666,109996.7901,16862.0898,0.8505
170,1,0,1,0,1,0,1,0,0.9513,0.7327,0.2728,0.8031,0.8327,0.2857,102978.1204,16920.459,0.8315
171,1,0,1,0,1,0,1,1,0.953,0.8531,0.274,0.8048,0.8368,0.6051,67677.7727,16979.2051,0.832
172,1,0,1,0,1,1,0,0,0.9538,0.7119,0.2894,0.8071,0.8438,0.2733,107948.9499,16676.3672,0.8362
173,1,0,1,0,1,1,0,1,0.9516,0.7168,0.278,0.803,0.8368,0.2751,106109.8238,17022.9258,0.8305
174,1,0,1,0,1,1,1,0,0.9494,0.8024,0.2732,0.7996,0.8308,0.3614,86479.8664,16894.9258,0.8247
175,1,0,1,0,1,1,1,1,0.9462,0.8556,0.2641,0.7887,0.8236,0.6076,66154.3152,17211.8359,0.8099
176,1,0,1,1,0,0,0,0,0.9529,0.6724,0.2893,0.8063,0.8418,0.2522,120750.4683,16682.6738,0.8406
177,1,0,1,1,0,0,0,1,0.9554,0.7006,0.2921,0.8138,0.847,0.2592,113292.1984,16723.8945,0.8491
178,1,0,1,1,0,0,1,0,0.9516,0.7231,0.2745,0.802,0.8343,0.2765,108920.4785,16969.543,0.832
179,1,0,1,1,0,0,1,1,0.953,0.8387,0.2753,0.8034,0.8377,0.5935,74756.9173,17012.291,0.8317
180,1,0,1,1,0,1,0,0,0.9515,0.7094,0.2905,0.8033,0.8411,0.2645,111789.1908,16534.8945,0.8322
181,1,0,1,1,0,1,0,1,0.9465,0.7087,0.2757,0.7948,0.8298,0.2645,112262.4573,16871.2227,0.8206
182,1,0,1,1,0,1,1,0,0.951,0.7883,0.2772,0.8001,0.8352,0.3494,93375.7853,16885.2383,0.8274
183,1,0,1,1,0,1,1,1,0.9482,0.839,0.2665,0.7953,0.8282,0.5942,74677.5559,17228.4531,0.8205
184,1,0,1,1,1,0,0,0,0.9538,0.7221,0.2869,0.8118,0.8417,0.2758,104760.703,16730.6367,0.8459
185,1,0,1,1,1,0,0,1,0.9554,0.7055,0.2889,0.8163,0.8458,0.2747,108506.035,16862.0156,0.8523
186,1,0,1,1,1,0,1,0,0.9513,0.7351,0.2728,0.8031,0.8326,0.2867,102551.2007,16920.4785,0.8315
187,1,0,1,1,1,0,1,1,0.953,0.8531,0.2739,0.8048,0.8367,0.6051,67676.8157,16979.2109,0.832
188,1,0,1,1,1,1,0,0,0.9538,0.72,0.2894,0.8072,0.8438,0.2754,105897.3927,16676.4902,0.8362
189,1,0,1,1,1,1,0,1,0.9516,0.7161,0.278,0.803,0.8368,0.2747,106226.5166,17022.9102,0.8305
190,1,0,1,1,1,1,1,0,0.9494,0.7999,0.2732,0.7996,0.8308,0.361,87742.7038,16895.0488,0.8247
191,1,0,1,1,1,1,1,1,0.9467,0.8556,0.2645,0.7902,0.8244,0.6076,66154.5041,17211.7754,0.8119
192,1,1,0,0,0,0,0,0,0.9461,0.7002,0.2901,0.7939,0.8305,0.261,114994.5522,16299.3105,0.8199
193,1,1,0,0,0,0,0,1,0.9432,0.695,0.2658,0.7878,0.8191,0.2585,115307.5407,16874.0664,0.8124
194,1,1,0,0,0,0,1,0,0.9455,0.7855,0.2729,0.7895,0.8234,0.3477,94101.1815,16720.5371,0.8139
195,1,1,0,0,0,0,1,1,0.9431,0.8316,0.255,0.7859,0.8138,0.5911,76544.7636,17237.5859,0.8087
196,1,1,0,0,0,1,0,0,0.9508,0.7108,0.2896,0.8046,0.8392,0.2645,111672.0384,16460.0371,0.8344
197,1,1,0,0,0,1,0,1,0.9451,0.6953,0.2677,0.7902,0.8218,0.2585,115228.464,16825.3867,0.8156
198,1,1,0,0,0,1,1,0,0.9482,0.7883,0.2761,0.7973,0.8303,0.3494,93430.6949,16762.1191,0.8234
199,1,1,0,0,0,1,1,1,0.9423,0.8313,0.2542,0.7832,0.8125,0.5907,76564.6526,17220.2949,0.8053
200,1,1,0,0,1,0,0,0,0.9497,0.7193,0.2906,0.8035,0.836,0.2754,105459.1753,16419.8281,0.8307
201,1,1,0,0,1,0,0,1,0.9452,0.7091,0.2638,0.7918,0.8204,0.2698,108804.5555,17024.5,0.816
202,1,1,0,0,1,0,1,0,0.9442,0.8027,0.2697,0.7909,0.82,0.3614,85342.2871,16704.6699,0.8131
203,1,1,0,0,1,0,1,1,0.9433,0.8535,0.2538,0.7866,0.8124,0.6055,67039.0801,17204.0371,0.8076
204,1,1,0,0,1,1,0,0,0.9517,0.715,0.2886,0.806,0.8401,0.2765,105852.3593,16553.791,0.8348
205,1,1,0,0,1,1,0,1,0.9464,0.7157,0.2655,0.7944,0.8226,0.2747,106323.1011,16994.5703,0.8194
206,1,1,0,0,1,1,1,0,0.949,0.802,0.2729,0.8001,0.8294,0.3603,86546.0305,16836.8301,0.8255
207,1,1,0,0,1,1,1,1,0.9427,0.8531,0.2529,0.7862,0.8113,0.6058,66788.3628,17204.1348,0.8067
208,1,1,0,1,0,0,0,0,0.9462,0.7062,0.2902,0.7941,0.8307,0.2628,112737.1193,16299.4102,0.8201
209,1,1,0,1,0,0,0,1,0.9448,0.6985,0.2686,0.7892,0.822,0.2589,114583.4113,16839.9609,0.8145
210,1,1,0,1,0,0,1,0,0.9455,0.7855,0.2729,0.7895,0.8234,0.3477,94097.3377,16720.6465,0.8138
211,1,1,0,1,0,0,1,1,0.9426,0.8316,0.2545,0.785,0.8129,0.5911,76546.8398,17237.8438,0.8075
212,1,1,0,1,0,1,0,0,0.9509,0.7122,0.2889,0.8049,0.8389,0.2645,111619.5361,16464.3594,0.8347
213,1,1,0,1,0,1,0,1,0.9447,0.7055,0.266,0.7925,0.821,0.2631,112964.637,16858.2949,0.8185
214,1,1,0,1,0,1,1,0,0.9486,0.7883,0.2767,0.7975,0.8311,0.3494,93396.7733,16761.7988,0.8238
