,"('V_CO', 'day')","('V_CO', 'night')","('V_MO1', 'day')","('V_MO1', 'night')","('V_MO2', 'day')","('V_MO2', 'night')","('V_MO3', 'day')","('V_MO3', 'night')","('V_MO4', 'day')","('V_MO4', 'night')",1,2,3,4,5,6,7,8,9
43,0,0,0,0,1,0,1,0,1,1,0.8787,0.7358,0.2626,0.6935,0.7107,0.4857,117021.9791,15258.5225,0.6873
44,0,0,0,0,1,0,1,1,0,0,0.8764,0.6957,0.2639,0.6894,0.7099,0.4202,131654.2623,15258.8477,0.6912
45,0,0,0,0,1,0,1,1,0,1,0.8763,0.6957,0.2638,0.6893,0.7097,0.4202,131684.454,15258.1924,0.691
46,0,0,0,0,1,0,1,1,1,0,0.8773,0.671,0.2617,0.6931,0.7083,0.4586,139197.6912,15276.0,0.6877
47,0,0,0,0,1,0,1,1,1,1,0.8778,0.7358,0.2617,0.6934,0.7087,0.4857,117094.8828,15275.3447,0.6871
48,0,0,0,0,1,1,0,0,0,0,0.8725,0.7249,0.3025,0.6602,0.7276,0.299,124013.4567,14734.915,0.6726
49,0,0,0,0,1,1,0,0,0,1,0.877,0.7246,0.2856,0.6704,0.7331,0.299,124412.3843,15081.6543,0.6848
50,0,0,0,0,1,1,0,0,1,0,0.8877,0.7351,0.2888,0.6939,0.7466,0.398,122805.7796,14856.0459,0.7004
51,0,0,0,0,1,1,0,0,1,1,0.8911,0.7351,0.2722,0.7021,0.7492,0.3984,122793.0347,15212.1211,0.7079
52,0,0,0,0,1,1,0,1,0,0,0.8799,0.7246,0.2778,0.674,0.7345,0.2994,124121.7884,15204.5391,0.6889
53,0,0,0,0,1,1,0,1,0,1,0.8786,0.7249,0.2733,0.6739,0.7303,0.299,124300.4324,15196.6758,0.6881
54,0,0,0,0,1,1,0,1,1,0,0.8924,0.7351,0.2649,0.7029,0.7482,0.398,122805.6406,15290.7461,0.7081
55,0,0,0,0,1,1,0,1,1,1,0.8921,0.7351,0.2609,0.7043,0.7455,0.3984,122801.5018,15338.8691,0.7083
56,0,0,0,0,1,1,1,0,0,0,0.8905,0.7323,0.2859,0.6974,0.743,0.4343,118661.4132,15015.8525,0.7025
57,0,0,0,0,1,1,1,0,0,1,0.8936,0.7327,0.2691,0.7051,0.7448,0.4343,118655.5071,15300.793,0.7086
58,0,0,0,0,1,1,1,0,1,0,0.8929,0.7672,0.2844,0.7038,0.7435,0.4988,107014.249,15063.3369,0.7018
59,0,0,0,0,1,1,1,0,1,1,0.896,0.7788,0.267,0.7113,0.7455,0.5273,101910.1955,15322.2178,0.7069
60,0,0,0,0,1,1,1,1,0,0,0.8952,0.7323,0.2623,0.707,0.7444,0.4343,118656.7152,15397.7539,0.7097
61,0,0,0,0,1,1,1,1,0,1,0.8943,0.7323,0.2582,0.707,0.7407,0.4343,118652.9063,15411.8613,0.7088
62,0,0,0,0,1,1,1,1,1,0,0.8969,0.7718,0.2601,0.7115,0.7435,0.509,104457.2749,15421.7549,0.7072
63,0,0,0,0,1,1,1,1,1,1,0.896,0.7718,0.2563,0.7116,0.7399,0.509,104459.2513,15430.1289,0.7064
64,0,0,0,1,0,0,0,0,0,0,0.7763,0.5981,0.2913,0.5161,0.5848,0.2328,166124.6689,15002.4336,0.4504
65,0,0,0,1,0,0,0,0,0,1,0.7765,0.5956,0.2914,0.5163,0.5854,0.2328,166727.4479,15019.0215,0.4508
66,0,0,0,1,0,0,0,0,1,0,0.7781,0.5942,0.293,0.5183,0.5913,0.2585,168286.6579,15002.4277,0.4531
67,0,0,0,1,0,0,0,0,1,1,0.7781,0.5942,0.2929,0.5183,0.5914,0.2585,168293.0586,15001.8701,0.453
68,0,0,0,1,0,0,0,1,0,0,0.777,0.5981,0.2919,0.5175,0.5862,0.2328,166133.4447,15019.2295,0.4524
69,0,0,0,1,0,0,0,1,0,1,0.7763,0.5981,0.2912,0.5159,0.585,0.2328,166144.9864,15001.4609,0.45
70,0,0,0,1,0,0,0,1,1,0,0.7781,0.5942,0.293,0.5183,0.5913,0.2585,168287.2423,15002.0781,0.453
71,0,0,0,1,0,0,0,1,1,1,0.7782,0.5889,0.2929,0.5187,0.5917,0.2476,170904.855,15001.4551,0.4534
72,0,0,0,1,0,0,1,0,0,0,0.7787,0.5896,0.2932,0.5194,0.5929,0.2691,168908.1968,15002.4307,0.4549
73,0,0,0,1,0,0,1,0,0,1,0.7798,0.5911,0.2936,0.5212,0.5945,0.2691,168488.0479,15011.5449,0.4581
74,0,0,0,1,0,0,1,0,1,0,0.78,0.5773,0.294,0.5217,0.5948,0.2698,172397.3172,15007.4434,0.4595
75,0,0,0,1,0,0,1,0,1,1,0.776,0.1106,0.2924,0.5168,0.5918,0.1081,292231.1598,15001.8701,0.4559
76,0,0,0,1,0,0,1,1,0,0,0.7801,0.5918,0.2939,0.5223,0.5947,0.2695,168385.1628,15002.0771,0.4581
77,0,0,0,1,0,0,1,1,0,1,0.779,0.5911,0.2932,0.5197,0.5934,0.2691,168486.5278,15001.458,0.4555
78,0,0,0,1,0,0,1,1,1,0,0.7811,0.5731,0.2945,0.5241,0.5963,0.267,172110.9941,15004.5283,0.4623
79,0,0,0,1,0,0,1,1,1,1,0.779,0.5875,0.2934,0.5195,0.5934,0.2698,169943.7621,15001.4619,0.4558
80,0,0,0,1,0,1,0,0,0,0,0.7995,0.5985,0.28,0.5392,0.6249,0.2332,166136.0302,15251.668,0.4872
81,0,0,0,1,0,1,0,0,0,1,0.7983,0.5985,0.276,0.5384,0.6212,0.2332,166135.6715,15354.8369,0.4854
82,0,0,0,1,0,1,0,0,1,0,0.8014,0.5942,0.2806,0.5399,0.629,0.2585,168280.5703,15247.5635,0.4904
83,0,0,0,1,0,1,0,0,1,1,0.8019,0.5942,0.2776,0.5421,0.6279,0.2585,168280.5699,15336.3389,0.4926
84,0,0,0,1,0,1,0,1,0,0,0.7988,0.597,0.2787,0.5381,0.6233,0.2332,166491.5382,15251.2588,0.4855
85,0,0,0,1,0,1,0,1,0,1,0.7983,0.5946,0.2757,0.5382,0.6208,0.2328,167037.8872,15349.1924,0.485
86,0,0,0,1,0,1,0,1,1,0,0.8022,0.5942,0.2805,0.5421,0.6299,0.2585,168291.4474,15238.8721,0.4931
87,0,0,0,1,0,1,0,1,1,1,0.8019,0.5942,0.2776,0.5427,0.6278,0.2585,168283.6128,15329.125,0.4925
88,0,0,0,1,0,1,1,0,0,0,0.8025,0.5907,0.2808,0.5417,0.631,0.2691,168657.0766,15250.5156,0.4943
89,0,0,0,1,0,1,1,0,0,1,0.8033,0.4114,0.2782,0.5412,0.6291,0.1236,207965.7751,15329.2939,0.4967
90,0,0,0,1,0,1,1,0,1,0,0.7993,0.4882,0.2795,0.5342,0.6267,0.1712,195349.6527,15247.5352,0.4892
91,0,0,0,1,0,1,1,0,1,1,0.8001,0.59,0.2763,0.5378,0.6256,0.2698,169068.6501,15333.2197,0.4901
92,0,0,0,1,0,1,1,1,0,0,0.8022,0.5911,0.2803,0.5416,0.6303,0.2691,168485.8363,15246.9883,0.4939
93,0,0,0,1,0,1,1,1,0,1,0.8027,0.5911,0.2779,0.5436,0.6292,0.2691,168481.3628,15332.8877,0.4957
94,0,0,0,1,0,1,1,1,1,0,0.7996,0.5911,0.2789,0.5355,0.6262,0.2698,168629.323,15229.6143,0.488
95,0,0,0,1,0,1,1,1,1,1,0.8005,0.5903,0.2765,0.5387,0.626,0.2698,169064.2648,15332.6797,0.4906
96,0,0,0,1,1,0,0,0,0,0,0.8568,0.6559,0.2763,0.649,0.6919,0.2592,147905.0438,14978.3994,0.6635
97,0,0,0,1,1,0,0,0,0,1,0.8575,0.6559,0.2771,0.6504,0.6934,0.2592,147934.2514,14977.8301,0.6656
98,0,0,0,1,1,0,0,0,1,0,0.8736,0.6872,0.2663,0.6864,0.7136,0.373,137405.2621,15086.5791,0.6902
99,0,0,0,1,1,0,0,0,1,1,0.8737,0.6872,0.2663,0.6864,0.7139,0.373,137414.0796,15034.5684,0.6902
100,0,0,0,1,1,0,0,1,0,0,0.8574,0.6559,0.2769,0.6504,0.6933,0.2592,147905.6491,14978.0439,0.6655
101,0,0,0,1,1,0,0,1,0,1,0.8568,0.6559,0.2767,0.649,0.6921,0.2592,147935.3996,14977.4229,0.6635
102,0,0,0,1,1,0,0,1,1,0,0.8736,0.6872,0.2663,0.6864,0.7137,0.3727,137411.6691,15034.7734,0.6902
103,0,0,0,1,1,0,0,1,1,1,0.8737,0.6872,0.2663,0.6864,0.7139,0.3727,137412.5183,15034.1553,0.6902
104,0,0,0,1,1,0,1,0,0,0,0.8762,0.6957,0.2637,0.6893,0.7093,0.4202,131658.0024,15259.6729,0.691
105,0,0,0,1,1,0,1,0,0,1,0.8763,0.6957,0.2638,0.6894,0.7095,0.4202,131692.2157,15259.1094,0.6911
106,0,0,0,1,1,0,1,0,1,0,0.878,0.7298,0.2617,0.6947,0.7084,0.478,119622.6437,15276.8193,0.6882
107,0,0,0,1,1,0,1,0,1,1,0.8781,0.7358,0.262,0.6945,0.7091,0.4857,117062.9051,15276.2637,0.6882
108,0,0,0,1,1,0,1,1,0,0,0.8762,0.6957,0.2638,0.6894,0.7094,0.4202,131659.4446,15259.3213,0.6911
109,0,0,0,1,1,0,1,1,0,1,0.8761,0.6957,0.2637,0.6891,0.7094,0.4202,131683.3007,15258.7051,0.6909
110,0,0,0,1,1,0,1,1,1,0,0.8781,0.7358,0.262,0.6946,0.7091,0.4857,117095.3056,15276.4707,0.6882
111,0,0,0,1,1,0,1,1,1,1,0.8777,0.7358,0.2616,0.6934,0.7085,0.4857,117099.0404,15275.8506,0.6871
112,0,0,0,1,1,1,0,0,0,0,0.8791,0.7253,0.274,0.6739,0.7313,0.2994,123976.6292,15204.1807,0.6882
113,0,0,0,1,1,1,0,0,0,1,0.8783,0.7249,0.2712,0.6738,0.7283,0.299,124306.2877,15303.2676,0.688
114,0,0,0,1,1,1,0,0,1,0,0.8929,0.7351,0.2627,0.7055,0.7474,0.3984,122802.1968,15325.3027,0.7097
115,0,0,0,1,1,1,0,0,1,1,0.8917,0.7351,0.2592,0.7041,0.7435,0.3984,122796.0508,15415.1973,0.7078
116,0,0,0,1,1,1,0,1,0,0,0.8789,0.7253,0.2735,0.6738,0.7306,0.2994,123977.1323,15203.8428,0.6881
117,0,0,0,1,1,1,0,1,0,1,0.8783,0.7249,0.2706,0.6738,0.7281,0.299,124300.2405,15305.2031,0.6882
118,0,0,0,1,1,1,0,1,1,0,0.8928,0.7351,0.262,0.7054,0.7467,0.3984,122794.6176,15342.0732,0.7095
119,0,0,0,1,1,1,0,1,1,1,0.8922,0.7351,0.2592,0.7054,0.7442,0.3984,122796.1218,15421.791,0.7089
120,0,0,0,1,1,1,1,0,0,0,0.8947,0.7323,0.2595,0.7069,0.7416,0.4343,118659.7267,15410.2305,0.709
121,0,0,0,1,1,1,1,0,0,1,0.894,0.7323,0.2567,0.7069,0.7388,0.4343,118654.1274,15478.9561,0.7084
122,0,0,0,1,1,1,1,0,1,0,0.8964,0.7718,0.2574,0.7115,0.7408,0.509,104460.3706,15431.4727,0.7066
123,0,0,0,1,1,1,1,0,1,1,0.8957,0.771,0.2546,0.7115,0.7379,0.509,104699.6053,15500.2051,0.7059
124,0,0,0,1,1,1,1,1,0,0,0.8945,0.7327,0.2589,0.707,0.741,0.4343,118648.95,15409.8506,0.7089
125,0,0,0,1,1,1,1,1,0,1,0.8939,0.7323,0.2564,0.7069,0.7384,0.4343,118654.1956,15481.5684,0.7082
126,0,0,0,1,1,1,1,1,1,0,0.8962,0.7718,0.2568,0.7114,0.74,0.509,104461.9573,15431.084,0.7064
127,0,0,0,1,1,1,1,1,1,1,0.8958,0.7718,0.2544,0.7116,0.7378,0.509,104458.6255,15499.834,0.7058
128,0,0,1,0,0,0,0,0,0,0,0.7811,0.5791,0.2966,0.5148,0.5985,0.2459,171351.4798,14916.9785,0.4513
129,0,0,1,0,0,0,0,0,0,1,0.7782,0.5911,0.293,0.5153,0.5928,0.2702,168567.8722,14966.9814,0.4506
130,0,0,1,0,0,0,0,0,1,0,0.783,0.5696,0.297,0.5182,0.6005,0.2515,173748.6248,14926.7148,0.457
131,0,0,1,0,0,0,0,0,1,1,0.7808,0.5741,0.2939,0.5201,0.5957,0.2649,172805.793,14976.7314,0.4566
132,0,0,1,0,0,0,0,1,0,0,0.7792,0.5791,0.2936,0.5197,0.5937,0.2476,172348.6944,15001.6113,0.4563
133,0,0,1,0,0,0,0,1,0,1,0.7804,0.5911,0.2937,0.5219,0.5951,0.2702,168563.7231,15010.7031,0.4596
134,0,0,1,0,0,0,0,1,1,0,0.7792,0.5893,0.2937,0.5196,0.5939,0.2705,168625.2842,15001.6055,0.4565
135,0,0,1,0,0,0,0,1,1,1,0.7809,0.5886,0.2939,0.5231,0.5959,0.2705,169549.914,15002.4248,0.4608
136,0,0,1,0,0,0,1,0,0,0,0.7813,0.578,0.2967,0.5152,0.5989,0.2459,171569.9545,14916.9785,0.4515
137,0,0,1,0,0,0,1,0,0,1,0.7792,0.5442,0.2938,0.5179,0.5955,0.2666,182072.3751,14966.9775,0.4556
138,0,0,1,0,0,0,1,0,1,0,0.7837,0.5731,0.2968,0.5195,0.6024,0.2536,172923.4028,14925.8418,0.4561
139,0,0,1,0,0,0,1,0,1,1,0.7779,0.5893,0.293,0.5147,0.5926,0.2709,168649.9458,14966.9756,0.4508
140,0,0,1,0,0,0,1,1,0,0,0.78,0.5907,0.2939,0.5209,0.5946,0.2744,168274.0979,15001.6055,0.4575
141,0,0,1,0,0,0,1,1,0,1,0.7806,0.5882,0.294,0.5222,0.5952,0.2719,169502.6339,15000.9551,0.4572
142,0,0,1,0,0,0,1,1,1,0,0.779,0.5544,0.2931,0.5198,0.5937,0.2712,178682.1678,15001.6074,0.4572
143,0,0,1,0,0,0,1,1,1,1,0.7795,0.5893,0.2936,0.5204,0.5943,0.2702,168808.751,15000.9512,0.4568
144,0,0,1,0,0,1,0,0,0,0,0.7941,0.5798,0.3162,0.5257,0.6279,0.2515,171489.5692,14759.5479,0.4746
145,0,0,1,0,0,1,0,0,0,1,0.7982,0.5389,0.293,0.5333,0.6307,0.2075,182765.8621,15125.2773,0.4851
146,0,0,1,0,0,1,0,0,1,0,0.7956,0.571,0.3166,0.5283,0.63,0.2533,173659.8932,14765.0615,0.4789
147,0,0,1,0,0,1,0,0,1,1,0.8005,0.5893,0.2935,0.5372,0.6328,0.2705,168628.8214,15138.1807,0.491
148,0,0,1,0,0,1,0,1,0,0,0.8012,0.5911,0.2841,0.5375,0.6309,0.2702,168604.0079,15237.0996,0.4913
149,0,0,1,0,0,1,0,1,0,1,0.8013,0.5911,0.2795,0.5392,0.6286,0.2702,168554.0416,15220.7754,0.493
150,0,0,1,0,0,1,0,1,1,0,0.8015,0.5713,0.2838,0.5382,0.6319,0.2709,173683.6818,15244.624,0.4925
151,0,0,1,0,0,1,0,1,1,1,0.7996,0.5213,0.2785,0.5367,0.6265,0.1944,189254.6284,15237.9238,0.4918
152,0,0,1,0,0,1,1,0,0,0,0.7935,0.5544,0.3158,0.5245,0.6268,0.2504,177425.5468,14755.0439,0.4721
153,0,0,1,0,0,1,1,0,0,1,0.7999,0.5886,0.2936,0.5368,0.6326,0.2702,168795.241,15125.3311,0.4888
154,0,0,1,0,0,1,1,0,1,0,0.7954,0.5794,0.3165,0.5253,0.6304,0.2536,171799.4557,14755.0127,0.4732
155,0,0,1,0,0,1,1,0,1,1,0.7984,0.4702,0.2932,0.5328,0.6307,0.1553,202096.2468,15120.2217,0.4875
156,0,0,1,0,0,1,1,1,0,0,0.8014,0.5903,0.2838,0.5381,0.6313,0.2702,168568.1926,15246.8252,0.4918
157,0,0,1,0,0,1,1,1,0,1,0.8004,0.5467,0.279,0.5384,0.6284,0.2603,182379.0698,15237.9199,0.4918
158,0,0,1,0,0,1,1,1,1,0,0.8004,0.5886,0.2837,0.5363,0.6298,0.2709,168880.6659,15237.0605,0.4893
159,0,0,1,0,0,1,1,1,1,1,0.8005,0.5893,0.2787,0.5381,0.6277,0.2709,168640.8878,15220.7324,0.4914
160,0,0,1,0,1,0,0,0,0,0,0.8804,0.7122,0.2664,0.6897,0.7153,0.4706,124047.6852,15191.2227,0.6887
161,0,0,1,0,1,0,0,0,0,1,0.8771,0.6992,0.2632,0.6886,0.709,0.4361,130045.0345,15224.2178,0.6876
162,0,0,1,0,1,0,0,0,1,0,0.8822,0.7189,0.2654,0.6946,0.716,0.4857,120249.4468,15259.79,0.6877
163,0,0,1,0,1,0,0,0,1,1,0.8793,0.7365,0.2625,0.6945,0.7102,0.491,115551.4591,15258.5146,0.6869
164,0,0,1,0,1,0,0,1,0,0,0.8763,0.6992,0.2625,0.6886,0.7071,0.4361,130047.8624,15258.8516,0.6876
165,0,0,1,0,1,0,0,1,0,1,0.8763,0.6992,0.2624,0.6886,0.707,0.4361,130078.4835,15258.1914,0.6876
166,0,0,1,0,1,0,0,1,1,0,0.8784,0.7365,0.2618,0.6946,0.7083,0.491,115568.6694,15293.1484,0.6868
167,0,0,1,0,1,0,0,1,1,1,0.8778,0.7017,0.2616,0.6936,0.7082,0.479,130845.4186,15292.4912,0.6864
168,0,0,1,0,1,0,1,0,0,0,0.8803,0.7143,0.266,0.6893,0.7146,0.4738,123259.1773,15208.3203,0.6877
169,0,0,1,0,1,0,1,0,0,1,0.8779,0.7295,0.2634,0.6905,0.7096,0.4766,118866.8044,15241.3643,0.6882
170,0,0,1,0,1,0,1,0,1,0,0.8821,0.7164,0.2652,0.6941,0.7157,0.4864,120675.1921,15259.7324,0.687
171,0,0,1,0,1,0,1,0,1,1,0.8793,0.7369,0.2623,0.6944,0.7098,0.49,115318.222,15258.5166,0.6865
172,0,0,1,0,1,0,1,1,0,0,0.8769,0.7295,0.2627,0.6905,0.7077,0.4766,118871.5755,15275.9961,0.6881
173,0,0,1,0,1,0,1,1,0,1,0.877,0.7295,0.2626,0.6905,0.7076,0.4766,118901.6328,15275.3447,0.688
174,0,0,1,0,1,0,1,1,1,0,0.8789,0.7362,0.2619,0.6957,0.7088,0.49,115491.1321,15293.999,0.6875
175,0,0,1,0,1,0,1,1,1,1,0.8783,0.7369,0.2615,0.6943,0.7078,0.49,115350.2799,15292.4824,0.6863
176,0,0,1,0,1,1,0,0,0,0,0.8917,0.7703,0.2853,0.7001,0.7424,0.4886,104737.424,15046.3916,0.7019
177,0,0,1,0,1,1,0,0,0,1,0.8934,0.7312,0.2677,0.7042,0.7419,0.4498,118369.5275,15298.0586,0.7056
178,0,0,1,0,1,1,0,0,1,0,0.8934,0.7647,0.2838,0.7044,0.7428,0.503,106339.0368,15084.5479,0.7013
179,0,0,1,0,1,1,0,0,1,1,0.8938,0.5132,0.2657,0.7058,0.7402,0.1923,166192.6399,15335.1904,0.7038
180,0,0,1,0,1,1,0,1,0,0,0.8959,0.7774,0.2611,0.7083,0.7427,0.5016,102114.5264,15394.291,0.7079
181,0,0,1,0,1,1,0,1,0,1,0.8949,0.7777,0.2573,0.7084,0.7391,0.5016,102110.7537,15409.1816,0.7072
182,0,0,1,0,1,1,0,1,1,0,0.8971,0.7707,0.26,0.7116,0.7422,0.5104,103288.3702,15442.54,0.7061
183,0,0,1,0,1,1,0,1,1,1,0.8963,0.7707,0.2558,0.7117,0.7387,0.5104,103290.3413,15464.7207,0.7053
184,0,0,1,0,1,1,1,0,0,0,0.8916,0.7693,0.2846,0.6995,0.7416,0.4914,104707.3004,15050.2529,0.7008
185,0,0,1,0,1,1,1,0,0,1,0.8942,0.7767,0.2676,0.706,0.7424,0.5033,101971.4128,15315.7754,0.7059
186,0,0,1,0,1,1,1,0,1,0,0.8933,0.7647,0.284,0.7041,0.7423,0.5019,106238.1571,15080.5889,0.7007
187,0,0,1,0,1,1,1,0,1,1,0.8954,0.771,0.2663,0.7091,0.742,0.5114,103013.0277,15331.1885,0.704
188,0,0,1,0,1,1,1,1,0,0,0.8953,0.7263,0.2605,0.7064,0.7415,0.4509,120872.0695,15412.4609,0.707
189,0,0,1,0,1,1,1,1,0,1,0.8948,0.7774,0.2569,0.7081,0.7384,0.5033,101905.0169,15426.2227,0.7064
190,0,0,1,0,1,1,1,1,1,0,0.8973,0.771,0.2592,0.7114,0.7422,0.5114,103015.0516,15442.4346,0.7058
191,0,0,1,0,1,1,1,1,1,1,0.8962,0.771,0.2556,0.7114,0.7382,0.5114,103148.1172,15464.6357,0.7048
192,0,0,1,1,0,0,0,0,0,0,0.7794,0.5928,0.2935,0.5209,0.5938,0.2776,168302.0537,15002.4336,0.4564
193,0,0,1,1,0,0,0,0,0,1,0.781,0.5911,0.2942,0.5226,0.5961,0.2702,168558.7185,15001.8691,0.4587
194,0,0,1,1,0,0,0,0,1,0,0.7793,0.5773,0.2933,0.5195,0.5929,0.2554,171239.4465,15002.4307,0.4556
195,0,0,1,1,0,0,0,0,1,1,0.7797,0.5893,0.2932,0.5207,0.5941,0.2705,168669.0883,15001.8711,0.457
196,0,0,1,1,0,0,0,1,0,0,0.7802,0.5911,0.2939,0.5217,0.5949,0.2702,168605.5589,15002.0811,0.4592
197,0,0,1,1,0,0,0,1,0,1,0.7801,0.5879,0.2942,0.5212,0.5951,0.2702,169196.7668,15001.46,0.4579
198,0,0,1,1,0,0,0,1,1,0,0.7812,0.5851,0.2944,0.5244,0.5965,0.2652,170346.2034,15012.1738,0.4626
199,0,0,1,1,0,0,0,1,1,1,0.7798,0.5851,0.2933,0.5219,0.5945,0.2681,170044.603,15001.4619,0.458
200,0,0,1,1,0,0,1,0,0,0,0.7793,0.5903,0.2931,0.5202,0.594,0.2702,168650.9449,15002.4336,0.4568
