,"('V_CO', 'day')","('V_CO', 'night')","('V_PE1', 'day')","('V_PE1', 'night')","('V_PE2', 'day')","('V_PE2', 'night')","('CV3', 'day')","('CV3', 'night')",1,2,3,4,5,6,7,8,9
69,0,1,0,0,0,1,0,1,0.9422,0.8764,0.2231,0.7875,0.8223,0.6309,57826.0816,16934.1797,0.8134
70,0,1,0,0,0,1,1,0,0.9422,0.8757,0.2162,0.7906,0.8217,0.6323,58353.2922,17182.959,0.8075
71,0,1,0,0,0,1,1,1,0.942,0.8767,0.2151,0.7909,0.8194,0.6323,58106.175,17200.9609,0.8075
72,0,1,0,0,1,0,0,0,0.9426,0.8809,0.219,0.7913,0.8217,0.6404,56687.3816,17079.541,0.8089
73,0,1,0,0,1,0,0,1,0.9416,0.8809,0.2142,0.7893,0.8184,0.6421,56448.4362,17201.8926,0.8054
74,0,1,0,0,1,0,1,0,0.9407,0.8809,0.2179,0.7877,0.8192,0.6418,56681.9987,17079.6309,0.8039
75,0,1,0,0,1,0,1,1,0.9405,0.8799,0.2136,0.7874,0.8171,0.6421,57222.9493,17201.9512,0.8027
76,0,1,0,0,1,1,0,0,0.9426,0.8809,0.2159,0.7909,0.8215,0.6428,56453.361,17183.2402,0.808
77,0,1,0,0,1,1,0,1,0.9434,0.882,0.2155,0.7953,0.821,0.6425,55980.1058,17201.2734,0.8128
78,0,1,0,0,1,1,1,0,0.9413,0.8809,0.2153,0.7888,0.8201,0.6425,56675.0935,17183.3281,0.8048
79,0,1,0,0,1,1,1,1,0.9415,0.8809,0.2148,0.7902,0.8189,0.6425,56671.5104,17201.0742,0.8065
80,0,1,0,1,0,0,0,0,0.9421,0.8679,0.2241,0.7877,0.8238,0.6263,61324.8746,16933.625,0.814
81,0,1,0,1,0,0,0,1,0.9419,0.8669,0.2238,0.7877,0.8233,0.6259,61421.689,16933.5234,0.8141
82,0,1,0,1,0,0,1,0,0.942,0.8704,0.216,0.7923,0.8208,0.6291,60933.0216,17200.6191,0.8092
83,0,1,0,1,0,0,1,1,0.9419,0.87,0.216,0.7922,0.8205,0.6291,60985.4001,17201.0098,0.809
84,0,1,0,1,0,1,0,0,0.942,0.8672,0.2243,0.7884,0.8241,0.6256,61477.3411,16933.7852,0.8148
85,0,1,0,1,0,1,0,1,0.9417,0.8672,0.2236,0.7875,0.8225,0.6263,61509.4512,16967.8438,0.8138
86,0,1,0,1,0,1,1,0,0.9414,0.87,0.2156,0.7921,0.8204,0.6291,60974.7524,17201.3242,0.8084
87,0,1,0,1,0,1,1,1,0.9418,0.87,0.2156,0.7921,0.8198,0.6291,60988.9698,17200.498,0.8088
88,0,1,0,1,1,0,0,0,0.9427,0.8746,0.2161,0.7949,0.8216,0.6386,58977.6145,17201.1582,0.8124
89,0,1,0,1,1,0,0,1,0.9427,0.8732,0.2159,0.7946,0.8213,0.639,59513.2783,17201.1367,0.8125
90,0,1,0,1,1,0,1,0,0.9415,0.8746,0.2159,0.7913,0.8203,0.6397,59430.4038,17200.6074,0.8079
91,0,1,0,1,1,0,1,1,0.9413,0.8743,0.2155,0.7914,0.8196,0.6397,59521.8651,17201.1094,0.8079
92,0,1,0,1,1,1,0,0,0.9428,0.8711,0.2166,0.7941,0.8222,0.6418,61621.7012,17217.6621,0.8116
93,0,1,0,1,1,1,0,1,0.9425,0.8735,0.2159,0.7935,0.8206,0.6372,59686.5636,17200.502,0.811
94,0,1,0,1,1,1,1,0,0.9413,0.8743,0.2159,0.7914,0.8204,0.6393,59504.4555,17200.7168,0.8079
95,0,1,0,1,1,1,1,1,0.9414,0.8739,0.2154,0.7916,0.8194,0.6397,59511.9041,17200.5742,0.8081
96,0,1,1,0,0,0,0,0,0.9374,0.8743,0.2181,0.7887,0.8196,0.64,59432.5729,17079.6367,0.7982
97,0,1,1,0,0,0,0,1,0.9372,0.8735,0.2142,0.7881,0.818,0.6397,59511.9574,17201.582,0.7965
98,0,1,1,0,0,0,1,0,0.9369,0.8739,0.2178,0.7879,0.819,0.64,59678.3571,17079.5586,0.7964
99,0,1,1,0,0,0,1,1,0.9365,0.8739,0.2135,0.7873,0.8168,0.6397,59691.4168,17201.9434,0.7947
100,0,1,1,0,0,1,0,0,0.9386,0.8743,0.2163,0.7905,0.8217,0.6404,59442.2906,17182.6406,0.8005
101,0,1,1,0,0,1,0,1,0.9388,0.8743,0.2155,0.7926,0.8202,0.6404,59434.5661,17200.8672,0.8028
102,0,1,1,0,0,1,1,0,0.9383,0.8718,0.2159,0.7915,0.8213,0.6407,60899.1682,17183.2715,0.8012
103,0,1,1,0,0,1,1,1,0.9383,0.8714,0.2141,0.7915,0.8194,0.6407,60109.4203,17201.123,0.8007
104,0,1,1,0,1,0,0,0,0.9374,0.87,0.2182,0.789,0.8197,0.6397,60518.3372,17079.4668,0.798
105,0,1,1,0,1,0,0,1,0.9367,0.8739,0.2137,0.7878,0.8171,0.6404,59632.6771,17201.8047,0.7954
106,0,1,1,0,1,0,1,0,0.9365,0.8735,0.2176,0.787,0.8186,0.6393,59749.9825,17079.6113,0.7955
107,0,1,1,0,1,0,1,1,0.9361,0.8735,0.2134,0.7865,0.8164,0.64,59727.3765,17201.9512,0.794
108,0,1,1,0,1,1,0,0,0.9383,0.8718,0.2157,0.792,0.8212,0.6404,59854.2601,17180.1914,0.8012
109,0,1,1,0,1,1,0,1,0.9385,0.8739,0.2151,0.7928,0.8195,0.6404,59626.7803,17201.1719,0.8024
110,0,1,1,0,1,1,1,0,0.9376,0.8718,0.2156,0.7894,0.8204,0.64,59991.8324,17183.0918,0.7984
111,0,1,1,0,1,1,1,1,0.9374,0.8735,0.2146,0.7894,0.8182,0.64,59749.1783,17201.1289,0.7982
112,0,1,1,1,0,0,0,0,0.9382,0.8743,0.2161,0.7925,0.8209,0.6407,59434.8027,17200.707,0.8022
113,0,1,1,1,0,0,0,1,0.9378,0.8725,0.2155,0.7918,0.8199,0.6404,59833.5593,17200.7109,0.8013
114,0,1,1,1,0,0,1,0,0.9379,0.8735,0.2159,0.7917,0.8203,0.6407,59780.2769,17200.5449,0.8008
115,0,1,1,1,0,0,1,1,0.9376,0.8739,0.2153,0.7917,0.8193,0.6404,59442.4469,17200.5684,0.8003
116,0,1,1,1,0,1,0,0,0.9382,0.8739,0.2162,0.7928,0.8212,0.6404,59783.779,17200.7988,0.8026
117,0,1,1,1,0,1,0,1,0.9391,0.8743,0.2165,0.7947,0.8215,0.6407,59417.5428,17199.6758,0.8053
118,0,1,1,1,0,1,1,0,0.9377,0.8739,0.2159,0.7917,0.8203,0.6407,59676.083,17200.6504,0.8005
119,0,1,1,1,0,1,1,1,0.9381,0.8735,0.2156,0.7928,0.8199,0.6407,59710.1069,17200.4688,0.8018
120,0,1,1,1,1,0,0,0,0.9387,0.8739,0.2164,0.7938,0.8213,0.6411,59625.5832,17200.4316,0.803
121,0,1,1,1,1,0,0,1,0.9377,0.8739,0.2152,0.7928,0.8193,0.6407,59620.597,17201.0371,0.8016
122,0,1,1,1,1,0,1,0,0.9374,0.8735,0.2157,0.7905,0.8197,0.6404,59749.9989,17200.5918,0.7994
123,0,1,1,1,1,0,1,1,0.9372,0.8735,0.2152,0.7906,0.819,0.64,59746.8037,17200.5938,0.7993
124,0,1,1,1,1,1,0,0,0.9375,0.8728,0.2156,0.7924,0.8199,0.6407,59915.9773,17201.084,0.801
125,0,1,1,1,1,1,0,1,0.9384,0.8739,0.2157,0.7946,0.8201,0.6407,59596.4934,17200.6328,0.8041
126,0,1,1,1,1,1,1,0,0.9373,0.8735,0.2157,0.7907,0.8198,0.64,59750.0877,17200.6855,0.7994
127,0,1,1,1,1,1,1,1,0.9377,0.8735,0.2156,0.7916,0.8195,0.64,59734.685,17200.2617,0.8007
128,1,0,0,0,0,0,0,0,0.9366,0.8633,0.2128,0.771,0.8069,0.6161,64834.2074,16548.1973,0.7946
129,1,0,0,0,0,0,0,1,0.9362,0.8577,0.2077,0.7708,0.8046,0.6016,66068.7196,16688.748,0.7949
130,1,0,0,0,0,0,1,0,0.9396,0.8559,0.2066,0.7829,0.81,0.6013,66865.5815,17019.4707,0.8031
131,1,0,0,0,0,0,1,1,0.94,0.8559,0.2034,0.7843,0.8091,0.6013,66893.6394,17141.832,0.8041
132,1,0,0,0,0,1,0,0,0.9369,0.8588,0.2082,0.7713,0.8058,0.6023,65833.3481,16688.2266,0.7952
133,1,0,0,0,0,1,0,1,0.9364,0.8577,0.208,0.771,0.8047,0.6016,66069.5501,16688.1309,0.7952
134,1,0,0,0,0,1,1,0,0.9385,0.8559,0.2014,0.7811,0.8067,0.6013,66898.0968,17144.1875,0.7999
135,1,0,0,0,0,1,1,1,0.9392,0.8559,0.2026,0.7827,0.8074,0.6013,66883.4173,17142.0918,0.8022
136,1,0,0,0,1,0,0,0,0.94,0.8665,0.2066,0.7838,0.8094,0.6076,62489.0085,16949.541,0.803
137,1,0,0,0,1,0,0,1,0.9399,0.8669,0.2029,0.7832,0.8072,0.6076,62485.6127,17071.8066,0.8015
138,1,0,0,0,1,0,1,0,0.9397,0.8679,0.2066,0.7833,0.8097,0.6083,62089.1063,16936.4102,0.8023
139,1,0,0,0,1,0,1,1,0.9396,0.8679,0.2031,0.783,0.8073,0.6083,62132.3755,17071.5137,0.8011
140,1,0,0,0,1,1,0,0,0.94,0.8665,0.2023,0.7838,0.8079,0.6076,62488.2586,17073.5742,0.8023
141,1,0,0,0,1,1,0,1,0.9395,0.8665,0.2022,0.7836,0.8066,0.6076,62485.988,17055.7852,0.8021
142,1,0,0,0,1,1,1,0,0.9384,0.8679,0.2012,0.7817,0.8059,0.6083,62118.492,17074.3242,0.7992
143,1,0,0,0,1,1,1,1,0.9395,0.8679,0.2029,0.7828,0.8069,0.6083,62125.1207,17071.6582,0.8009
144,1,0,0,1,0,0,0,0,0.9359,0.8499,0.2089,0.7713,0.8052,0.5963,69488.6597,16687.2207,0.7962
145,1,0,0,1,0,0,0,1,0.935,0.8496,0.2078,0.7711,0.8041,0.5963,69563.6942,16688.4922,0.7959
146,1,0,0,1,0,0,1,0,0.9385,0.8499,0.2034,0.7822,0.8075,0.5985,69540.3432,17157.8164,0.8008
147,1,0,0,1,0,0,1,1,0.9379,0.8496,0.2028,0.7828,0.807,0.5981,69636.0721,17158.8691,0.8016
148,1,0,0,1,0,1,0,0,0.9354,0.8496,0.2081,0.7713,0.8049,0.5963,69554.0934,16688.2832,0.7962
149,1,0,0,1,0,1,0,1,0.9348,0.8496,0.208,0.7708,0.8039,0.5963,69563.6117,16687.8984,0.7957
150,1,0,0,1,0,1,1,0,0.937,0.8499,0.2018,0.7814,0.8059,0.5981,69625.8652,17160.5078,0.7995
151,1,0,0,1,0,1,1,1,0.9383,0.8492,0.2033,0.7838,0.8077,0.5981,69774.1102,17158.0527,0.8032
152,1,0,0,1,1,0,0,0,0.9385,0.8609,0.2027,0.7827,0.8063,0.6051,65164.2378,17054.9668,0.8003
153,1,0,0,1,1,0,0,1,0.9389,0.8499,0.2031,0.7836,0.8073,0.602,69143.0263,17052.3594,0.802
154,1,0,0,1,1,0,1,0,0.9391,0.8577,0.2038,0.7835,0.808,0.6058,66402.1914,17061.418,0.8013
155,1,0,0,1,1,0,1,1,0.9379,0.8616,0.2027,0.7824,0.8061,0.6058,64754.2235,17077.3438,0.7997
156,1,0,0,1,1,1,0,0,0.9389,0.8605,0.2028,0.7848,0.8076,0.6048,65235.4529,17072.8672,0.8032
157,1,0,0,1,1,1,0,1,0.9385,0.8605,0.2028,0.7833,0.8063,0.6048,65241.3502,17071.6602,0.8011
158,1,0,0,1,1,1,1,0,0.9378,0.8609,0.2024,0.7824,0.8062,0.6048,65587.722,17076.8633,0.7998
159,1,0,0,1,1,1,1,1,0.9382,0.8616,0.2031,0.783,0.8067,0.6055,64832.3401,17055.9844,0.8006
160,1,0,1,0,0,0,0,0,0.9364,0.8598,0.2069,0.7833,0.8093,0.6062,65487.4204,16947.9492,0.7959
161,1,0,1,0,0,0,0,1,0.9361,0.8598,0.2028,0.7833,0.807,0.6062,65484.8745,17071.2051,0.7954
162,1,0,1,0,0,0,1,0,0.9352,0.8626,0.2056,0.7819,0.8073,0.6069,64296.3623,16915.2129,0.7929
163,1,0,1,0,0,0,1,1,0.9362,0.8623,0.2027,0.7841,0.8069,0.6069,64293.1849,17037.2031,0.7957
164,1,0,1,0,0,1,0,0,0.9363,0.8598,0.2022,0.7837,0.8077,0.6062,65487.2327,17072.8125,0.796
165,1,0,1,0,0,1,0,1,0.9359,0.8598,0.2026,0.7831,0.8066,0.6062,65484.9547,17071.3535,0.7952
166,1,0,1,0,0,1,1,0,0.9358,0.8623,0.2017,0.7835,0.8068,0.6069,64293.963,17039.127,0.7949
167,1,0,1,0,0,1,1,1,0.936,0.8623,0.2025,0.7839,0.8066,0.6069,64293.4878,17037.3281,0.7955
168,1,0,1,0,1,0,0,0,0.9347,0.8598,0.2052,0.7807,0.8066,0.6062,65503.4932,16949.6445,0.7914
169,1,0,1,0,1,0,0,1,0.9363,0.8598,0.2029,0.7841,0.8072,0.6062,65491.1156,17054.1211,0.7957
170,1,0,1,0,1,0,1,0,0.9354,0.8637,0.2057,0.7825,0.8079,0.609,63814.9326,16915.627,0.7943
171,1,0,1,0,1,0,1,1,0.9356,0.864,0.2019,0.7833,0.8062,0.6094,63775.7761,17042.2324,0.7945
172,1,0,1,0,1,1,0,0,0.9363,0.8598,0.2019,0.7849,0.8076,0.6062,65504.9162,17056.6602,0.7968
173,1,0,1,0,1,1,0,1,0.9362,0.8598,0.2027,0.7841,0.8069,0.6062,65505.0789,17054.2598,0.7958
174,1,0,1,0,1,1,1,0,0.9357,0.8633,0.2015,0.7836,0.8067,0.609,63816.7017,17039.7598,0.7952
175,1,0,1,0,1,1,1,1,0.9354,0.8637,0.2018,0.783,0.8058,0.6097,63781.2801,17042.3359,0.7942
176,1,0,1,1,0,0,0,0,0.9358,0.8598,0.2039,0.7838,0.8076,0.6062,65485.3785,17069.5898,0.7954
177,1,0,1,1,0,0,0,1,0.9346,0.8542,0.2029,0.7826,0.806,0.6051,67208.9633,17074.5801,0.7934
178,1,0,1,1,0,0,1,0,0.9362,0.8616,0.2037,0.7849,0.8081,0.6073,64900.1273,17040.252,0.7961
179,1,0,1,1,0,0,1,1,0.9351,0.8626,0.2031,0.7843,0.8066,0.6073,64281.8565,17040.377,0.7952
180,1,0,1,1,0,1,0,0,0.9342,0.8598,0.202,0.7825,0.8058,0.6062,65488.6017,17072.5234,0.7931
181,1,0,1,1,0,1,0,1,0.9354,0.8584,0.2034,0.7845,0.8071,0.6062,66920.7997,17074.2598,0.7962
182,1,0,1,1,0,1,1,0,0.9344,0.8626,0.202,0.7836,0.8059,0.6073,64284.5957,17042.5254,0.7941
183,1,0,1,1,0,1,1,1,0.9351,0.8626,0.203,0.7844,0.8064,0.6069,64285.0943,17036.3594,0.7953
184,1,0,1,1,1,0,0,0,0.9363,0.8598,0.2039,0.7858,0.8083,0.6062,65504.2018,17070.2539,0.7975
185,1,0,1,1,1,0,0,1,0.9357,0.8598,0.2038,0.7846,0.8074,0.6062,65495.6306,17052.0898,0.7956
186,1,0,1,1,1,0,1,0,0.9357,0.8468,0.2036,0.7845,0.8075,0.6073,70999.177,17036.2148,0.796
187,1,0,1,1,1,0,1,1,0.9352,0.8637,0.2029,0.785,0.807,0.609,63782.7104,17036.7676,0.7961
188,1,0,1,1,1,1,0,0,0.9353,0.8598,0.2029,0.7846,0.8073,0.6062,65505.5004,17054.293,0.7955
189,1,0,1,1,1,1,0,1,0.9352,0.8598,0.2032,0.7844,0.8067,0.6062,65500.8276,17053.2324,0.7955
190,1,0,1,1,1,1,1,0,0.9341,0.8633,0.2017,0.7832,0.8056,0.6094,63787.4458,17039.1445,0.7936
191,1,0,1,1,1,1,1,1,0.9342,0.8633,0.2024,0.783,0.8054,0.609,63804.9138,17037.1133,0.7935
192,1,1,0,0,0,0,0,0,0.9578,0.8732,0.2262,0.8092,0.8424,0.6291,61687.11,16869.0703,0.8452
193,1,1,0,0,0,0,0,1,0.9572,0.8672,0.2208,0.8089,0.8399,0.6147,63027.4004,16991.6035,0.8451
194,1,1,0,0,0,0,1,0,0.9581,0.869,0.2172,0.816,0.8402,0.6192,62055.7529,17100.7285,0.8459
195,1,1,0,0,0,0,1,1,0.9588,0.869,0.2141,0.8179,0.8398,0.6182,62050.0466,17222.082,0.8476
196,1,1,0,0,0,1,0,0,0.9564,0.8718,0.2209,0.807,0.8401,0.6178,61107.6098,16940.0371,0.8423
197,1,1,0,0,0,1,0,1,0.958,0.8704,0.2214,0.8112,0.8411,0.6168,61372.866,16956.8301,0.8481
198,1,1,0,0,0,1,1,0,0.9578,0.869,0.2139,0.8156,0.8394,0.6192,62058.3878,17221.4277,0.8443
199,1,1,0,0,0,1,1,1,0.957,0.8686,0.2126,0.814,0.8365,0.6199,62049.9136,17222.9668,0.8425
200,1,1,0,0,1,0,0,0,0.9589,0.8778,0.2174,0.8178,0.841,0.6298,58287.7333,17083.7305,0.8483
201,1,1,0,0,1,0,0,1,0.9597,0.8781,0.2145,0.8196,0.8409,0.6302,58244.2334,17204.7734,0.8501
202,1,1,0,0,1,0,1,0,0.9575,0.8767,0.2166,0.8153,0.8393,0.627,58740.5323,17101.168,0.8445
203,1,1,0,0,1,0,1,1,0.9579,0.8767,0.2133,0.8169,0.8385,0.6273,58701.9106,17222.7012,0.8459
204,1,1,0,0,1,1,0,0,0.9594,0.8795,0.2152,0.8189,0.8421,0.6316,57875.4807,17214.8613,0.8491
205,1,1,0,0,1,1,0,1,0.9592,0.8795,0.2139,0.8196,0.8398,0.6316,57827.457,17222.4258,0.8496
206,1,1,0,0,1,1,1,0,0.9572,0.8778,0.2135,0.8156,0.8389,0.6287,58334.5961,17221.8262,0.8442
207,1,1,0,0,1,1,1,1,0.9577,0.8778,0.2131,0.8165,0.8379,0.6287,58340.2035,17222.7168,0.8454
208,1,1,0,1,0,0,0,0,0.9573,0.8623,0.2213,0.8127,0.8415,0.6129,64889.1735,16992.0703,0.8495
209,1,1,0,1,0,0,0,1,0.9561,0.8616,0.2205,0.8071,0.8386,0.6118,64987.8354,16956.8867,0.8428
210,1,1,0,1,0,0,1,0,0.9567,0.8626,0.2133,0.8144,0.8374,0.6164,64833.2172,17223.4883,0.8428
211,1,1,0,1,0,0,1,1,0.9568,0.8623,0.2131,0.8149,0.8372,0.6161,64926.4727,17222.5527,0.8434
212,1,1,0,1,0,1,0,0,0.9573,0.8619,0.2217,0.8127,0.8418,0.6129,65001.3644,16991.6152,0.8495
213,1,1,0,1,0,1,0,1,0.9566,0.8616,0.2207,0.8095,0.8393,0.6118,65006.0939,16956.9375,0.8458
