,"('CV1', 'day')","('CV1', 'night')","('CV6', 'day')","('CV6', 'night')","('CV12', 'day')","('CV12', 'night')","('V_TR', 'day')","('V_TR', 'night')",1,2,3,4,5,6,7,8,9
14,0,0,0,0,1,1,1,0,0.9536,0.8584,0.2287,0.8146,0.8458,0.6287,64836.561,15306.791,0.8359
15,0,0,0,0,1,1,1,1,0.9506,0.8584,0.2209,0.8102,0.8351,0.6294,64551.6873,15318.874,0.8304
16,0,0,0,1,0,0,0,0,0.9679,0.7344,0.2541,0.8545,0.8754,0.3103,98087.8945,15309.0967,0.8846
17,0,0,0,1,0,0,0,1,0.9656,0.7334,0.2527,0.8503,0.8708,0.3093,98662.763,15230.7822,0.8798
18,0,0,0,1,0,0,1,0,0.9633,0.7453,0.2569,0.8368,0.8714,0.3198,96163.5959,15073.3057,0.8679
19,0,0,0,1,0,0,1,1,0.9604,0.7471,0.2578,0.8302,0.8672,0.3202,95618.2707,14928.5088,0.8598
20,0,0,0,1,0,1,0,0,0.9648,0.7323,0.2413,0.8479,0.8661,0.3057,99620.9667,15734.4102,0.8754
21,0,0,0,1,0,1,0,1,0.9591,0.7179,0.2297,0.8368,0.8499,0.2987,102664.5825,15703.7207,0.8647
22,0,0,0,1,0,1,1,0,0.9583,0.7464,0.2413,0.8254,0.8594,0.3202,95647.4297,15443.9678,0.8528
23,0,0,0,1,0,1,1,1,0.9541,0.7425,0.2285,0.8206,0.8459,0.3163,96892.715,15515.8916,0.8462
24,0,0,0,1,1,0,0,0,0.9661,0.8218,0.2481,0.8507,0.8706,0.403,77486.8934,15441.6016,0.8776
25,0,0,0,1,1,0,0,1,0.9645,0.8211,0.2493,0.8482,0.8679,0.4019,77823.9173,15324.2852,0.875
26,0,0,0,1,1,0,1,0,0.9582,0.819,0.2415,0.8231,0.8563,0.404,78657.6207,15371.6953,0.8483
27,0,0,0,1,1,0,1,1,0.9553,0.819,0.2393,0.8196,0.8514,0.404,78662.9342,15304.7881,0.8441
28,0,0,0,1,1,1,0,0,0.9637,0.8612,0.2366,0.8435,0.8631,0.6277,63473.2528,15844.0488,0.8678
29,0,0,0,1,1,1,0,1,0.96,0.8605,0.2274,0.8375,0.8509,0.6273,63776.5041,15835.791,0.8608
30,0,0,0,1,1,1,1,0,0.9532,0.8577,0.2264,0.8136,0.8447,0.6287,64997.684,15856.6074,0.8346
31,0,0,0,1,1,1,1,1,0.9501,0.8588,0.2167,0.8111,0.8337,0.6287,64778.9017,15847.0,0.8316
32,0,0,1,0,0,0,0,0,0.9674,0.7372,0.2511,0.854,0.8738,0.3145,97043.0927,16070.5938,0.8836
33,0,0,1,0,0,0,0,1,0.9674,0.7474,0.2549,0.8536,0.8745,0.3174,94893.8471,15935.6709,0.8836
34,0,0,1,0,0,0,1,0,0.964,0.8753,0.2559,0.8378,0.8731,0.6523,58001.5061,15828.6494,0.8665
35,0,0,1,0,0,0,1,1,0.9616,0.8757,0.257,0.8339,0.8699,0.6506,58274.0834,15696.627,0.8621
36,0,0,1,0,0,1,0,0,0.9665,0.7344,0.2401,0.8518,0.8683,0.3089,98464.0877,16494.4375,0.8799
37,0,0,1,0,0,1,0,1,0.9596,0.7327,0.2266,0.8363,0.8507,0.3082,99020.7883,16537.6055,0.8607
38,0,0,1,0,0,1,1,0,0.9627,0.8764,0.2449,0.8364,0.8678,0.6527,57997.2765,16259.2686,0.8636
39,0,0,1,0,0,1,1,1,0.9583,0.8764,0.2326,0.8296,0.8541,0.6513,58158.1918,16337.6699,0.8546
40,0,0,1,0,1,0,0,0,0.9669,0.8225,0.247,0.8527,0.8713,0.4072,77474.4606,16192.5703,0.8797
41,0,0,1,0,1,0,0,1,0.9625,0.8242,0.2439,0.8422,0.8637,0.4058,77294.7782,16123.791,0.8668
42,0,0,1,0,1,0,1,0,0.9578,0.8197,0.2366,0.8206,0.854,0.4072,78592.5331,16138.8086,0.8447
43,0,0,1,0,1,0,1,1,0.9553,0.8221,0.2343,0.8182,0.8493,0.4082,78082.4584,16084.291,0.842
44,0,0,1,0,1,1,0,0,0.965,0.8609,0.2339,0.8471,0.8649,0.6309,63297.7626,16645.8145,0.8718
45,0,0,1,0,1,1,0,1,0.9595,0.8623,0.2224,0.8371,0.8501,0.6298,63200.42,16661.9414,0.8596
46,0,0,1,0,1,1,1,0,0.9539,0.8591,0.2222,0.815,0.8451,0.6323,64149.4194,16652.4141,0.8361
47,0,0,1,0,1,1,1,1,0.9511,0.8605,0.2144,0.8097,0.835,0.6323,64073.434,16593.3301,0.8289
48,0,0,1,1,0,0,0,0,0.9686,0.7386,0.2502,0.857,0.8753,0.3149,96703.0428,16649.7676,0.8873
49,0,0,1,1,0,0,0,1,0.9666,0.7383,0.2519,0.8528,0.8725,0.3145,96909.3891,16515.6777,0.8822
50,0,0,1,1,0,0,1,0,0.9654,0.7474,0.2586,0.8425,0.8754,0.3205,95382.6266,16290.3184,0.8746
51,0,0,1,1,0,0,1,1,0.9611,0.876,0.2532,0.8308,0.8673,0.6516,58013.9799,16319.7725,0.8585
52,0,0,1,1,0,1,0,0,0.9653,0.7323,0.2379,0.8484,0.8657,0.3079,99175.9023,17078.7891,0.8755
53,0,0,1,1,0,1,0,1,0.9616,0.7288,0.2282,0.8412,0.8536,0.3054,100209.1099,17072.8945,0.8671
54,0,0,1,1,0,1,1,0,0.9584,0.7482,0.2373,0.8248,0.8576,0.3209,95094.4214,16875.9688,0.8513
55,0,0,1,1,0,1,1,1,0.9562,0.746,0.2286,0.8216,0.8481,0.3198,95903.6278,16891.6719,0.8473
56,0,0,1,1,1,0,0,0,0.9663,0.8263,0.2442,0.8506,0.8693,0.4047,76159.0551,16779.7383,0.877
57,0,0,1,1,1,0,0,1,0.9643,0.8263,0.2454,0.8472,0.8664,0.4044,76217.5636,16653.3711,0.8731
58,0,0,1,1,1,0,1,0,0.9578,0.8242,0.2354,0.8206,0.8531,0.4054,77138.9959,16730.0723,0.8449
59,0,0,1,1,1,0,1,1,0.9565,0.8246,0.2364,0.8187,0.8512,0.4065,76942.4192,16644.3848,0.8429
60,0,0,1,1,1,1,0,0,0.9631,0.8757,0.2329,0.842,0.8606,0.6418,58704.2043,17188.3965,0.8653
61,0,0,1,1,1,1,0,1,0.9611,0.8757,0.2249,0.8407,0.8517,0.6411,58762.5955,17212.4512,0.8646
62,0,0,1,1,1,1,1,0,0.956,0.8728,0.2239,0.819,0.8472,0.6425,59705.1678,17198.4492,0.842
63,0,0,1,1,1,1,1,1,0.952,0.8728,0.2151,0.8128,0.8347,0.6414,60004.6177,17223.1445,0.8342
64,0,1,0,0,0,0,0,0,0.9664,0.7235,0.2537,0.8514,0.8732,0.3064,100887.4972,14801.9092,0.8805
65,0,1,0,0,0,0,0,1,0.965,0.7334,0.2541,0.849,0.8704,0.3086,98820.2809,14712.5488,0.878
66,0,1,0,0,0,0,1,0,0.9621,0.7453,0.2576,0.8335,0.8698,0.3198,96001.7559,14547.4971,0.8635
67,0,1,0,0,0,0,1,1,0.9593,0.7474,0.2559,0.8282,0.8646,0.3209,95395.5772,14479.6309,0.857
68,0,1,0,0,0,1,0,0,0.9651,0.7256,0.2436,0.848,0.8672,0.304,100715.2747,15218.3838,0.8757
69,0,1,0,0,0,1,0,1,0.9587,0.8024,0.2304,0.8342,0.8503,0.3991,82884.3292,15218.9277,0.8586
70,0,1,0,0,0,1,1,0,0.9598,0.7499,0.2447,0.8308,0.8623,0.3212,94640.7127,15014.8076,0.8586
71,0,1,0,0,0,1,1,1,0.9558,0.746,0.2348,0.8256,0.8505,0.3202,95821.4236,15029.2812,0.8517
72,0,1,0,0,1,0,0,0,0.9661,0.8218,0.2496,0.8508,0.8708,0.4019,77542.0116,14943.1699,0.8777
73,0,1,0,0,1,0,0,1,0.9632,0.8214,0.2499,0.845,0.8662,0.4019,77676.3636,14805.4814,0.8707
74,0,1,0,0,1,0,1,0,0.9575,0.8186,0.2415,0.8212,0.8552,0.4037,78706.008,14896.9082,0.8456
75,0,1,0,0,1,0,1,1,0.9531,0.819,0.2387,0.8157,0.8482,0.404,78662.5632,14802.5117,0.8382
76,0,1,0,0,1,1,0,0,0.9642,0.8616,0.24,0.8454,0.8647,0.6287,63416.55,15338.9648,0.8701
77,0,1,0,0,1,1,0,1,0.9601,0.8616,0.2298,0.8398,0.8523,0.6287,63391.342,15354.8662,0.8634
78,0,1,0,0,1,1,1,0,0.9538,0.858,0.2284,0.8146,0.846,0.6287,64863.5928,15352.334,0.8359
79,0,1,0,0,1,1,1,1,0.9499,0.8588,0.2197,0.8106,0.8341,0.6291,64556.3181,15366.6855,0.8309
80,0,1,0,1,0,0,0,0,0.9679,0.7344,0.2542,0.8545,0.8754,0.3107,97962.3436,15309.1006,0.8846
81,0,1,0,1,0,0,0,1,0.9656,0.7341,0.2527,0.8503,0.8708,0.3093,98458.155,15230.7832,0.8798
82,0,1,0,1,0,0,1,0,0.9633,0.7457,0.2569,0.8368,0.8714,0.3198,96015.723,15073.3008,0.8679
83,0,1,0,1,0,0,1,1,0.9604,0.7482,0.2578,0.8302,0.8672,0.3205,95216.7634,14928.5098,0.8598
84,0,1,0,1,0,1,0,0,0.9649,0.7263,0.2405,0.848,0.8662,0.3033,100674.0681,15734.249,0.8755
85,0,1,0,1,0,1,0,1,0.9591,0.7164,0.2299,0.8368,0.8499,0.2987,103068.0584,15703.7227,0.8647
86,0,1,0,1,0,1,1,0,0.9585,0.7464,0.2411,0.8256,0.8598,0.3202,95664.8638,15459.8262,0.8531
87,0,1,0,1,0,1,1,1,0.9545,0.7379,0.2289,0.8211,0.8464,0.3135,97823.4196,15591.0576,0.8467
88,0,1,0,1,1,0,0,0,0.9661,0.8218,0.2481,0.8507,0.8706,0.403,77481.5501,15441.5938,0.8776
89,0,1,0,1,1,0,0,1,0.9645,0.8211,0.2493,0.8481,0.8678,0.4019,77824.6665,15323.7988,0.8749
90,0,1,0,1,1,0,1,0,0.9582,0.819,0.2415,0.8231,0.8563,0.404,78658.3401,15371.6982,0.8483
91,0,1,0,1,1,0,1,1,0.9554,0.819,0.2393,0.8197,0.8515,0.404,78663.6507,15304.7871,0.8442
92,0,1,0,1,1,1,0,0,0.9636,0.8612,0.2368,0.8435,0.8631,0.6277,63460.1013,15843.374,0.8678
93,0,1,0,1,1,1,0,1,0.9605,0.8612,0.2281,0.8386,0.8519,0.6273,63553.6271,15836.7305,0.8623
94,0,1,0,1,1,1,1,0,0.9537,0.8588,0.2267,0.8149,0.8455,0.6287,64704.8882,15856.3711,0.8363
95,0,1,0,1,1,1,1,1,0.9501,0.858,0.2171,0.8112,0.8338,0.6284,65042.1991,15882.5547,0.8317
96,0,1,1,0,0,0,0,0,0.9676,0.7397,0.2513,0.8541,0.8741,0.3156,96461.7111,16105.2754,0.8836
97,0,1,1,0,0,0,0,1,0.9674,0.7376,0.255,0.8537,0.8748,0.3142,97165.7964,15979.7168,0.8837
98,0,1,1,0,0,0,1,0,0.9641,0.8753,0.2556,0.8382,0.8733,0.6523,57950.2732,15877.9258,0.867
99,0,1,1,0,0,0,1,1,0.9615,0.8757,0.2539,0.8329,0.8684,0.6506,58219.4575,15813.7881,0.8608
100,0,1,1,0,0,1,0,0,0.9665,0.7492,0.2401,0.8512,0.868,0.3145,94903.8083,16567.5625,0.8789
101,0,1,1,0,0,1,0,1,0.9596,0.7235,0.2261,0.8364,0.8507,0.305,100814.6716,16584.043,0.8608
102,0,1,1,0,0,1,1,0,0.9625,0.8764,0.2425,0.8348,0.8662,0.6516,58021.8113,16350.957,0.8621
103,0,1,1,0,0,1,1,1,0.9576,0.8764,0.2305,0.8273,0.8522,0.6506,58302.4039,16408.5371,0.8524
104,0,1,1,0,1,0,0,0,0.9668,0.8263,0.2457,0.8522,0.8711,0.4058,76003.3524,16224.1953,0.8791
105,0,1,1,0,1,0,0,1,0.9638,0.8263,0.244,0.8452,0.8654,0.403,76382.2392,16132.6572,0.8707
106,0,1,1,0,1,0,1,0,0.9566,0.7541,0.2361,0.8188,0.8524,0.3311,106871.5611,16153.8779,0.8431
107,0,1,1,0,1,0,1,1,0.9547,0.8246,0.2335,0.8152,0.848,0.4061,77050.8448,16175.5449,0.8376
108,0,1,1,0,1,1,0,0,0.9652,0.8757,0.2324,0.8473,0.8655,0.6425,58558.9571,16689.8477,0.8719
109,0,1,1,0,1,1,0,1,0.9608,0.8757,0.2236,0.8402,0.8521,0.6418,58653.9813,16697.7266,0.8635
110,0,1,1,0,1,1,1,0,0.955,0.8732,0.2213,0.8171,0.847,0.6432,59545.2485,16632.3574,0.8384
111,0,1,1,0,1,1,1,1,0.9521,0.8623,0.2137,0.8111,0.8365,0.6411,64910.0045,16674.1328,0.8315
112,0,1,1,1,0,0,0,0,0.9686,0.7404,0.2502,0.857,0.8753,0.316,96336.975,16649.7695,0.8873
113,0,1,1,1,0,0,0,1,0.9667,0.7386,0.2519,0.8528,0.8725,0.3145,96844.1797,16515.6719,0.8822
114,0,1,1,1,0,0,1,0,0.9654,0.7471,0.2586,0.8425,0.8754,0.3205,95567.1376,16290.3242,0.8746
115,0,1,1,1,0,0,1,1,0.9611,0.876,0.2532,0.8308,0.8673,0.6516,58011.016,16319.7949,0.8585
116,0,1,1,1,0,1,0,0,0.9653,0.7298,0.2379,0.8486,0.8656,0.3079,100143.7496,17078.8477,0.8757
117,0,1,1,1,0,1,0,1,0.9616,0.7246,0.2282,0.8412,0.8536,0.3036,100957.6235,17072.9082,0.8671
118,0,1,1,1,0,1,1,0,0.9584,0.7482,0.2373,0.8248,0.8576,0.3209,95108.0118,16875.9785,0.8513
119,0,1,1,1,0,1,1,1,0.9561,0.7446,0.2286,0.8216,0.8481,0.3198,95988.9939,16891.668,0.8473
120,0,1,1,1,1,0,0,0,0.9663,0.8263,0.2442,0.8506,0.8693,0.4047,76154.4943,16779.7422,0.877
121,0,1,1,1,1,0,0,1,0.9643,0.8263,0.2454,0.8472,0.8664,0.4044,76217.4436,16653.3613,0.8731
122,0,1,1,1,1,0,1,0,0.9578,0.8242,0.2354,0.8206,0.8531,0.4054,77134.9552,16730.0664,0.8449
123,0,1,1,1,1,0,1,1,0.9565,0.8246,0.2364,0.8186,0.8512,0.4065,76938.558,16644.3887,0.8429
124,0,1,1,1,1,1,0,0,0.9631,0.8757,0.2329,0.842,0.8606,0.6418,58704.2398,17188.4043,0.8653
125,0,1,1,1,1,1,0,1,0.9611,0.8757,0.2249,0.8407,0.8517,0.6411,58763.2394,17212.4512,0.8645
126,0,1,1,1,1,1,1,0,0.9555,0.8728,0.2236,0.8176,0.8464,0.6425,59705.1469,17198.6055,0.8402
127,0,1,1,1,1,1,1,1,0.952,0.8728,0.2151,0.8128,0.8347,0.6414,60009.2298,17223.1484,0.8342
128,1,0,0,0,0,0,0,0,0.9664,0.7319,0.2544,0.8515,0.8736,0.31,99157.6239,14821.5527,0.8807
129,1,0,0,0,0,0,0,1,0.9648,0.7337,0.254,0.8486,0.8704,0.3093,98584.5516,14747.4023,0.8777
130,1,0,0,0,0,0,1,0,0.9625,0.746,0.2571,0.8344,0.8703,0.3202,95819.9312,14609.1504,0.8651
131,1,0,0,0,0,0,1,1,0.9596,0.7482,0.2552,0.8281,0.8648,0.3209,95141.0188,14555.7236,0.8572
132,1,0,0,0,0,1,0,0,0.9651,0.7337,0.2432,0.8481,0.8673,0.3079,98837.5232,15273.4258,0.8758
133,1,0,0,0,0,1,0,1,0.9593,0.7281,0.2299,0.8373,0.8515,0.3054,100376.3841,15304.4102,0.862
134,1,0,0,0,0,1,1,0,0.9608,0.8764,0.2451,0.8327,0.8648,0.653,58332.2673,15078.2832,0.8591
135,1,0,0,0,0,1,1,1,0.9556,0.7478,0.2347,0.8253,0.8507,0.3205,95234.1617,15070.7393,0.8513
136,1,0,0,0,1,0,0,0,0.9661,0.8225,0.2494,0.851,0.871,0.4058,77572.6453,14986.9082,0.8777
137,1,0,0,0,1,0,0,1,0.9637,0.8239,0.2493,0.8458,0.8666,0.4054,77415.9674,14873.1172,0.8717
138,1,0,0,0,1,0,1,0,0.9578,0.8204,0.2413,0.8221,0.8558,0.4082,78439.1462,14940.7803,0.8469
139,1,0,0,0,1,0,1,1,0.9548,0.8214,0.2385,0.8192,0.8503,0.4082,78184.4921,14882.373,0.8432
140,1,0,0,0,1,1,0,0,0.9631,0.8605,0.2386,0.8429,0.863,0.6287,63628.4468,15395.875,0.8667
141,1,0,0,0,1,1,0,1,0.9601,0.8623,0.2294,0.84,0.8524,0.6291,63330.8101,15409.8975,0.8635
142,1,0,0,0,1,1,1,0,0.9551,0.8577,0.229,0.8174,0.8481,0.6291,64806.242,15407.4062,0.8399
143,1,0,0,0,1,1,1,1,0.9515,0.8588,0.2207,0.8115,0.8363,0.6287,64675.7298,15419.6543,0.8323
144,1,0,0,1,0,0,0,0,0.9685,0.7358,0.254,0.8562,0.8766,0.3117,97660.1103,15410.2822,0.8867
145,1,0,0,1,0,0,0,1,0.966,0.7344,0.2528,0.8515,0.8718,0.3096,98360.4069,15320.6074,0.8814
146,1,0,0,1,0,0,1,0,0.9633,0.7422,0.257,0.8372,0.8719,0.3177,96861.0217,15137.7627,0.8684
147,1,0,0,1,0,0,1,1,0.9599,0.7464,0.2553,0.829,0.8658,0.3202,95712.8748,15061.7285,0.8583
148,1,0,0,1,0,1,0,0,0.9648,0.7319,0.2406,0.848,0.8662,0.3064,99327.3877,15835.8496,0.8756
149,1,0,0,1,0,1,0,1,0.9587,0.7179,0.2272,0.8373,0.8492,0.2983,102594.3577,15819.54,0.8651
150,1,0,0,1,0,1,1,0,0.9593,0.8764,0.2411,0.8274,0.8617,0.6509,58209.7985,15571.0996,0.8534
151,1,0,0,1,0,1,1,1,0.9551,0.7393,0.2297,0.8209,0.8477,0.316,97416.1906,15663.6689,0.8466
152,1,0,0,1,1,0,0,0,0.9658,0.8263,0.2462,0.8502,0.8698,0.403,76251.1076,15568.1299,0.8768
153,1,0,0,1,1,0,0,1,0.9647,0.8263,0.2491,0.8486,0.8684,0.4019,76366.6233,15413.4443,0.8753
154,1,0,0,1,1,0,1,0,0.9588,0.8242,0.2396,0.8242,0.8566,0.4044,77161.4476,15502.6387,0.8498
155,1,0,0,1,1,0,1,1,0.9554,0.8242,0.2386,0.8197,0.8514,0.4044,77172.4732,15405.6123,0.844
156,1,0,0,1,1,1,0,0,0.9636,0.8743,0.2368,0.8434,0.8631,0.6372,59620.2647,15944.9473,0.8676
157,1,0,0,1,1,1,0,1,0.9602,0.8739,0.2268,0.8377,0.8511,0.6368,59721.2358,15954.377,0.8607
158,1,0,0,1,1,1,1,0,0.954,0.8718,0.2254,0.8161,0.8459,0.639,60719.0611,15958.9785,0.8377
159,1,0,0,1,1,1,1,1,0.9491,0.8718,0.2156,0.8096,0.8322,0.639,60925.5971,15984.5078,0.8295
160,1,0,1,0,0,0,0,0,0.9679,0.74,0.2521,0.8551,0.875,0.3156,96426.17,16046.5967,0.885
161,1,0,1,0,0,0,0,1,0.9673,0.7379,0.2553,0.8536,0.8746,0.3142,96978.8181,15923.667,0.8836
162,1,0,1,0,0,0,1,0,0.9638,0.8753,0.2547,0.8371,0.8719,0.6523,58000.7457,15860.665,0.8657
163,1,0,1,0,0,0,1,1,0.9616,0.8757,0.2571,0.8338,0.8699,0.6506,58319.8396,15696.3428,0.8621
164,1,0,1,0,0,1,0,0,0.9665,0.7337,0.2408,0.8519,0.8685,0.3086,98705.7858,16499.9336,0.88
165,1,0,1,0,0,1,0,1,0.959,0.7327,0.2263,0.8347,0.8498,0.3079,99052.7626,16537.9453,0.8587
166,1,0,1,0,0,1,1,0,0.9623,0.8764,0.2439,0.8355,0.8666,0.652,58009.5474,16284.6191,0.8626
167,1,0,1,0,0,1,1,1,0.9582,0.8764,0.2328,0.8296,0.8541,0.6513,58168.1203,16337.6367,0.8546
168,1,0,1,0,1,0,0,0,0.9666,0.8225,0.2463,0.8509,0.8707,0.4086,77257.7343,16205.2793,0.8777
169,1,0,1,0,1,0,0,1,0.9655,0.8235,0.2469,0.8492,0.8687,0.4065,77276.0569,16120.3066,0.876
170,1,0,1,0,1,0,1,0,0.9578,0.8204,0.2363,0.8207,0.8543,0.4082,78431.8001,16136.7891,0.8451
171,1,0,1,0,1,0,1,1,0.9549,0.8214,0.2337,0.8176,0.8487,0.4086,78080.9518,16131.3389,0.8411
172,1,0,1,0,1,1,0,0,0.9653,0.8584,0.2358,0.8475,0.8653,0.6294,65376.8579,16609.3105,0.8728
173,1,0,1,0,1,1,0,1,0.96,0.8605,0.2254,0.8374,0.8509,0.6298,63478.4935,16641.4707,0.8603
174,1,0,1,0,1,1,1,0,0.9563,0.8595,0.225,0.8179,0.8482,0.6326,64026.4234,16611.1465,0.8405
175,1,0,1,0,1,1,1,1,0.9504,0.8478,0.2143,0.8088,0.8333,0.628,70221.5188,16640.7305,0.8282
176,1,0,1,1,0,0,0,0,0.9681,0.7432,0.2497,0.8557,0.8745,0.3174,95859.583,16650.1504,0.8856
177,1,0,1,1,0,0,0,1,0.9666,0.7386,0.2519,0.8528,0.8725,0.3145,96821.1938,16515.6152,0.8822
178,1,0,1,1,0,0,1,0,0.9654,0.7474,0.258,0.8425,0.8753,0.3205,95362.2937,16308.5234,0.8746
179,1,0,1,1,0,0,1,1,0.9611,0.876,0.2532,0.8308,0.8673,0.6516,58015.381,16319.7578,0.8585
180,1,0,1,1,0,1,0,0,0.9654,0.7341,0.2379,0.8484,0.8658,0.3082,98467.8363,17078.7441,0.8755
181,1,0,1,1,0,1,0,1,0.9622,0.7496,0.2288,0.8422,0.8546,0.3089,94882.2136,17072.291,0.8681
182,1,0,1,1,0,1,1,0,0.9584,0.7482,0.2373,0.8248,0.8577,0.3209,95096.715,16875.9336,0.8513
183,1,0,1,1,0,1,1,1,0.9561,0.7446,0.2286,0.8216,0.8482,0.3195,96039.9168,16891.627,0.8473
184,1,0,1,1,1,0,0,0,0.9663,0.8263,0.2442,0.8506,0.8694,0.4047,76156.158,16779.707,0.877
185,1,0,1,1,1,0,0,1,0.9643,0.8263,0.2454,0.8473,0.8664,0.4044,76215.3349,16653.334,0.8731
186,1,0,1,1,1,0,1,0,0.9578,0.8242,0.2354,0.8206,0.8531,0.4054,77142.5309,16730.0273,0.845
187,1,0,1,1,1,0,1,1,0.9565,0.8246,0.2364,0.8187,0.8512,0.4065,76942.23,16644.3457,0.8429
188,1,0,1,1,1,1,0,0,0.9631,0.8757,0.2329,0.8421,0.8607,0.6418,58704.0267,17188.3516,0.8653
189,1,0,1,1,1,1,0,1,0.9611,0.8753,0.2249,0.8407,0.8518,0.6411,58777.8598,17212.4043,0.8646
190,1,0,1,1,1,1,1,0,0.9555,0.8728,0.2236,0.8176,0.8464,0.6425,59708.2536,17198.5801,0.8402
191,1,0,1,1,1,1,1,1,0.9511,0.8728,0.2144,0.8115,0.8336,0.6414,60005.5562,17223.6914,0.8321
192,1,1,0,0,0,0,0,0,0.9669,0.7348,0.2541,0.8522,0.8743,0.311,97943.9417,14885.8359,0.8815
193,1,1,0,0,0,0,0,1,0.9645,0.7341,0.2532,0.8482,0.8698,0.3093,98431.933,14794.7119,0.8769
194,1,1,0,0,0,0,1,0,0.9618,0.7474,0.2579,0.8342,0.8703,0.3205,95643.433,14602.1826,0.8646
195,1,1,0,0,0,0,1,1,0.9602,0.7485,0.2566,0.8291,0.8662,0.3209,94968.9428,14563.3623,0.8584
196,1,1,0,0,0,1,0,0,0.9657,0.7288,0.2434,0.8495,0.8683,0.3057,100211.675,15319.5566,0.8777
197,1,1,0,0,0,1,0,1,0.9597,0.7813,0.2297,0.8375,0.8518,0.3392,87322.8062,15350.9395,0.862
198,1,1,0,0,0,1,1,0,0.9606,0.8764,0.2445,0.8318,0.8644,0.6527,58314.0636,15128.9561,0.858
199,1,1,0,0,0,1,1,1,0.9562,0.7474,0.2345,0.8258,0.8513,0.3209,95390.1536,15128.5352,0.8521
200,1,1,0,0,1,0,0,0,0.9667,0.8263,0.2497,0.8521,0.8719,0.4037,76276.8483,15031.9941,0.8792
201,1,1,0,0,1,0,0,1,0.9636,0.826,0.247,0.8461,0.8657,0.4019,76430.2632,14970.2646,0.8721
202,1,1,0,0,1,0,1,0,0.958,0.8242,0.2411,0.8223,0.8559,0.4044,77164.2751,14983.0195,0.847
203,1,1,0,0,1,0,1,1,0.9549,0.8242,0.2387,0.8194,0.8507,0.4044,77144.2742,14916.5098,0.8434
204,1,1,0,0,1,1,0,0,0.9628,0.8746,0.2378,0.8416,0.8622,0.6386,59542.7445,15441.8525,0.865
205,1,1,0,0,1,1,0,1,0.9602,0.8746,0.2291,0.8399,0.8524,0.6386,59538.1443,15456.4434,0.8634
206,1,1,0,0,1,1,1,0,0.9547,0.8718,0.2283,0.8165,0.8474,0.6393,60689.5445,15453.2451,0.8386
207,1,1,0,0,1,1,1,1,0.9512,0.8718,0.2201,0.8108,0.8357,0.639,60830.2833,15466.5293,0.8311
208,1,1,0,1,0,0,0,0,0.9679,0.7355,0.2533,0.8548,0.8757,0.3117,97733.4885,15410.6885,0.8849
209,1,1,0,1,0,0,0,1,0.966,0.7344,0.2527,0.8516,0.8718,0.3096,98267.5903,15320.6104,0.8814
210,1,1,0,1,0,0,1,0,0.9638,0.7393,0.2582,0.8382,0.873,0.3163,97435.858,15109.8633,0.8698
211,1,1,0,1,0,0,1,1,0.9599,0.7464,0.2553,0.829,0.8658,0.3202,95752.0647,15051.9268,0.8583
212,1,1,0,1,0,1,0,0,0.9651,0.7253,0.2387,0.8489,0.8664,0.3036,100812.5342,15844.6973,0.8767
213,1,1,0,1,0,1,0,1,0.9586,0.7179,0.2275,0.837,0.8493,0.2983,102577.6109,15819.5166,0.8648
