element,action,new_diameter_m,d_cost,so,1,2,3,4,5,6,7,8,9,leak_pipe_diameter_mm,d_benefit,mb
Leak_1770,leak,,2531.637673896687,8.833417689482506,0.8525428135325986,0.5896442409299049,0.49693736265315847,0.6123419652077496,0.583712302286184,0.17330045790771398,158001.99426529213,16768.046875,0.6083421072701749,110.0,0.1665823105174944,6.5800217872841e-05
Leak_731,leak,,2555.363389677335,8.832269364774472,0.852601519649776,0.5896442409299049,0.4966720556095357,0.6126660072930922,0.5833244225834047,0.17330045790771398,158000.31903682073,16768.943359375,0.6087054392310715,125.0,0.1677306352255279,6.56386625491677e-05
Leak_1068,leak,,562.2941674336986,8.963521039932129,0.8508466260755799,0.5716801690736175,0.493659537615368,0.6082480191790586,0.5807130486925309,0.16872138076787602,164215.43855800567,16769.533203125,0.6018939203093617,63.0,0.03647896006787121,6.48752240030527e-05
L756,pipe,0.063,1607.538988,8.895725292184881,0.8469258961069458,0.5864741106023248,0.4854704690312767,0.6075597303044287,0.5730756973448062,0.17435716801690737,158691.7243188891,16765.259765625,0.5995498216272768,,0.10427470781511872,6.48660521415103e-05
L2534,pipe,0.125,2703.0037500000003,8.824682553948092,0.853639359935591,0.5896442409299049,0.4979344359598593,0.612415496759471,0.583905717975813,0.17330045790771398,158017.435001209,16770.443359375,0.6087632040895532,,0.17531744605190802,6.486023042029003e-05
Leak_553,leak,,2404.077807830553,8.844476303919869,0.8520920344185579,0.5896442409299049,0.49801639823955823,0.6101942847221873,0.5848785622033245,0.17330045790771398,157988.14788172656,16767.51953125,0.6061207041560075,75.0,0.15552369608013095,6.469162336325379e-05
L1472,pipe,0.15,3168.364,8.795404379382262,0.8549812140425033,0.5896442409299049,0.49755103280070745,0.6161662209900892,0.5830638617722538,0.17330045790771398,157960.836289711,16772.470703125,0.6138354293992732,,0.20459562061773795,6.457453140413726e-05
L278,pipe,0.075,265.731,8.982858038049875,0.8499052315536993,0.5716801690736175,0.49183824887030486,0.6068999034524802,0.5768528069910599,0.16836914406481154,164242.8069156026,16773.341796875,0.5994541606001469,,0.017141961950125406,6.450870222189134e-05
Leak_787,leak,,2497.1337818524717,8.839368737620934,0.8524799141213372,0.5896442409299049,0.49452200257027645,0.6131057986651748,0.5804207760948691,0.17330045790771398,157990.02481073188,16771.8125,0.6085296756536431,110.0,0.16063126237906644,6.43262541824667e-05
Leak_2272,leak,,2248.699274581206,8.855448281808073,0.8516894781864842,0.5899964776329694,0.4941327890552893,0.6111408566670842,0.580143494523558,0.17330045790771398,157939.5037011318,16771.267578125,0.6059749438628677,63.0,0.14455171819192714,6.42823697352098e-05
Leak_1127,leak,,2510.172876994084,8.839253360799008,0.8524841074154212,0.5896442409299049,0.4945542012998677,0.6130949506643885,0.5804244452271927,0.17330045790771398,157972.28636272944,16771.822265625,0.608528980503148,110.0,0.1607466392009922,6.40380750960409e-05
L562,pipe,0.1,1186.029,8.924234358951049,0.8539936932856975,0.571327932370553,0.4966925057783832,0.6112921695027937,0.5806420771901575,0.16836914406481154,164225.9152579308,16764.34765625,0.6061686528134187,,0.07576564104895134,6.388177780556069e-05
Leak_1557,leak,,1557.109899254931,8.900723874246248,0.8494460658514903,0.5896442409299049,0.49005418951482577,0.6064262819748528,0.5774077894630906,0.17330045790771398,158039.13204632665,16771.083984375,0.5984665532609089,63.0,0.099276125753752,6.37566595660686e-05
L1130,pipe,0.1,221.80500000000004,8.985901852369432,0.8499199080829937,0.5716801690736175,0.49268441204336044,0.6064445670071059,0.5780034468877371,0.16836914406481154,164274.37609498878,16771.3984375,0.5993441431798947,,0.014098147630567937,6.356100011527213e-05
L1063,pipe,0.075,1972.5922500000001,8.875873543370046,0.8506998607826364,0.5938710813666784,0.49191458005340977,0.6071646170386772,0.5762313083916201,0.17365269461077845,156870.39477419615,16775.390625,0.5988852254560476,,0.12412645662995381,6.292555221686276e-05
Leak_1541,leak,,2408.3326619831164,8.848764178605993,0.8519830087723712,0.5896442409299049,0.4961308832500785,0.6109018651446072,0.5823696095204549,0.17330045790771398,158037.64742718573,16769.3125,0.6065249529164553,110.0,0.15123582139400682,6.279689836099024e-05
L1766,pipe,0.05,366.799,8.97709327642084,0.850393750314497,0.5716801690736175,0.4927396825826119,0.607518798672596,0.5777009007195693,0.16836914406481154,164229.23777256723,16773.3359375,0.600553135674972,,0.022906723579160015,6.245034359188552e-05
Leak_1975,leak,,2529.1995151444253,8.842108314906081,0.8524274979452859,0.5896442409299049,0.49792727799123043,0.6104760531549812,0.5851958897331387,0.17330045790771398,157984.80958847213,16766.02734375,0.6055423533074971,110.0,0.1578916850939187,6.242753256454843e-05
L894,pipe,0.063,675.8481,8.957848779850178,0.85118418624935,0.5716801690736175,0.49492561026121673,0.6087236536877597,0.5804828892634898,0.16872138076787602,164224.6892545428,16771.416015625,0.6030790646976268,,0.04215122014982242,6.236789028455125e-05
Leak_2199,leak,,1068.9744039739885,8.93343477203676,0.8522157365940388,0.5716801690736175,0.49415118906444966,0.6112478828191714,0.5810989365806203,0.16872138076787602,164156.25583795825,16770.6875,0.6068098080096311,63.0,0.06656522796324005,6.227017945030215e-05
L1023,pipe,0.1,227.38500000000002,8.985981485163627,0.8501484426105772,0.5716801690736175,0.49288817311353517,0.6063425175151732,0.5777684127543233,0.16872138076787602,164174.6293317359,16773.3359375,0.5988143379651174,,0.01401851483637273,6.165100968125747e-05
Leak_552,leak,,2404.077807830553,8.852891777245826,0.8521612237709455,0.5896442409299049,0.4964213317310571,0.6099850972431077,0.5832924487160134,0.17330045790771398,158002.27102471364,16767.953125,0.6043176669399077,75.0,0.14710822275417357,6.119112379599913e-05
Leak_1976,leak,,2526.755532156866,8.846228112319526,0.8514462671296064,0.5896442409299049,0.4973676924941578,0.6108267119845209,0.5846389678625942,0.17330045790771398,158059.11808711797,16766.119140625,0.6068677748632241,110.0,0.1537718876804739,6.085744573366484e-05
Leak_764,leak,,2219.8116213733697,8.866051153616224,0.8514693302470688,0.5896442409299049,0.49305927004816025,0.6107088378316474,0.5785852664419061,0.17330045790771398,158003.08135697164,16772.939453125,0.6047110803785063,75.0,0.1339488463837757,6.0342438562828685e-05
Leak_1674,leak,,2512.4600127708445,8.848415185041866,0.8513246616011674,0.5896442409299049,0.49647691122250076,0.6110808571575808,0.5832737361411631,0.17330045790771398,158048.25669742352,16767.43359375,0.6073622812120887,90.0,0.15158481495813447,6.033322488223822e-05
