,"('V_CO', 'day')","('V_CO', 'night')","('V_MV1', 'day')","('V_MV1', 'night')","('V_MV2', 'day')","('V_MV2', 'night')","('CV7', 'day')","('CV7', 'night')","('CV9', 'day')","('CV9', 'night')",1,2,3,4,5,6,7,8,9
70,0,0,0,1,0,0,0,1,1,0,0.444,0.1666,0.6149,0.255,0.2368,0.1046,271618.0649,2608.2056,-0.092
71,0,0,0,1,0,0,0,1,1,1,0.4447,0.1032,0.6132,0.2563,0.2411,0.0983,291951.7518,2627.0425,-0.093
72,0,0,0,1,0,0,1,0,0,0,0.4382,0.125,0.6179,0.2574,0.2322,0.1014,285630.429,2560.2075,-0.111
73,0,0,0,1,0,0,1,0,0,1,0.4521,0.155,0.6214,0.2682,0.2382,0.1036,275278.5247,2674.7041,-0.0979
74,0,0,0,1,0,0,1,0,1,0,0.4446,0.1257,0.6225,0.2629,0.2335,0.1014,282590.5028,2560.2073,-0.095
75,0,0,0,1,0,0,1,0,1,1,0.4406,0.1388,0.62,0.2596,0.2334,0.1039,280030.0738,2598.1819,-0.1143
76,0,0,0,1,0,0,1,1,0,0,0.4508,0.1684,0.6143,0.2633,0.239,0.1046,269517.9151,2588.6436,-0.0978
77,0,0,0,1,0,0,1,1,0,1,0.4396,0.1085,0.613,0.2584,0.237,0.1021,289583.2808,2588.6472,-0.1095
78,0,0,0,1,0,0,1,1,1,0,0.453,0.106,0.6102,0.2632,0.2412,0.1011,290387.9736,2646.8682,-0.0908
79,0,0,0,1,0,0,1,1,1,1,0.4458,0.1029,0.6191,0.2638,0.2419,0.0983,291947.849,2607.6299,-0.0994
80,0,0,0,1,0,1,0,0,0,0,0.4414,0.1641,0.625,0.2587,0.2344,0.1046,272553.4797,2560.2178,-0.1015
81,0,0,0,1,0,1,0,0,0,1,0.4538,0.1726,0.6168,0.2648,0.2417,0.1078,270065.0172,2607.6411,-0.0934
82,0,0,0,1,0,1,0,0,1,0,0.4368,0.1268,0.623,0.2525,0.2325,0.0993,282196.2623,2560.218,-0.1146
83,0,0,0,1,0,1,0,0,1,1,0.4481,0.1071,0.622,0.263,0.2401,0.1011,290449.5839,2569.6726,-0.0976
84,0,0,0,1,0,1,0,1,0,0,0.4408,0.1247,0.6149,0.2543,0.2369,0.1039,283563.9811,2607.6323,-0.092
85,0,0,0,1,0,1,0,1,0,1,0.4551,0.1722,0.617,0.2629,0.2397,0.105,268876.0916,2588.658,-0.0832
86,0,0,0,1,0,1,0,1,1,0,0.45,0.1511,0.6166,0.2651,0.243,0.1025,276185.9722,2588.6519,-0.092
87,0,0,0,1,0,1,0,1,1,1,0.4574,0.1029,0.6103,0.2609,0.2403,0.0976,289986.0753,2569.6772,-0.0792
88,0,0,0,1,0,1,1,0,0,0,0.4447,0.1187,0.617,0.2633,0.2327,0.1018,285537.1461,2598.2197,-0.0993
89,0,0,0,1,0,1,1,0,0,1,0.4594,0.1585,0.6106,0.2722,0.2433,0.1018,273637.1758,2702.4717,-0.07
90,0,0,0,1,0,1,1,0,1,0,0.4403,0.1092,0.6226,0.2611,0.2327,0.1018,289883.0048,2579.1992,-0.1129
91,0,0,0,1,0,1,1,0,1,1,0.4474,0.1722,0.6166,0.2666,0.2407,0.1053,269806.6252,2608.052,-0.1172
92,0,0,0,1,0,1,1,1,0,0,0.4444,0.112,0.6192,0.2631,0.2395,0.1036,287649.5502,2569.6694,-0.1142
93,0,0,0,1,0,1,1,1,0,1,0.45,0.1014,0.6081,0.2649,0.2398,0.0965,291087.9578,2627.0752,-0.097
94,0,0,0,1,0,1,1,1,1,0,0.4536,0.1508,0.6136,0.2688,0.2435,0.1036,274233.5749,2607.6333,-0.1031
95,0,0,0,1,0,1,1,1,1,1,0.4433,0.1067,0.6111,0.2563,0.238,0.1011,290544.4273,2588.6597,-0.1154
96,0,0,0,1,1,0,0,0,0,0,0.4405,0.1039,0.6163,0.2524,0.231,0.0983,291488.1278,2617.7493,-0.0886
97,0,0,0,1,1,0,0,0,0,1,0.4374,0.1011,0.6141,0.251,0.2323,0.094,291695.0419,2560.2075,-0.104
98,0,0,0,1,1,0,0,0,1,0,0.4445,0.1078,0.6142,0.2603,0.2333,0.1,288363.1993,2617.1685,-0.0885
99,0,0,0,1,1,0,0,0,1,1,0.4377,0.1046,0.6209,0.2553,0.2307,0.1,290720.0123,2560.208,-0.1334
100,0,0,0,1,1,0,0,1,0,0,0.4529,0.124,0.6139,0.2582,0.2401,0.1057,284814.5254,2634.1833,-0.0785
101,0,0,0,1,1,0,0,1,0,1,0.4349,0.137,0.6156,0.2523,0.2362,0.1039,280556.2101,2569.6641,-0.1124
102,0,0,0,1,1,0,0,1,1,0,0.4519,0.1564,0.6176,0.2641,0.2401,0.1046,271869.5887,2569.6592,-0.0969
103,0,0,0,1,1,0,0,1,1,1,0.4402,0.1511,0.616,0.2627,0.2376,0.1046,273391.8384,2630.0981,-0.1286
104,0,0,0,1,1,0,1,0,0,0,0.4495,0.1624,0.6214,0.2667,0.2358,0.1057,274339.1045,2598.1733,-0.091
105,0,0,0,1,1,0,1,0,0,1,0.44,0.1536,0.6217,0.255,0.2327,0.1046,276846.0618,2579.1914,-0.1296
106,0,0,0,1,1,0,1,0,1,0,0.446,0.1606,0.62,0.2585,0.2313,0.106,272008.1629,2560.2075,-0.1038
107,0,0,0,1,1,0,1,0,1,1,0.4411,0.1307,0.618,0.2604,0.2319,0.1036,282674.158,2598.1729,-0.1093
108,0,0,0,1,1,0,1,1,0,0,0.4545,0.1412,0.6147,0.2655,0.2418,0.1039,279842.5197,2627.0554,-0.0758
109,0,0,0,1,1,0,1,1,0,1,0.4501,0.1,0.6112,0.2649,0.2415,0.0969,292564.9591,2665.1648,-0.0713
110,0,0,0,1,1,0,1,1,1,0,0.4462,0.1222,0.6197,0.2649,0.2406,0.0993,286641.5745,2588.647,-0.1138
111,0,0,0,1,1,0,1,1,1,1,0.4497,0.1071,0.6158,0.2583,0.2405,0.0986,288452.9134,2569.6641,-0.0919
112,0,0,0,1,1,1,0,0,0,0,0.4442,0.1222,0.62,0.2591,0.2343,0.1007,286253.1025,2617.1643,-0.0896
113,0,0,0,1,1,1,0,0,0,1,0.4527,0.1021,0.6146,0.265,0.2428,0.087,291461.7758,2610.2705,-0.0866
114,0,0,0,1,1,1,0,0,1,0,0.4421,0.1173,0.6194,0.2559,0.2311,0.1021,287834.9694,2579.1941,-0.1098
115,0,0,0,1,1,1,0,0,1,1,0.455,0.1458,0.6141,0.2651,0.2416,0.1046,275524.7562,2627.3672,-0.0823
116,0,0,0,1,1,1,0,1,0,0,0.4431,0.1564,0.6167,0.2573,0.2416,0.1053,274596.3866,2569.6694,-0.1217
117,0,0,0,1,1,1,0,1,0,1,0.4455,0.1423,0.6156,0.2642,0.2407,0.0983,280328.4929,2569.677,-0.1019
118,0,0,0,1,1,1,0,1,1,0,0.4568,0.1236,0.6151,0.2643,0.2439,0.1039,284006.7956,2626.6736,-0.0864
119,0,0,0,1,1,1,0,1,1,1,0.4568,0.1592,0.6117,0.2713,0.244,0.1046,271678.134,2608.3215,-0.0908
120,0,0,0,1,1,1,1,0,0,0,0.4377,0.1247,0.6202,0.258,0.2314,0.1046,284146.221,2560.218,-0.1163
121,0,0,0,1,1,1,1,0,0,1,0.4467,0.1617,0.6171,0.2657,0.24,0.1043,274536.5553,2607.6406,-0.1088
122,0,0,0,1,1,1,1,0,1,0,0.4518,0.1194,0.6229,0.2664,0.2338,0.0997,286862.4578,2579.2012,-0.0889
123,0,0,0,1,1,1,1,0,1,1,0.4498,0.1039,0.6123,0.2654,0.24,0.0983,290213.2605,2607.6387,-0.1042
124,0,0,0,1,1,1,1,1,0,0,0.4474,0.1025,0.6132,0.2642,0.239,0.0983,291589.5539,2608.052,-0.1091
125,0,0,0,1,1,1,1,1,0,1,0.4493,0.125,0.6187,0.263,0.2412,0.1036,284647.0263,2569.6772,-0.1122
126,0,0,0,1,1,1,1,1,1,0,0.4543,0.1205,0.615,0.2638,0.2403,0.1032,284104.3207,2608.8755,-0.1012
127,0,0,0,1,1,1,1,1,1,1,0.4536,0.1011,0.6137,0.2648,0.2411,0.0962,292058.8925,2569.6765,-0.0901
128,0,0,1,0,0,0,0,0,0,0,0.4695,0.1564,0.6003,0.3034,0.2587,0.1029,274942.137,2588.5381,-0.0328
129,0,0,1,0,0,0,0,0,0,1,0.4545,0.1032,0.6007,0.2922,0.2555,0.0983,291993.7214,2569.5559,-0.0588
130,0,0,1,0,0,0,0,0,1,0,0.4763,0.1014,0.5998,0.3073,0.2629,0.0912,293007.4606,2629.0864,-0.0197
131,0,0,1,0,0,0,0,0,1,1,0.4667,0.1384,0.6012,0.3008,0.2594,0.0983,281659.2952,2588.5386,-0.0398
132,0,0,1,0,0,0,0,1,0,0,0.4718,0.1599,0.6039,0.3035,0.2557,0.1039,269817.1824,2579.1699,-0.0426
133,0,0,1,0,0,0,0,1,0,1,0.477,0.1208,0.6007,0.2992,0.2592,0.099,283640.1424,2598.1484,-0.0485
134,0,0,1,0,0,0,0,1,1,0,0.4649,0.1553,0.6005,0.3009,0.2567,0.0986,276779.4156,2598.6113,-0.0696
135,0,0,1,0,0,0,0,1,1,1,0.4728,0.1476,0.5983,0.2972,0.256,0.1018,275674.0913,2598.1587,-0.0438
136,0,0,1,0,0,0,1,0,0,0,0.4724,0.1782,0.5956,0.3087,0.2576,0.1078,266172.4398,2569.5557,-0.0374
137,0,0,1,0,0,0,1,0,0,1,0.4769,0.1046,0.5935,0.31,0.2611,0.0983,291115.9376,2588.5369,-0.0202
138,0,0,1,0,0,0,1,0,1,0,0.4849,0.1053,0.5936,0.3146,0.2606,0.0986,290828.51,2588.542,-0.005
139,0,0,1,0,0,0,1,0,1,1,0.471,0.1631,0.5915,0.3066,0.2572,0.1014,271370.8812,2588.5378,-0.0372
140,0,0,1,0,0,0,1,1,0,0,0.4816,0.1462,0.5937,0.3116,0.2591,0.1039,275069.0846,2560.1877,-0.048
141,0,0,1,0,0,0,1,1,0,1,0.4754,0.13,0.5909,0.3058,0.2547,0.1025,280509.5729,2579.1746,-0.0569
142,0,0,1,0,0,0,1,1,1,0,0.4816,0.1293,0.5942,0.3101,0.2563,0.1004,278233.5979,2579.1714,-0.0334
143,0,0,1,0,0,0,1,1,1,1,0.4741,0.1095,0.5873,0.3049,0.2549,0.093,289194.1885,2579.1692,-0.0505
144,0,0,1,0,0,1,0,0,0,0,0.4573,0.1708,0.6018,0.2975,0.2534,0.1053,268983.0458,2588.5493,-0.0539
145,0,0,1,0,0,1,0,0,0,1,0.4661,0.1747,0.6021,0.2975,0.2556,0.1067,265172.8473,2617.2434,-0.0793
146,0,0,1,0,0,1,0,0,1,0,0.463,0.1546,0.608,0.2999,0.2573,0.1029,273868.038,2569.5654,-0.0494
147,0,0,1,0,0,1,0,0,1,1,0.4558,0.1141,0.5963,0.2879,0.2513,0.0951,284623.1572,2579.2737,-0.0969
148,0,0,1,0,0,1,0,1,0,0,0.4758,0.1508,0.6049,0.3037,0.2569,0.1029,272272.98,2598.1655,-0.0408
149,0,0,1,0,0,1,0,1,0,1,0.4701,0.1789,0.608,0.3033,0.2562,0.1036,263153.4468,2579.2952,-0.0641
150,0,0,1,0,0,1,0,1,1,0,0.4724,0.1465,0.604,0.3045,0.2591,0.0983,276778.2865,2598.7744,-0.0605
151,0,0,1,0,0,1,0,1,1,1,0.477,0.1641,0.6063,0.3062,0.2592,0.1057,267892.0949,2579.3042,-0.0587
152,0,0,1,0,0,1,1,0,0,0,0.4721,0.1677,0.5888,0.3062,0.2556,0.105,272060.8619,2588.5493,-0.0304
153,0,0,1,0,0,1,1,0,0,1,0.4858,0.1113,0.5916,0.3097,0.2582,0.1014,287944.0935,2598.8708,-0.0392
154,0,0,1,0,0,1,1,0,1,0,0.4665,0.1374,0.5895,0.3041,0.2543,0.0997,280718.5303,2569.5654,-0.0409
155,0,0,1,0,0,1,1,0,1,1,0.4706,0.1233,0.5927,0.3003,0.2554,0.0969,284303.2148,2560.2983,-0.0723
156,0,0,1,0,0,1,1,1,0,0,0.4798,0.161,0.5977,0.3119,0.2575,0.1036,269229.7424,2560.1978,-0.0511
157,0,0,1,0,0,1,1,1,0,1,0.4836,0.1268,0.5956,0.313,0.2582,0.0997,281281.4539,2560.3137,-0.0322
158,0,0,1,0,0,1,1,1,1,0,0.4825,0.1162,0.5939,0.3135,0.2586,0.1004,282835.2362,2579.1809,-0.0341
159,0,0,1,0,0,1,1,1,1,1,0.487,0.1853,0.5953,0.3099,0.2586,0.1057,261774.0763,2579.304,-0.04
160,0,0,1,0,1,0,0,0,0,0,0.4677,0.1338,0.6048,0.3026,0.2609,0.1007,281276.1915,2626.7493,-0.048
161,0,0,1,0,1,0,0,0,0,1,0.4545,0.1314,0.6021,0.294,0.2554,0.0983,281825.073,2569.5557,-0.0711
162,0,0,1,0,1,0,0,0,1,0,0.4666,0.1029,0.5876,0.3056,0.2562,0.0979,291383.4774,2588.5369,-0.0463
163,0,0,1,0,1,0,0,0,1,1,0.4712,0.1522,0.5918,0.3056,0.2571,0.1011,276740.1631,2569.5559,-0.0374
164,0,0,1,0,1,0,0,1,0,0,0.4655,0.1169,0.6013,0.2917,0.2543,0.1004,284435.5723,2579.1726,-0.0587
165,0,0,1,0,1,0,0,1,0,1,0.472,0.1272,0.6057,0.301,0.2584,0.1007,280400.6721,2579.1704,-0.0532
166,0,0,1,0,1,0,0,1,1,0,0.4732,0.1141,0.5921,0.3089,0.2545,0.0979,287892.8181,2560.1875,-0.0601
167,0,0,1,0,1,0,0,1,1,1,0.4805,0.1434,0.5923,0.3111,0.256,0.1018,275691.5781,2579.1731,-0.039
168,0,0,1,0,1,0,1,0,0,0,0.4713,0.1018,0.5876,0.3053,0.26,0.0976,290373.8297,2607.5344,-0.0341
169,0,0,1,0,1,0,1,0,0,1,0.482,0.1564,0.5941,0.3167,0.2606,0.1029,274443.4614,2569.5557,-0.0193
170,0,0,1,0,1,0,1,0,1,0,0.4742,0.1592,0.5908,0.3067,0.2583,0.1021,273395.3235,2588.5427,-0.0258
171,0,0,1,0,1,0,1,0,1,1,0.469,0.1074,0.5884,0.3059,0.2556,0.1,290255.9049,2627.3606,-0.0425
172,0,0,1,0,1,0,1,1,0,0,0.4875,0.136,0.5947,0.3115,0.2584,0.1011,278471.7863,2560.1877,-0.0221
173,0,0,1,0,1,0,1,1,0,1,0.4846,0.1522,0.5884,0.3067,0.2578,0.0986,271442.9649,2658.0974,-0.0354
174,0,0,1,0,1,0,1,1,1,0,0.4872,0.1536,0.5922,0.3074,0.2571,0.1036,271636.5336,2598.5508,-0.0216
175,0,0,1,0,1,0,1,1,1,1,0.4728,0.1314,0.5856,0.3044,0.2558,0.1029,280806.5904,2560.188,-0.0591
176,0,0,1,0,1,1,0,0,0,0,0.4688,0.1543,0.5999,0.3066,0.2597,0.1,276071.4884,2588.5493,-0.034
177,0,0,1,0,1,1,0,0,0,1,0.4786,0.1226,0.6052,0.3046,0.2616,0.1018,282275.3598,2598.2688,-0.0492
178,0,0,1,0,1,1,0,0,1,0,0.4752,0.1067,0.5934,0.3101,0.2575,0.0983,289487.7894,2588.5481,-0.0241
179,0,0,1,0,1,1,0,0,1,1,0.485,0.1821,0.5965,0.3101,0.2577,0.1071,262303.6727,2560.2986,-0.0419
180,0,0,1,0,1,1,0,1,0,0,0.4751,0.1205,0.6032,0.3023,0.2586,0.1007,283888.9622,2579.1741,-0.0388
181,0,0,1,0,1,1,0,1,0,1,0.4713,0.1289,0.6019,0.2964,0.2557,0.1025,279910.4861,2560.314,-0.0689
182,0,0,1,0,1,1,0,1,1,0,0.4801,0.1462,0.5909,0.309,0.255,0.1039,272825.8643,2560.1978,-0.0428
183,0,0,1,0,1,1,0,1,1,1,0.4809,0.2001,0.5876,0.3077,0.2556,0.1074,256244.5409,2598.29,-0.0388
184,0,0,1,0,1,1,1,0,0,0,0.4728,0.1081,0.5899,0.3109,0.2581,0.099,288072.9079,2646.4385,-0.0379
185,0,0,1,0,1,1,1,0,0,1,0.4774,0.1906,0.5913,0.3058,0.2547,0.1067,261101.1201,2657.0801,-0.0582
186,0,0,1,0,1,1,1,0,1,0,0.4749,0.156,0.5861,0.3113,0.2575,0.099,275830.7513,2569.5654,-0.029
187,0,0,1,0,1,1,1,0,1,1,0.4893,0.1106,0.5926,0.3198,0.2591,0.0976,289311.9321,2598.262,-0.0266
188,0,0,1,0,1,1,1,1,0,0,0.481,0.112,0.5885,0.3041,0.2539,0.0983,288299.0327,2598.1653,-0.0218
189,0,0,1,0,1,1,1,1,0,1,0.4863,0.1708,0.5964,0.3168,0.2585,0.106,265146.2157,2579.2991,-0.0336
190,0,0,1,0,1,1,1,1,1,0,0.4831,0.1479,0.5874,0.3141,0.2575,0.1018,274178.5434,2579.1799,-0.0389
191,0,0,1,0,1,1,1,1,1,1,0.4864,0.1906,0.5936,0.3142,0.258,0.106,260756.011,2617.334,-0.0395
192,0,0,1,1,0,0,0,0,0,0,0.4787,0.1666,0.6278,0.3073,0.2712,0.1504,265113.5035,2579.1875,-0.0474
193,0,0,1,1,0,0,0,0,0,1,0.4858,0.1698,0.6307,0.3089,0.2719,0.1504,262779.6352,2598.1729,-0.0349
194,0,0,1,1,0,0,0,0,1,0,0.4773,0.1751,0.631,0.3033,0.2704,0.1486,263139.9609,2560.2075,-0.0613
195,0,0,1,1,0,0,0,0,1,1,0.4706,0.1687,0.627,0.3005,0.2682,0.1504,263929.2621,2579.1907,-0.0693
196,0,0,1,1,0,0,0,1,0,0,0.4796,0.1663,0.6206,0.3026,0.2753,0.1486,263666.036,2608.2031,-0.0535
197,0,0,1,1,0,0,0,1,0,1,0.4829,0.1694,0.6259,0.3084,0.2778,0.1515,263777.8454,2588.6536,-0.0607
198,0,0,1,1,0,0,0,1,1,0,0.4836,0.1715,0.6268,0.309,0.2788,0.1518,262766.083,2627.0811,-0.0474
