,"('V_TR', 'day')","('V_TR', 'night')","('CV8', 'day')","('CV8', 'night')","('CV3', 'day')","('CV3', 'night')","('CV12', 'day')","('CV12', 'night')",1,2,3,4,5,6,7,8,9
19,0,0,0,1,0,0,1,1,0.5419,0.1906,0.529,0.3951,0.3247,0.106,261870.5161,3108.4873,0.1374
20,0,0,0,1,0,1,0,0,0.5075,0.162,0.5092,0.3815,0.3011,0.0824,273018.087,597.7387,0.0884
21,0,0,0,1,0,1,0,1,0.5153,0.1666,0.5135,0.3868,0.3026,0.0828,272415.3396,596.6958,0.0928
22,0,0,0,1,0,1,1,0,0.5244,0.1398,0.5153,0.3929,0.3039,0.0775,280765.3905,602.8689,0.0944
23,0,0,0,1,0,1,1,1,0.5239,0.1754,0.5159,0.3884,0.3045,0.0845,269134.273,608.4281,0.0969
24,0,0,0,1,1,0,0,0,0.5188,0.1479,0.5084,0.3932,0.3032,0.075,281178.7768,710.5271,0.0931
25,0,0,0,1,1,0,0,1,0.5121,0.1546,0.5061,0.3834,0.3,0.0789,279019.57,706.1883,0.0931
26,0,0,0,1,1,0,1,0,0.5264,0.1814,0.5083,0.3886,0.3034,0.0845,268067.3547,693.5287,0.0998
27,0,0,0,1,1,0,1,1,0.5285,0.1828,0.5116,0.3945,0.3047,0.0859,267074.5767,704.9042,0.1003
28,0,0,0,1,1,1,0,0,0.5145,0.168,0.511,0.3883,0.301,0.0828,271670.9339,610.8949,0.0926
29,0,0,0,1,1,1,0,1,0.5209,0.1673,0.5157,0.3898,0.3064,0.0828,271896.7491,614.8029,0.0975
30,0,0,0,1,1,1,1,0,0.5319,0.1722,0.5174,0.3995,0.3069,0.0845,269921.4825,614.7409,0.1019
31,0,0,0,1,1,1,1,1,0.5332,0.1814,0.5179,0.392,0.3097,0.0845,268107.6345,609.8418,0.109
32,0,0,1,0,0,0,0,0,0.5318,0.1786,0.5215,0.3922,0.3213,0.1025,265952.9176,3086.8247,0.1334
33,0,0,1,0,0,0,0,1,0.5348,0.1899,0.5323,0.4034,0.3278,0.1078,260903.1718,3140.314,0.1287
34,0,0,1,0,0,0,1,0,0.548,0.1532,0.528,0.4065,0.3257,0.1036,272224.0544,3097.9175,0.1364
35,0,0,1,0,0,0,1,1,0.5495,0.1976,0.5286,0.4068,0.3262,0.1095,258113.1997,3097.9172,0.1366
36,0,0,1,0,0,1,0,0,0.5117,0.1677,0.5097,0.3845,0.2998,0.0828,271328.8429,579.6327,0.093
37,0,0,1,0,0,1,0,1,0.5079,0.1567,0.5006,0.3735,0.2951,0.0778,276540.2819,568.5674,0.0919
38,0,0,1,0,0,1,1,0,0.5192,0.1465,0.5101,0.3903,0.2996,0.0793,280217.1912,592.0347,0.09
39,0,0,1,0,0,1,1,1,0.5198,0.149,0.5051,0.384,0.2992,0.0771,280768.9904,569.2677,0.0944
40,0,0,1,0,1,0,0,0,0.52,0.1645,0.5124,0.3928,0.3046,0.0824,272334.6248,718.2729,0.0932
41,0,0,1,0,1,0,0,1,0.5151,0.167,0.5088,0.3852,0.3016,0.0824,272167.574,699.9759,0.0949
42,0,0,1,0,1,0,1,0,0.5335,0.1546,0.5202,0.4012,0.3106,0.0775,279015.0393,721.5198,0.1049
43,0,0,1,0,1,0,1,1,0.5327,0.1606,0.5092,0.394,0.3061,0.0838,275022.2184,693.5327,0.1072
44,0,0,1,0,1,1,0,0,0.5111,0.1666,0.5093,0.3843,0.3001,0.0828,271845.2913,574.0787,0.0924
45,0,0,1,0,1,1,0,1,0.5134,0.1663,0.501,0.3811,0.2965,0.0828,272395.6021,595.8218,0.0968
46,0,0,1,0,1,1,1,0,0.5249,0.1705,0.5064,0.3866,0.302,0.0845,270299.2854,587.9115,0.1059
47,0,0,1,0,1,1,1,1,0.5274,0.1782,0.5114,0.3899,0.3032,0.0845,268704.9705,585.9405,0.1019
48,0,0,1,1,0,0,0,0,0.5308,0.1782,0.5231,0.3867,0.3214,0.1007,264403.641,3074.3726,0.1345
49,0,0,1,1,0,0,0,1,0.5358,0.1673,0.523,0.3953,0.3223,0.1053,268593.0962,3086.6682,0.1338
50,0,0,1,1,0,0,1,0,0.5457,0.1927,0.5265,0.4007,0.3257,0.1095,259487.0491,3097.8179,0.1346
51,0,0,1,1,0,0,1,1,0.5489,0.2061,0.5311,0.4065,0.3265,0.1095,256211.1468,3103.3809,0.1393
52,0,0,1,1,0,1,0,0,0.5125,0.0898,0.506,0.3842,0.299,0.074,298713.5444,599.3601,0.091
53,0,0,1,1,0,1,0,1,0.5232,0.1529,0.5195,0.3963,0.3082,0.0821,276981.8266,619.2521,0.0966
54,0,0,1,1,0,1,1,0,0.5241,0.1758,0.5138,0.3955,0.3026,0.0835,270216.9663,603.2149,0.0925
55,0,0,1,1,0,1,1,1,0.5216,0.1807,0.5131,0.3828,0.3036,0.0845,267926.9837,596.7595,0.0966
56,0,0,1,1,1,0,0,0,0.5136,0.1645,0.5006,0.3807,0.2982,0.0828,274034.1884,683.2731,0.0931
57,0,0,1,1,1,0,0,1,0.5096,0.1659,0.4999,0.3825,0.2965,0.0828,272065.483,670.6613,0.0928
58,0,0,1,1,1,0,1,0,0.53,0.1472,0.5074,0.3917,0.3044,0.0775,280704.6535,681.8799,0.103
59,0,0,1,1,1,0,1,1,0.5267,0.1402,0.5124,0.3904,0.3053,0.0796,279676.4526,694.4053,0.102
60,0,0,1,1,1,1,0,0,0.5069,0.1476,0.5067,0.3802,0.2978,0.0842,280388.2719,580.3463,0.0879
61,0,0,1,1,1,1,0,1,0.5178,0.1641,0.5194,0.3903,0.3059,0.0828,272717.9587,626.0018,0.0956
62,0,0,1,1,1,1,1,0,0.5288,0.1395,0.5087,0.3948,0.3015,0.0789,279020.4956,586.6019,0.1061
63,0,0,1,1,1,1,1,1,0.53,0.1751,0.5211,0.396,0.3095,0.0845,269709.3181,626.8212,0.1019
64,0,1,0,0,0,0,0,0,0.572,0.1927,0.5152,0.3766,0.3549,0.1078,260132.5292,3041.2437,0.2189
65,0,1,0,0,0,0,0,1,0.5841,0.1169,0.5197,0.3788,0.3643,0.0986,287379.3726,3028.5225,0.2403
66,0,1,0,0,0,0,1,0,0.5857,0.1751,0.5226,0.3847,0.3613,0.1081,266386.3974,3045.5938,0.2274
67,0,1,0,0,0,0,1,1,0.5902,0.124,0.5211,0.3831,0.3654,0.1004,284997.5349,3023.2759,0.2353
68,0,1,0,0,0,1,0,0,0.552,0.1684,0.5011,0.3722,0.3338,0.0828,271188.4697,565.5273,0.1787
69,0,1,0,0,0,1,0,1,0.5641,0.0898,0.5168,0.3807,0.3505,0.0736,299456.2787,575.8682,0.21
70,0,1,0,0,0,1,1,0,0.5644,0.1729,0.5078,0.3792,0.3399,0.0845,269591.6644,539.8074,0.1807
71,0,1,0,0,0,1,1,1,0.5683,0.1007,0.5053,0.3705,0.3426,0.0754,296360.6825,522.7526,0.2022
72,0,1,0,0,1,0,0,0,0.5583,0.1571,0.5032,0.3755,0.3381,0.08,274328.5666,652.0428,0.1818
73,0,1,0,0,1,0,0,1,0.5578,0.0895,0.5001,0.3677,0.3401,0.0736,299685.4914,637.5658,0.2041
74,0,1,0,0,1,0,1,0,0.5637,0.1353,0.5028,0.3728,0.3386,0.0824,282496.0737,641.2183,0.1991
75,0,1,0,0,1,0,1,1,0.5763,0.1085,0.5114,0.3777,0.3497,0.0757,294731.5982,646.9616,0.2258
76,0,1,0,0,1,1,0,0,0.5551,0.167,0.499,0.3681,0.3338,0.0828,271798.9066,552.3043,0.1831
77,0,1,0,0,1,1,0,1,0.5556,0.0916,0.5057,0.3682,0.3413,0.0736,299284.9096,536.9347,0.2018
78,0,1,0,0,1,1,1,0,0.5668,0.1666,0.5071,0.378,0.3398,0.0831,271977.6126,545.4765,0.2234
79,0,1,0,0,1,1,1,1,0.5749,0.099,0.5076,0.3782,0.3454,0.0754,296669.7957,535.8513,0.2159
80,0,1,0,1,0,0,0,0,0.5734,0.193,0.5155,0.3764,0.3549,0.1078,260005.6562,3046.5459,0.2136
81,0,1,0,1,0,0,0,1,0.577,0.1148,0.5152,0.3763,0.36,0.0986,287890.5709,3005.7988,0.2388
82,0,1,0,1,0,0,1,0,0.5847,0.192,0.521,0.3853,0.3592,0.1092,260372.765,3045.613,0.2177
83,0,1,0,1,0,0,1,1,0.5903,0.1226,0.5249,0.3836,0.3673,0.1004,285312.0283,3028.3721,0.2382
84,0,1,0,1,0,1,0,0,0.5501,0.162,0.5049,0.369,0.3341,0.0828,274028.1892,552.4612,0.1768
85,0,1,0,1,0,1,0,1,0.5562,0.0905,0.4996,0.361,0.3384,0.0736,299042.1094,519.495,0.2105
86,0,1,0,1,0,1,1,0,0.5616,0.1666,0.504,0.368,0.336,0.0842,272657.153,546.7819,0.1874
87,0,1,0,1,0,1,1,1,0.5668,0.1007,0.5064,0.3696,0.3422,0.0754,295733.1783,522.661,0.2041
88,0,1,0,1,1,0,0,0,0.5571,0.1539,0.5004,0.3682,0.3369,0.0803,278169.5328,618.0706,0.1902
89,0,1,0,1,1,0,0,1,0.5592,0.0895,0.4998,0.3633,0.3418,0.0736,299532.8995,612.4153,0.2136
90,0,1,0,1,1,0,1,0,0.5639,0.1536,0.5024,0.3697,0.338,0.0817,276333.0151,629.3358,0.2145
91,0,1,0,1,1,0,1,1,0.5722,0.1064,0.5113,0.3751,0.3478,0.0754,295187.555,647.1094,0.2252
92,0,1,0,1,1,1,0,0,0.5469,0.1638,0.4982,0.3673,0.331,0.0789,273475.4266,529.5588,0.1817
93,0,1,0,1,1,1,0,1,0.5502,0.0912,0.5002,0.3527,0.3375,0.0736,299236.4727,523.1877,0.2112
94,0,1,0,1,1,1,1,0,0.5687,0.1705,0.5102,0.3777,0.3405,0.0845,270299.0053,551.0258,0.2068
95,0,1,0,1,1,1,1,1,0.5692,0.106,0.5022,0.3709,0.3392,0.0754,295001.0582,535.6201,0.2134
96,0,1,1,0,0,0,0,0,0.5716,0.1923,0.517,0.3703,0.3569,0.1078,260116.6358,3022.3179,0.2225
97,0,1,1,0,0,0,0,1,0.5815,0.1159,0.5224,0.3747,0.3664,0.0986,287574.0973,3027.7876,0.2461
98,0,1,1,0,0,0,1,0,0.5854,0.1909,0.522,0.3844,0.3608,0.1074,260781.1652,3040.0776,0.2282
99,0,1,1,0,0,0,1,1,0.5897,0.1117,0.5283,0.3846,0.3693,0.1,288647.8568,3051.4692,0.238
100,0,1,1,0,0,1,0,0,0.548,0.1162,0.4994,0.3627,0.3317,0.0754,290067.233,554.1836,0.1775
101,0,1,1,0,0,1,0,1,0.5538,0.0898,0.4996,0.3563,0.3377,0.0736,299017.4296,510.8519,0.2042
102,0,1,1,0,0,1,1,0,0.564,0.1673,0.5069,0.3736,0.3372,0.0828,271681.6587,550.9993,0.1863
103,0,1,1,0,0,1,1,1,0.5715,0.1036,0.5081,0.3743,0.3448,0.0754,294958.9042,522.6459,0.2154
104,0,1,1,0,1,0,0,0,0.5539,0.1409,0.4973,0.3666,0.3343,0.0768,282565.849,636.8369,0.192
105,0,1,1,0,1,0,0,1,0.5575,0.0891,0.5004,0.3663,0.3398,0.0736,299665.8805,637.5139,0.2043
106,0,1,1,0,1,0,1,0,0.573,0.1634,0.5122,0.3836,0.3463,0.0835,272395.79,646.7957,0.2141
107,0,1,1,0,1,0,1,1,0.5733,0.0916,0.507,0.3748,0.3452,0.0736,299453.1039,635.6227,0.228
108,0,1,1,0,1,1,0,0,0.5523,0.1677,0.5095,0.3751,0.3375,0.0828,271668.6402,562.2892,0.1793
109,0,1,1,0,1,1,0,1,0.5535,0.0898,0.5019,0.3608,0.3385,0.0736,299493.0712,516.9729,0.2073
110,0,1,1,0,1,1,1,0,0.5668,0.1712,0.5018,0.3787,0.3312,0.0845,269931.1195,545.0884,0.2107
111,0,1,1,0,1,1,1,1,0.5802,0.1088,0.5127,0.3823,0.3519,0.0761,294373.3565,542.1864,0.2397
112,0,1,1,1,0,0,0,0,0.5803,0.1927,0.5262,0.392,0.362,0.1078,260107.8975,3056.6597,0.21
113,0,1,1,1,0,0,0,1,0.5894,0.1138,0.5307,0.3907,0.3719,0.0983,288075.0023,3068.748,0.242
114,0,1,1,1,0,0,1,0,0.5884,0.1976,0.5248,0.3881,0.3621,0.1095,260161.1787,3051.0352,0.2236
115,0,1,1,1,0,0,1,1,0.5891,0.1254,0.5206,0.3811,0.3646,0.1004,284508.8579,3030.3667,0.2329
116,0,1,1,1,0,1,0,0,0.5571,0.1684,0.5039,0.371,0.3352,0.0828,271244.3179,556.4569,0.1785
117,0,1,1,1,0,1,0,1,0.5544,0.0888,0.4953,0.3563,0.3358,0.0736,300185.8681,518.6266,0.2034
118,0,1,1,1,0,1,1,0,0.5613,0.1722,0.5057,0.3726,0.3362,0.0845,269424.0614,545.4847,0.1871
119,0,1,1,1,0,1,1,1,0.5682,0.1007,0.5058,0.3691,0.3427,0.0754,295787.6489,522.6618,0.2118
120,0,1,1,1,1,0,0,0,0.5542,0.1677,0.5007,0.3704,0.3352,0.0828,271715.5791,659.7152,0.186
121,0,1,1,1,1,0,0,1,0.5508,0.0891,0.4964,0.3597,0.338,0.0736,299643.6246,633.0543,0.2042
122,0,1,1,1,1,0,1,0,0.5693,0.1722,0.5023,0.3755,0.3406,0.0845,269859.837,635.7214,0.2061
123,0,1,1,1,1,0,1,1,0.5676,0.0958,0.5032,0.3705,0.3424,0.0754,297318.1323,618.5646,0.2143
124,0,1,1,1,1,1,0,0,0.5605,0.1691,0.503,0.3742,0.335,0.0845,270835.8174,552.5591,0.1798
125,0,1,1,1,1,1,0,1,0.5635,0.0898,0.5045,0.3638,0.3427,0.0736,299474.6675,512.1649,0.2116
126,0,1,1,1,1,1,1,0,0.5716,0.174,0.5094,0.3796,0.3406,0.0845,269738.3118,558.2769,0.2072
127,0,1,1,1,1,1,1,1,0.5716,0.099,0.5146,0.3696,0.3487,0.0754,296594.5254,533.2461,0.2274
128,1,0,0,0,0,0,0,0,0.5663,0.1652,0.5101,0.3703,0.3444,0.1018,270821.156,2846.2856,0.3152
129,1,0,0,0,0,0,0,1,0.5663,0.1025,0.516,0.3678,0.3463,0.0983,292269.2805,2880.592,0.2977
130,1,0,0,0,0,0,1,0,0.5644,0.2138,0.479,0.3012,0.3225,0.1021,265836.4061,2858.7471,0.2337
131,1,0,0,0,0,0,1,1,0.5949,0.2888,0.5035,0.3474,0.347,0.1043,251292.6693,2854.4009,0.3423
132,1,0,0,0,0,1,0,0,0.5233,0.1275,0.4807,0.3453,0.306,0.0736,286190.5009,352.9057,0.2337
133,1,0,0,0,0,1,0,1,0.5441,0.1409,0.491,0.3551,0.3193,0.0761,283973.5195,336.2675,0.282
134,1,0,0,0,0,1,1,0,0.5185,0.2716,0.4239,0.256,0.2758,0.081,260582.1569,305.4879,0.1157
135,1,0,0,0,0,1,1,1,0.5538,0.2237,0.4661,0.3098,0.3078,0.0793,270543.7213,341.7717,0.2778
136,1,0,0,0,1,0,0,0,0.5382,0.1257,0.4827,0.3558,0.3117,0.0747,289358.8133,466.3004,0.2483
137,1,0,0,0,1,0,0,1,0.5268,0.1441,0.4842,0.3397,0.3115,0.0778,283299.1628,441.001,0.2475
138,1,0,0,0,1,0,1,0,0.5585,0.255,0.4589,0.312,0.3091,0.0796,265170.3309,432.0356,0.2663
139,1,0,0,0,1,0,1,1,0.5708,0.1546,0.4811,0.3252,0.3238,0.0757,286530.668,454.3698,0.3075
140,1,0,0,0,1,1,0,0,0.5311,0.1173,0.4895,0.3442,0.313,0.0736,292167.5935,327.917,0.2653
141,1,0,0,0,1,1,0,1,0.5466,0.1398,0.4931,0.3552,0.3222,0.0754,284943.5941,352.0377,0.3053
142,1,0,0,0,1,1,1,0,0.5554,0.1536,0.4644,0.3123,0.3082,0.0757,286800.1225,362.7743,0.2803
143,1,0,0,0,1,1,1,1,0.532,0.2184,0.4406,0.275,0.2887,0.0782,272683.5019,306.8368,0.1789
144,1,0,0,1,0,0,0,0,0.5591,0.1465,0.4991,0.362,0.3359,0.0993,279243.1916,2817.5063,0.2727
145,1,0,0,1,0,0,0,1,0.5794,0.1698,0.5208,0.3829,0.3516,0.1036,270242.9141,2911.6792,0.2978
146,1,0,0,1,0,0,1,0,0.5544,0.1627,0.4641,0.2891,0.312,0.1007,279154.6559,2818.4722,0.2014
147,1,0,0,1,0,0,1,1,0.5719,0.1402,0.4881,0.315,0.3316,0.1004,282866.917,2858.6331,0.2726
148,1,0,0,1,0,1,0,0,0.5227,0.1363,0.4819,0.342,0.3069,0.0768,285628.4995,345.4431,0.2284
149,1,0,0,1,0,1,0,1,0.5493,0.1057,0.4985,0.3624,0.3259,0.074,295856.7358,375.9947,0.2817
150,1,0,0,1,0,1,1,0,0.5491,0.1342,0.4638,0.3026,0.3055,0.0761,290871.037,347.5876,0.259
151,1,0,0,1,0,1,1,1,0.553,0.193,0.4663,0.3109,0.3084,0.0761,278171.9517,335.7405,0.2799
152,1,0,0,1,1,0,0,0,0.5291,0.1349,0.4873,0.3487,0.3134,0.0754,286306.2546,429.4743,0.2522
153,1,0,0,1,1,0,0,1,0.5463,0.1321,0.4973,0.3594,0.3214,0.075,286580.959,475.7701,0.268
154,1,0,0,1,1,0,1,0,0.54,0.1796,0.4464,0.2794,0.2957,0.0768,279667.7605,434.6019,0.1903
155,1,0,0,1,1,0,1,1,0.5356,0.161,0.4413,0.2769,0.2916,0.0761,284558.1884,406.2863,0.1858
156,1,0,0,1,1,1,0,0,0.5427,0.0986,0.4942,0.3611,0.3184,0.0743,297605.1992,381.537,0.2734
157,1,0,0,1,1,1,0,1,0.5452,0.0852,0.4949,0.3598,0.319,0.0733,300488.1786,370.3061,0.2725
158,1,0,0,1,1,1,1,0,0.5753,0.1691,0.4813,0.3417,0.3238,0.0782,283718.0957,349.294,0.3357
159,1,0,0,1,1,1,1,1,0.5564,0.1976,0.4632,0.3108,0.3086,0.0785,276072.024,341.7871,0.2737
160,1,0,1,0,0,0,0,0,0.5515,0.1416,0.5059,0.3586,0.3345,0.1004,277413.9842,2846.7114,0.2568
161,1,0,1,0,0,0,0,1,0.5551,0.1666,0.511,0.3602,0.3397,0.1025,272231.5088,2868.7053,0.27
162,1,0,1,0,0,0,1,0,0.5547,0.1737,0.4666,0.2932,0.3128,0.1011,275267.2515,2830.5798,0.2148
163,1,0,1,0,0,0,1,1,0.5648,0.1518,0.4795,0.3068,0.3231,0.1007,280810.5671,2853.4722,0.2534
164,1,0,1,0,0,1,0,0,0.5264,0.1349,0.4938,0.3557,0.3116,0.0761,285172.1659,368.7201,0.2349
165,1,0,1,0,0,1,0,1,0.5488,0.143,0.4982,0.3632,0.3229,0.0778,283061.1916,334.0041,0.294
166,1,0,1,0,0,1,1,0,0.5567,0.1627,0.4707,0.3167,0.3108,0.0768,284168.5629,352.7142,0.2921
167,1,0,1,0,0,1,1,1,0.5472,0.2501,0.4562,0.3004,0.3013,0.0771,263845.7171,319.0164,0.2439
168,1,0,1,0,1,0,0,0,0.5305,0.1356,0.4889,0.3543,0.3092,0.0754,284380.4189,500.9876,0.2357
169,1,0,1,0,1,0,0,1,0.5375,0.1324,0.4937,0.3532,0.3179,0.0757,285946.9092,476.7354,0.2492
170,1,0,1,0,1,0,1,0,0.5538,0.1437,0.4615,0.3104,0.3078,0.0761,287876.8866,445.3294,0.2799
171,1,0,1,0,1,0,1,1,0.572,0.1779,0.4776,0.3357,0.3225,0.08,281012.6287,455.06,0.3275
172,1,0,1,0,1,1,0,0,0.5315,0.1155,0.4904,0.3509,0.3098,0.074,291275.5406,368.9226,0.2226
173,1,0,1,0,1,1,0,1,0.5457,0.1046,0.4984,0.3643,0.3222,0.0733,295498.0489,341.0771,0.2966
174,1,0,1,0,1,1,1,0,0.5415,0.1553,0.4498,0.2874,0.2965,0.0761,285416.3169,348.9465,0.2133
175,1,0,1,0,1,1,1,1,0.5527,0.1377,0.4527,0.3048,0.3049,0.0757,290098.1976,305.6753,0.2552
176,1,0,1,1,0,0,0,0,0.5641,0.1437,0.5136,0.3813,0.3408,0.0986,278154.787,2882.5657,0.2853
177,1,0,1,1,0,0,0,1,0.5664,0.1046,0.5124,0.3714,0.3474,0.0983,291278.4998,2852.3159,0.3364
178,1,0,1,1,0,0,1,0,0.5841,0.2518,0.499,0.3294,0.3407,0.1043,258568.1433,2882.1555,0.3092
179,1,0,1,1,0,0,1,1,0.5525,0.1821,0.4663,0.2903,0.3112,0.1007,273431.5213,2822.6001,0.2046
180,1,0,1,1,0,1,0,0,0.5329,0.0891,0.4912,0.3501,0.313,0.0736,300413.5,368.8244,0.2491
181,1,0,1,1,0,1,0,1,0.5387,0.0909,0.4914,0.3585,0.3178,0.0733,299659.0593,352.4861,0.2703
182,1,0,1,1,0,1,1,0,0.5395,0.2649,0.4532,0.2862,0.2968,0.0807,263185.1912,329.5218,0.2057
183,1,0,1,1,0,1,1,1,0.5539,0.1779,0.4663,0.3149,0.3087,0.0761,279634.906,311.2,0.2884
184,1,0,1,1,1,0,0,0,0.5294,0.1067,0.4953,0.3488,0.312,0.0747,295083.5512,475.2661,0.2127
185,1,0,1,1,1,0,0,1,0.5386,0.1353,0.4916,0.356,0.3181,0.0754,286728.7844,459.6304,0.2564
186,1,0,1,1,1,0,1,0,0.566,0.2702,0.4726,0.3182,0.3181,0.081,260406.6306,448.2334,0.2849
187,1,0,1,1,1,0,1,1,0.5424,0.267,0.4531,0.289,0.2986,0.0803,261679.781,436.6674,0.2161
188,1,0,1,1,1,1,0,0,0.5309,0.1486,0.4916,0.3528,0.3138,0.0778,280687.2836,353.5188,0.2558
189,1,0,1,1,1,1,0,1,0.5369,0.1236,0.4902,0.3539,0.3144,0.0785,289712.6983,335.6945,0.2479
190,1,0,1,1,1,1,1,0,0.5383,0.1272,0.4502,0.2893,0.2939,0.0757,291671.2461,344.8864,0.2324
191,1,0,1,1,1,1,1,1,0.5771,0.2015,0.487,0.3381,0.3275,0.0771,275137.8191,360.214,0.3312
192,1,1,0,0,0,0,0,0,0.6189,0.2885,0.5011,0.3852,0.3495,0.1036,248637.5593,2849.1147,0.2756
193,1,1,0,0,0,0,0,1,0.617,0.1236,0.5062,0.3831,0.3582,0.1004,283414.2547,2836.9844,0.277
194,1,1,0,0,0,0,1,0,0.5917,0.1166,0.4799,0.3071,0.3522,0.1,287416.5731,2791.3125,0.2548
195,1,1,0,0,0,0,1,1,0.6129,0.1818,0.5104,0.3343,0.3825,0.1007,273655.8801,2819.9993,0.3139
196,1,1,0,0,0,1,0,0,0.593,0.2698,0.4794,0.37,0.322,0.0793,255141.0428,361.0536,0.2519
197,1,1,0,0,0,1,0,1,0.6063,0.2578,0.4937,0.3804,0.3421,0.0796,261538.5217,348.7425,0.2836
198,1,1,0,0,0,1,1,0,0.5811,0.0905,0.4713,0.309,0.339,0.075,299507.3138,296.4417,0.2721
199,1,1,0,0,0,1,1,1,0.5722,0.1173,0.4683,0.299,0.3413,0.0757,293310.3645,285.8154,0.2502
200,1,1,0,0,1,0,0,0,0.6057,0.285,0.4915,0.3844,0.3336,0.081,251818.6737,449.9463,0.2543
201,1,1,0,0,1,0,0,1,0.6007,0.105,0.4882,0.3724,0.3377,0.0757,293797.0134,455.8219,0.2611
202,1,1,0,0,1,0,1,0,0.6213,0.0912,0.5109,0.3652,0.3769,0.075,299490.2862,403.5899,0.3915
203,1,1,0,0,1,0,1,1,0.5869,0.0976,0.4628,0.3162,0.3466,0.0754,297074.6338,352.4358,0.2647
204,1,1,0,0,1,1,0,0,0.5995,0.2874,0.4865,0.3743,0.3265,0.0828,252176.488,348.6906,0.2488
205,1,1,0,0,1,1,0,1,0.5975,0.0951,0.4884,0.3698,0.3351,0.0754,295464.9855,325.3047,0.2599
206,1,1,0,0,1,1,1,0,0.6023,0.1011,0.484,0.3439,0.3542,0.075,296461.8383,322.0921,0.3506
207,1,1,0,0,1,1,1,1,0.5858,0.13,0.4802,0.3169,0.351,0.0757,292042.7444,291.0114,0.2988
208,1,1,0,1,0,0,0,0,0.6133,0.3131,0.4897,0.3795,0.3409,0.105,241861.5025,2796.7952,0.2512
209,1,1,0,1,0,0,0,1,0.6076,0.2814,0.488,0.3696,0.3453,0.1043,250459.5217,2844.9805,0.2481
210,1,1,0,1,0,0,1,0,0.6219,0.1233,0.5084,0.3438,0.3802,0.1004,283813.2078,2802.4419,0.3324
211,1,1,0,1,0,0,1,1,0.5779,0.1501,0.4672,0.284,0.3468,0.1007,281232.3566,2751.0894,0.1937
212,1,1,0,1,0,1,0,0,0.5901,0.2504,0.4743,0.3636,0.3181,0.0782,264665.241,319.8436,0.2282
213,1,1,0,1,0,1,0,1,0.5997,0.1046,0.4898,0.3731,0.3381,0.0761,293853.0949,348.8295,0.2621
214,1,1,0,1,0,1,1,0,0.5573,0.0831,0.4444,0.2782,0.317,0.075,301389.9617,281.8907,0.1967
215,1,1,0,1,0,1,1,1,0.5602,0.1596,0.4562,0.2793,0.3312,0.0757,284508.2167,285.6233,0.1914
216,1,1,0,1,1,0,0,0,0.5923,0.2769,0.465,0.3608,0.3184,0.0789,256164.131,369.3354,0.2364
