Leak_id,avg_pressure,total_water_loss,Link,Coef,Link_id,ID,Diameter,detect_cost,repair_cost,total_cost,rank,evaluate_flag
Leak_2422,20.052914,34.48598,L2989,0.00877,L2989_3,L2989,200,1877.439231373484,552.7988005872949,2430.238031960779,0.014190371697756965,0
Leak_2423,20.094595,32.94525,L2989,0.00836,L2989_4,L2989,200,1899.116422758246,551.8061276849387,2450.9225504431847,0.013441979820572653,0
Leak_2419,16.799623,32.483864,L2989,0.00995,L2989,L2989,200,1816.4221912982307,555.416073874801,2371.8382651730317,0.013695648774852963,0
Leak_1853,41.728714,32.430744,L2480,0.0038,L2480_3,L2480,110,2157.7558803865745,224.54726760426857,2382.303147990843,0.01361318948786749,0
Leak_1852,43.192265,32.070076,L2480,0.00363,L2480_2,L2480,110,2168.0512819939563,224.14933063322297,2392.2006126271795,0.013406098058619467,0
Leak_1894,56.999325,28.996426,L2514,0.00249,L2514,L2514,75,2238.3718241490506,155.03509132506287,2393.4069154741132,0.012115125698514232,0
Leak_1541,44.30876,28.914165,L2210,0.00319,L2210,L2210,110,2194.9268875824137,223.02588947480479,2417.9527770572186,0.011958118359952547,0
Leak_3351,43.560284,27.030813,L81,0.00304,L81,L81,250,2204.1649668968475,787.6867646628442,2991.851731559692,0.009034810425940313,0
Leak_1204,4.7985067,26.61686,L1940,0.02779,L1940,L1940,40,1102.2447005027493,130.22511853426008,1232.4698190370093,0.0215963579999324,0
Leak_556,35.702557,26.425264,L1460,0.00364,L1460_1,L1460,350,2167.4443126146766,1495.309478772495,3662.7537913871715,0.007214589312734732,0
Leak_1547,60.062397,24.999342,L2216,0.00203,L2216,L2216,63,2267.3885196217702,138.18702172112634,2405.5755413428965,0.010392249810939615,0
Leak_1962,36.537018,24.38468,L2580,0.00332,L2580,L2580,160,2186.9518770362806,370.65220714064804,2557.6040841769286,0.009534188635829787,0
Leak_3291,32.693207,24.137352,L762,0.00362,L762,L762,63,2168.6584213484575,141.35905724926522,2310.017478597723,0.01044899106321848,0
Leak_1092,17.328032,23.507591,L1871,0.00695,L1871,L1871,63,1975.5932586114989,144.93595792907888,2120.5292165405776,0.011085719104549183,0
Leak_1829,46.96872,23.461224,L2461,0.00245,L2461,L2461,110,2240.880205023178,220.73110500897795,2461.611310032156,0.009530840026075623,0
Leak_1846,43.643875,23.352303,L2478,0.00261,L2478_1,L2478,110,2230.8635158416814,221.28114295691236,2452.144658798594,0.009523215715467121,0
Leak_3341,40.472054,22.624544,L80,0.00274,L80,L80,75,2222.7579337530606,155.61898978403352,2378.376923537094,0.00951259824285118,0
Leak_2089,13.253857,22.475117,L2684,0.00882,L2684,L2684,90,1874.8126554816927,188.55222856594605,2063.364884047639,0.010892458674419033,0
Leak_144,23.398193,22.295834,L1122,0.00466,L1122,L1122,200,2106.4177110099117,539.6887436627806,2646.106454672692,0.008425901969391608,0
Leak_1548,59.409824,22.047672,L2216,0.00181,L2216_1,L2216,63,2281.398740079493,137.5579815970157,2418.956721676509,0.009114537715436228,0
Leak_1882,67.44012,21.990099,L2504,0.00159,L2504_1,L2504,75,2295.4955298549908,152.29763308951314,2447.793162944504,0.008983642607610972,0
Leak_490,59.518635,21.869473,L1396,0.0018,L1396,L1396,75,2282.0376211658936,153.0547168779642,2435.092338043858,0.00898096230766762,0
Leak_2619,23.401474,21.453506,L3124,0.0045,L3124,L3124,200,2115.8756322801987,538.9643654076349,2654.8399976878336,0.008080903741246537,0
Leak_1898,51.118187,21.154741,L2520,0.00203,L2520,L2520,75,2267.3885196217702,153.78858807277544,2421.1771076945456,0.008737378698981287,0
Leak_1845,44.53831,21.092098,L2478,0.00231,L2478,L2478,110,2249.681695076775,220.2195118374407,2469.901206914216,0.008539652588953348,0
Leak_2029,27.106876,20.591787,L2638,0.00382,L2638,L2638,90,2156.5478753665325,182.6359915482026,2339.183866914735,0.008802979376484997,0
Leak_1091,38.117622,20.448942,L187,0.00263,L187,L187,100,2229.614582006923,199.45600170275523,2429.070583709678,0.008418422388211793,0
Leak_466,45.79288,20.44381,L1377,0.00219,L1377,L1377,110,2257.2533388103047,219.75569117909916,2477.009029989404,0.008253425507037735,0
Leak_1870,51.975296,20.309277,L2495,0.00191,L2495_1,L2495,110,2275.0197583492936,218.5662880122995,2493.586046361593,0.008144606283165538,0
Leak_462,44.125145,20.146215,L1371,0.00224,L1371_1,L1371,110,2254.0953952122863,219.95196532704992,2474.0473605393363,0.008143019313280627,0
Leak_2380,31.539516,19.990263,L295,0.00311,L295,L295,200,2199.8490345570963,531.3043809721412,2731.1534155292375,0.007319348254684484,0
Leak_535,53.666206,19.53201,L1444,0.00178,L1444_1,L1444,75,2283.3159201240483,152.98652708244572,2436.302447206494,0.00801707076522933,0
Leak_1998,27.45419,19.051537,L2614,0.00349,L2614,L2614,63,2176.5667223782234,141.15850238367088,2317.7252247618944,0.008219928901199151,0
Leak_536,51.88305,18.986769,L1444,0.00179,L1444_2,L1444,75,2282.6766811640446,153.02071721784495,2435.6973983818893,0.0077952083600974775,0
Leak_1869,51.144146,18.83265,L2495,0.0018,L2495,L2495,110,2282.0376211658936,218.05055555216816,2500.0881767180617,0.0075327940055615146,0
Leak_2664,26.20964,18.605505,L3160,0.00349,L3160,L3160,110,2176.5667223782234,223.8073650477228,2400.374087425946,0.00775108558582039,0
Leak_146,20.036486,18.51055,L1122,0.00452,L1122_2,L1122,200,2114.6910736334994,539.0563088778954,2653.747382511395,0.00697524928984404,0
Leak_280,29.30682,18.485598,L1229,0.00321,L1229,L1229,75,2193.6980726256684,156.58516196786945,2350.2832345935376,0.007865263785396728,0
Leak_3305,32.104954,18.410995,L770,0.00281,L770_1,L770,80,2218.4055948883206,163.39393115540088,2381.7995260437215,0.007729867808807548,0
Leak_1970,36.19479,18.40464,L2592,0.00253,L2592_1,L2592,110,2235.8662510888335,221.01047283393987,2456.876723922773,0.0074910719038308645,0
Leak_1789,39.051033,18.317413,L2423,0.00233,L2423,L2423,160,2248.4222260117845,365.54356369648434,2613.965789708269,0.007007518385358224,0
Leak_2876,27.833431,18.256783,L410,0.00321,L410_1,L410,32,2193.6980726256684,116.00171998934768,2309.699792615016,0.007904396315968041,0
Leak_1881,67.178696,18.185087,L2504,0.00132,L2504,L2504,75,2312.9152395970045,151.1618651682702,2464.0771047652747,0.0073800804239491456,0
Leak_439,39.567158,18.163671,L1349,0.00225,L1349,L1349,50,2253.4643368539196,125.70896800719399,2379.1733048611136,0.0076344465770603435,0
Leak_2660,23.866104,18.139585,L3158,0.00374,L3158,L3158,110,2161.3839569966526,224.40888947605362,2385.792846472706,0.007603168700004164,0
Leak_1835,50.060593,17.969671,L2465,0.00176,L2465_1,L2465,110,2284.5949351300947,217.85516360963928,2502.450098739734,0.007180831001760796,0
Leak_2064,17.511042,17.894335,L2663,0.00523,L2663,L2663,90,2073.0661378402556,184.85720749475922,2257.923345335015,0.007925129446959053,0
Leak_534,55.495827,17.817123,L1444,0.00157,L1444,L1444,75,2296.7813673526057,152.22037986548077,2449.0017472180866,0.007275259575998702,0
Leak_281,28.178856,17.742634,L1229,0.00321,L1229_1,L1229,75,2193.6980726256684,156.58516196786945,2350.2832345935376,0.00754914708084046,0
Leak_1073,15.542841,17.634426,L1858,0.00577,L1858,L1858,75,2041.957154412035,160.16392311437093,2202.1210775264058,0.008007927582597649,0
Leak_251,27.050682,17.576406,L1209,0.00332,L1209,L1209,200,2186.9518770362806,532.6591321160307,2719.6110091523115,0.006462838405835219,0
Leak_461,43.73981,17.562252,L1371,0.00197,L1371,L1371,110,2271.2009338660205,218.83521384775509,2490.036147713776,0.0070530108813088915,0
Leak_518,46.178455,17.224236,L1423,0.00183,L1423,L1423,90,2280.1215144416055,177.4327037408114,2457.554218182417,0.007008689943535343,0
Leak_1228,16.426182,17.186157,L1952,0.00537,L1952,L1952,75,2064.9556255697507,159.725463649793,2224.6810892195435,0.007725222868951388,0
Leak_1969,36.757244,17.070837,L2592,0.00231,L2592,L2592,110,2249.681695076775,220.2195118374407,2469.901206914216,0.0069115464914491715,0
Leak_1938,36.52673,17.035112,L2559,0.00232,L2559_1,L2559,110,2249.051872381446,220.25706945751583,2469.308941838962,0.006898736764908376,0
Leak_1220,47.916904,16.99179,L1945,0.00174,L1945_2,L1945,75,2285.8746665851313,152.84781831149124,2438.7224848966225,0.006967496661353273,0
Leak_833,21.431824,16.932339,L1674,0.00399,L1674,L1674,75,2146.3070998614326,157.91267161663802,2304.2197714780705,0.007348404403169473,0
Leak_454,45.94029,16.858776,L1367,0.0018,L1367,L1367,110,2282.0376211658936,218.05055555216816,2500.0881767180617,0.006743272597153073,0
Leak_476,43.388454,16.802654,L1385,0.0019,L1385_1,L1385,63,2275.65685307073,137.82409384387125,2413.480946914601,0.006961999964341118,0
Leak_3304,32.099556,16.770481,L770,0.00256,L770,L770,80,2233.9889120307107,162.79745708869666,2396.7863691194075,0.0069970696286047,0
Leak_956,30.217655,16.768417,L1789,0.0028,L1789_1,L1789,50,2219.026835424506,126.79548787855498,2345.822323303061,0.007148204359649662,0
Leak_736,27.9917,16.760015,L1587,0.00301,L1587_3,L1587,63,2206.0172433162234,140.34711128321388,2346.3643545994373,0.00714297225612776,0
Leak_1218,47.205143,16.737692,L1945,0.00174,L1945,L1945,75,2285.8746665851313,152.84781831149124,2438.7224848966225,0.006863303218357776,0
Leak_1836,49.831112,16.565613,L2465,0.00163,L2465_2,L2465,110,2292.926014058999,217.18799584016725,2510.1140098991664,0.006599545967887812,0
Leak_2993,21.6439,16.537237,L498,0.00375,L498,L498,63,2160.7788542070375,141.55253541447112,2302.3313896215086,0.007182822265250458,0
Leak_493,61.902473,16.303822,L1399,0.00129,L1399,L1399,110,2314.8589046232896,215.15400600019095,2530.0129106234804,0.006444165361868803,0
Leak_1880,57.332363,16.301786,L2502,0.00139,L2502_1,L2502,63,2308.386365473879,136.11013358132843,2444.496499055207,0.00666877061555625,0
Leak_1219,47.515915,16.17082,L1945,0.00167,L1945_1,L1945,75,2290.3593745096996,152.59722321080142,2442.956597720501,0.006619364523829399,0
Leak_1987,37.39501,16.169779,L2602,0.00215,L2602,L2602,110,2259.7828788277607,219.59541796751043,2479.378296795271,0.006521707012097686,0
Leak_305,19.966385,16.086157,L1248,0.00419,L1248_1,L1248,75,2134.321371464407,158.21116255773387,2292.532534022141,0.0070167627313320454,0
Leak_694,17.610235,16.073566,L1558,0.00465,L1558,L1558,110,2107.0075905482763,226.30240811685687,2333.309998665133,0.006888740221386412,0
Leak_253,24.098234,15.888948,L1209,0.00339,L1209_2,L1209,200,2182.6696493113436,533.0917335922152,2715.761382903559,0.00585064230627069,0
Leak_527,54.363525,15.794538,L1436,0.00142,L1436,L1436,63,2306.4481350976066,136.2272296956904,2442.675364793297,0.006466081318827665,0
Leak_1947,36.86145,15.712173,L2565,0.00212,L2565_1,L2565,160,2261.681893920653,364.1808773000531,2625.862771220706,0.00598362322438115,0
Leak_2757,20.049686,15.674047,L3234,0.00398,L3234_1,L3234,160,2146.908149992485,373.2681156542879,2520.176265646773,0.0062194250790113745,0
Leak_18,34.372147,15.590083,L1013,0.00222,L1013,L1013,80,2255.3580421417482,161.8852428434024,2417.2432849851507,0.006449530015903711,0
Leak_3347,31.349234,15.484419,L808,0.00242,L808,L808,60,2242.763335199343,135.76860530887893,2378.531940508222,0.006510073968445424,0
Leak_1961,37.384003,15.413134,L2579,0.00205,L2579,L2579,160,2266.1191375109465,363.69646326427215,2629.8156007752186,0.005860918011389212,0
Leak_1828,49.67437,15.2981205,L2460,0.00151,L2460,L2460,110,2300.643203083468,216.52311848480923,2517.1663215682775,0.006077516756670252,0
Leak_1940,32.14413,15.223936,L256,0.00233,L256_1,L256,63,2248.4222260117845,138.94286647920342,2387.365092490988,0.006376878060593527,0
Leak_1879,55.887848,15.089528,L2502,0.00132,L2502,L2502,63,2312.9152395970045,135.82677497194314,2448.7420145689475,0.006162155095973833,0
Leak_1243,25.128717,15.078087,L1969,0.00308,L1969_1,L1969,50,2201.697684070219,127.26902019676508,2328.9667042669844,0.006474153033361204,0
Leak_3112,27.582266,14.93906,L592,0.00266,L592_1,L592,110,2227.7424921458573,221.44613036535398,2449.188622511211,0.006099595626842439,0
Leak_2756,20.042633,14.920318,L3234,0.00379,L3234,L3234,160,2158.360136625008,372.56239455513935,2530.9225311801474,0.005895209144502773,0
Leak_1036,41.623814,14.865672,L184,0.00175,L184,L184,250,2285.234711276412,770.6968153689371,3055.931526645349,0.004864530498112971,0
Leak_3344,32.924404,14.779896,L803,0.0022,L803,L803,63,2256.6213963515106,138.62803694847392,2395.2494332999845,0.0061705038218538,0
Leak_1915,39.45864,14.7782,L2535,0.00186,L2535,L2535,160,2278.2070165711525,362.29322000691917,2640.5002365780715,0.005596742596277055,0
Leak_524,44.92993,14.70732,L1431,0.0016,L1431,L1431,160,2294.8528810816583,360.12086582382983,2654.973746905488,0.005539535082205626,0
Leak_252,24.239931,14.6672125,L1209,0.00311,L1209_1,L1209,200,2199.8490345570963,531.3043809721412,2731.1534155292375,0.005370336357844221,0
Leak_1568,57.86133,14.659472,L2229,0.00124,L2229,L2229,110,2318.1019767105213,214.8103021369479,2532.912278847469,0.005787595799482451,0
Leak_2202,20.738684,14.624973,L2784,0.00358,L2784,L2784,63,2171.0886794708736,141.29812558912954,2312.386805060003,0.0063246223621050476,0
Leak_2085,22.0913,14.610769,L2681,0.00335,L2681,L2681,110,2185.1156088002017,223.45139703687764,2408.5670058370793,0.006066166827180597,0
Leak_2896,29.34636,14.375649,L426,0.0024,L426,L426,60,2244.019634397999,135.72420249788698,2379.743836895886,0.006040839030372666,0
Leak_3406,22.986332,14.351524,L851,0.00307,L851_1,L851,60,2202.314245736364,137.04154478587893,2339.355790522243,0.006134819000671752,0
Leak_735,26.734186,14.230813,L1587,0.00268,L1587_2,L1587,63,2226.495305595083,139.7103152307221,2366.2056208258055,0.0060141912018033625,0
Leak_269,31.159733,14.179693,L1222,0.00231,L1222,L1222,160,2249.681695076775,365.419189972017,2615.1008850487924,0.005422235640358989,0
Leak_467,46.484947,13.931218,L1378,0.00147,L1378,L1378,63,2303.221366973196,136.41699925413172,2439.6383662273274,0.005710361970090329,0
Leak_2018,25.456112,13.89344,L2625,0.00275,L2625,L2625,63,2222.1356486555887,139.85170999172533,2361.987358647314,0.005882097630928331,0
Leak_2968,26.302292,13.849862,L477,0.00258,L477,L477,63,2232.738228464057,139.50178086522712,2372.240009329284,0.005838305586376858,0
Leak_1917,41.85253,13.836231,L2540,0.00164,L2540,L2540,160,2292.2840846493737,360.4771126321445,2652.761197281518,0.005215784687241531,0
Leak_1558,45.962578,13.823656,L2224,0.00147,L2224_1,L2224,63,2303.221366973196,136.41699925413172,2439.6383662273274,0.005666272622007626,0
Leak_501,58.872967,13.819507,L1404,0.00115,L1404,L1404,63,2323.950960315893,135.070725560361,2459.021685876254,0.00561992060687263,0
Leak_2551,21.248262,13.779228,L3078,0.00336,L3078,L3078,63,2184.5038620782757,140.95033342167383,2325.4541954999495,0.005925392225361301,0
Leak_3316,32.04945,13.729796,L779,0.0021,L779,L779,60,2262.9487904791768,135.00974171112188,2397.9585321902987,0.0057256187816834845,0
Leak_734,26.576998,13.722065,L1587,0.0026,L1587_1,L1587,63,2231.4882450841296,139.5441269674927,2371.032372051622,0.0057873798492469805,0
Leak_513,48.024055,13.707212,L1418,0.0014,L1418,L1418,63,2307.7401077718464,136.14944409370554,2443.8895518655518,0.005608769200578917,0
Leak_3111,28.059004,13.655329,L592,0.00239,L592,L592,110,2244.648047869411,220.51552597698173,2465.163573846393,0.005539319538664103,0
Leak_1569,57.529564,13.634732,L2229,0.00116,L2229_1,L2229,110,2323.30034513738,214.2304489443229,2537.530794081703,0.005373228288775564,0
Leak_955,30.085615,13.592258,L1789,0.00228,L1789,L1789,50,2251.572221610621,125.7747746496852,2377.3469962603062,0.005717406198905961,0
Leak_2002,14.659882,13.571886,L2616,0.0048,L2616_3,L2616,125,2098.176716484888,264.86024805768216,2363.03696454257,0.005743408277681885,0
Leak_1621,18.316751,13.55562,L2272,0.00376,L2272,L2272,63,2160.1739208224853,141.56713939911708,2301.7410602216023,0.005889289819670839,0
Leak_550,52.94509,13.401402,L1455,0.00124,L1455_1,L1455,63,2318.1019767105213,135.483926276375,2453.585902986896,0.005461965874981342,0
Leak_152,26.45293,13.369586,L1128,0.00247,L1128,L1128,50,2239.6256634128013,126.17245314529058,2365.798116558092,0.005651194790177894,0
Leak_1959,36.930767,13.217578,L2577,0.00178,L2577_2,L2577,110,2283.3159201240483,217.95340844622405,2501.269328570272,0.005284348144076238,0
Leak_1838,54.31724,13.187746,L2469,0.00119,L2469,L2469,90,2321.34959227837,174.38990453147042,2495.7394968098406,0.005284103595279381,0
Leak_1111,17.072226,13.183353,L1883,0.00392,L1883,L1883,110,2150.517987098608,224.81758706174952,2375.3355741603577,0.0055501014540787,0
Leak_2495,11.150792,13.076436,L3040,0.00621,L3040,L3040,200,2016.9545744076725,545.64219299243,2562.596767400102,0.005102806734612571,0
Leak_3421,25.809126,12.927086,L860,0.00246,L860,L860,60,2240.2528464000775,135.85632051951364,2376.109166919591,0.005440442744145309,0
Leak_1142,24.802176,12.914788,L1901,0.00261,L1901_1,L1901,75,2230.8635158416814,155.32234072937118,2386.1858565710527,0.00541231447273488,0
Leak_224,19.01427,12.857701,L1186,0.00353,L1186,L1186,75,2174.1303322822973,157.16510404746236,2331.2954363297595,0.005515260357484781,0
Leak_3275,39.06832,12.746637,L75,0.0016,L75,L75,32,2294.8528810816583,112.85377066744124,2407.7066517490994,0.005294098986311496,0
Leak_2498,10.351141,12.717962,L3040,0.00655,L3040_3,L3040,200,1997.8442762096797,546.7473596616078,2544.5916358712875,0.004998036653790981,0
Leak_2415,21.727812,12.657584,L2986,0.00296,L2986_1,L2986,63,2209.1078303630024,140.25525330637012,2349.3630836693724,0.00538766624807916,0
Leak_2207,32.689365,12.57096,L279,0.00189,L279,L279,75,2276.294126203665,153.3524795031445,2429.6466057068096,0.005173987038005396,0
Leak_1848,49.838776,12.568643,L2479,0.00123,L2479_1,L2479,110,2318.7511361420798,214.73990033101677,2533.4910364730968,0.004960997467655907,0
Leak_303,25.057673,12.55139,L1247,0.00257,L1247_1,L1247,75,2233.363482699535,155.22808521561302,2388.591567915148,0.005254724107214859,0
Leak_2086,20.152958,12.525561,L2681,0.00316,L2681_1,L2681,110,2196.771400755058,222.94373539402045,2419.7151361490787,0.005176461123699371,0
Leak_1141,24.94672,12.494423,L1901,0.00251,L1901,L1901,75,2237.118686838723,155.08391497111228,2392.2026018098354,0.005222978565086805,0
Leak_1839,54.233444,12.392737,L2469,0.00112,L2469_1,L2469,90,2325.9038992420747,173.96126940907055,2499.8651686511453,0.004957362318583606,0
Leak_837,33.72475,12.286208,L1678,0.00182,L1678,L1678,63,2280.760037854755,137.5881954089487,2418.3482332637036,0.005080413144714909,0
Leak_292,30.316168,12.228986,L1235,0.00205,L1235,L1235,75,2266.1191375109465,153.84842113248598,2419.9675586434323,0.005053367654768572,0
Leak_3142,34.823334,12.206908,L622,0.00172,L622,L622,63,2287.155114890482,137.2782941462569,2424.433409036739,0.005034952983453218,0
Leak_1388,45.995686,12.1833315,L2095,0.0013,L2095_1,L2095,350,2314.2108348639954,1435.595995267055,3749.8068301310504,0.003249055762463689,0
Leak_1965,35.87264,12.182301,L2586,0.00169,L2586,L2586,160,2289.077132321296,360.91039632726626,2649.9875286485626,0.004597116188633411,0
Leak_1840,53.367645,11.97601,L2469,0.0011,L2469_2,L2469,90,2327.206770195469,173.8338729143759,2501.0406431098445,0.004788410918296629,0
Leak_1559,46.06986,11.97084,L2224,0.00127,L2224_2,L2224,63,2316.155588647519,135.61501920413875,2451.7706078516576,0.004882528738930803,0
Leak_1564,45.96663,11.943771,L2227,0.00127,L2227,L2227,63,2316.155588647519,135.61501920413875,2451.7706078516576,0.0048714881090651104,0
Leak_1135,32.841076,11.9417305,L1898,0.00181,L1898,L1898,63,2281.398740079493,137.5579815970157,2418.956721676509,0.004936727636446141,0
Leak_1912,43.65811,11.890039,L2532,0.00135,L2532,L2532,110,2310.9732065638086,215.54928204527005,2526.5224886090787,0.0047060889018706205,0
Leak_2497,10.483709,11.852597,L3040,0.00602,L3040_2,L3040,200,2027.713365753545,544.9979364926486,2572.7113022461936,0.00460704519247262,0
Leak_3258,30.67399,11.759529,L727,0.00188,L727_1,L727,75,2276.9315777980605,153.32010317677788,2430.2516809748386,0.004838811225120713,0
Leak_2768,27.35756,11.700718,L325,0.0021,L325_2,L325,60,2262.9487904791768,135.00974171112188,2397.9585321902987,0.004879449652258139,0
Leak_1957,37.17913,11.663432,L2577,0.00156,L2577,L2577,110,2297.4245561776975,216.80635445905634,2514.230910636754,0.004638966163343754,0
Leak_2250,33.91891,11.528754,L283,0.00167,L283,L283,75,2290.3593745096996,152.59722321080142,2442.956597720501,0.0047191809486387655,0
Leak_1847,49.272926,11.516631,L2479,0.00114,L2479,L2479,110,2324.601757692162,214.0792351237562,2538.680992815918,0.004536462501194174,0
Leak_799,24.529953,11.448968,L1637,0.00235,L1637,L1637,75,2247.1634620520226,154.68193113457357,2401.845393186596,0.004766738094855105,0
Leak_1439,11.773018,11.436041,L2136,0.00509,L2136,L2136,63,2081.208505715053,143.22795476578798,2224.436460480841,0.005141095770307527,0
Leak_444,34.812336,11.426101,L1355,0.00161,L1355,L1355,32,2294.210412224793,112.88194009984197,2407.0923523246347,0.004746847672820409,0
Leak_1772,43.004562,11.361984,L2407,0.00131,L2407,L2407,160,2313.562946538832,357.23575244168455,2670.7986989805167,0.004254152234410899,0
Leak_1544,45.128475,11.35544,L2211,0.00123,L2211_2,L2211,63,2318.7511361420798,135.43952285163414,2454.190658993714,0.004626959237317998,0
Leak_2137,25.378012,11.328842,L2725,0.00225,L2725_2,L2725,63,2253.4643368539196,138.75127343794034,2392.21561029186,0.004735711160125644,0
Leak_3388,34.87193,11.298774,L84,0.00159,L84,L84,63,2295.4955298549908,136.84732134908188,2432.3428512040728,0.004645222510457676,0
Leak_1543,45.101982,11.25649,L2211,0.00122,L2211_1,L2211,63,2319.400477363728,135.39475694594697,2454.795234309675,0.00458551067575648,0
Leak_2000,14.071452,11.233574,L2616,0.00415,L2616_1,L2616,125,2136.7131505467128,263.3813705833048,2400.0945211300177,0.004680471462551068,0
Leak_2241,27.214283,11.211634,L2820,0.00207,L2820,L2820,63,2264.8504660551025,138.29402595504996,2403.1444920101526,0.004665401402007587,0
Leak_3308,30.519577,11.202423,L774,0.0018,L774_1,L774,63,2282.0376211658936,137.5276003946889,2419.5652215605824,0.004629932268772542,0
Leak_2251,34.59495,11.197035,L283,0.00159,L283_1,L283,75,2295.4955298549908,152.29763308951314,2447.793162944504,0.004574338635028407,0
Leak_1565,45.59911,11.19497,L2227,0.0012,L2227_1,L2227,63,2320.6997053809437,135.30411367571875,2456.0038190566625,0.00455820550605672,0
Leak_2496,10.488686,11.129884,L3040,0.00565,L3040_1,L3040,200,2048.8296698110685,543.6827928989,2592.5124627099685,0.004293087854451501,0
Leak_3120,29.674795,11.060629,L602,0.00183,L602,L602,75,2280.1215144416055,153.15559393843685,2433.2771083800426,0.004545568958380921,0
Leak_3476,28.933815,11.045419,L906,0.00187,L906_1,L906,160,2277.5692079038927,362.37057816914256,2639.939786073035,0.004183966163769643,0
Leak_382,28.085459,11.030647,L131,0.00193,L131,L131,50,2273.7461039411373,124.94677561504894,2398.692879556186,0.004598607588259885,0
Leak_778,39.3725,11.017852,L1618,0.00139,L1618_2,L1618,63,2308.386365473879,136.11013358132843,2444.496499055207,0.004507207039890295,0
Leak_3404,23.305857,10.998323,L850,0.00232,L850,L850,60,2249.051872381446,135.5428119738559,2384.594684355302,0.004612240190212979,0
Leak_3475,30.882132,10.975858,L906,0.00174,L906,L906,160,2285.8746665851313,361.331046027948,2647.2057126130794,0.004146205065357695,0
Leak_2766,25.153515,10.956161,L325,0.00214,L325,L325,60,2260.41570662559,135.11069768766203,2395.526404313252,0.004573592061278083,0
Leak_3266,31.677025,10.926902,L736,0.00169,L736,L736,80,2289.077132321296,160.13905002600555,2449.2161823473016,0.004461387237303632,0
Leak_2135,25.040152,10.925327,L2725,0.0022,L2725,L2725,63,2256.6213963515106,138.62803694847392,2395.2494332999845,0.0045612482562925995,0
Leak_1585,45.171288,10.90462,L2237,0.00118,L2237,L2237,63,2321.9996611696056,135.21194691805368,2457.2116080876594,0.004437802643737245,0
Leak_2032,25.212118,10.902323,L2639,0.00218,L2639,L2639,110,2257.885458237761,219.7158990019642,2477.6013572397255,0.004400353889582634,0
Leak_3132,40.450573,10.894807,L611,0.00132,L611_1,L611,63,2312.9152395970045,135.82677497194314,2448.7420145689475,0.004449144416626206,0
Leak_3324,32.93111,10.81341,L783,0.00161,L783,L783,50,2294.210412224793,124.04608802180437,2418.256500246597,0.004471572723652423,0
Leak_2232,31.73519,10.784052,L2814,0.0017,L2814,L2814,63,2288.4362804476955,137.2141554853513,2425.650435933047,0.004445839241874695,0
Leak_2414,22.41439,10.777383,L2986,0.00244,L2986,L2986,63,2241.5077393312877,139.1958325981965,2380.703571929484,0.00452697386508823,0
Leak_1999,13.3098755,10.764953,L2616,0.00422,L2616,L2616,125,2132.5292942901647,263.5513746336306,2396.080668923795,0.004492733821203956,0
Leak_3478,26.910929,10.760375,L906,0.00196,L906_3,L906,160,2271.8369591668898,363.0487466904621,2634.8857058573517,0.004083810921653211,0
Leak_1861,46.488335,10.748788,L2487,0.00113,L2487_1,L2487,63,2325.2527373172106,134.97451619802078,2460.2272535152315,0.004369022359453064,0
Leak_3495,20.485905,10.744665,L914,0.00258,L914,L914,150,2232.738228464057,332.9862179377318,2565.724446401789,0.004187770499260942,0
