,"('V_CO', 'day')","('V_CO', 'night')","('V_MV1', 'day')","('V_MV1', 'night')","('V_MV2', 'day')","('V_MV2', 'night')","('CV7', 'day')","('CV7', 'night')","('CV9', 'day')","('CV9', 'night')",1,2,3,4,5,6,7,8,9
17,0,0,0,0,0,1,0,0,0,1,0.8695,0.8077,0.2334,0.7012,0.7374,0.5844,86826.8717,16762.8477,0.6501
18,0,0,0,0,0,1,0,0,1,0,0.8526,0.8077,0.2317,0.6974,0.7244,0.5844,86841.3413,16745.0898,0.6409
19,0,0,0,0,0,1,0,0,1,1,0.8694,0.8077,0.2333,0.7011,0.7373,0.5844,86844.2244,16797.1465,0.65
20,0,0,0,0,0,1,0,1,0,0,0.8693,0.8084,0.2331,0.7009,0.7365,0.5844,86813.3912,16762.9609,0.6497
21,0,0,0,0,0,1,0,1,0,1,0.8695,0.808,0.2331,0.701,0.7371,0.5844,86817.6048,16762.8828,0.6499
22,0,0,0,0,0,1,0,1,1,0,0.8695,0.8084,0.2334,0.7013,0.7369,0.5844,86769.452,16831.5586,0.6502
23,0,0,0,0,0,1,0,1,1,1,0.8695,0.808,0.2331,0.701,0.7371,0.5844,86834.1406,16762.8789,0.6499
24,0,0,0,0,0,1,1,0,0,0,0.8853,0.8027,0.2278,0.7164,0.7258,0.5759,87891.9117,16491.2656,0.6937
25,0,0,0,0,0,1,1,0,0,1,0.9017,0.8344,0.2293,0.7218,0.738,0.5808,72992.7971,16454.3574,0.7033
26,0,0,0,0,0,1,1,0,1,0,0.8852,0.8027,0.2281,0.7161,0.7255,0.5759,87859.8181,16475.7266,0.6932
27,0,0,0,0,0,1,1,0,1,1,0.9015,0.8221,0.2295,0.7217,0.738,0.5808,77990.3517,16474.2559,0.7029
28,0,0,0,0,0,1,1,1,0,0,0.9016,0.8327,0.229,0.7217,0.7373,0.5808,74027.559,16474.1914,0.703
29,0,0,0,0,0,1,1,1,0,1,0.9018,0.8337,0.2292,0.722,0.7381,0.5808,73541.1127,16474.1172,0.7035
30,0,0,0,0,0,1,1,1,1,0,0.9014,0.8285,0.2291,0.7214,0.7372,0.5808,75735.5923,16454.4668,0.7026
31,0,0,0,0,0,1,1,1,1,1,0.9016,0.8232,0.2291,0.7218,0.738,0.5808,77031.7899,16474.125,0.7032
32,0,0,0,0,1,0,0,0,0,0,0.8526,0.8077,0.2324,0.6972,0.7242,0.5844,86858.6136,16727.9141,0.6407
33,0,0,0,0,1,0,0,0,0,1,0.8524,0.808,0.2324,0.6971,0.7241,0.5844,86814.5344,16710.7695,0.6406
34,0,0,0,0,1,0,0,0,1,0,0.8859,0.8027,0.2275,0.7174,0.7262,0.5741,88198.971,16491.9727,0.6958
35,0,0,0,0,1,0,0,0,1,1,0.8862,0.8038,0.2278,0.7179,0.7266,0.5741,87909.1165,16509.125,0.6963
36,0,0,0,0,1,0,0,1,0,0,0.8692,0.808,0.2335,0.7007,0.7363,0.5844,86484.6961,16711.4785,0.6495
37,0,0,0,0,1,0,0,1,0,1,0.8692,0.808,0.2338,0.7006,0.7362,0.5844,86421.8219,16711.5059,0.6494
38,0,0,0,0,1,0,0,1,1,0,0.9025,0.8292,0.2289,0.7233,0.7383,0.5791,75075.9421,16488.6738,0.7054
39,0,0,0,0,1,0,0,1,1,1,0.9024,0.8253,0.2291,0.7231,0.7381,0.5791,76487.448,16471.5645,0.7052
40,0,0,0,0,1,0,1,0,0,0,0.8852,0.8027,0.2282,0.7162,0.7255,0.5756,88340.6999,16457.9141,0.6936
41,0,0,0,0,1,0,1,0,0,1,0.8852,0.8017,0.2278,0.7163,0.7257,0.5756,88600.5816,16477.6484,0.6934
42,0,0,0,0,1,0,1,0,1,0,0.887,0.8035,0.2272,0.7187,0.7264,0.5734,88250.9807,16477.6191,0.6992
43,0,0,0,0,1,0,1,0,1,1,0.8869,0.8013,0.2271,0.7185,0.7264,0.5724,88698.5557,16458.709,0.6988
44,0,0,0,0,1,0,1,1,0,0,0.9017,0.8344,0.2292,0.7216,0.7373,0.5805,73057.2034,16455.1094,0.703
45,0,0,0,0,1,0,1,1,0,1,0.9017,0.8341,0.2297,0.7216,0.7372,0.5808,73045.0262,16457.1074,0.7028
46,0,0,0,0,1,0,1,1,1,0,0.9034,0.8211,0.2287,0.7242,0.7384,0.5784,78101.3271,16455.0859,0.7081
47,0,0,0,0,1,0,1,1,1,1,0.9034,0.8397,0.2291,0.7242,0.7382,0.5787,71141.979,16457.1113,0.7082
48,0,0,0,0,1,1,0,0,0,0,0.8525,0.8077,0.2328,0.697,0.724,0.5844,86427.334,16727.9492,0.6406
49,0,0,0,0,1,1,0,0,0,1,0.8693,0.8084,0.2341,0.7008,0.737,0.5844,86422.5003,16659.957,0.6497
50,0,0,0,0,1,1,0,0,1,0,0.8861,0.8038,0.2281,0.7177,0.7264,0.5741,87485.6112,16512.582,0.696
51,0,0,0,0,1,1,0,0,1,1,0.9025,0.8309,0.2296,0.7232,0.7387,0.5791,74109.8279,16488.5977,0.7055
52,0,0,0,0,1,1,0,1,0,0,0.8692,0.8077,0.234,0.7007,0.7363,0.5844,86480.4636,16660.0703,0.6495
53,0,0,0,0,1,1,0,1,0,1,0.8694,0.808,0.2339,0.7007,0.7368,0.5844,86476.8213,16660.625,0.6497
54,0,0,0,0,1,1,0,1,1,0,0.9025,0.8359,0.2293,0.7232,0.7382,0.5791,72404.471,16488.7168,0.7055
55,0,0,0,0,1,1,0,1,1,1,0.9026,0.8239,0.2292,0.7232,0.7387,0.5791,77356.9136,16471.4883,0.7056
56,0,0,0,0,1,1,1,0,0,0,0.8854,0.7999,0.2288,0.7162,0.7261,0.5756,89419.5562,16494.7695,0.6934
57,0,0,0,0,1,1,1,0,0,1,0.9017,0.8344,0.2297,0.7217,0.7379,0.5805,73056.3228,16474.2695,0.703
58,0,0,0,0,1,1,1,0,1,0,0.887,0.8031,0.228,0.7187,0.7265,0.5734,87734.2662,16477.6641,0.6992
59,0,0,0,0,1,1,1,0,1,1,0.9034,0.8341,0.2294,0.7242,0.7389,0.5784,73285.6354,16474.0664,0.7081
60,0,0,0,0,1,1,1,1,0,0,0.9019,0.8334,0.23,0.7222,0.7376,0.5808,73336.749,16511.1211,0.7034
61,0,0,0,0,1,1,1,1,0,1,0.9016,0.8271,0.23,0.7215,0.7377,0.5805,76183.3455,16454.3945,0.703
62,0,0,0,0,1,1,1,1,1,0,0.9034,0.839,0.2287,0.724,0.7382,0.5784,71180.5525,16454.457,0.7077
63,0,0,0,0,1,1,1,1,1,1,0.9037,0.8369,0.2294,0.7246,0.739,0.5784,72740.4499,16471.5234,0.7088
64,0,0,0,1,0,0,0,0,0,0,0.8701,0.808,0.2386,0.702,0.7419,0.5844,86762.7338,16814.0801,0.6513
65,0,0,0,1,0,0,0,0,0,1,0.8699,0.8077,0.2389,0.7016,0.7415,0.5844,86823.8506,16762.6641,0.6509
66,0,0,0,1,0,0,0,0,1,0,0.8697,0.8063,0.2381,0.7012,0.7413,0.5844,87603.7273,16762.6426,0.6505
67,0,0,0,1,0,0,0,0,1,1,0.8699,0.808,0.2389,0.7016,0.7415,0.5844,86836.3142,16814.0977,0.6509
68,0,0,0,1,0,0,0,1,0,0,0.871,0.8084,0.2364,0.7025,0.7434,0.5844,86743.614,16813.5605,0.6521
69,0,0,0,1,0,0,0,1,0,1,0.8708,0.8077,0.2365,0.7023,0.7431,0.5844,86775.6506,16762.1836,0.6519
70,0,0,0,1,0,0,0,1,1,0,0.8709,0.8084,0.2363,0.7024,0.7432,0.5844,86823.7043,16762.1289,0.652
71,0,0,0,1,0,0,0,1,1,1,0.8708,0.808,0.2365,0.7022,0.743,0.5844,86786.1207,16762.1875,0.6518
72,0,0,0,1,0,0,1,0,0,0,0.9025,0.8344,0.2342,0.723,0.7428,0.5808,72970.3744,16478.0469,0.7049
73,0,0,0,1,0,0,1,0,0,1,0.9022,0.8344,0.2349,0.7226,0.7425,0.5808,73146.8323,16458.332,0.7046
74,0,0,0,1,0,0,1,0,1,0,0.902,0.8214,0.2342,0.7223,0.7423,0.5759,80958.5557,16461.0352,0.7042
75,0,0,0,1,0,0,1,0,1,1,0.9019,0.8271,0.235,0.7221,0.7421,0.5808,76094.6261,16454.1602,0.7039
76,0,0,0,1,0,0,1,1,0,0,0.903,0.8225,0.2323,0.7233,0.7441,0.5808,77302.9312,16457.8262,0.7053
77,0,0,0,1,0,0,1,1,0,1,0.9031,0.8344,0.2324,0.7232,0.7439,0.5808,72980.8978,16457.8809,0.7054
78,0,0,0,1,0,0,1,1,1,0,0.903,0.8334,0.2322,0.7231,0.744,0.5808,73746.1292,16453.627,0.7053
79,0,0,0,1,0,0,1,1,1,1,0.9032,0.8299,0.2327,0.7233,0.7443,0.5801,75709.4587,16492.1875,0.7054
80,0,0,0,1,0,1,0,0,0,0,0.8699,0.8084,0.2386,0.7015,0.7415,0.5844,86805.9406,16814.1152,0.6509
81,0,0,0,1,0,1,0,0,0,1,0.8706,0.8084,0.2371,0.7021,0.7428,0.5844,86746.3972,16796.7148,0.6516
82,0,0,0,1,0,1,0,0,1,0,0.8698,0.808,0.2386,0.7014,0.7413,0.5844,86765.1707,16762.6758,0.6507
83,0,0,0,1,0,1,0,0,1,1,0.8708,0.808,0.2374,0.7027,0.7433,0.5844,86975.8131,16813.8633,0.6522
84,0,0,0,1,0,1,0,1,0,0,0.8708,0.808,0.2365,0.7022,0.743,0.5844,86826.7612,16762.1895,0.6518
85,0,0,0,1,0,1,0,1,0,1,0.8708,0.808,0.2366,0.7023,0.743,0.5844,86767.8495,16847.9277,0.6518
86,0,0,0,1,0,1,0,1,1,0,0.8708,0.8077,0.2365,0.7022,0.743,0.5844,86788.4904,16796.4922,0.6518
87,0,0,0,1,0,1,0,1,1,1,0.8708,0.8077,0.2366,0.7022,0.743,0.5844,86842.3642,16813.6191,0.6518
88,0,0,0,1,0,1,1,0,0,0,0.9022,0.8288,0.2343,0.7224,0.7424,0.5808,75187.3309,16478.0898,0.7042
89,0,0,0,1,0,1,1,0,0,1,0.9025,0.82,0.2331,0.7229,0.7436,0.5808,78546.3036,16475.8984,0.7047
90,0,0,0,1,0,1,1,0,1,0,0.9021,0.8214,0.2347,0.7225,0.7424,0.5805,78160.0824,16491.0469,0.7044
91,0,0,0,1,0,1,1,0,1,1,0.9014,0.6383,0.2328,0.7199,0.7431,0.4945,152273.62,16492.4805,0.7037
92,0,0,0,1,0,1,1,1,0,0,0.9032,0.8337,0.2328,0.7235,0.7442,0.5808,73523.9584,16457.877,0.7056
93,0,0,0,1,0,1,1,1,0,1,0.9031,0.8313,0.2328,0.7235,0.7442,0.5808,74894.1882,16457.875,0.7056
94,0,0,0,1,0,1,1,1,1,0,0.9029,0.8274,0.2329,0.723,0.7439,0.5794,76262.4226,16475.6602,0.7048
95,0,0,0,1,0,1,1,1,1,1,0.903,0.8344,0.233,0.7232,0.7439,0.5808,73030.4044,16453.6855,0.7053
96,0,0,0,1,1,0,0,0,0,0,0.8698,0.8077,0.2391,0.7013,0.7412,0.5844,86430.8874,16711.1895,0.6506
97,0,0,0,1,1,0,0,0,0,1,0.8698,0.8084,0.2397,0.7014,0.7412,0.5844,86461.9793,16711.2109,0.6507
98,0,0,0,1,1,0,0,0,1,0,0.9029,0.8292,0.2342,0.7239,0.7432,0.5791,75007.8041,16509.7383,0.7067
99,0,0,0,1,1,0,0,0,1,1,0.9028,0.8221,0.2349,0.7232,0.7429,0.5741,76800.1659,16475.4473,0.7057
100,0,0,0,1,1,0,0,1,0,0,0.8705,0.8077,0.2367,0.7016,0.7425,0.5844,86487.8976,16642.0898,0.6512
101,0,0,0,1,1,0,0,1,0,1,0.8705,0.8077,0.2371,0.7017,0.7425,0.5844,86487.4339,16659.2988,0.6512
102,0,0,0,1,1,0,0,1,1,0,0.904,0.8366,0.232,0.7246,0.7447,0.5791,72106.0115,16492.0859,0.7076
103,0,0,0,1,1,0,0,1,1,1,0.9039,0.8344,0.2328,0.7248,0.7448,0.5787,73399.8511,16492.1426,0.7078
104,0,0,0,1,1,0,1,0,0,0,0.9021,0.8309,0.2349,0.7223,0.7422,0.5808,74998.6744,16458.1465,0.7042
105,0,0,0,1,1,0,1,0,0,1,0.9022,0.8344,0.2355,0.7225,0.7423,0.5805,73031.1832,16478.0938,0.7044
106,0,0,0,1,1,0,1,0,1,0,0.9039,0.839,0.2344,0.725,0.7432,0.5787,71599.2731,16458.3066,0.7096
107,0,0,0,1,1,0,1,0,1,1,0.904,0.839,0.2348,0.7251,0.7432,0.5784,71274.0248,16454.8242,0.7098
108,0,0,0,1,1,0,1,1,0,0,0.9029,0.8292,0.2329,0.7229,0.7438,0.5805,75188.6186,16457.8359,0.7049
109,0,0,0,1,1,0,1,1,0,1,0.9027,0.7415,0.2334,0.7225,0.7442,0.5266,115404.2597,16509.3164,0.7053
110,0,0,0,1,1,0,1,1,1,0,0.905,0.8397,0.2323,0.726,0.7449,0.5787,71031.4401,16457.8145,0.7109
111,0,0,0,1,1,0,1,1,1,1,0.9047,0.8383,0.2327,0.7255,0.7447,0.5787,71888.2371,16457.8711,0.71
112,0,0,0,1,1,1,0,0,0,0,0.8699,0.8084,0.2396,0.7016,0.7414,0.5844,86416.8495,16728.3672,0.6509
113,0,0,0,1,1,1,0,0,0,1,0.8702,0.808,0.238,0.7014,0.742,0.5844,86424.0414,16642.3828,0.6509
114,0,0,0,1,1,1,0,0,1,0,0.903,0.8232,0.2347,0.724,0.7431,0.5787,78077.0661,16492.627,0.7067
115,0,0,0,1,1,1,0,0,1,1,0.9036,0.8299,0.2336,0.7244,0.7442,0.5791,75766.5422,16493.0039,0.7075
116,0,0,0,1,1,1,0,1,0,0,0.8707,0.7992,0.2374,0.7019,0.7427,0.5773,90457.1125,16727.8906,0.6515
117,0,0,0,1,1,1,0,1,0,1,0.8707,0.8084,0.2374,0.702,0.7428,0.5844,86419.823,16727.8848,0.6516
118,0,0,0,1,1,1,0,1,1,0,0.904,0.8271,0.2326,0.7247,0.7449,0.5787,76044.6986,16509.2715,0.7076
119,0,0,0,1,1,1,0,1,1,1,0.9039,0.8186,0.233,0.7246,0.7448,0.5787,79493.9234,16529.1602,0.7076
120,0,0,0,1,1,1,1,0,0,0,0.9021,0.832,0.2353,0.722,0.7421,0.5805,74088.581,16477.9102,0.7037
121,0,0,0,1,1,1,1,0,0,1,0.9026,0.8323,0.2338,0.7226,0.7432,0.5805,74145.1332,16453.9199,0.7046
122,0,0,0,1,1,1,1,0,1,0,0.9038,0.8394,0.2347,0.7247,0.7429,0.5787,71157.6518,16458.3516,0.7092
123,0,0,0,1,1,1,1,0,1,1,0.9045,0.8369,0.2329,0.7253,0.7443,0.5787,72772.7631,16458.1055,0.7097
124,0,0,0,1,1,1,1,1,0,0,0.9031,0.8344,0.2333,0.7231,0.7438,0.5805,73043.6272,16457.8867,0.7052
125,0,0,0,1,1,1,1,1,0,1,0.9031,0.8344,0.2335,0.7231,0.7438,0.5805,73067.6352,16471.4648,0.7052
126,0,0,0,1,1,1,1,1,1,0,0.905,0.8401,0.2329,0.7258,0.745,0.5787,70917.4257,16475.0312,0.7104
127,0,0,0,1,1,1,1,1,1,1,0.9046,0.8302,0.2327,0.7252,0.7446,0.5787,75397.3931,16457.8633,0.7099
128,0,0,1,0,0,0,0,0,0,0,0.8935,0.8013,0.2345,0.7443,0.7585,0.5685,89127.017,16453.6348,0.7488
129,0,0,1,0,0,0,0,0,0,1,0.8935,0.8013,0.2344,0.7442,0.7584,0.5685,89182.9453,16453.6426,0.7487
130,0,0,1,0,0,0,0,0,1,0,0.8933,0.8013,0.2354,0.744,0.7582,0.5685,89124.6248,16457.6562,0.7485
131,0,0,1,0,0,0,0,0,1,1,0.8936,0.8013,0.2355,0.7442,0.7583,0.5682,89206.0132,16453.6562,0.7487
132,0,0,1,0,0,0,0,1,0,0,0.9099,0.8542,0.2366,0.7497,0.7701,0.5756,67127.0916,16454.3438,0.7462
133,0,0,1,0,0,0,0,1,0,1,0.9099,0.8542,0.2367,0.7497,0.7701,0.5756,67135.0584,16457.2363,0.7462
134,0,0,1,0,0,0,0,1,1,0,0.9099,0.8542,0.2375,0.7496,0.77,0.5752,67170.1413,16454.3672,0.746
135,0,0,1,0,0,0,0,1,1,1,0.9098,0.8542,0.2378,0.7495,0.7699,0.5752,67216.5045,16454.4043,0.746
136,0,0,1,0,0,0,1,0,0,0,0.8957,0.8024,0.2301,0.7493,0.7617,0.5713,88473.4085,16607.9453,0.7543
137,0,0,1,0,0,0,1,0,0,1,0.8957,0.8024,0.23,0.7493,0.7617,0.5713,88588.38,16607.9375,0.7543
138,0,0,1,0,0,0,1,0,1,0,0.8955,0.8024,0.2305,0.749,0.7613,0.5713,88409.2433,16607.9453,0.754
139,0,0,1,0,0,0,1,0,1,1,0.8956,0.802,0.2304,0.749,0.7614,0.5713,88837.6548,16590.7852,0.754
140,0,0,1,0,0,0,1,1,0,0,0.9121,0.8552,0.2321,0.7549,0.7735,0.5784,66289.911,16608.6465,0.7523
141,0,0,1,0,0,0,1,1,0,1,0.9121,0.8552,0.2323,0.7547,0.7733,0.5784,66357.8035,16608.6816,0.7521
142,0,0,1,0,0,0,1,1,1,0,0.912,0.8552,0.2324,0.7546,0.7732,0.5784,66334.8666,16591.5,0.752
143,0,0,1,0,0,0,1,1,1,1,0.912,0.8552,0.2327,0.7546,0.7731,0.5784,66352.7711,16608.6797,0.7519
144,0,0,1,0,0,1,0,0,0,0,0.8934,0.7985,0.2349,0.7442,0.7584,0.5685,89349.6881,16453.7012,0.7488
145,0,0,1,0,0,1,0,0,0,1,0.9099,0.8545,0.2371,0.7499,0.7708,0.5756,66843.5461,16454.2793,0.7462
146,0,0,1,0,0,1,0,0,1,0,0.8932,0.8017,0.2357,0.7439,0.758,0.5685,88578.487,16457.707,0.7483
147,0,0,1,0,0,1,0,0,1,1,0.9099,0.8542,0.2381,0.7496,0.7705,0.5752,67263.3407,16454.3027,0.7459
148,0,0,1,0,0,1,0,1,0,0,0.9099,0.8528,0.2369,0.7497,0.7701,0.5756,67596.3152,16457.0625,0.7461
149,0,0,1,0,0,1,0,1,0,1,0.9101,0.8552,0.237,0.75,0.7707,0.5773,66317.398,16454.3086,0.7462
150,0,0,1,0,0,1,0,1,1,0,0.9098,0.8542,0.238,0.7495,0.7699,0.5752,67192.987,16454.4102,0.7459
151,0,0,1,0,0,1,0,1,1,1,0.91,0.8552,0.238,0.7497,0.7705,0.577,66337.0526,16454.3125,0.7459
152,0,0,1,0,0,1,1,0,0,0,0.8958,0.8024,0.2307,0.7496,0.7618,0.5713,87910.8012,16607.9844,0.7546
153,0,0,1,0,0,1,1,0,0,1,0.9121,0.8552,0.2327,0.7549,0.7741,0.5784,66303.5512,16608.5723,0.7522
154,0,0,1,0,0,1,1,0,1,0,0.8956,0.8024,0.2308,0.7491,0.7614,0.5713,87930.9705,16590.8359,0.7541
155,0,0,1,0,0,1,1,0,1,1,0.9121,0.8552,0.2331,0.7548,0.7739,0.5784,66293.1453,16608.5605,0.7521
156,0,0,1,0,0,1,1,1,0,0,0.9121,0.8552,0.2325,0.7548,0.7734,0.5784,66293.7126,16608.6836,0.7522
157,0,0,1,0,0,1,1,1,0,1,0.9123,0.8563,0.2325,0.7551,0.774,0.5801,65386.4211,16608.5977,0.7523
158,0,0,1,0,0,1,1,1,1,0,0.912,0.8552,0.2328,0.7545,0.7731,0.5784,66347.9203,16608.6836,0.7519
159,0,0,1,0,0,1,1,1,1,1,0.9122,0.8563,0.2329,0.7549,0.7738,0.5801,65445.2708,16608.5918,0.752
160,0,0,1,0,1,0,0,0,0,0,0.8934,0.8013,0.2351,0.7441,0.7583,0.5685,89149.6814,16457.8496,0.7486
161,0,0,1,0,1,0,0,0,0,1,0.8936,0.8017,0.2352,0.7443,0.7585,0.5682,88916.1457,16453.668,0.7489
162,0,0,1,0,1,0,0,0,1,0,0.8945,0.8017,0.2324,0.747,0.7607,0.5696,88851.5194,16505.0723,0.7519
163,0,0,1,0,1,0,0,0,1,1,0.8944,0.8017,0.2324,0.7469,0.7607,0.5696,88982.4355,16505.0625,0.7519
164,0,0,1,0,1,0,0,1,0,0,0.9098,0.8517,0.2372,0.7496,0.77,0.5752,68118.9141,16454.373,0.746
165,0,0,1,0,1,0,0,1,0,1,0.9099,0.8542,0.2372,0.7496,0.77,0.5752,67189.0694,16454.4082,0.746
166,0,0,1,0,1,0,0,1,1,0,0.911,0.8545,0.2342,0.7527,0.7727,0.5766,66807.713,16488.6445,0.7496
167,0,0,1,0,1,0,0,1,1,1,0.9109,0.8545,0.2344,0.7524,0.7724,0.5763,66885.9756,16488.6699,0.7492
168,0,0,1,0,1,0,1,0,0,0,0.8956,0.802,0.2308,0.7491,0.7615,0.571,88494.0471,16573.6328,0.7541
169,0,0,1,0,1,0,1,0,0,1,0.8955,0.8024,0.2307,0.7489,0.7613,0.571,88469.4632,16590.7852,0.7539
170,0,0,1,0,1,0,1,0,1,0,0.8958,0.8017,0.2307,0.7493,0.7619,0.5706,88605.5297,16607.9297,0.7544
171,0,0,1,0,1,0,1,0,1,1,0.8958,0.8017,0.2308,0.7493,0.7619,0.5706,88564.1191,16607.9316,0.7544
172,0,0,1,0,1,0,1,1,0,0,0.9119,0.8552,0.2326,0.7544,0.7731,0.578,66355.9615,16591.4941,0.7518
173,0,0,1,0,1,0,1,1,0,1,0.9119,0.8552,0.2329,0.7544,0.773,0.578,66366.9093,16591.5273,0.7518
174,0,0,1,0,1,0,1,1,1,0,0.9122,0.8545,0.2328,0.7547,0.7736,0.5777,66490.9516,16608.6328,0.7518
175,0,0,1,0,1,0,1,1,1,1,0.9121,0.8542,0.233,0.7546,0.7734,0.5777,66610.7073,16608.6738,0.7517
176,0,0,1,0,1,1,0,0,0,0,0.8935,0.801,0.2353,0.7444,0.7585,0.5685,88768.5612,16457.7012,0.7489
177,0,0,1,0,1,1,0,0,0,1,0.9098,0.8542,0.2377,0.7495,0.7704,0.5752,67135.1188,16454.2969,0.7458
178,0,0,1,0,1,1,0,0,1,0,0.8945,0.7999,0.2324,0.747,0.7611,0.5699,88776.6197,16509.1035,0.752
179,0,0,1,0,1,1,0,0,1,1,0.9111,0.8545,0.2349,0.7529,0.7733,0.5766,66754.5325,16488.5664,0.7496
180,0,0,1,0,1,1,0,1,0,0,0.91,0.8542,0.2373,0.7496,0.7701,0.5756,67147.8119,16457.0781,0.746
181,0,0,1,0,1,1,0,1,0,1,0.91,0.8552,0.2377,0.7497,0.7705,0.577,66331.5333,16454.3203,0.7459
182,0,0,1,0,1,1,0,1,1,0,0.9109,0.8535,0.2347,0.7526,0.7725,0.5763,67032.8378,16488.6914,0.7494
183,0,0,1,0,1,1,0,1,1,1,0.9112,0.8556,0.2347,0.7529,0.7732,0.5784,66033.1746,16488.5977,0.7495
184,0,0,1,0,1,1,1,0,0,0,0.8955,0.7985,0.2311,0.7489,0.7612,0.5689,89927.2742,16573.6797,0.7539
185,0,0,1,0,1,1,1,0,0,1,0.912,0.8552,0.2332,0.7546,0.7737,0.578,66311.2886,16574.2676,0.7518
186,0,0,1,0,1,1,1,0,1,0,0.8956,0.8017,0.231,0.749,0.7615,0.5706,88160.8454,16607.9727,0.754
187,0,0,1,0,1,1,1,0,1,1,0.9121,0.8545,0.2334,0.7548,0.7741,0.5777,66447.7981,16608.5605,0.7517
188,0,0,1,0,1,1,1,1,0,0,0.912,0.8552,0.233,0.7544,0.773,0.578,66365.707,16591.5332,0.7517
189,0,0,1,0,1,1,1,1,0,1,0.9121,0.8563,0.2331,0.7547,0.7736,0.5798,65464.0973,16591.4531,0.7518
190,0,0,1,0,1,1,1,1,1,0,0.9122,0.8545,0.2333,0.7549,0.7736,0.5777,66480.5626,16608.6855,0.752
191,0,0,1,0,1,1,1,1,1,1,0.9122,0.8556,0.2332,0.7548,0.774,0.5794,65594.7304,16608.5996,0.7517
192,0,0,1,1,0,0,0,0,0,0,0.9105,0.8647,0.243,0.7513,0.7752,0.6323,62334.6254,16454.707,0.7464
193,0,0,1,1,0,0,0,0,0,1,0.9104,0.8647,0.2435,0.7512,0.7751,0.6323,62356.1611,16454.0977,0.7464
194,0,0,1,1,0,0,0,0,1,0,0.9104,0.8647,0.2437,0.7511,0.775,0.6316,62341.6742,16458.248,0.7462
195,0,0,1,1,0,0,0,0,1,1,0.9103,0.8637,0.2442,0.7508,0.7748,0.6312,62770.3454,16454.0859,0.7459
196,0,0,1,1,0,0,0,1,0,0,0.9114,0.8647,0.241,0.7521,0.7769,0.6302,62341.834,16456.5215,0.7476
197,0,0,1,1,0,0,0,1,0,1,0.9113,0.8647,0.2412,0.7519,0.7767,0.6302,62348.4443,16453.6289,0.7473
198,0,0,1,1,0,0,0,1,1,0,0.9113,0.8647,0.2416,0.7519,0.7767,0.6294,62489.9776,16457.7598,0.7473
199,0,0,1,1,0,0,0,1,1,1,0.9114,0.8647,0.2423,0.752,0.7768,0.6291,62298.352,16453.623,0.7474
200,0,0,1,1,0,0,1,0,0,0,0.9126,0.8654,0.2381,0.7562,0.7784,0.6266,61788.1805,16608.3496,0.7523
