,"('V_CO', 'day')","('V_CO', 'night')","('V_MV1', 'day')","('V_MV1', 'night')","('V_MV2', 'day')","('V_MV2', 'night')","('CV7', 'day')","('CV7', 'night')","('CV9', 'day')","('CV9', 'night')",1,2,3,4,5,6,7,8,9
22,0,0,0,0,0,1,0,1,1,0,0.804,0.5555,0.3611,0.5607,0.6007,0.161,181486.9546,15052.5625,0.5029
23,0,0,0,0,0,1,0,1,1,1,0.8081,0.5477,0.3634,0.56,0.6089,0.187,186679.0537,15047.0742,0.5038
24,0,0,0,0,0,1,1,0,0,0,0.8063,0.5865,0.3624,0.5692,0.6037,0.2437,173752.4388,15050.6455,0.5175
25,0,0,0,0,0,1,1,0,0,1,0.8194,0.5914,0.3616,0.5675,0.6046,0.2473,170778.0606,15038.5664,0.5198
26,0,0,0,0,0,1,1,0,1,0,0.8034,0.515,0.3597,0.5644,0.5987,0.1578,193433.9819,15060.2422,0.5153
27,0,0,0,0,0,1,1,0,1,1,0.8174,0.5164,0.3582,0.565,0.601,0.1479,192006.2679,15042.0273,0.5248
28,0,0,0,0,0,1,1,1,0,0,0.821,0.5305,0.3625,0.5719,0.6083,0.161,189857.5527,15054.2148,0.5278
29,0,0,0,0,0,1,1,1,0,1,0.8194,0.5513,0.3602,0.5683,0.604,0.1997,183835.9798,15039.0547,0.5256
30,0,0,0,0,0,1,1,1,1,0,0.8176,0.5132,0.3613,0.5674,0.6037,0.1525,194313.1852,15035.5645,0.5212
31,0,0,0,0,0,1,1,1,1,1,0.8225,0.5326,0.3641,0.573,0.6116,0.1574,186857.4599,15028.8105,0.5269
32,0,0,0,0,1,0,0,0,0,0,0.7858,0.5157,0.3574,0.5529,0.5927,0.1729,195504.4233,15056.5977,0.4914
33,0,0,0,0,1,0,0,0,0,1,0.7896,0.566,0.3619,0.5592,0.5981,0.2089,180177.4211,15056.2861,0.4942
34,0,0,0,0,1,0,0,0,1,0,0.8128,0.541,0.3589,0.5722,0.6006,0.2011,186758.7845,15059.5596,0.5316
35,0,0,0,0,1,0,0,0,1,1,0.8109,0.51,0.3573,0.5674,0.5983,0.1807,193677.6428,15069.0986,0.5243
36,0,0,0,0,1,0,0,1,0,0,0.8022,0.5646,0.3578,0.5588,0.5949,0.1772,179809.8489,15047.4004,0.5038
37,0,0,0,0,1,0,0,1,0,1,0.7998,0.4583,0.3609,0.5538,0.5989,0.1349,210097.22,15040.7637,0.4921
38,0,0,0,0,1,0,0,1,1,0,0.8195,0.5146,0.3571,0.5616,0.597,0.1768,192259.407,15033.4619,0.519
39,0,0,0,0,1,0,0,1,1,1,0.8212,0.5477,0.3566,0.5648,0.5998,0.1821,185903.7298,15060.3994,0.5232
40,0,0,0,0,1,0,1,0,0,0,0.8037,0.4822,0.3592,0.5624,0.5976,0.1511,203014.5347,15054.7646,0.5163
41,0,0,0,0,1,0,1,0,0,1,0.8044,0.5329,0.3593,0.5667,0.5985,0.1729,188181.6972,15061.8643,0.5182
42,0,0,0,0,1,0,1,0,1,0,0.8115,0.5551,0.3596,0.568,0.5999,0.187,182116.3057,15060.4004,0.5253
43,0,0,0,0,1,0,1,0,1,1,0.813,0.5516,0.3605,0.5685,0.5994,0.2011,184855.7807,15059.5469,0.529
44,0,0,0,0,1,0,1,1,0,0,0.8164,0.4357,0.3592,0.5664,0.599,0.1078,214491.1291,15055.6396,0.5229
45,0,0,0,0,1,0,1,1,0,1,0.814,0.4759,0.3578,0.5614,0.5977,0.1434,207757.4873,15040.1709,0.5166
46,0,0,0,0,1,0,1,1,1,0,0.8246,0.5372,0.3607,0.5714,0.6059,0.2311,187721.299,15045.5371,0.5265
47,0,0,0,0,1,0,1,1,1,1,0.8248,0.534,0.359,0.5702,0.6021,0.1786,188814.5526,15044.3633,0.5306
48,0,0,0,0,1,1,0,0,0,0,0.7871,0.5178,0.3577,0.5561,0.5918,0.1641,194020.2259,15056.7822,0.4964
49,0,0,0,0,1,1,0,0,0,1,0.805,0.5594,0.3621,0.562,0.605,0.2029,181967.3568,15040.8496,0.5026
50,0,0,0,0,1,1,0,0,1,0,0.8089,0.4188,0.3585,0.5653,0.5971,0.1236,220144.4095,15062.9531,0.527
51,0,0,0,0,1,1,0,0,1,1,0.8268,0.5474,0.3604,0.5735,0.6059,0.1592,182013.7998,15032.3848,0.5345
52,0,0,0,0,1,1,0,1,0,0,0.8043,0.5608,0.3617,0.5629,0.6033,0.181,181999.3791,15032.9414,0.5027
53,0,0,0,0,1,1,0,1,0,1,0.8056,0.5255,0.3637,0.5643,0.606,0.2011,191400.5467,15041.541,0.5056
54,0,0,0,0,1,1,0,1,1,0,0.8267,0.4801,0.3606,0.5735,0.6061,0.2001,207179.7985,15031.6318,0.5366
55,0,0,0,0,1,1,0,1,1,1,0.8265,0.54,0.3597,0.5718,0.6044,0.1677,183886.6184,15011.5723,0.5337
56,0,0,0,0,1,1,1,0,0,0,0.8025,0.5301,0.3584,0.5629,0.5955,0.1656,191855.9089,15056.4199,0.5158
57,0,0,0,0,1,1,1,0,0,1,0.8204,0.5495,0.3611,0.5712,0.6035,0.1754,184467.3639,15037.7695,0.529
58,0,0,0,0,1,1,1,0,1,0,0.8111,0.5333,0.359,0.5689,0.6006,0.1754,190576.6207,15068.543,0.5241
59,0,0,0,0,1,1,1,0,1,1,0.8188,0.2624,0.3548,0.5588,0.5971,0.0933,255997.6427,15030.0098,0.5294
60,0,0,0,0,1,1,1,1,0,0,0.8171,0.5287,0.3606,0.5672,0.602,0.1722,189385.8778,15021.0215,0.5229
61,0,0,0,0,1,1,1,1,0,1,0.817,0.4815,0.3591,0.565,0.6017,0.1596,203187.3989,15018.9023,0.5257
62,0,0,0,0,1,1,1,1,1,0,0.8238,0.5213,0.3595,0.5699,0.6036,0.2025,193027.7489,15055.6641,0.5266
63,0,0,0,0,1,1,1,1,1,1,0.8261,0.5083,0.3599,0.5723,0.6069,0.218,199055.7452,15029.1455,0.5314
64,0,0,0,1,0,0,0,0,0,0,0.8105,0.5572,0.372,0.5702,0.6206,0.2124,182167.4328,15064.1064,0.5123
65,0,0,0,1,0,0,0,0,0,1,0.806,0.5181,0.3705,0.5616,0.6119,0.1613,196218.5653,15032.7842,0.5065
66,0,0,0,1,0,0,0,0,1,0,0.8046,0.5565,0.3696,0.5584,0.6118,0.1698,182441.151,15032.7832,0.4993
67,0,0,0,1,0,0,0,0,1,1,0.8081,0.5361,0.3712,0.5655,0.6162,0.1729,189836.252,15040.5967,0.5068
68,0,0,0,1,0,0,0,1,0,0,0.8093,0.5572,0.3665,0.566,0.6148,0.1691,181546.5761,15127.8682,0.5158
69,0,0,0,1,0,0,0,1,0,1,0.8059,0.5833,0.366,0.5601,0.6153,0.2575,175264.6632,15123.9521,0.5006
70,0,0,0,1,0,0,0,1,1,0,0.8079,0.5643,0.3653,0.5622,0.6142,0.187,179434.9006,15126.6641,0.5091
71,0,0,0,1,0,0,0,1,1,1,0.8101,0.5622,0.3661,0.5682,0.6174,0.1751,179418.0742,15150.874,0.5164
72,0,0,0,1,0,0,1,0,0,0,0.8216,0.4646,0.3706,0.5711,0.6177,0.1687,212113.3865,15032.7842,0.5295
73,0,0,0,1,0,0,1,0,0,1,0.8227,0.5396,0.3702,0.5732,0.6171,0.1508,186772.9703,15040.8926,0.5303
74,0,0,0,1,0,0,1,0,1,0,0.8189,0.5231,0.3688,0.5662,0.6136,0.1687,192493.8183,15032.7832,0.522
75,0,0,0,1,0,0,1,0,1,1,0.82,0.5657,0.3691,0.5672,0.6144,0.1842,177698.4899,15047.2568,0.5219
76,0,0,0,1,0,0,1,1,0,0,0.827,0.5467,0.3684,0.5803,0.6254,0.1589,183004.4353,15120.9102,0.537
77,0,0,0,1,0,0,1,1,0,1,0.8211,0.5315,0.363,0.5687,0.6149,0.1388,187712.7583,15117.2871,0.5296
78,0,0,0,1,0,0,1,1,1,0,0.8242,0.5424,0.3667,0.5762,0.6221,0.1722,187225.7837,15119.7754,0.5317
79,0,0,0,1,0,0,1,1,1,1,0.8212,0.5639,0.3658,0.5696,0.6174,0.1969,178378.9884,15101.1113,0.5244
80,0,0,0,1,0,1,0,0,0,0,0.8068,0.5248,0.3714,0.5631,0.6149,0.1522,191383.0557,15045.793,0.5102
81,0,0,0,1,0,1,0,0,0,1,0.812,0.5516,0.3685,0.5708,0.6233,0.1737,185201.5626,15130.4688,0.5149
82,0,0,0,1,0,1,0,0,1,0,0.8077,0.5576,0.371,0.5645,0.6141,0.2043,184689.8638,15055.0586,0.5099
83,0,0,0,1,0,1,0,0,1,1,0.8108,0.4998,0.37,0.5685,0.6248,0.2233,203000.8467,15132.3857,0.5103
84,0,0,0,1,0,1,0,1,0,0,0.8101,0.5798,0.3683,0.5676,0.6206,0.2142,175497.8441,15133.4297,0.5116
85,0,0,0,1,0,1,0,1,0,1,0.8097,0.5555,0.3681,0.5652,0.6201,0.2075,182836.579,15118.6953,0.5108
86,0,0,0,1,0,1,0,1,1,0,0.8089,0.5259,0.3676,0.5669,0.6199,0.1684,191827.7766,15128.3643,0.5126
87,0,0,0,1,0,1,0,1,1,1,0.8117,0.5523,0.3664,0.5698,0.6216,0.1867,183503.2495,15137.4199,0.5163
88,0,0,0,1,0,1,1,0,0,0,0.8119,0.0863,0.3682,0.557,0.6113,0.0842,300123.8115,14963.5312,0.5207
89,0,0,0,1,0,1,1,0,0,1,0.8228,0.4621,0.3658,0.573,0.6212,0.1543,213912.94,15105.6123,0.532
90,0,0,0,1,0,1,1,0,1,0,0.82,0.5058,0.3692,0.571,0.617,0.2518,202442.1719,15053.3154,0.5264
91,0,0,0,1,0,1,1,0,1,1,0.8234,0.4702,0.3663,0.574,0.6234,0.1877,212241.9956,15115.8174,0.5336
92,0,0,0,1,0,1,1,1,0,0,0.8247,0.417,0.3689,0.5752,0.6235,0.1191,221579.1857,15131.2773,0.5358
93,0,0,0,1,0,1,1,1,0,1,0.8263,0.404,0.3672,0.5794,0.6221,0.1222,226275.8443,15110.6562,0.5438
94,0,0,0,1,0,1,1,1,1,0,0.8274,0.5689,0.3691,0.58,0.6266,0.1779,176491.6857,15113.3115,0.5371
95,0,0,0,1,0,1,1,1,1,1,0.8244,0.5372,0.3657,0.5751,0.6218,0.2275,192618.0474,15112.4131,0.534
96,0,0,0,1,1,0,0,0,0,0,0.8071,0.5354,0.3699,0.5634,0.6129,0.1839,189046.7976,15042.6924,0.5106
97,0,0,0,1,1,0,0,0,0,1,0.8118,0.535,0.3748,0.5722,0.6216,0.1994,189394.0761,15036.6553,0.519
98,0,0,0,1,1,0,0,0,1,0,0.8307,0.5611,0.3693,0.5773,0.6191,0.1828,179773.2876,15046.8096,0.5402
99,0,0,0,1,1,0,0,0,1,1,0.8307,0.4618,0.3725,0.5783,0.6225,0.1458,213548.296,15049.2881,0.5404
100,0,0,0,1,1,0,0,1,0,0,0.8097,0.5682,0.3666,0.5659,0.6179,0.1814,178242.9774,15131.4111,0.5123
101,0,0,0,1,1,0,0,1,0,1,0.8113,0.5456,0.3671,0.5704,0.6204,0.1666,184421.5616,15128.3525,0.5171
102,0,0,0,1,1,0,0,1,1,0,0.8286,0.4998,0.3626,0.5738,0.6173,0.1529,192994.9243,15111.1514,0.5401
103,0,0,0,1,1,0,0,1,1,1,0.8287,0.4385,0.3653,0.5744,0.6191,0.1564,217996.9909,15109.5801,0.5436
104,0,0,0,1,1,0,1,0,0,0,0.8257,0.5865,0.3729,0.5804,0.6238,0.2561,175240.1572,15055.3516,0.5333
105,0,0,0,1,1,0,1,0,0,1,0.8242,0.5287,0.373,0.5777,0.6217,0.1617,188575.5844,15032.7852,0.5332
106,0,0,0,1,1,0,1,0,1,0,0.8299,0.5143,0.371,0.575,0.6192,0.192,191428.4905,15038.8018,0.5389
107,0,0,0,1,1,0,1,0,1,1,0.8257,0.3286,0.3676,0.5733,0.6158,0.0951,235784.6454,15008.6348,0.5354
108,0,0,0,1,1,0,1,1,0,0,0.8265,0.5703,0.3695,0.5792,0.6266,0.1923,177767.5058,15115.4932,0.5334
109,0,0,0,1,1,0,1,1,0,1,0.823,0.192,0.3666,0.5774,0.6211,0.0948,270321.2299,15108.124,0.5346
110,0,0,0,1,1,0,1,1,1,0,0.8247,0.5527,0.3626,0.566,0.6133,0.1899,181304.9497,15109.0684,0.5277
111,0,0,0,1,1,0,1,1,1,1,0.8285,0.5572,0.3654,0.5718,0.6182,0.1789,179055.1477,15110.1602,0.5327
112,0,0,0,1,1,1,0,0,0,0,0.8081,0.5583,0.3707,0.5639,0.6135,0.2113,182201.1987,15041.0381,0.5098
113,0,0,0,1,1,1,0,0,0,1,0.8095,0.577,0.3692,0.5671,0.6204,0.2046,176492.6778,15128.542,0.5099
114,0,0,0,1,1,1,0,0,1,0,0.8269,0.5498,0.3691,0.5711,0.6151,0.1958,182587.4322,15035.167,0.5338
115,0,0,0,1,1,1,0,0,1,1,0.8288,0.5382,0.3655,0.5738,0.6211,0.1951,185444.9072,15114.8818,0.5339
116,0,0,0,1,1,1,0,1,0,0,0.8093,0.5382,0.3677,0.5672,0.6204,0.1909,188407.1353,15138.6113,0.5089
117,0,0,0,1,1,1,0,1,0,1,0.8079,0.5586,0.3668,0.5618,0.6182,0.1983,182530.5745,15123.2109,0.5041
118,0,0,0,1,1,1,0,1,1,0,0.8288,0.546,0.3647,0.5741,0.618,0.1564,183824.8257,15114.5107,0.5412
119,0,0,0,1,1,1,0,1,1,1,0.8307,0.5217,0.3662,0.5779,0.6225,0.1384,189957.8992,15115.4814,0.5401
120,0,0,0,1,1,1,1,0,0,0,0.8132,0.2022,0.3641,0.5607,0.6076,0.0849,276010.7434,15041.2246,0.5249
121,0,0,0,1,1,1,1,0,0,1,0.8221,0.5579,0.3661,0.5713,0.6186,0.1775,180418.1341,15107.8359,0.527
122,0,0,0,1,1,1,1,0,1,0,0.8253,0.4773,0.3673,0.5708,0.6141,0.1867,208232.3115,15047.5234,0.5334
123,0,0,0,1,1,1,1,0,1,1,0.8288,0.5502,0.3645,0.5729,0.6176,0.1638,185185.2043,15109.0898,0.538
124,0,0,0,1,1,1,1,1,0,0,0.8246,0.484,0.3658,0.5761,0.6205,0.1585,207127.5983,15122.832,0.5308
125,0,0,0,1,1,1,1,1,0,1,0.8215,0.5611,0.3634,0.5693,0.6152,0.1775,178833.4474,15104.1211,0.5295
126,0,0,0,1,1,1,1,1,1,0,0.8269,0.5238,0.3654,0.5715,0.6181,0.1895,192400.8122,15116.1348,0.5341
127,0,0,0,1,1,1,1,1,1,1,0.8318,0.51,0.3646,0.5758,0.6224,0.1733,196509.7268,15124.7275,0.5436
128,0,0,1,0,0,0,0,0,0,0,0.8302,0.5153,0.3636,0.6097,0.6404,0.2268,198024.4057,15061.3633,0.5977
129,0,0,1,0,0,0,0,0,0,1,0.8286,0.397,0.3617,0.6073,0.6374,0.1166,223711.1004,15066.3584,0.5952
130,0,0,1,0,0,0,0,0,1,0,0.8313,0.5287,0.3639,0.6103,0.6398,0.1511,191694.4137,15050.5186,0.5997
131,0,0,1,0,0,0,0,0,1,1,0.8292,0.5333,0.3616,0.6062,0.6363,0.1641,189345.6283,15049.877,0.5945
132,0,0,1,0,0,0,0,1,0,0,0.843,0.5439,0.3619,0.6098,0.6409,0.1958,183669.9117,15033.4619,0.5916
133,0,0,1,0,0,0,0,1,0,1,0.8474,0.5808,0.3655,0.6171,0.6452,0.1818,171906.0751,15039.6963,0.6012
134,0,0,1,0,0,0,0,1,1,0,0.8403,0.5907,0.3622,0.6052,0.6382,0.2244,169753.6,15033.4629,0.5847
135,0,0,1,0,0,0,0,1,1,1,0.8422,0.5118,0.3627,0.6094,0.6395,0.1592,188813.0566,15055.165,0.5926
136,0,0,1,0,0,0,1,0,0,0,0.8333,0.5164,0.3536,0.6129,0.6366,0.1884,194590.1862,15084.8828,0.6082
137,0,0,1,0,0,0,1,0,0,1,0.8337,0.5442,0.3538,0.6151,0.6381,0.1814,184035.1957,15083.9834,0.6078
138,0,0,1,0,0,0,1,0,1,0,0.8376,0.5516,0.3555,0.6213,0.6433,0.1726,181345.2254,15108.7617,0.6137
139,0,0,1,0,0,0,1,0,1,1,0.8362,0.5844,0.3557,0.6196,0.6432,0.2152,173058.1141,15083.9834,0.6101
140,0,0,1,0,0,0,1,1,0,0,0.8499,0.5977,0.3556,0.6233,0.6475,0.2099,166027.2048,15056.1201,0.6084
141,0,0,1,0,0,0,1,1,0,1,0.8458,0.1363,0.3558,0.6217,0.6453,0.0831,287986.1026,15037.9844,0.6088
142,0,0,1,0,0,0,1,1,1,0,0.853,0.609,0.359,0.6287,0.6514,0.2279,163132.7625,15054.6299,0.6147
143,0,0,1,0,0,0,1,1,1,1,0.8509,0.5756,0.355,0.6226,0.6457,0.1532,169051.8608,15040.0527,0.6128
144,0,0,1,0,0,1,0,0,0,0,0.8299,0.4428,0.3607,0.6091,0.6381,0.1367,219830.6039,15065.6191,0.5992
145,0,0,1,0,0,1,0,0,0,1,0.8422,0.4181,0.3617,0.608,0.6381,0.1205,214323.6323,15040.2246,0.5963
146,0,0,1,0,0,1,0,0,1,0,0.8299,0.4082,0.3615,0.6086,0.6361,0.1226,224184.4108,15054.8174,0.6043
147,0,0,1,0,0,1,0,0,1,1,0.8461,0.5963,0.3622,0.613,0.6416,0.1796,163134.7748,15063.2334,0.6004
148,0,0,1,0,0,1,0,1,0,0,0.8415,0.2159,0.3614,0.6078,0.6374,0.1043,268451.2791,15027.582,0.6023
149,0,0,1,0,0,1,0,1,0,1,0.8437,0.5534,0.3652,0.6099,0.645,0.2282,178393.3379,15044.1709,0.5872
150,0,0,1,0,0,1,0,1,1,0,0.8435,0.5016,0.3629,0.6108,0.6401,0.1398,192844.0054,15047.791,0.5978
151,0,0,1,0,0,1,0,1,1,1,0.8456,0.5759,0.3655,0.6126,0.6449,0.198,171972.0975,15054.0645,0.5891
152,0,0,1,0,0,1,1,0,0,0,0.839,0.5414,0.3584,0.6237,0.648,0.1772,186353.2107,15091.4951,0.6165
153,0,0,1,0,0,1,1,0,0,1,0.8466,0.534,0.3541,0.6108,0.6422,0.1987,178014.9384,15033.5918,0.5957
154,0,0,1,0,0,1,1,0,1,0,0.8343,0.5203,0.3543,0.6148,0.6391,0.1751,193092.0743,15093.7891,0.6082
155,0,0,1,0,0,1,1,0,1,1,0.8484,0.5664,0.3544,0.6168,0.6445,0.1617,171744.1887,15039.0059,0.601
156,0,0,1,0,0,1,1,1,0,0,0.8492,0.5858,0.3565,0.621,0.6466,0.2106,168569.7035,15043.8672,0.6063
157,0,0,1,0,0,1,1,1,0,1,0.8495,0.5794,0.3554,0.6179,0.6434,0.1589,169348.6842,15033.5967,0.6069
158,0,0,1,0,0,1,1,1,1,0,0.8505,0.6009,0.358,0.6231,0.6501,0.2364,165433.7063,15032.0586,0.6081
159,0,0,1,0,0,1,1,1,1,1,0.849,0.5601,0.3567,0.6192,0.6461,0.1892,176918.8221,15040.1299,0.6053
160,0,0,1,0,1,0,0,0,0,0,0.8338,0.5812,0.365,0.6156,0.6445,0.2688,176290.7873,15068.9326,0.603
161,0,0,1,0,1,0,0,0,0,1,0.8316,0.5636,0.3633,0.6118,0.6403,0.1941,180380.543,15054.8584,0.5981
162,0,0,1,0,1,0,0,0,1,0,0.8383,0.5727,0.356,0.6236,0.6438,0.1941,177259.389,15095.54,0.6174
163,0,0,1,0,1,0,0,0,1,1,0.8353,0.535,0.3544,0.6155,0.6411,0.1708,188042.9223,15086.9619,0.6079
164,0,0,1,0,1,0,0,1,0,0,0.8387,0.5072,0.3594,0.6026,0.6351,0.161,193583.0709,15042.8887,0.5851
165,0,0,1,0,1,0,0,1,0,1,0.8409,0.5741,0.3617,0.6056,0.6387,0.1944,175397.3456,15047.2197,0.5847
166,0,0,1,0,1,0,0,1,1,0,0.8486,0.5579,0.3573,0.62,0.6464,0.1899,176807.6523,15033.4619,0.6046
167,0,0,1,0,1,0,0,1,1,1,0.8471,0.5703,0.3546,0.6173,0.6427,0.1803,173582.319,15033.9639,0.602
168,0,0,1,0,1,0,1,0,0,0,0.8347,0.5206,0.3539,0.616,0.6407,0.1599,194515.5816,15102.9258,0.6108
169,0,0,1,0,1,0,1,0,0,1,0.8374,0.5463,0.3549,0.6219,0.6435,0.167,184520.2702,15091.3193,0.6145
170,0,0,1,0,1,0,1,0,1,0,0.8358,0.5544,0.3533,0.6169,0.6384,0.1722,181609.8778,15084.4883,0.6127
171,0,0,1,0,1,0,1,0,1,1,0.8352,0.4565,0.3528,0.6172,0.6418,0.155,215397.2917,15091.7559,0.6139
172,0,0,1,0,1,0,1,1,0,0,0.8496,0.5741,0.3571,0.6218,0.6466,0.2015,172833.0533,15041.6445,0.6084
173,0,0,1,0,1,0,1,1,0,1,0.8456,0.5266,0.3548,0.6138,0.6409,0.1472,185158.8998,15033.4629,0.5995
174,0,0,1,0,1,0,1,1,1,0,0.849,0.5227,0.3552,0.6212,0.6462,0.1666,192194.4195,15038.4961,0.607
175,0,0,1,0,1,0,1,1,1,1,0.8482,0.5629,0.3541,0.619,0.6431,0.1818,176422.4854,15043.6367,0.6071
176,0,0,1,0,1,1,0,0,0,0,0.8319,0.5079,0.3651,0.6126,0.6415,0.1701,196821.7724,15056.3438,0.6021
177,0,0,1,0,1,1,0,0,0,1,0.8456,0.5854,0.3639,0.6115,0.6408,0.1652,164420.2897,15042.6387,0.5953
178,0,0,1,0,1,1,0,0,1,0,0.8359,0.5343,0.3554,0.618,0.6424,0.1596,187132.3239,15098.4727,0.6097
179,0,0,1,0,1,1,0,0,1,1,0.848,0.577,0.3551,0.6163,0.6428,0.1638,171506.8931,15033.5918,0.6021
180,0,0,1,0,1,1,0,1,0,0,0.8465,0.5555,0.366,0.6147,0.6468,0.2149,177001.9934,15024.3809,0.5959
181,0,0,1,0,1,1,0,1,0,1,0.8425,0.5238,0.3639,0.6077,0.6423,0.1768,186516.4846,15035.4951,0.5852
182,0,0,1,0,1,1,0,1,1,0,0.8479,0.5815,0.3555,0.6169,0.6425,0.181,170806.9327,15022.6182,0.6066
183,0,0,1,0,1,1,0,1,1,1,0.8522,0.6199,0.3586,0.6257,0.6512,0.217,156617.3313,15066.7617,0.609
184,0,0,1,0,1,1,1,0,0,0,0.836,0.4713,0.3565,0.6204,0.6446,0.1803,210962.9324,15093.6484,0.6127
185,0,0,1,0,1,1,1,0,0,1,0.8518,0.5558,0.3581,0.6228,0.65,0.1585,178089.3262,15056.4141,0.6073
186,0,0,1,0,1,1,1,0,1,0,0.8354,0.5474,0.3516,0.6166,0.6382,0.1842,182636.7307,15083.999,0.6102
187,0,0,1,0,1,1,1,0,1,1,0.8524,0.5527,0.3569,0.625,0.6507,0.1796,178049.0892,15047.7686,0.609
188,0,0,1,0,1,1,1,1,0,0,0.8474,0.4181,0.3551,0.6158,0.6435,0.1254,213966.0043,15051.8262,0.6044
189,0,0,1,0,1,1,1,1,0,1,0.8498,0.5981,0.3567,0.6196,0.648,0.1853,161501.4255,15043.3789,0.5999
190,0,0,1,0,1,1,1,1,1,0,0.8542,0.5699,0.3552,0.629,0.649,0.1737,171135.5232,15028.5596,0.6216
191,0,0,1,0,1,1,1,1,1,1,0.8504,0.5777,0.3552,0.621,0.647,0.218,171957.2571,15049.6807,0.6046
192,0,0,1,1,0,0,0,0,0,0,0.8491,0.5977,0.3756,0.6171,0.6573,0.2307,161915.2791,15045.5244,0.5955
193,0,0,1,1,0,0,0,0,0,1,0.8455,0.6037,0.3741,0.611,0.6489,0.2212,159568.2728,15032.7852,0.5937
194,0,0,1,1,0,0,0,0,1,0,0.8482,0.5808,0.3746,0.6167,0.6523,0.2184,167387.1837,15047.6504,0.6009
195,0,0,1,1,0,0,0,0,1,1,0.8462,0.5822,0.3761,0.6123,0.653,0.2092,165975.5274,15032.7852,0.5894
196,0,0,1,1,0,0,0,1,0,0,0.8494,0.6143,0.3735,0.6194,0.6605,0.2392,156779.7756,15115.4316,0.5964
197,0,0,1,1,0,0,0,1,0,1,0.8472,0.3885,0.3729,0.616,0.6583,0.155,215266.2421,15102.877,0.6
198,0,0,1,1,0,0,0,1,1,0,0.849,0.5861,0.3734,0.6171,0.657,0.2011,165923.7512,15113.0752,0.5971
199,0,0,1,1,0,0,0,1,1,1,0.8475,0.6051,0.3711,0.6137,0.6545,0.2364,163250.2296,15117.6504,0.5949
200,0,0,1,1,0,0,1,0,0,0,0.8572,0.6692,0.3701,0.633,0.6647,0.255,139178.5241,15080.0146,0.6137
