,"('V_CO', 'day')","('V_CO', 'night')","('V_PE1', 'day')","('V_PE1', 'night')","('V_PE2', 'day')","('V_PE2', 'night')","('CV3', 'day')","('CV3', 'night')",1,2,3,4,5,6,7,8,9
85,0,1,0,1,0,1,0,1,0.9201,0.7002,0.2692,0.7255,0.7705,0.2762,127947.4059,15775.3887,0.7496
86,0,1,0,1,0,1,1,0,0.9223,0.7887,0.2621,0.7369,0.7743,0.5752,92862.3231,16681.8398,0.7481
87,0,1,0,1,0,1,1,1,0.9215,0.7302,0.2609,0.7357,0.7731,0.5446,115547.2327,16787.3965,0.7472
88,0,1,0,1,1,0,0,0,0.9232,0.8172,0.2617,0.7393,0.7735,0.5749,81252.2269,16281.8945,0.7497
89,0,1,0,1,1,0,0,1,0.923,0.8172,0.2611,0.7392,0.7727,0.5749,81447.9277,16350.751,0.7495
90,0,1,0,1,1,0,1,0,0.9231,0.8218,0.2614,0.7407,0.7732,0.5784,80332.2328,16286.6914,0.7512
91,0,1,0,1,1,0,1,1,0.9229,0.8218,0.2609,0.7407,0.7725,0.5784,80520.9632,16252.6514,0.751
92,0,1,0,1,1,1,0,0,0.9231,0.8172,0.2616,0.7394,0.7735,0.5749,81364.5585,16282.8867,0.7497
93,0,1,0,1,1,1,0,1,0.9229,0.8172,0.261,0.7393,0.7725,0.5749,81457.5728,16470.9004,0.7495
94,0,1,0,1,1,1,1,0,0.9225,0.8218,0.2607,0.7392,0.7722,0.5784,80487.1001,16235.5273,0.7489
95,0,1,0,1,1,1,1,1,0.923,0.8218,0.2609,0.741,0.7725,0.5784,80528.0631,16252.7861,0.7514
96,0,1,1,0,0,0,0,0,0.9172,0.8035,0.2631,0.7332,0.7703,0.559,87508.6038,16040.9355,0.7355
97,0,1,1,0,0,0,0,1,0.9188,0.8182,0.26,0.7388,0.7718,0.5749,81060.771,16269.8457,0.7417
98,0,1,1,0,0,0,1,0,0.9175,0.819,0.2625,0.7343,0.7702,0.577,81647.1185,16041.2529,0.736
99,0,1,1,0,0,0,1,1,0.9178,0.819,0.2587,0.7371,0.7699,0.577,81324.5206,16201.6406,0.7388
100,0,1,1,0,0,1,0,0,0.9197,0.8158,0.2615,0.7405,0.7744,0.5745,82270.8546,16355.2744,0.7437
101,0,1,1,0,0,1,0,1,0.9197,0.8179,0.2611,0.7415,0.7736,0.5749,81060.912,16544.0645,0.7454
102,0,1,1,0,0,1,1,0,0.9191,0.819,0.2606,0.7395,0.773,0.5773,81288.0419,16304.1211,0.7423
103,0,1,1,0,0,1,1,1,0.9192,0.819,0.2602,0.741,0.7724,0.5773,81324.5923,16252.835,0.7443
104,0,1,1,0,1,0,0,0,0.9171,0.8042,0.2625,0.7332,0.77,0.5629,87532.0152,16047.5234,0.7348
105,0,1,1,0,1,0,0,1,0.9182,0.8154,0.2593,0.7378,0.7711,0.5752,81915.0768,16268.0645,0.7394
106,0,1,1,0,1,0,1,0,0.9164,0.771,0.2616,0.7322,0.768,0.5114,103043.8983,15904.0947,0.7346
107,0,1,1,0,1,0,1,1,0.9169,0.771,0.2576,0.7352,0.7678,0.5118,103032.9345,16167.3945,0.7378
108,0,1,1,0,1,1,0,0,0.9192,0.8161,0.2612,0.7395,0.7738,0.5752,81458.9995,16250.418,0.7424
109,0,1,1,0,1,1,0,1,0.9195,0.8161,0.2608,0.7412,0.7732,0.5752,81472.0546,16476.1934,0.7447
110,0,1,1,0,1,1,1,0,0.9178,0.771,0.259,0.7369,0.7702,0.5118,103034.9562,16167.1426,0.7396
111,0,1,1,0,1,1,1,1,0.9187,0.771,0.2595,0.7401,0.7709,0.5118,103025.6735,16167.1348,0.744
112,0,1,1,1,0,0,0,0,0.9191,0.8186,0.2618,0.7416,0.7742,0.5749,80879.114,16543.5391,0.745
113,0,1,1,1,0,0,0,1,0.9192,0.8186,0.2614,0.7425,0.774,0.5749,80880.1613,16543.8145,0.7457
114,0,1,1,1,0,0,1,0,0.9186,0.8193,0.261,0.7411,0.773,0.5773,81134.5511,16303.7715,0.744
115,0,1,1,1,0,0,1,1,0.9184,0.8193,0.2604,0.7412,0.7724,0.5773,81158.2089,16252.5771,0.7439
116,0,1,1,1,0,1,0,0,0.9189,0.8186,0.2616,0.7416,0.7741,0.5749,80863.0644,16544.3965,0.7448
117,0,1,1,1,0,1,0,1,0.919,0.8186,0.261,0.7419,0.7734,0.5749,80904.0051,16423.8789,0.7453
118,0,1,1,1,0,1,1,0,0.918,0.8193,0.2603,0.74,0.7722,0.5773,81153.2607,16218.3145,0.742
119,0,1,1,1,0,1,1,1,0.9184,0.8193,0.2603,0.7413,0.7722,0.5773,81306.4496,16252.7383,0.7439
120,0,1,1,1,1,0,0,0,0.9183,0.8165,0.261,0.74,0.773,0.5752,81319.3632,16538.9395,0.7422
121,0,1,1,1,1,0,0,1,0.9186,0.8165,0.261,0.7413,0.7732,0.5752,81310.8326,16541.8496,0.744
122,0,1,1,1,1,0,1,0,0.918,0.771,0.2602,0.7403,0.7716,0.5118,103025.3106,16183.7715,0.7436
123,0,1,1,1,1,0,1,1,0.9178,0.771,0.2596,0.7404,0.7709,0.5118,103013.3723,16166.8848,0.7435
124,0,1,1,1,1,1,0,0,0.9181,0.8165,0.2609,0.7397,0.7729,0.5752,81305.495,16541.8809,0.7417
125,0,1,1,1,1,1,0,1,0.9186,0.8165,0.2609,0.7413,0.773,0.5752,81313.5799,16490.5156,0.744
126,0,1,1,1,1,1,1,0,0.9179,0.771,0.26,0.7404,0.7717,0.5118,103023.7835,16183.915,0.7436
127,0,1,1,1,1,1,1,1,0.9179,0.771,0.2596,0.7407,0.7709,0.5118,103023.6197,16184.1641,0.7439
128,1,0,0,0,0,0,0,0,0.9219,0.8087,0.2573,0.7313,0.7817,0.5868,83962.7789,16787.4844,0.7533
129,1,0,0,0,0,0,0,1,0.9217,0.8024,0.2516,0.7333,0.7808,0.572,85534.6609,16876.5098,0.757
130,1,0,0,0,0,0,1,0,0.9233,0.8013,0.2484,0.7416,0.7825,0.5713,85778.1732,17179.6562,0.7609
131,1,0,0,0,0,0,1,1,0.9211,0.8013,0.2425,0.736,0.7777,0.5713,85778.0188,17268.3809,0.7526
132,1,0,0,0,0,1,0,0,0.9221,0.8027,0.2509,0.7322,0.7813,0.5724,85342.3773,16841.9395,0.7552
133,1,0,0,0,0,1,0,1,0.9213,0.8027,0.2519,0.7301,0.78,0.572,85529.0392,16897.0801,0.7527
134,1,0,0,0,0,1,1,0,0.9221,0.8013,0.2426,0.7377,0.7795,0.5713,85780.7791,17284.7305,0.7548
135,1,0,0,0,0,1,1,1,0.9209,0.8013,0.2424,0.736,0.7774,0.5713,85780.1123,17289.3809,0.7524
136,1,0,0,0,1,0,0,0,0.9288,0.8175,0.2499,0.7573,0.7879,0.578,80752.4149,17025.2812,0.778
137,1,0,0,0,1,0,0,1,0.927,0.8172,0.2438,0.7531,0.7833,0.578,80778.4324,17114.3125,0.7714
138,1,0,0,0,1,0,1,0,0.9258,0.8355,0.2458,0.7533,0.781,0.5882,73899.1062,17009.9961,0.7706
139,1,0,0,0,1,0,1,1,0.9261,0.8341,0.2414,0.7544,0.7803,0.5882,74053.0811,17106.6621,0.7714
140,1,0,0,0,1,1,0,0,0.9278,0.8175,0.2439,0.7545,0.7849,0.578,80754.6524,17130.7578,0.7732
141,1,0,0,0,1,1,0,1,0.9279,0.8175,0.2452,0.7556,0.7848,0.578,80750.5187,17135.4766,0.7749
142,1,0,0,0,1,1,1,0,0.9268,0.8355,0.2412,0.7548,0.7816,0.5882,73890.813,17063.4121,0.772
143,1,0,0,0,1,1,1,1,0.9266,0.8355,0.2422,0.7556,0.7809,0.5882,73867.2425,17123.3105,0.7728
144,1,0,0,1,0,0,0,0,0.9205,0.7939,0.2514,0.7309,0.7812,0.5671,88945.2707,16897.2168,0.7543
145,1,0,0,1,0,0,0,1,0.9197,0.7929,0.2519,0.7302,0.7802,0.5667,89058.3856,16878.4062,0.7536
146,1,0,0,1,0,0,1,0,0.9199,0.7946,0.2423,0.7372,0.7783,0.5675,88732.9382,17289.5742,0.7536
147,1,0,0,1,0,0,1,1,0.9194,0.7939,0.2423,0.7369,0.7776,0.5675,88763.8419,17270.8926,0.7531
148,1,0,0,1,0,1,0,0,0.9205,0.7932,0.2509,0.7329,0.7816,0.5667,89021.464,16841.5645,0.7571
149,1,0,0,1,0,1,0,1,0.9195,0.7929,0.2517,0.73,0.7795,0.5667,89068.4769,16897.0508,0.7534
150,1,0,0,1,0,1,1,0,0.9193,0.7939,0.2404,0.7364,0.7775,0.5675,88761.4499,17285.4336,0.7524
151,1,0,0,1,0,1,1,1,0.9184,0.7936,0.2418,0.7345,0.776,0.5675,88836.3391,17289.5156,0.7498
152,1,0,0,1,1,0,0,0,0.9264,0.8133,0.2438,0.7556,0.7851,0.5773,82704.6223,17135.4395,0.7742
153,1,0,0,1,1,0,0,1,0.9275,0.8126,0.246,0.7609,0.7872,0.5773,82766.19,17116.3066,0.7813
154,1,0,0,1,1,0,1,0,0.9263,0.8288,0.2426,0.7582,0.7834,0.5851,76759.0021,17124.6973,0.7761
155,1,0,0,1,1,0,1,1,0.9253,0.8281,0.2427,0.7566,0.7818,0.5851,76797.9399,17100.3613,0.7739
156,1,0,0,1,1,1,0,0,0.9257,0.813,0.243,0.7545,0.7842,0.5773,82744.1638,17130.7578,0.7724
157,1,0,0,1,1,1,0,1,0.9263,0.8098,0.2448,0.7571,0.7848,0.5766,86089.0073,17135.1699,0.7762
158,1,0,0,1,1,1,1,0,0.9248,0.8281,0.2408,0.7559,0.7809,0.5851,76787.8414,17072.9922,0.7727
159,1,0,0,1,1,1,1,1,0.9252,0.8281,0.2426,0.7565,0.7811,0.5851,76790.6896,17118.9961,0.7737
160,1,0,1,0,0,0,0,0,0.9246,0.8119,0.2499,0.7518,0.7861,0.5784,83147.1858,17074.8867,0.765
161,1,0,1,0,0,0,0,1,0.9236,0.8123,0.2451,0.7499,0.7831,0.5784,83110.1135,17163.3574,0.7616
162,1,0,1,0,0,0,1,0,0.9237,0.8179,0.2471,0.7546,0.7836,0.5798,80704.7256,17008.7363,0.7675
163,1,0,1,0,0,0,1,1,0.9232,0.8172,0.242,0.7555,0.7816,0.5798,80996.7387,17098.0859,0.7678
164,1,0,1,0,0,1,0,0,0.9227,0.8123,0.243,0.7471,0.782,0.5784,83134.4362,17180.5996,0.7573
165,1,0,1,0,0,1,0,1,0.9224,0.8123,0.2439,0.7479,0.7809,0.5784,83113.2764,17184.7891,0.7586
166,1,0,1,0,0,1,1,0,0.9234,0.8179,0.2414,0.7546,0.7821,0.5798,80712.828,17114.5254,0.7667
167,1,0,1,0,0,1,1,1,0.9241,0.8179,0.2432,0.7584,0.7828,0.5798,80717.3288,17118.709,0.7722
168,1,0,1,0,1,0,0,0,0.925,0.8123,0.2494,0.7543,0.786,0.5784,83187.7427,17041.0488,0.7677
169,1,0,1,0,1,0,0,1,0.9229,0.8126,0.243,0.7514,0.7813,0.5784,83161.0835,17130.7715,0.7629
170,1,0,1,0,1,0,1,0,0.9249,0.7823,0.2463,0.7588,0.7837,0.5618,90228.5258,16891.6152,0.7716
171,1,0,1,0,1,0,1,1,0.9243,0.8433,0.241,0.7609,0.781,0.5914,71623.8982,17023.8633,0.7723
172,1,0,1,0,1,1,0,0,0.9218,0.8123,0.2405,0.7467,0.7798,0.5784,83184.6521,17147.6777,0.756
173,1,0,1,0,1,1,0,1,0.9251,0.8123,0.2451,0.7561,0.7847,0.5784,83184.2075,17151.0117,0.7697
174,1,0,1,0,1,1,1,0,0.927,0.8426,0.243,0.765,0.7857,0.5918,72224.1843,16959.8145,0.7784
175,1,0,1,0,1,1,1,1,0.9272,0.8408,0.2441,0.7655,0.7857,0.5914,72882.0398,17053.418,0.7789
176,1,0,1,1,0,0,0,0,0.9211,0.8123,0.2422,0.7479,0.781,0.5784,83175.3262,17134.0762,0.7575
177,1,0,1,1,0,0,0,1,0.9214,0.8123,0.2443,0.7496,0.782,0.5784,83144.6749,17166.0547,0.76
178,1,0,1,1,0,0,1,0,0.923,0.8179,0.2425,0.7588,0.7838,0.5798,80713.4076,17119.0215,0.7716
179,1,0,1,1,0,0,1,1,0.9218,0.8179,0.2426,0.7569,0.782,0.5798,80712.6398,17100.1621,0.7689
180,1,0,1,1,0,1,0,0,0.9204,0.8123,0.2427,0.7464,0.7805,0.5784,83113.2479,17180.6348,0.7555
181,1,0,1,1,0,1,0,1,0.9209,0.8123,0.2438,0.7482,0.7807,0.5784,83121.0967,17184.7812,0.758
182,1,0,1,1,0,1,1,0,0.9216,0.8179,0.2414,0.7559,0.7817,0.5798,80713.7264,17114.498,0.7674
183,1,0,1,1,0,1,1,1,0.9226,0.8179,0.243,0.7588,0.783,0.5798,80719.4897,17118.6797,0.7715
184,1,0,1,1,1,0,0,0,0.9222,0.8123,0.2429,0.7519,0.7825,0.5784,83182.2734,17151.6387,0.7625
185,1,0,1,1,1,0,0,1,0.9222,0.8123,0.244,0.7529,0.7827,0.5784,83184.3593,17132.5762,0.764
186,1,0,1,1,1,0,1,0,0.9261,0.8433,0.2444,0.7659,0.7864,0.5918,71609.2077,17055.5547,0.7786
187,1,0,1,1,1,0,1,1,0.9246,0.844,0.2434,0.765,0.7842,0.5921,71410.4316,17048.418,0.7774
188,1,0,1,1,1,1,0,0,0.9201,0.8123,0.2412,0.7473,0.7793,0.5784,83172.2743,17147.3086,0.7559
189,1,0,1,1,1,1,0,1,0.9232,0.8123,0.2449,0.7557,0.784,0.5784,83184.3096,17150.9883,0.7681
190,1,0,1,1,1,1,1,0,0.9244,0.8429,0.2416,0.7638,0.784,0.5914,71608.3074,16971.2285,0.7754
191,1,0,1,1,1,1,1,1,0.925,0.8433,0.2438,0.7649,0.7843,0.5921,71557.1588,17066.6289,0.7772
192,1,1,0,0,0,0,0,0,0.9428,0.8186,0.2646,0.7659,0.8157,0.5974,80586.2528,16909.8887,0.8004
193,1,1,0,0,0,0,0,1,0.9453,0.813,0.2619,0.7696,0.8185,0.583,81910.5423,17034.1445,0.8058
194,1,1,0,0,0,0,1,0,0.9448,0.8116,0.2568,0.7729,0.8166,0.5826,82573.3915,17162.4023,0.803
195,1,1,0,0,0,0,1,1,0.9474,0.8116,0.255,0.779,0.8197,0.5826,82568.4618,17270.1621,0.8105
196,1,1,0,0,0,1,0,0,0.9463,0.813,0.263,0.7745,0.821,0.5819,81938.2654,17034.2715,0.8115
197,1,1,0,0,0,1,0,1,0.9475,0.8123,0.2629,0.7802,0.8218,0.5815,82202.5462,17034.8438,0.8188
198,1,1,0,0,0,1,1,0,0.9477,0.8116,0.2558,0.7799,0.821,0.5837,82580.412,17269.9141,0.8114
199,1,1,0,0,0,1,1,1,0.9502,0.814,0.2566,0.7896,0.8234,0.5858,81470.8035,17269.9609,0.8232
200,1,1,0,0,1,0,0,0,0.9489,0.8288,0.2569,0.7869,0.8195,0.5882,76477.8938,17129.1699,0.8173
201,1,1,0,0,1,0,0,1,0.9485,0.8288,0.2517,0.7888,0.8169,0.5879,76492.8317,17238.5977,0.8186
202,1,1,0,0,1,0,1,0,0.9487,0.8503,0.2562,0.7853,0.8184,0.5992,69024.2928,17129.3203,0.8143
203,1,1,0,0,1,0,1,1,0.9501,0.8496,0.2527,0.7946,0.8195,0.5992,69419.3838,17238.5566,0.825
204,1,1,0,0,1,1,0,0,0.9515,0.8288,0.2562,0.7922,0.8239,0.5879,76514.2296,17270.7207,0.8238
205,1,1,0,0,1,1,0,1,0.9514,0.8288,0.2551,0.7935,0.8223,0.5879,76528.7514,17236.832,0.825
206,1,1,0,0,1,1,1,0,0.9513,0.8507,0.2553,0.7917,0.8227,0.5988,69096.9251,17236.7812,0.8219
207,1,1,0,0,1,1,1,1,0.9524,0.851,0.2556,0.7959,0.8236,0.5992,68901.9603,17236.7148,0.8272
208,1,1,0,1,0,0,0,0,0.946,0.802,0.2627,0.7778,0.8205,0.5763,85870.6069,17034.7051,0.8161
209,1,1,0,1,0,0,0,1,0.947,0.8024,0.2631,0.7805,0.8218,0.5763,86007.2922,17034.5781,0.8195
210,1,1,0,1,0,0,1,0,0.9491,0.8042,0.2569,0.7869,0.823,0.5798,85654.799,17269.5801,0.8199
211,1,1,0,1,0,0,1,1,0.9505,0.8112,0.2571,0.7936,0.8246,0.5847,82914.0212,17269.9746,0.8275
212,1,1,0,1,0,1,0,0,0.9464,0.8024,0.263,0.7797,0.8216,0.5763,85990.1533,17034.7891,0.8185
213,1,1,0,1,0,1,0,1,0.946,0.8066,0.2621,0.7781,0.8197,0.5798,84186.451,17034.75,0.8164
214,1,1,0,1,0,1,1,0,0.9489,0.8038,0.2569,0.7871,0.8232,0.5798,85700.9328,17269.7754,0.8199
