,"('V_CO', 'day')","('V_CO', 'night')","('V_MV1', 'day')","('V_MV1', 'night')","('V_MV2', 'day')","('V_MV2', 'night')","('CV7', 'day')","('CV7', 'night')","('CV9', 'day')","('CV9', 'night')",1,2,3,4,5,6,7,8,9
30,0,0,0,0,0,1,1,1,1,0,0.8663,0.6735,0.2434,0.6528,0.6772,0.3987,140356.8702,15418.041,0.6209
31,0,0,0,0,0,1,1,1,1,1,0.8675,0.6798,0.2443,0.6538,0.6799,0.4082,138976.2644,15399.4561,0.6228
32,0,0,0,0,1,0,0,0,0,0,0.8332,0.7122,0.2465,0.6477,0.6741,0.4607,128247.3439,15448.7178,0.5918
33,0,0,0,0,1,0,0,0,0,1,0.8332,0.7126,0.2465,0.6477,0.6741,0.4607,128226.7808,15448.7188,0.5919
34,0,0,0,0,1,0,0,0,1,0,0.8587,0.6643,0.2427,0.6531,0.6719,0.4079,147256.4732,15413.0781,0.6251
35,0,0,0,0,1,0,0,0,1,1,0.8593,0.6467,0.2428,0.6549,0.6729,0.4135,151613.7738,15422.875,0.6266
36,0,0,0,0,1,0,0,1,0,0,0.8483,0.7126,0.2467,0.6493,0.6803,0.4607,128150.6404,15432.1729,0.5974
37,0,0,0,0,1,0,0,1,0,1,0.8482,0.7122,0.2468,0.6494,0.6803,0.4607,128234.3607,15432.1777,0.5975
38,0,0,0,0,1,0,0,1,1,0,0.8737,0.6636,0.2435,0.6568,0.6784,0.3885,144091.5839,15413.6416,0.6314
39,0,0,0,0,1,0,0,1,1,1,0.873,0.5928,0.2434,0.6557,0.6778,0.2726,167221.5662,15410.8574,0.6311
40,0,0,0,0,1,0,1,0,0,0,0.852,0.7048,0.2436,0.6513,0.6717,0.4495,131694.4293,15410.2812,0.6148
41,0,0,0,0,1,0,1,0,0,1,0.8513,0.6636,0.2433,0.6491,0.6706,0.4061,147189.478,15413.0664,0.6136
42,0,0,0,0,1,0,1,0,1,0,0.8605,0.6967,0.2427,0.6557,0.6732,0.4442,134538.0863,15420.1045,0.628
43,0,0,0,0,1,0,1,0,1,1,0.8602,0.6766,0.2425,0.6538,0.6728,0.4417,140812.1447,15413.1016,0.626
44,0,0,0,0,1,0,1,1,0,0,0.8663,0.6795,0.2436,0.6529,0.6773,0.4082,139238.8437,15425.6533,0.6207
45,0,0,0,0,1,0,1,1,0,1,0.8664,0.6559,0.2437,0.6526,0.6776,0.3811,146545.3062,15414.8086,0.6206
46,0,0,0,0,1,0,1,1,1,0,0.875,0.7112,0.2432,0.6583,0.6791,0.4491,127484.9573,15413.6318,0.6329
47,0,0,0,0,1,0,1,1,1,1,0.8747,0.6548,0.2431,0.6574,0.6786,0.3938,145983.1867,15410.8682,0.6331
48,0,0,0,0,1,1,0,0,0,0,0.8332,0.7126,0.2469,0.6477,0.674,0.4607,128019.0819,15448.7461,0.5919
49,0,0,0,0,1,1,0,0,0,1,0.8495,0.7129,0.248,0.6503,0.6832,0.4611,127979.3221,15565.1592,0.5994
50,0,0,0,0,1,1,0,0,1,0,0.8583,0.6238,0.2428,0.6521,0.671,0.2117,157649.4535,15410.3105,0.6252
51,0,0,0,0,1,1,0,0,1,1,0.8746,0.6552,0.2446,0.6575,0.6811,0.3952,147964.1339,15393.7031,0.6333
52,0,0,0,0,1,1,0,1,0,0,0.8482,0.7126,0.247,0.6493,0.6802,0.4607,128012.6548,15432.1885,0.5974
53,0,0,0,0,1,1,0,1,0,1,0.8495,0.7129,0.2477,0.6501,0.6831,0.4607,128005.3874,15449.3535,0.5993
54,0,0,0,0,1,1,0,1,1,0,0.8739,0.6714,0.2439,0.6569,0.6787,0.3829,141515.2557,15413.6543,0.6311
55,0,0,0,0,1,1,0,1,1,1,0.8747,0.652,0.2442,0.6576,0.6809,0.392,150232.1234,15396.7188,0.6334
56,0,0,0,0,1,1,1,0,0,0,0.8519,0.7048,0.2441,0.651,0.6715,0.4495,131323.3952,15410.3047,0.6144
57,0,0,0,0,1,1,1,0,0,1,0.8672,0.6798,0.2445,0.6536,0.6796,0.4079,138712.4591,15396.4492,0.6225
58,0,0,0,0,1,1,1,0,1,0,0.8598,0.6555,0.2429,0.6536,0.672,0.4026,150155.8385,15413.125,0.6271
59,0,0,0,0,1,1,1,0,1,1,0.8759,0.6858,0.2442,0.6586,0.6814,0.4128,137441.6651,15396.6982,0.6349
60,0,0,0,0,1,1,1,1,0,0,0.8664,0.6788,0.2442,0.6529,0.6775,0.4082,138926.8862,15413.6426,0.6208
61,0,0,0,0,1,1,1,1,0,1,0.8676,0.6795,0.2446,0.6536,0.6799,0.4082,138708.3054,15396.5225,0.6226
62,0,0,0,0,1,1,1,1,1,0,0.8751,0.6893,0.2437,0.6584,0.6791,0.4174,137096.9622,15410.8848,0.6333
63,0,0,0,0,1,1,1,1,1,1,0.8758,0.6795,0.2444,0.6587,0.681,0.4061,139105.8462,15393.7549,0.6352
64,0,0,0,1,0,0,0,0,0,0,0.8507,0.7129,0.2549,0.6515,0.6913,0.4611,128142.6445,15448.8848,0.6018
65,0,0,0,1,0,0,0,0,0,1,0.8507,0.7179,0.2554,0.6515,0.6913,0.4664,125880.3089,15448.8936,0.6016
66,0,0,0,1,0,0,0,0,1,0,0.8507,0.7133,0.255,0.6515,0.6913,0.4611,128155.7802,15448.8779,0.6018
67,0,0,0,1,0,0,0,0,1,1,0.8508,0.7133,0.2554,0.6515,0.6912,0.4611,128151.8059,15448.8848,0.6018
68,0,0,0,1,0,0,0,1,0,0,0.8521,0.7133,0.2523,0.6538,0.6945,0.4611,128135.7996,15551.3574,0.6046
69,0,0,0,1,0,0,0,1,0,1,0.852,0.7457,0.2517,0.6535,0.6942,0.5086,113505.8633,15519.9307,0.6037
70,0,0,0,1,0,0,0,1,1,0,0.8518,0.7129,0.2519,0.653,0.6939,0.4611,128163.215,15517.123,0.6037
71,0,0,0,1,0,0,0,1,1,1,0.8518,0.7126,0.2522,0.653,0.694,0.4611,128165.8099,15517.1387,0.6036
72,0,0,0,1,0,0,1,0,0,0,0.8688,0.6791,0.2522,0.655,0.688,0.4082,139092.8435,15413.2285,0.6252
73,0,0,0,1,0,0,1,0,0,1,0.8687,0.6798,0.2527,0.655,0.6879,0.4082,138941.3145,15413.2324,0.6252
74,0,0,0,1,0,0,1,0,1,0,0.8689,0.6795,0.2522,0.6551,0.688,0.4082,138986.9393,15413.418,0.6252
75,0,0,0,1,0,0,1,0,1,1,0.8687,0.6781,0.2524,0.655,0.688,0.4082,139739.1287,15417.3672,0.6252
76,0,0,0,1,0,0,1,1,0,0,0.8696,0.6798,0.2492,0.656,0.6902,0.4082,138942.8809,15478.7188,0.6266
77,0,0,0,1,0,0,1,1,0,1,0.8695,0.6798,0.2494,0.656,0.6901,0.4082,138940.63,15479.6553,0.6265
78,0,0,0,1,0,0,1,1,1,0,0.8698,0.6756,0.249,0.6571,0.69,0.3751,143089.1711,15479.4395,0.6273
79,0,0,0,1,0,0,1,1,1,1,0.8696,0.6798,0.2491,0.6559,0.6901,0.4082,139083.9664,15482.9551,0.6263
80,0,0,0,1,0,1,0,0,0,0,0.8507,0.7126,0.2552,0.6515,0.6912,0.4611,128160.6049,15448.9062,0.6017
81,0,0,0,1,0,1,0,0,0,1,0.8519,0.7133,0.2524,0.6531,0.6939,0.4611,128227.0743,15640.0547,0.6038
82,0,0,0,1,0,1,0,0,1,0,0.8507,0.7129,0.2551,0.6514,0.6911,0.4611,128160.2781,15448.9014,0.6016
83,0,0,0,1,0,1,0,0,1,1,0.8517,0.7133,0.2524,0.6529,0.6937,0.4611,128162.6787,15520.0068,0.6035
84,0,0,0,1,0,1,0,1,0,0,0.8517,0.7133,0.2521,0.6529,0.6937,0.4611,128137.3142,15519.9326,0.6035
85,0,0,0,1,0,1,0,1,0,1,0.8521,0.7133,0.2508,0.6532,0.6945,0.4611,128138.8973,15516.9482,0.6038
86,0,0,0,1,0,1,0,1,1,0,0.8518,0.7133,0.2521,0.6529,0.6937,0.4611,128152.8414,15519.9346,0.6035
87,0,0,0,1,0,1,0,1,1,1,0.8521,0.7133,0.2508,0.6532,0.6946,0.4611,128154.7451,15568.3984,0.6039
88,0,0,0,1,0,1,1,0,0,0,0.8688,0.6798,0.2524,0.6551,0.6879,0.4082,138937.05,15417.3955,0.6253
89,0,0,0,1,0,1,1,0,0,1,0.8694,0.6647,0.2494,0.6558,0.6899,0.3913,144383.924,15485.8184,0.6265
90,0,0,0,1,0,1,1,0,1,0,0.8687,0.6788,0.2523,0.655,0.6879,0.4082,139599.0784,15417.5811,0.6251
91,0,0,0,1,0,1,1,0,1,1,0.8696,0.6798,0.2495,0.6559,0.6901,0.4082,138974.66,15485.8086,0.6264
92,0,0,0,1,0,1,1,1,0,0,0.8696,0.6791,0.2496,0.6559,0.6904,0.4082,139098.941,15479.6562,0.6264
93,0,0,0,1,0,1,1,1,0,1,0.8705,0.7253,0.2493,0.6582,0.6915,0.4519,122518.6107,15479.4531,0.6278
94,0,0,0,1,0,1,1,1,1,0,0.8696,0.6485,0.2492,0.6553,0.69,0.3815,148724.8614,15479.6768,0.6266
95,0,0,0,1,0,1,1,1,1,1,0.8696,0.6763,0.2485,0.656,0.6903,0.4082,140354.2465,15483.4883,0.6266
96,0,0,0,1,1,0,0,0,0,0,0.8509,0.7126,0.2556,0.6513,0.6915,0.4607,128016.5273,15448.8232,0.6015
97,0,0,0,1,1,0,0,0,0,1,0.8511,0.7457,0.2554,0.6522,0.6923,0.51,113829.2129,15448.8877,0.602
98,0,0,0,1,1,0,0,0,1,0,0.8764,0.7238,0.2521,0.661,0.6895,0.4523,121550.8274,15423.3291,0.6367
99,0,0,0,1,1,0,0,0,1,1,0.8754,0.6721,0.252,0.6588,0.6882,0.4065,140785.3173,15417.5205,0.6354
100,0,0,0,1,1,0,0,1,0,0,0.8517,0.7129,0.2523,0.6527,0.6936,0.4607,128011.8699,15519.8955,0.6032
101,0,0,0,1,1,0,0,1,0,1,0.8518,0.7126,0.2528,0.6528,0.6937,0.4607,128004.0984,15519.9229,0.6034
102,0,0,0,1,1,0,0,1,1,0,0.8769,0.6883,0.249,0.6602,0.6915,0.4135,135632.7651,15478.7236,0.6373
103,0,0,0,1,1,0,0,1,1,1,0.8758,0.5111,0.2491,0.6582,0.6902,0.1483,188546.6729,15479.4785,0.6379
104,0,0,0,1,1,0,1,0,0,0,0.8689,0.6788,0.2527,0.6549,0.6881,0.4082,140003.7539,15413.2227,0.6249
105,0,0,0,1,1,0,1,0,0,1,0.8686,0.6798,0.2532,0.6548,0.6878,0.4082,138696.843,15413.4238,0.6249
106,0,0,0,1,1,0,1,0,1,0,0.8775,0.7253,0.252,0.662,0.6897,0.453,121686.7371,15423.5566,0.6388
107,0,0,0,1,1,0,1,0,1,1,0.8764,0.6675,0.2522,0.6597,0.6884,0.4044,141318.2906,15417.5059,0.6374
108,0,0,0,1,1,0,1,1,0,0,0.8695,0.6798,0.2496,0.6557,0.69,0.4082,138699.7202,15479.6416,0.6262
109,0,0,0,1,1,0,1,1,0,1,0.8695,0.6798,0.2499,0.6558,0.69,0.4082,138701.1305,15479.4727,0.6264
110,0,0,0,1,1,0,1,1,1,0,0.878,0.6548,0.249,0.6607,0.6914,0.3462,146873.4964,15485.7402,0.6393
111,0,0,0,1,1,0,1,1,1,1,0.8788,0.7242,0.2498,0.6628,0.6926,0.4526,121747.4441,15485.7617,0.64
112,0,0,0,1,1,1,0,0,0,0,0.8508,0.7129,0.2559,0.6513,0.6913,0.4607,128019.64,15448.8662,0.6016
113,0,0,0,1,1,1,0,0,0,1,0.8516,0.7126,0.2528,0.6526,0.6935,0.4607,128062.0558,15520.0098,0.6031
114,0,0,0,1,1,1,0,0,1,0,0.8753,0.6471,0.252,0.6586,0.688,0.3765,149406.7034,15417.5469,0.6355
115,0,0,0,1,1,1,0,0,1,1,0.8765,0.639,0.2491,0.6595,0.6909,0.3529,152171.2489,15485.6543,0.6372
116,0,0,0,1,1,1,0,1,0,0,0.8519,0.7129,0.2519,0.6528,0.6941,0.4607,127997.4319,15516.9717,0.6035
117,0,0,0,1,1,1,0,1,0,1,0.8517,0.7129,0.2521,0.6527,0.6937,0.4607,128006.4186,15519.9209,0.6033
118,0,0,0,1,1,1,0,1,1,0,0.8768,0.6812,0.2493,0.66,0.6912,0.4072,138433.6714,15478.752,0.6372
119,0,0,0,1,1,1,0,1,1,1,0.8778,0.7242,0.2492,0.6622,0.6927,0.4526,121565.357,15486.2715,0.6384
120,0,0,0,1,1,1,1,0,0,0,0.8686,0.6766,0.2529,0.6547,0.6877,0.4082,140131.2416,15413.2559,0.6247
121,0,0,0,1,1,1,1,0,0,1,0.8694,0.6798,0.25,0.6556,0.6899,0.4082,138686.3723,15481.6055,0.6261
122,0,0,0,1,1,1,1,0,1,0,0.8766,0.6819,0.2521,0.6598,0.6885,0.4121,138715.4722,15417.5547,0.6375
123,0,0,0,1,1,1,1,0,1,1,0.8789,0.7323,0.2499,0.6631,0.6926,0.4561,118726.9334,15488.6475,0.6401
124,0,0,0,1,1,1,1,1,0,0,0.8695,0.6791,0.2499,0.6557,0.6899,0.4082,138855.2185,15478.7461,0.6262
125,0,0,0,1,1,1,1,1,0,1,0.8696,0.6798,0.2494,0.6558,0.6901,0.4082,138699.7162,15479.6445,0.6264
126,0,0,0,1,1,1,1,1,1,0,0.878,0.6752,0.2493,0.6609,0.6915,0.4107,141116.6859,15485.7676,0.639
127,0,0,0,1,1,1,1,1,1,1,0.8791,0.7263,0.2492,0.6634,0.6932,0.4537,120723.2448,15492.5898,0.6408
128,0,0,1,0,0,0,0,0,0,0,0.8723,0.6562,0.2508,0.6897,0.7098,0.4015,150194.1742,15410.2461,0.6917
129,0,0,1,0,0,0,0,0,0,1,0.8723,0.6562,0.2508,0.6897,0.7097,0.4015,150206.1157,15410.2422,0.6917
130,0,0,1,0,0,0,0,0,1,0,0.8721,0.639,0.2512,0.6895,0.7096,0.3917,153722.9844,15410.2354,0.6916
131,0,0,1,0,0,0,0,0,1,1,0.8735,0.6964,0.2522,0.6929,0.7115,0.4484,134361.5633,15410.2412,0.6938
132,0,0,1,0,0,0,0,1,0,0,0.8873,0.6858,0.252,0.6937,0.7163,0.4061,136571.0872,15410.8232,0.6893
133,0,0,1,0,0,0,0,1,0,1,0.8873,0.6858,0.2519,0.6937,0.7163,0.4061,136545.4046,15419.1113,0.6893
134,0,0,1,0,0,0,0,1,1,0,0.8881,0.726,0.2531,0.6956,0.7174,0.453,120727.8176,15414.7764,0.6903
135,0,0,1,0,0,0,0,1,1,1,0.8872,0.6858,0.2527,0.6935,0.7161,0.4061,136667.2179,15410.8271,0.6891
136,0,0,1,0,0,0,1,0,0,0,0.8777,0.708,0.2462,0.7035,0.7167,0.4576,129773.9022,15461.6768,0.7055
137,0,0,1,0,0,0,1,0,0,1,0.8777,0.708,0.2462,0.7035,0.7167,0.4579,129634.7091,15461.6777,0.7055
138,0,0,1,0,0,0,1,0,1,0,0.8774,0.7076,0.2464,0.7028,0.7162,0.4572,129824.9524,15461.6836,0.7047
139,0,0,1,0,0,0,1,0,1,1,0.8776,0.7076,0.2456,0.7029,0.7166,0.4572,129829.6941,15461.6777,0.7049
140,0,0,1,0,0,0,1,1,0,0,0.8927,0.7369,0.2473,0.707,0.7233,0.4625,116413.4673,15445.1104,0.703
141,0,0,1,0,0,0,1,1,0,1,0.8927,0.7369,0.2474,0.707,0.7232,0.4621,116520.183,15462.2666,0.703
142,0,0,1,0,0,0,1,1,1,0,0.8927,0.7365,0.2476,0.7069,0.7232,0.4618,116496.6832,15445.1123,0.7029
143,0,0,1,0,0,0,1,1,1,1,0.8925,0.7365,0.2477,0.7068,0.7227,0.4618,116573.3477,15445.1104,0.7027
144,0,0,1,0,0,1,0,0,0,0,0.8727,0.6819,0.2511,0.6906,0.7102,0.4259,138053.8249,15410.2637,0.6912
145,0,0,1,0,0,1,0,0,0,1,0.8885,0.7027,0.2529,0.6946,0.7191,0.4072,129808.7285,15393.6035,0.6889
146,0,0,1,0,0,1,0,0,1,0,0.8722,0.6569,0.2519,0.6896,0.7095,0.4023,149685.641,15410.2637,0.6915
147,0,0,1,0,0,1,0,0,1,1,0.8893,0.7418,0.254,0.6967,0.7202,0.454,115415.515,15404.0693,0.6902
148,0,0,1,0,0,1,0,1,0,0,0.8873,0.6858,0.2521,0.6937,0.7164,0.4061,135932.4,15415.1553,0.6893
149,0,0,1,0,0,1,0,1,0,1,0.8885,0.7055,0.2531,0.6947,0.7189,0.4075,128933.9763,15393.7285,0.6887
150,0,0,1,0,0,1,0,1,1,0,0.8873,0.6928,0.2529,0.6936,0.7162,0.4135,133450.1657,15414.9824,0.6891
151,0,0,1,0,0,1,0,1,1,1,0.8892,0.7446,0.2543,0.6965,0.7199,0.4544,113520.2344,15396.7012,0.6897
152,0,0,1,0,0,1,1,0,0,0,0.878,0.746,0.2465,0.7044,0.7171,0.5111,113138.6328,15461.7012,0.706
153,0,0,1,0,0,1,1,0,0,1,0.8937,0.7545,0.2481,0.7081,0.7257,0.4632,109357.5828,15445.2988,0.7027
154,0,0,1,0,0,1,1,0,1,0,0.8774,0.7076,0.2467,0.7029,0.7162,0.4576,129449.1253,15461.7051,0.7048
155,0,0,1,0,0,1,1,0,1,1,0.8934,0.7541,0.2485,0.7078,0.7252,0.4632,109384.3801,15449.3252,0.7024
156,0,0,1,0,0,1,1,1,0,0,0.8925,0.7365,0.2474,0.7069,0.7229,0.4621,115738.6235,15445.1309,0.7029
157,0,0,1,0,0,1,1,1,0,1,0.8937,0.7573,0.2482,0.708,0.7256,0.4635,108521.8971,15445.1572,0.7024
158,0,0,1,0,0,1,1,1,1,0,0.8924,0.7365,0.2479,0.7067,0.7227,0.4618,115877.8011,15445.125,0.7027
159,0,0,1,0,0,1,1,1,1,1,0.8937,0.7563,0.2487,0.7079,0.7255,0.4632,108833.9316,15445.1523,0.7023
160,0,0,1,0,1,0,0,0,0,0,0.8731,0.6964,0.2512,0.6919,0.7109,0.448,134232.0675,15420.041,0.6929
161,0,0,1,0,1,0,0,0,0,1,0.8731,0.6812,0.2513,0.6914,0.7108,0.4188,139074.9256,15411.0918,0.6928
162,0,0,1,0,1,0,0,0,1,0,0.8771,0.7055,0.2472,0.7023,0.7161,0.453,131238.803,15427.3906,0.7042
163,0,0,1,0,1,0,0,0,1,1,0.877,0.7055,0.2472,0.7023,0.7161,0.453,131255.799,15427.3887,0.7042
164,0,0,1,0,1,0,0,1,0,0,0.8872,0.6865,0.2524,0.6934,0.7162,0.4068,136308.5681,15411.0039,0.6889
165,0,0,1,0,1,0,0,1,0,1,0.8877,0.7161,0.2523,0.6947,0.717,0.4509,124760.3414,15415.1621,0.6895
166,0,0,1,0,1,0,0,1,1,0,0.892,0.7348,0.2484,0.7061,0.7227,0.4576,117885.8739,15428.1602,0.7018
167,0,0,1,0,1,0,0,1,1,1,0.892,0.7351,0.2485,0.706,0.7225,0.4576,117685.1247,15427.9678,0.7017
168,0,0,1,0,1,0,1,0,0,0,0.8774,0.7076,0.2464,0.7028,0.7163,0.4572,129838.9542,15461.6709,0.7047
169,0,0,1,0,1,0,1,0,0,1,0.8774,0.7076,0.2464,0.7028,0.7163,0.4572,129842.7729,15461.6807,0.7048
170,0,0,1,0,1,0,1,0,1,0,0.8782,0.7457,0.2465,0.7051,0.7174,0.5114,113389.7289,15461.6875,0.7066
171,0,0,1,0,1,0,1,0,1,1,0.8777,0.708,0.2462,0.7036,0.7166,0.4579,129714.9645,15461.668,0.7056
172,0,0,1,0,1,0,1,1,0,0,0.8925,0.7365,0.2476,0.7069,0.7229,0.4618,116493.0797,15445.1045,0.7028
173,0,0,1,0,1,0,1,1,0,1,0.8926,0.7288,0.2477,0.7065,0.7232,0.4611,120397.2261,15445.1123,0.7028
174,0,0,1,0,1,0,1,1,1,0,0.8928,0.7369,0.2474,0.7073,0.7233,0.4625,116330.1264,15462.4512,0.7033
175,0,0,1,0,1,0,1,1,1,1,0.8926,0.7369,0.2473,0.7071,0.7228,0.4625,116434.369,15462.4492,0.7031
176,0,0,1,0,1,1,0,0,0,0,0.872,0.6224,0.2513,0.6892,0.7093,0.3519,159944.8011,15410.2676,0.6916
177,0,0,1,0,1,1,0,0,0,1,0.889,0.7429,0.2536,0.6966,0.7198,0.454,113968.2592,15407.6387,0.6899
178,0,0,1,0,1,1,0,0,1,0,0.877,0.7055,0.2476,0.7023,0.7161,0.453,130893.8166,15427.4102,0.7042
179,0,0,1,0,1,1,0,0,1,1,0.8932,0.752,0.2496,0.7072,0.7253,0.4586,110871.1668,15427.9678,0.7015
180,0,0,1,0,1,1,0,1,0,0,0.8881,0.726,0.2532,0.6956,0.7173,0.453,120090.2496,15410.8379,0.6903
181,0,0,1,0,1,1,0,1,0,1,0.8885,0.7013,0.2533,0.694,0.7189,0.4167,129020.1338,15393.9141,0.6879
182,0,0,1,0,1,1,0,1,1,0,0.892,0.7351,0.2487,0.7061,0.7225,0.4576,116982.6763,15427.9883,0.7017
183,0,0,1,0,1,1,0,1,1,1,0.8933,0.7548,0.2494,0.7072,0.7253,0.459,109993.5359,15430.9746,0.7013
184,0,0,1,0,1,1,1,0,0,0,0.8775,0.7076,0.2467,0.703,0.7163,0.4572,129490.4584,15461.7051,0.7049
185,0,0,1,0,1,1,1,0,0,1,0.8934,0.7541,0.2485,0.7077,0.7252,0.4628,109426.9039,15449.3242,0.7023
186,0,0,1,0,1,1,1,0,1,0,0.8775,0.708,0.2463,0.7031,0.7161,0.4579,129360.0914,15461.7031,0.705
187,0,0,1,0,1,1,1,0,1,1,0.8935,0.7545,0.2483,0.7077,0.7253,0.4635,109272.2604,15445.1133,0.7023
188,0,0,1,0,1,1,1,1,0,0,0.8925,0.7355,0.248,0.7068,0.7229,0.4618,116656.0474,15445.1289,0.7028
189,0,0,1,0,1,1,1,1,0,1,0.8937,0.757,0.2487,0.708,0.7255,0.4632,108550.8026,15445.1543,0.7024
190,0,0,1,0,1,1,1,1,1,0,0.8925,0.7369,0.2476,0.7071,0.7228,0.4625,115706.8305,15462.2793,0.7031
191,0,0,1,0,1,1,1,1,1,1,0.8938,0.7573,0.2484,0.7082,0.7255,0.4639,108386.3165,15445.1543,0.7027
192,0,0,1,1,0,0,0,0,0,0,0.8898,0.7334,0.262,0.6974,0.7272,0.491,117731.1752,15410.4023,0.6891
193,0,0,1,1,0,0,0,0,0,1,0.8905,0.7594,0.2632,0.6991,0.7281,0.5086,107641.9915,15410.4102,0.6903
194,0,0,1,1,0,0,0,0,1,0,0.8895,0.7186,0.2629,0.6966,0.7267,0.4618,123635.7973,15410.4062,0.6886
195,0,0,1,1,0,0,0,0,1,1,0.8862,0.1557,0.2618,0.6926,0.7244,0.106,278113.5992,15410.4111,0.6886
196,0,0,1,1,0,0,0,1,0,0,0.8905,0.7193,0.2592,0.6978,0.7292,0.4611,123550.2484,15478.6787,0.6903
197,0,0,1,1,0,0,0,1,0,1,0.8913,0.7598,0.2596,0.7001,0.7304,0.5076,107637.8567,15488.5,0.6917
198,0,0,1,1,0,0,0,1,1,0,0.8906,0.7383,0.2597,0.6982,0.7294,0.4924,117678.74,15478.6758,0.6902
199,0,0,1,1,0,0,0,1,1,1,0.8893,0.5333,0.2598,0.6953,0.7277,0.1863,178125.408,15478.6992,0.6909
200,0,0,1,1,0,0,1,0,0,0,0.8949,0.771,0.2566,0.7103,0.7337,0.5111,103082.0844,15466.0479,0.7029
