,"('CV1', 'day')","('CV1', 'night')","('CV6', 'day')","('CV6', 'night')","('CV12', 'day')","('CV12', 'night')","('V_TR', 'day')","('V_TR', 'night')",1,2,3,4,5,6,7,8,9
58,0,0,1,1,1,0,1,0,0.9293,0.6981,0.3435,0.756,0.7827,0.2656,119954.8787,16180.3418,0.7725
59,0,0,1,1,1,0,1,1,0.9262,0.6981,0.3414,0.7523,0.7785,0.2656,119931.2917,16196.8096,0.7668
60,0,0,1,1,1,1,0,0,0.932,0.7034,0.3451,0.7582,0.7851,0.3315,128682.8597,15465.2871,0.7807
61,0,0,1,1,1,1,0,1,0.9266,0.7034,0.3302,0.7564,0.7722,0.3315,128682.4491,15561.5371,0.7787
62,0,0,1,1,1,1,1,0,0.9294,0.8119,0.3397,0.7531,0.7859,0.5752,83261.6744,15989.7764,0.7646
63,0,0,1,1,1,1,1,1,0.9261,0.8401,0.329,0.7488,0.7751,0.5875,71775.279,16117.9824,0.759
64,0,1,0,0,0,0,0,0,0.9152,0.6682,0.3489,0.7503,0.7534,0.2533,118161.9681,14789.4229,0.7957
65,0,1,0,0,0,0,0,1,0.9146,0.652,0.3474,0.7536,0.7544,0.2448,121564.1545,14751.1826,0.8004
66,0,1,0,0,0,0,1,0,0.9225,0.6756,0.3541,0.7474,0.7738,0.2536,116686.9145,14988.4805,0.7873
67,0,1,0,0,0,0,1,1,0.9259,0.6721,0.3584,0.7546,0.7813,0.2536,117415.8677,14926.5693,0.7892
68,0,1,0,0,0,1,0,0,0.9149,0.6759,0.347,0.7491,0.7526,0.2529,116631.3628,14888.4346,0.7948
69,0,1,0,0,0,1,0,1,0.9069,0.6559,0.3301,0.7361,0.7358,0.2473,121187.6237,14911.415,0.7808
70,0,1,0,0,0,1,1,0,0.9209,0.6619,0.3484,0.7432,0.7704,0.2494,119697.904,15129.1152,0.784
71,0,1,0,0,0,1,1,1,0.9176,0.671,0.3365,0.742,0.7603,0.2494,117810.9253,15157.2871,0.7784
72,0,1,0,0,1,0,0,0,0.9252,0.6368,0.3491,0.7614,0.7754,0.2251,140521.1161,14716.0508,0.7836
73,0,1,0,0,1,0,0,1,0.9196,0.6171,0.3436,0.7502,0.767,0.2163,149147.3494,14634.4375,0.7715
74,0,1,0,0,1,0,1,0,0.9238,0.6865,0.3464,0.7487,0.7791,0.2568,121430.1703,14907.6445,0.7612
75,0,1,0,0,1,0,1,1,0.9198,0.6981,0.3412,0.7441,0.7713,0.2614,118522.5864,14899.958,0.7575
76,0,1,0,0,1,1,0,0,0.9244,0.6943,0.3442,0.7543,0.7806,0.3413,130221.4461,14748.2998,0.7681
77,0,1,0,0,1,1,0,1,0.92,0.6943,0.3321,0.749,0.7691,0.3413,130218.762,14826.8359,0.7618
78,0,1,0,0,1,1,1,0,0.9237,0.8263,0.3426,0.7469,0.7823,0.5759,75947.7332,14954.7637,0.7543
79,0,1,0,0,1,1,1,1,0.9196,0.8249,0.3302,0.7442,0.7701,0.5738,76641.2188,15045.2227,0.7517
80,0,1,0,1,0,0,0,0,0.914,0.6545,0.3491,0.748,0.7531,0.2511,120894.3599,15209.2812,0.7945
81,0,1,0,1,0,0,0,1,0.9153,0.6678,0.3517,0.7543,0.7543,0.2526,118314.3648,15142.9053,0.8004
82,0,1,0,1,0,0,1,0,0.9229,0.6717,0.353,0.7496,0.7736,0.2536,117622.7549,15450.7637,0.7913
83,0,1,0,1,0,0,1,1,0.9225,0.6738,0.3508,0.7492,0.7735,0.2536,116843.6694,15431.793,0.7847
84,0,1,0,1,0,1,0,0,0.9175,0.6657,0.3462,0.7557,0.7569,0.2526,118728.0951,15274.9189,0.8012
85,0,1,0,1,0,1,0,1,0.9092,0.6538,0.3321,0.7373,0.7413,0.2473,121392.8609,15358.8672,0.7831
86,0,1,0,1,0,1,1,0,0.9188,0.6661,0.3414,0.7386,0.7646,0.2494,118762.6749,15592.8018,0.7754
87,0,1,0,1,0,1,1,1,0.9133,0.6439,0.3283,0.7332,0.751,0.249,122922.4873,15663.3955,0.7704
88,0,1,0,1,1,0,0,0,0.9275,0.6368,0.3519,0.766,0.7792,0.2251,140516.2981,15091.0586,0.7896
89,0,1,0,1,1,0,0,1,0.9248,0.6164,0.3506,0.7629,0.7763,0.2163,149202.2761,15011.6064,0.7878
90,0,1,0,1,1,0,1,0,0.9241,0.7013,0.3445,0.7497,0.7789,0.2684,118160.0299,15327.7705,0.7626
91,0,1,0,1,1,0,1,1,0.9205,0.6978,0.3403,0.7463,0.7723,0.2614,118568.5167,15339.8838,0.7598
92,0,1,0,1,1,1,0,0,0.9239,0.6943,0.3434,0.7497,0.7797,0.3413,130219.9119,15048.8516,0.7623
93,0,1,0,1,1,1,0,1,0.921,0.6943,0.3318,0.7517,0.7705,0.3413,130250.9873,15184.0469,0.7658
94,0,1,0,1,1,1,1,0,0.9241,0.8271,0.342,0.7469,0.7825,0.5763,75755.6381,15333.4424,0.7545
95,0,1,0,1,1,1,1,1,0.9209,0.8263,0.3303,0.7441,0.7719,0.5752,76049.0915,15464.3438,0.7513
96,0,1,1,0,0,0,0,0,0.9197,0.6643,0.3484,0.7551,0.7584,0.2526,118817.0832,15350.3047,0.8056
97,0,1,1,0,0,0,0,1,0.9145,0.6647,0.3416,0.7531,0.7476,0.2526,118816.267,15369.2207,0.8014
98,0,1,1,0,0,0,1,0,0.9266,0.6735,0.3498,0.7523,0.78,0.2543,116904.7282,16103.1025,0.7856
99,0,1,1,0,0,0,1,1,0.927,0.6724,0.3497,0.7527,0.7811,0.2543,116932.0892,16151.7109,0.7807
100,0,1,1,0,0,1,0,0,0.919,0.658,0.3448,0.7532,0.7575,0.2515,120525.0416,15370.6211,0.8035
101,0,1,1,0,0,1,0,1,0.9115,0.653,0.3274,0.7417,0.7398,0.2473,121595.8596,15364.873,0.7908
102,0,1,1,0,0,1,1,0,0.9215,0.6629,0.3406,0.7423,0.7687,0.2494,119251.041,16123.6729,0.7773
103,0,1,1,0,0,1,1,1,0.9181,0.6664,0.3295,0.7406,0.7587,0.249,118494.7094,16165.3711,0.775
104,0,1,1,0,1,0,0,0,0.932,0.6326,0.3489,0.7681,0.7796,0.2293,142299.4903,15103.6309,0.7968
105,0,1,1,0,1,0,0,1,0.9253,0.6157,0.3404,0.7534,0.77,0.2159,149763.7232,15100.8428,0.7808
106,0,1,1,0,1,0,1,0,0.929,0.6981,0.3422,0.7547,0.7828,0.2659,119888.8747,15777.5361,0.7704
107,0,1,1,0,1,0,1,1,0.9251,0.6981,0.3352,0.751,0.7762,0.2659,119883.1578,15885.5859,0.7647
108,0,1,1,0,1,1,0,0,0.9309,0.7034,0.3421,0.7565,0.784,0.3315,128682.4828,15159.9336,0.7781
109,0,1,1,0,1,1,0,1,0.9242,0.7034,0.3247,0.7499,0.7693,0.3315,128678.6362,15186.8291,0.7693
110,0,1,1,0,1,1,1,0,0.9281,0.7946,0.3356,0.7482,0.7842,0.5586,91636.3926,15730.3359,0.7583
111,0,1,1,0,1,1,1,1,0.9232,0.8408,0.3231,0.7464,0.7721,0.5868,71767.2954,15744.9189,0.7542
112,0,1,1,1,0,0,0,0,0.9152,0.6576,0.3467,0.7473,0.7501,0.2515,120317.8532,15769.916,0.7954
113,0,1,1,1,0,0,0,1,0.9137,0.6189,0.3482,0.7547,0.7554,0.2441,129317.7923,15684.8867,0.8095
114,0,1,1,1,0,0,1,0,0.9273,0.6756,0.3487,0.7542,0.7808,0.2543,116437.8067,16633.0762,0.7867
115,0,1,1,1,0,0,1,1,0.9252,0.6742,0.3463,0.7519,0.7764,0.2543,116599.3231,16612.5625,0.7826
116,0,1,1,1,0,1,0,0,0.9183,0.6791,0.3422,0.7528,0.7521,0.2529,116219.9991,15738.0742,0.8007
117,0,1,1,1,0,1,0,1,0.91,0.6552,0.327,0.7388,0.7377,0.2483,121262.9603,15881.9961,0.788
118,0,1,1,1,0,1,1,0,0.9218,0.6682,0.3388,0.7433,0.768,0.2494,118201.7291,16619.8086,0.779
119,0,1,1,1,0,1,1,1,0.9181,0.6678,0.3264,0.7388,0.7584,0.2494,118164.1127,16699.5352,0.7691
120,0,1,1,1,1,0,0,0,0.9317,0.5939,0.3476,0.7678,0.7788,0.2089,150543.9869,15500.7148,0.7978
121,0,1,1,1,1,0,0,1,0.9295,0.5963,0.3491,0.7623,0.7773,0.2004,154263.1751,15459.8535,0.7929
122,0,1,1,1,1,0,1,0,0.9294,0.6823,0.3437,0.7565,0.783,0.2536,123187.067,16180.3496,0.773
123,0,1,1,1,1,0,1,1,0.9262,0.6981,0.3414,0.7523,0.7785,0.2659,119919.8679,16196.7246,0.7668
124,0,1,1,1,1,1,0,0,0.932,0.7034,0.3451,0.7582,0.7851,0.3315,128678.0086,15465.2773,0.7807
125,0,1,1,1,1,1,0,1,0.927,0.7034,0.3307,0.7561,0.7726,0.3311,128686.255,15544.1162,0.7783
126,0,1,1,1,1,1,1,0,0.9294,0.8119,0.3397,0.7531,0.7859,0.5752,83262.1732,15989.7734,0.7646
127,0,1,1,1,1,1,1,1,0.9237,0.7718,0.3263,0.7458,0.7717,0.5291,100459.3636,16118.6094,0.7555
128,1,0,0,0,0,0,0,0,0.9173,0.6471,0.3509,0.7535,0.755,0.2511,121923.8585,14756.9482,0.8026
129,1,0,0,0,0,0,0,1,0.9157,0.6626,0.345,0.754,0.7505,0.2522,119227.3274,14776.6758,0.8032
130,1,0,0,0,0,0,1,0,0.9257,0.6692,0.3556,0.7522,0.7798,0.2536,117808.635,15026.5117,0.7905
131,1,0,0,0,0,0,1,1,0.9266,0.6721,0.356,0.7542,0.7826,0.2536,117416.929,14956.9814,0.7838
132,1,0,0,0,0,1,0,0,0.9152,0.6671,0.3449,0.7492,0.75,0.2526,118496.8733,14849.8379,0.7971
133,1,0,0,0,0,1,0,1,0.9093,0.6492,0.3303,0.7379,0.7368,0.2462,122589.7425,14882.5547,0.786
134,1,0,0,0,0,1,1,0,0.9208,0.6622,0.3459,0.7422,0.7691,0.2494,119681.2433,15148.6582,0.7824
135,1,0,0,0,0,1,1,1,0.9177,0.6633,0.3357,0.7424,0.7596,0.249,119051.3893,15186.8594,0.7818
136,1,0,0,0,1,0,0,0,0.9308,0.6354,0.3501,0.767,0.7783,0.2247,141171.0094,14695.875,0.7964
137,1,0,0,0,1,0,0,1,0.9241,0.6168,0.3436,0.7524,0.7685,0.2159,149520.3581,14624.8398,0.7798
138,1,0,0,0,1,0,1,0,0.9269,0.6893,0.3462,0.7507,0.7813,0.2592,121698.7222,14921.5859,0.7654
139,1,0,0,0,1,0,1,1,0.9233,0.696,0.3409,0.7484,0.7739,0.26,119891.4527,14918.4746,0.7638
140,1,0,0,0,1,1,0,0,0.928,0.6928,0.343,0.7556,0.7801,0.3339,130880.073,14758.3301,0.7767
141,1,0,0,0,1,1,0,1,0.9241,0.6928,0.3315,0.7526,0.7698,0.3339,130865.9742,14814.3623,0.7734
142,1,0,0,0,1,1,1,0,0.9284,0.8263,0.3446,0.7523,0.7865,0.5756,76088.5845,14985.0215,0.7649
143,1,0,0,0,1,1,1,1,0.9238,0.826,0.3314,0.749,0.7737,0.5752,76245.7281,15043.5293,0.7601
144,1,0,0,1,0,0,0,0,0.9141,0.6552,0.3467,0.7465,0.7488,0.2511,120709.7594,15232.7754,0.7945
145,1,0,0,1,0,0,0,1,0.9195,0.6611,0.354,0.759,0.7582,0.2501,119699.1887,15187.5566,0.809
146,1,0,0,1,0,0,1,0,0.9255,0.6731,0.352,0.7516,0.7788,0.2536,116934.8615,15532.2803,0.7889
147,1,0,0,1,0,0,1,1,0.926,0.6731,0.3531,0.7541,0.7799,0.2536,116985.1144,15496.7646,0.7869
148,1,0,0,1,0,1,0,0,0.9178,0.6626,0.3435,0.7537,0.752,0.2526,119635.8955,15279.6299,0.8014
149,1,0,0,1,0,1,0,1,0.9128,0.652,0.3315,0.7446,0.744,0.2473,121973.57,15379.9297,0.7953
150,1,0,0,1,0,1,1,0,0.9222,0.6738,0.3415,0.7439,0.7694,0.2494,117091.3186,15643.8506,0.7783
151,1,0,0,1,0,1,1,1,0.9166,0.6661,0.3281,0.7384,0.7563,0.249,118456.8128,15707.6719,0.7732
152,1,0,0,1,1,0,0,0,0.931,0.6217,0.3477,0.7665,0.7776,0.2159,144048.8905,15118.1943,0.7963
153,1,0,0,1,1,0,0,1,0.9304,0.5956,0.3512,0.767,0.7794,0.2043,153654.2871,15035.1201,0.7985
154,1,0,0,1,1,0,1,0,0.9262,0.6946,0.3421,0.7487,0.7786,0.2638,120408.9692,15351.3799,0.7622
155,1,0,0,1,1,0,1,1,0.9244,0.6985,0.339,0.7489,0.7757,0.267,119632.0968,15394.3105,0.7628
156,1,0,0,1,1,1,0,0,0.929,0.702,0.3421,0.7526,0.7802,0.3339,128793.2621,15048.4414,0.7736
157,1,0,0,1,1,1,0,1,0.9267,0.702,0.3317,0.7568,0.7726,0.3339,128792.7148,15214.543,0.7794
158,1,0,0,1,1,1,1,0,0.9281,0.8119,0.341,0.7501,0.7846,0.5706,83570.2786,15359.1416,0.7609
159,1,0,0,1,1,1,1,1,0.9258,0.839,0.3306,0.7497,0.7757,0.5819,72541.6224,15484.3301,0.7607
160,1,0,1,0,0,0,0,0,0.9196,0.6615,0.3499,0.7567,0.7587,0.2526,119102.3873,15318.3838,0.8048
161,1,0,1,0,0,0,0,1,0.917,0.6668,0.3435,0.7561,0.7526,0.2526,118488.0489,15373.9287,0.8049
162,1,0,1,0,0,0,1,0,0.9263,0.6742,0.3497,0.7538,0.7789,0.2543,116523.1447,16098.168,0.7897
163,1,0,1,0,0,0,1,1,0.9259,0.6738,0.3506,0.7518,0.7801,0.2543,116556.3634,16035.6777,0.7798
164,1,0,1,0,0,1,0,0,0.9177,0.6622,0.3447,0.7526,0.7557,0.2526,119555.2503,15326.1201,0.8028
165,1,0,1,0,0,1,0,1,0.9098,0.653,0.3281,0.7384,0.7378,0.2469,121701.8595,15318.541,0.7871
166,1,0,1,0,0,1,1,0,0.9206,0.646,0.34,0.7419,0.7677,0.2459,122882.5156,16094.5898,0.7779
167,1,0,1,0,0,1,1,1,0.9171,0.6654,0.3304,0.7401,0.7575,0.249,118764.2896,16131.332,0.7769
168,1,0,1,0,1,0,0,0,0.9282,0.6147,0.3453,0.7602,0.7741,0.2159,150206.0799,15084.0771,0.7903
169,1,0,1,0,1,0,0,1,0.9269,0.634,0.3439,0.7595,0.7725,0.224,141366.2017,15045.6191,0.787
170,1,0,1,0,1,0,1,0,0.9278,0.6999,0.3424,0.7531,0.7802,0.2656,119634.755,15682.3691,0.7691
171,1,0,1,0,1,0,1,1,0.9248,0.6988,0.3389,0.7496,0.7757,0.2656,119702.0677,15825.2158,0.7642
172,1,0,1,0,1,1,0,0,0.9302,0.6911,0.3433,0.7595,0.7845,0.3304,131146.098,15060.1348,0.7828
173,1,0,1,0,1,1,0,1,0.9258,0.6914,0.3298,0.753,0.7729,0.3304,131133.4877,15115.8604,0.773
174,1,0,1,0,1,1,1,0,0.9284,0.7925,0.3393,0.7504,0.7857,0.5576,90768.5437,15541.3486,0.7621
175,1,0,1,0,1,1,1,1,0.9254,0.8239,0.328,0.7502,0.7761,0.5752,77247.6067,15735.541,0.7613
176,1,0,1,1,0,0,0,0,0.9157,0.6583,0.3465,0.7485,0.7509,0.2522,120267.513,15758.7441,0.797
177,1,0,1,1,0,0,0,1,0.9195,0.6675,0.3505,0.7581,0.7566,0.2526,118348.9138,15772.8027,0.8075
178,1,0,1,1,0,0,1,0,0.9279,0.6749,0.3517,0.7554,0.7826,0.2543,116474.0285,16575.9082,0.7887
179,1,0,1,1,0,0,1,1,0.9243,0.6689,0.3457,0.7523,0.7754,0.2536,117820.5324,16570.1211,0.7854
180,1,0,1,1,0,1,0,0,0.9191,0.6678,0.3437,0.7552,0.7537,0.2526,118312.5441,15737.4971,0.803
181,1,0,1,1,0,1,0,1,0.9115,0.6506,0.3292,0.7429,0.7404,0.2455,122346.5121,15864.0078,0.7925
182,1,0,1,1,0,1,1,0,0.9219,0.6745,0.3394,0.7424,0.7683,0.2494,116984.2122,16497.8164,0.7784
183,1,0,1,1,0,1,1,1,0.9194,0.6781,0.3283,0.7418,0.7608,0.2497,115996.2359,16696.7715,0.7734
184,1,0,1,1,1,0,0,0,0.9319,0.6256,0.3477,0.7679,0.7792,0.2233,143554.4843,15500.6953,0.7977
185,1,0,1,1,1,0,0,1,0.931,0.6344,0.3501,0.7666,0.7794,0.224,141245.7031,15459.8633,0.7964
186,1,0,1,1,1,0,1,0,0.9293,0.6981,0.3436,0.756,0.7829,0.2656,119941.4891,16128.8574,0.7725
187,1,0,1,1,1,0,1,1,0.9257,0.6981,0.3408,0.7516,0.7779,0.2656,119943.935,16196.9678,0.7657
188,1,0,1,1,1,1,0,0,0.9319,0.7027,0.3452,0.7582,0.7853,0.3304,128746.851,15465.2695,0.7807
189,1,0,1,1,1,1,0,1,0.9266,0.7027,0.3303,0.7564,0.7724,0.3304,128746.1693,15561.5166,0.7787
190,1,0,1,1,1,1,1,0,0.9294,0.8123,0.3398,0.753,0.7861,0.5752,83254.7409,15989.752,0.7646
191,1,0,1,1,1,1,1,1,0.9257,0.8408,0.3284,0.7486,0.7747,0.5882,71415.4338,16118.3867,0.7587
192,1,1,0,0,0,0,0,0,0.9206,0.6633,0.3512,0.7563,0.7605,0.2522,118902.3364,14815.2773,0.8071
193,1,1,0,0,0,0,0,1,0.9154,0.6707,0.3452,0.7541,0.7505,0.2533,117727.6868,14799.5957,0.8032
194,1,1,0,0,0,0,1,0,0.9259,0.6738,0.356,0.7512,0.7798,0.2536,116779.4237,15020.585,0.7885
195,1,1,0,0,0,0,1,1,0.9271,0.6675,0.3562,0.7557,0.7821,0.2536,118288.0564,15001.2354,0.7899
196,1,1,0,0,0,1,0,0,0.9158,0.6661,0.3439,0.7503,0.7499,0.2526,118812.5459,14877.334,0.7981
197,1,1,0,0,0,1,0,1,0.9105,0.6523,0.3299,0.7393,0.7385,0.2469,121947.5305,14905.4541,0.788
198,1,1,0,0,0,1,1,0,0.9207,0.671,0.3444,0.7422,0.7686,0.2501,117598.6781,15174.6816,0.7806
199,1,1,0,0,0,1,1,1,0.9192,0.671,0.3358,0.7439,0.762,0.2494,117872.2107,15211.1074,0.7815
200,1,1,0,0,1,0,0,0,0.9312,0.6333,0.3496,0.7672,0.7785,0.2251,141769.9202,14721.1143,0.7965
201,1,1,0,0,1,0,0,1,0.9264,0.6161,0.3455,0.7573,0.7717,0.2159,149605.6931,14650.2002,0.7863
202,1,1,0,0,1,0,1,0,0.9276,0.6943,0.3463,0.7511,0.7819,0.2638,120429.8672,14936.4951,0.7657
203,1,1,0,0,1,0,1,1,0.9243,0.6985,0.3402,0.7492,0.7758,0.267,119644.8784,14957.8506,0.7635
204,1,1,0,0,1,1,0,0,0.9296,0.702,0.3432,0.7566,0.7812,0.3339,128793.7936,14771.5039,0.7785
205,1,1,0,0,1,1,0,1,0.9259,0.702,0.3322,0.754,0.7717,0.3339,128792.5977,14838.5,0.7747
206,1,1,0,0,1,1,1,0,0.9289,0.8116,0.3435,0.7513,0.7862,0.5703,83585.3333,15014.3252,0.7628
207,1,1,0,0,1,1,1,1,0.9247,0.839,0.331,0.7487,0.7742,0.5819,72554.8579,15069.9355,0.7591
208,1,1,0,1,0,0,0,0,0.9172,0.6552,0.3491,0.7502,0.7548,0.2511,120687.6019,15221.1816,0.7992
209,1,1,0,1,0,0,0,1,0.9201,0.664,0.353,0.7605,0.7604,0.2522,118916.4323,15200.7871,0.8115
210,1,1,0,1,0,0,1,0,0.9256,0.6731,0.3526,0.7517,0.7791,0.2536,117021.2625,15516.75,0.789
211,1,1,0,1,0,0,1,1,0.9255,0.6714,0.3532,0.7531,0.7794,0.2536,117457.1911,15475.2041,0.7854
212,1,1,0,1,0,1,0,0,0.921,0.6756,0.3458,0.7583,0.7576,0.2529,116883.8073,15289.1152,0.8068
213,1,1,0,1,0,1,0,1,0.9131,0.6499,0.3316,0.7447,0.7441,0.2466,122288.8196,15362.748,0.7951
214,1,1,0,1,0,1,1,0,0.9211,0.6643,0.3409,0.742,0.7677,0.2494,119011.6115,15644.043,0.7775
