,"('V_CO', 'day')","('V_CO', 'night')","('V_MO1', 'day')","('V_MO1', 'night')","('V_MO2', 'day')","('V_MO2', 'night')","('V_MO3', 'day')","('V_MO3', 'night')","('V_MO4', 'day')","('V_MO4', 'night')",1,2,3,4,5,6,7,8,9
33,0,0,0,0,1,0,0,0,0,1,0.3743,0.1007,0.6221,0.2132,0.1848,0.0965,291996.4408,2543.8896,-0.1389
34,0,0,0,0,1,0,0,0,1,0,0.3549,0.1004,0.6144,0.2259,0.1813,0.0965,292500.4795,2572.3604,-0.1359
35,0,0,0,0,1,0,0,0,1,1,0.3634,0.0997,0.6104,0.2317,0.1836,0.0965,292859.9526,2685.5933,-0.1208
36,0,0,0,0,1,0,0,1,0,0,0.3831,0.1007,0.6192,0.2192,0.1876,0.0965,292757.2931,2543.8877,-0.1211
37,0,0,0,0,1,0,0,1,0,1,0.3837,0.1007,0.6175,0.2158,0.187,0.0965,292648.198,2660.4438,-0.1277
38,0,0,0,0,1,0,0,1,1,0,0.3762,0.1021,0.6086,0.2419,0.1891,0.0965,290917.3094,2600.8953,-0.0942
39,0,0,0,0,1,0,0,1,1,1,0.3741,0.1011,0.6105,0.2338,0.1881,0.0965,291108.856,2734.0918,-0.1034
40,0,0,0,0,1,0,1,0,0,0,0.3756,0.0983,0.6056,0.2305,0.1872,0.0965,293035.0092,2612.4329,-0.0922
41,0,0,0,0,1,0,1,0,0,1,0.3623,0.0997,0.6108,0.2245,0.1884,0.0965,292927.6826,2660.3813,-0.1134
42,0,0,0,0,1,0,1,0,1,0,0.3715,0.1021,0.6159,0.2319,0.1854,0.0965,290841.5958,2572.3596,-0.1078
43,0,0,0,0,1,0,1,0,1,1,0.3616,0.0993,0.6173,0.2303,0.1852,0.0965,292954.317,2562.8748,-0.1259
44,0,0,0,0,1,0,1,1,0,0,0.3709,0.0997,0.6111,0.2284,0.1854,0.0965,292955.8507,2562.8711,-0.1031
45,0,0,0,0,1,0,1,1,0,1,0.3688,0.0979,0.6102,0.2244,0.1862,0.0965,293048.382,2658.0713,-0.104
46,0,0,0,0,1,0,1,1,1,0,0.3551,0.1011,0.6084,0.2218,0.1826,0.0965,292219.8492,2543.8872,-0.1383
47,0,0,0,0,1,0,1,1,1,1,0.3657,0.1025,0.6135,0.2294,0.1845,0.0965,291614.1346,2638.2449,-0.125
48,0,0,0,0,1,1,0,0,0,0,0.4399,0.1673,0.6281,0.2381,0.2245,0.106,271554.1984,2572.3584,-0.1131
49,0,0,0,0,1,1,0,0,0,1,0.4326,0.1976,0.6228,0.2403,0.2205,0.1127,265384.6027,2570.4712,-0.1029
50,0,0,0,0,1,1,0,0,1,0,0.412,0.1018,0.6116,0.2448,0.219,0.0983,292273.6943,2610.3171,-0.1096
51,0,0,0,0,1,1,0,0,1,1,0.4216,0.1106,0.617,0.2545,0.2209,0.1014,287601.5482,2570.4707,-0.1325
52,0,0,0,0,1,1,0,1,0,0,0.4472,0.1599,0.6263,0.2424,0.2222,0.1067,273730.9193,2570.1697,-0.0959
53,0,0,0,0,1,1,0,1,0,1,0.4417,0.2113,0.621,0.2409,0.219,0.1173,256923.3157,2569.4646,-0.1057
54,0,0,0,0,1,1,0,1,1,0,0.4253,0.1,0.6111,0.2527,0.2188,0.0969,292448.3185,2608.0869,-0.1243
55,0,0,0,0,1,1,0,1,1,1,0.4263,0.1029,0.6145,0.2572,0.2212,0.099,291372.4,2607.4282,-0.1108
56,0,0,0,0,1,1,1,0,0,0,0.4301,0.1539,0.6198,0.2506,0.2246,0.1078,275427.736,2591.3494,-0.0986
57,0,0,0,0,1,1,1,0,0,1,0.4324,0.1409,0.6142,0.254,0.2214,0.1064,278763.7747,2627.4216,-0.1063
58,0,0,0,0,1,1,1,0,1,0,0.4162,0.1388,0.6128,0.2487,0.2203,0.1043,279923.2,2553.3799,-0.1151
59,0,0,0,0,1,1,1,0,1,1,0.4321,0.1856,0.6159,0.2544,0.22,0.1124,262634.1544,2570.4707,-0.12
60,0,0,0,0,1,1,1,1,0,0,0.4314,0.1106,0.613,0.2527,0.2194,0.1018,289018.4641,2570.1692,-0.1067
61,0,0,0,0,1,1,1,1,0,1,0.4392,0.1103,0.6046,0.2569,0.2203,0.1014,287527.8439,2588.4487,-0.0878
62,0,0,0,0,1,1,1,1,1,0,0.4175,0.1103,0.6112,0.2469,0.2164,0.1014,287994.2693,2608.5977,-0.1422
63,0,0,0,0,1,1,1,1,1,1,0.4261,0.1078,0.6119,0.2567,0.2202,0.1011,290297.3302,2588.4456,-0.1235
64,0,0,0,1,0,0,0,0,0,0,0.275,0.1018,0.842,0.1018,0.1442,0.0972,291790.5761,2543.8875,-0.4212
65,0,0,0,1,0,0,0,0,0,1,0.2596,0.1,0.8433,0.0987,0.1426,0.0972,292860.6152,2561.4998,-0.3839
66,0,0,0,1,0,0,0,0,1,0,0.2754,0.0993,0.8386,0.1067,0.1456,0.0972,292968.3957,2640.1406,-0.3552
67,0,0,0,1,0,0,0,0,1,1,0.277,0.1011,0.8383,0.1066,0.1465,0.0972,292132.157,2676.1064,-0.3716
68,0,0,0,1,0,0,0,1,0,0,0.2763,0.0997,0.8467,0.1049,0.1466,0.0972,292973.5745,2543.8872,-0.3795
69,0,0,0,1,0,0,0,1,0,1,0.2663,0.0993,0.8461,0.1012,0.144,0.0972,292968.7837,2561.3298,-0.3738
70,0,0,0,1,0,0,0,1,1,0,0.2726,0.1004,0.8446,0.1019,0.1452,0.0972,292700.6428,2543.8877,-0.4018
71,0,0,0,1,0,0,0,1,1,1,0.269,0.0997,0.8426,0.1016,0.1437,0.0972,292993.419,2561.3301,-0.4025
72,0,0,0,1,0,0,1,0,0,0,0.281,0.0993,0.843,0.1046,0.1487,0.0972,292956.2451,2562.8743,-0.3973
73,0,0,0,1,0,0,1,0,0,1,0.2755,0.1004,0.8388,0.1025,0.1445,0.0972,292703.8931,2580.4944,-0.4205
74,0,0,0,1,0,0,1,0,1,0,0.2754,0.1004,0.8405,0.1003,0.1444,0.0972,292869.5314,2543.8875,-0.4302
75,0,0,0,1,0,0,1,0,1,1,0.2701,0.1004,0.8423,0.1022,0.1439,0.0972,292906.4733,2561.4998,-0.4058
76,0,0,0,1,0,0,1,1,0,0,0.2728,0.1004,0.84,0.1014,0.1436,0.0972,292846.8349,2562.8806,-0.4287
77,0,0,0,1,0,0,1,1,0,1,0.2669,0.0997,0.8397,0.0999,0.1449,0.0972,292790.8548,2580.397,-0.3977
78,0,0,0,1,0,0,1,1,1,0,0.2687,0.1,0.8401,0.0984,0.1429,0.0972,292426.6569,2543.8875,-0.4225
79,0,0,0,1,0,0,1,1,1,1,0.2757,0.0997,0.84,0.1028,0.1452,0.0972,292949.7549,2561.3298,-0.4028
80,0,0,0,1,0,1,0,0,0,0,0.3437,0.0993,0.7819,0.1283,0.181,0.0972,292405.7271,2589.3911,-0.2086
81,0,0,0,1,0,1,0,0,0,1,0.3309,0.0997,0.7835,0.1283,0.1785,0.0972,292930.1694,2588.6404,-0.1982
82,0,0,0,1,0,1,0,0,1,0,0.3401,0.1,0.7822,0.1254,0.1826,0.0972,292515.8241,2570.4114,-0.21
83,0,0,0,1,0,1,0,0,1,1,0.3436,0.1011,0.7806,0.1329,0.1815,0.0972,291726.2823,2569.6694,-0.1981
84,0,0,0,1,0,1,0,1,0,0,0.331,0.1004,0.7821,0.126,0.1799,0.0972,292902.5937,2570.2502,-0.1934
85,0,0,0,1,0,1,0,1,0,1,0.3277,0.1004,0.7777,0.1215,0.1771,0.0972,292828.467,2569.5664,-0.2211
86,0,0,0,1,0,1,0,1,1,0,0.3361,0.1014,0.7777,0.1209,0.1784,0.0972,291848.5964,2589.2312,-0.2467
87,0,0,0,1,0,1,0,1,1,1,0.328,0.0993,0.7814,0.1235,0.1783,0.0972,292947.2461,2569.5664,-0.2092
88,0,0,0,1,0,1,1,0,0,0,0.3356,0.1011,0.779,0.122,0.1794,0.0972,292057.8358,2570.4114,-0.2317
89,0,0,0,1,0,1,1,0,0,1,0.3381,0.1004,0.7762,0.1255,0.1782,0.0972,292907.5203,2569.6694,-0.2401
90,0,0,0,1,0,1,1,0,1,0,0.3415,0.1,0.7799,0.1233,0.1812,0.0972,292872.0846,2570.4114,-0.236
91,0,0,0,1,0,1,1,0,1,1,0.3391,0.0997,0.7795,0.1277,0.1792,0.0972,292952.1389,2569.6694,-0.2157
92,0,0,0,1,0,1,1,1,0,0,0.3331,0.1011,0.7767,0.1206,0.1789,0.0972,291239.5041,2570.2502,-0.2346
93,0,0,0,1,0,1,1,1,0,1,0.3388,0.1,0.7789,0.1259,0.1794,0.0972,292911.3278,2588.5513,-0.215
94,0,0,0,1,0,1,1,1,1,0,0.3356,0.1,0.78,0.1225,0.1781,0.0972,292905.701,2570.2502,-0.2228
95,0,0,0,1,0,1,1,1,1,1,0.3429,0.1004,0.7748,0.1267,0.1823,0.0972,292597.6572,2646.5149,-0.2137
96,0,0,0,1,1,0,0,0,0,0,0.3774,0.1021,0.624,0.2125,0.1844,0.0965,292626.2677,2543.8877,-0.1419
97,0,0,0,1,1,0,0,0,0,1,0.3787,0.099,0.6149,0.2169,0.1867,0.0965,292930.8813,2580.4871,-0.1238
98,0,0,0,1,1,0,0,0,1,0,0.3625,0.1,0.6049,0.2237,0.1838,0.0965,292745.1189,2600.8213,-0.1185
99,0,0,0,1,1,0,0,0,1,1,0.357,0.0993,0.6134,0.2304,0.1844,0.0965,292934.4423,2618.439,-0.121
100,0,0,0,1,1,0,0,1,0,0,0.3784,0.0997,0.6236,0.2196,0.187,0.0965,292945.928,2601.2048,-0.1102
101,0,0,0,1,1,0,0,1,0,1,0.3788,0.1011,0.6194,0.2189,0.1872,0.0965,292708.6242,2561.3296,-0.1219
102,0,0,0,1,1,0,0,1,1,0,0.3585,0.1025,0.6108,0.2274,0.1836,0.0965,290431.3536,2620.0854,-0.1242
103,0,0,0,1,1,0,0,1,1,1,0.3604,0.1004,0.6104,0.2281,0.1831,0.0965,292837.9498,2718.3423,-0.1213
104,0,0,0,1,1,0,1,0,0,0,0.363,0.1014,0.617,0.2264,0.1841,0.0965,291338.5193,2581.853,-0.1203
105,0,0,0,1,1,0,1,0,0,1,0.3594,0.1014,0.6091,0.2188,0.1821,0.0965,291370.3725,2580.4802,-0.1296
106,0,0,0,1,1,0,1,0,1,0,0.3568,0.1029,0.6133,0.2239,0.1829,0.0965,291038.2695,2581.8542,-0.1343
107,0,0,0,1,1,0,1,0,1,1,0.3686,0.1029,0.6162,0.2348,0.189,0.0965,292273.6262,2580.4802,-0.1207
108,0,0,0,1,1,0,1,1,0,0,0.36,0.1011,0.6117,0.2227,0.1837,0.0965,292128.7891,2676.8313,-0.1228
109,0,0,0,1,1,0,1,1,0,1,0.3703,0.0993,0.6132,0.2276,0.1849,0.0965,292952.4281,2618.2769,-0.1144
110,0,0,0,1,1,0,1,1,1,0,0.3646,0.1029,0.6207,0.2278,0.1856,0.0965,290693.3084,2543.8865,-0.1352
111,0,0,0,1,1,0,1,1,1,1,0.3564,0.1011,0.6152,0.2261,0.1835,0.0965,291389.8724,2599.8779,-0.1443
112,0,0,0,1,1,1,0,0,0,0,0.4454,0.1582,0.6202,0.2456,0.2222,0.1039,276688.931,2570.4111,-0.0882
113,0,0,0,1,1,1,0,0,0,1,0.438,0.1518,0.6282,0.2461,0.2201,0.105,276602.9668,2569.6689,-0.087
114,0,0,0,1,1,1,0,0,1,0,0.431,0.1483,0.6159,0.2579,0.2212,0.1025,277961.7359,2608.7571,-0.1222
115,0,0,0,1,1,1,0,0,1,1,0.432,0.118,0.6089,0.2611,0.2185,0.1021,287143.2749,2645.5981,-0.0974
116,0,0,0,1,1,1,0,1,0,0,0.4576,0.199,0.6238,0.2508,0.224,0.1131,263017.0651,2608.7322,-0.0828
117,0,0,0,1,1,1,0,1,0,1,0.444,0.1807,0.6195,0.2439,0.2222,0.1078,268142.4478,2588.5481,-0.0911
118,0,0,0,1,1,1,0,1,1,0,0.4453,0.1113,0.6061,0.2656,0.2232,0.1018,287501.4032,2780.374,-0.0781
119,0,0,0,1,1,1,0,1,1,1,0.4275,0.1099,0.6095,0.2544,0.2178,0.1014,287751.9483,2626.9473,-0.1201
120,0,0,0,1,1,1,1,0,0,0,0.4436,0.1768,0.6181,0.2597,0.2216,0.1064,268585.1819,2589.394,-0.0893
121,0,0,0,1,1,1,1,0,0,1,0.4331,0.1652,0.6082,0.2584,0.219,0.1039,275522.9189,2607.6404,-0.1134
122,0,0,0,1,1,1,1,0,1,0,0.4223,0.1071,0.6181,0.2521,0.2188,0.1011,290207.6486,2589.3845,-0.1283
123,0,0,0,1,1,1,1,0,1,1,0.4254,0.1536,0.6116,0.2565,0.2184,0.1021,276356.4536,2588.6499,-0.1182
124,0,0,0,1,1,1,1,1,0,0,0.4388,0.1011,0.6113,0.2523,0.2224,0.0983,292477.5242,2627.1892,-0.1024
125,0,0,0,1,1,1,1,1,0,1,0.4432,0.1377,0.6126,0.2631,0.2244,0.105,278110.0704,2662.7185,-0.0906
126,0,0,0,1,1,1,1,1,1,0,0.4357,0.1078,0.6149,0.26,0.2205,0.1011,289676.5169,2627.7009,-0.1
127,0,0,0,1,1,1,1,1,1,1,0.4354,0.1465,0.615,0.2592,0.2212,0.1043,276352.5951,2627.3877,-0.1021
128,0,0,1,0,0,0,0,0,0,0,0.2667,0.1014,0.8397,0.0999,0.1415,0.0972,291886.1043,2553.3806,-0.4187
129,0,0,1,0,0,0,0,0,0,1,0.2632,0.0997,0.8412,0.1,0.1417,0.0972,292894.0092,2543.8901,-0.3996
130,0,0,1,0,0,0,0,0,1,0,0.2653,0.0993,0.8421,0.0999,0.1419,0.0972,292947.5933,2572.3816,-0.4082
131,0,0,1,0,0,0,0,0,1,1,0.2727,0.0997,0.8433,0.1022,0.1437,0.0972,293011.0761,2562.8748,-0.3966
132,0,0,1,0,0,0,0,1,0,0,0.2719,0.0993,0.8398,0.1032,0.1448,0.0972,292943.412,2602.1733,-0.3529
133,0,0,1,0,0,0,0,1,0,1,0.2699,0.099,0.8361,0.0999,0.1437,0.0972,292983.4746,2561.387,-0.4187
134,0,0,1,0,0,0,0,1,1,0,0.2743,0.1014,0.8368,0.1016,0.1443,0.0972,291991.9116,2640.1321,-0.4108
135,0,0,1,0,0,0,0,1,1,1,0.269,0.1011,0.8379,0.0983,0.1449,0.0972,291606.9649,2561.387,-0.4154
136,0,0,1,0,0,0,1,0,0,0,0.2702,0.0997,0.8422,0.0998,0.1454,0.0972,292919.858,2591.3872,-0.4011
137,0,0,1,0,0,0,1,0,0,1,0.2784,0.1014,0.8404,0.1056,0.1448,0.0972,291871.7461,2620.5095,-0.3822
138,0,0,1,0,0,0,1,0,1,0,0.2699,0.0997,0.843,0.1009,0.1421,0.0972,292791.7198,2553.3806,-0.4208
139,0,0,1,0,0,0,1,0,1,1,0.2835,0.0986,0.8428,0.1042,0.1468,0.0972,292598.5202,2562.8804,-0.3971
140,0,0,1,0,0,0,1,1,0,0,0.2657,0.1011,0.8417,0.0982,0.1415,0.0972,292297.5208,2543.8882,-0.4236
141,0,0,1,0,0,0,1,1,0,1,0.2731,0.0983,0.8382,0.1017,0.1444,0.0972,293099.2779,2580.3779,-0.4074
142,0,0,1,0,0,0,1,1,1,0,0.2751,0.0997,0.8414,0.1009,0.1455,0.0972,292957.5592,2543.8882,-0.4068
143,0,0,1,0,0,0,1,1,1,1,0.2742,0.1014,0.839,0.1013,0.1443,0.0972,291908.031,2580.3774,-0.417
144,0,0,1,0,0,1,0,0,0,0,0.3289,0.1014,0.7892,0.1215,0.1818,0.0972,292262.9107,2553.3809,-0.2394
145,0,0,1,0,0,1,0,0,0,1,0.3352,0.1004,0.78,0.1244,0.1798,0.0972,292871.3932,2570.4668,-0.2419
146,0,0,1,0,0,1,0,0,1,0,0.3368,0.1011,0.7835,0.1233,0.1839,0.0972,291884.778,2591.3662,-0.2351
147,0,0,1,0,0,1,0,0,1,1,0.3432,0.0986,0.7763,0.1235,0.1813,0.0972,292774.4261,2570.4717,-0.2562
148,0,0,1,0,0,1,0,1,0,0,0.3457,0.0997,0.7796,0.128,0.1834,0.0972,292977.7918,2589.1533,-0.2214
149,0,0,1,0,0,1,0,1,0,1,0.3339,0.1004,0.7767,0.1231,0.1781,0.0972,292715.374,2588.4624,-0.2184
150,0,0,1,0,0,1,0,1,1,0,0.3396,0.1004,0.7766,0.1286,0.1831,0.0972,292888.7791,2668.7791,-0.1906
151,0,0,1,0,0,1,0,1,1,1,0.3414,0.1011,0.7776,0.1268,0.1806,0.0972,291498.2705,2607.4395,-0.2195
152,0,0,1,0,0,1,1,0,0,0,0.3343,0.0997,0.7823,0.1241,0.1833,0.0972,292938.9974,2590.2043,-0.2341
153,0,0,1,0,0,1,1,0,0,1,0.352,0.1011,0.7781,0.1323,0.1853,0.0972,291697.4218,2703.6353,-0.2081
154,0,0,1,0,0,1,1,0,1,0,0.3258,0.0986,0.7853,0.1186,0.1807,0.0972,292934.29,2553.3806,-0.248
155,0,0,1,0,0,1,1,0,1,1,0.3404,0.1,0.7778,0.126,0.1807,0.0972,292850.5224,2608.4731,-0.2286
156,0,0,1,0,0,1,1,1,0,0,0.3258,0.0997,0.7752,0.1166,0.176,0.0972,292938.308,2570.1702,-0.2583
157,0,0,1,0,0,1,1,1,0,1,0.3382,0.1004,0.7797,0.1282,0.182,0.0972,292492.5952,2608.2661,-0.1993
158,0,0,1,0,0,1,1,1,1,0,0.3401,0.1,0.7805,0.13,0.1814,0.0972,292859.6603,2647.1926,-0.1939
159,0,0,1,0,0,1,1,1,1,1,0.3395,0.1,0.781,0.1244,0.1819,0.0972,292879.135,2593.2117,-0.2108
160,0,0,1,0,1,0,0,0,0,0,0.3603,0.105,0.6171,0.2258,0.1846,0.0965,290103.6518,2629.7812,-0.1245
161,0,0,1,0,1,0,0,0,0,1,0.3623,0.0993,0.6167,0.2258,0.1831,0.0965,292825.8901,2543.8892,-0.1216
162,0,0,1,0,1,0,0,0,1,0,0.3611,0.1018,0.6147,0.2234,0.1841,0.0965,290802.1816,2572.3618,-0.1269
163,0,0,1,0,1,0,0,0,1,1,0.3663,0.1025,0.6122,0.2294,0.1829,0.0965,290529.0322,2622.9551,-0.1189
164,0,0,1,0,1,0,0,1,0,0,0.3695,0.1018,0.6108,0.2249,0.1851,0.0948,291734.1756,2620.2664,-0.1037
165,0,0,1,0,1,0,0,1,0,1,0.3657,0.0993,0.6126,0.2226,0.1842,0.0965,292945.8191,2561.3862,-0.1132
166,0,0,1,0,1,0,0,1,1,0,0.3605,0.0993,0.6064,0.2297,0.1869,0.094,293298.7366,2640.3657,-0.1267
167,0,0,1,0,1,0,0,1,1,1,0.3575,0.1,0.6111,0.2222,0.1826,0.0965,292800.0564,2599.7861,-0.1335
168,0,0,1,0,1,0,1,0,0,0,0.37,0.1004,0.6132,0.2319,0.1872,0.0965,292843.0041,2591.7385,-0.0999
169,0,0,1,0,1,0,1,0,0,1,0.3662,0.1004,0.6137,0.2292,0.1848,0.0965,292791.384,2658.4646,-0.1131
170,0,0,1,0,1,0,1,0,1,0,0.3571,0.1,0.6142,0.2239,0.1813,0.0965,292853.9136,2553.3796,-0.1343
171,0,0,1,0,1,0,1,0,1,1,0.3666,0.1029,0.6101,0.2278,0.1849,0.0965,290639.3873,2659.3853,-0.1333
172,0,0,1,0,1,0,1,1,0,0,0.3584,0.1004,0.6138,0.2247,0.1828,0.0965,292816.5392,2543.8872,-0.1329
173,0,0,1,0,1,0,1,1,0,1,0.3613,0.1004,0.6092,0.2287,0.1842,0.0965,292557.7173,2637.7607,-0.1202
174,0,0,1,0,1,0,1,1,1,0,0.3636,0.1036,0.6146,0.2291,0.1842,0.0965,291873.7562,2620.8726,-0.1313
175,0,0,1,0,1,0,1,1,1,1,0.3669,0.1029,0.613,0.234,0.187,0.0965,291545.5242,2663.0046,-0.1067
176,0,0,1,0,1,1,0,0,0,0,0.4243,0.1007,0.6087,0.2485,0.223,0.0983,292426.409,2572.3638,-0.0976
177,0,0,1,0,1,1,0,0,0,1,0.4267,0.1011,0.613,0.251,0.22,0.0976,292576.8158,2589.4534,-0.1163
178,0,0,1,0,1,1,0,0,1,0,0.417,0.1296,0.619,0.2512,0.2213,0.1039,282311.2146,2553.3799,-0.1207
179,0,0,1,0,1,1,0,0,1,1,0.4288,0.1021,0.6158,0.2511,0.2229,0.0983,291587.2178,2602.9429,-0.1223
180,0,0,1,0,1,1,0,1,0,0,0.4358,0.1405,0.6195,0.2526,0.2221,0.1021,278920.3704,2608.1443,-0.0993
181,0,0,1,0,1,1,0,1,0,1,0.4335,0.1138,0.6185,0.2557,0.2206,0.106,287077.774,2588.449,-0.1072
182,0,0,1,0,1,1,0,1,1,0,0.4233,0.1825,0.6131,0.2515,0.2175,0.1106,263507.9663,2570.1692,-0.1277
183,0,0,1,0,1,1,0,1,1,1,0.4292,0.1307,0.614,0.2559,0.219,0.0983,281948.5015,2607.4209,-0.1126
184,0,0,1,0,1,1,1,0,0,0,0.4244,0.1567,0.6183,0.2569,0.2236,0.106,276070.8122,2630.5188,-0.1012
185,0,0,1,0,1,1,1,0,0,1,0.4255,0.105,0.6189,0.2514,0.2202,0.0993,289833.9831,2589.3735,-0.1218
186,0,0,1,0,1,1,1,0,1,0,0.4114,0.1053,0.6158,0.2454,0.2203,0.1011,290577.1296,2553.3796,-0.1271
187,0,0,1,0,1,1,1,0,1,1,0.43,0.1282,0.6159,0.2559,0.2208,0.1039,285326.8368,2570.4702,-0.1078
188,0,0,1,0,1,1,1,1,0,0,0.4415,0.1074,0.6127,0.2589,0.223,0.1011,290292.8169,2646.1006,-0.0895
189,0,0,1,0,1,1,1,1,0,1,0.4329,0.1029,0.6098,0.2528,0.22,0.0983,291560.398,2607.7209,-0.1099
190,0,0,1,0,1,1,1,1,1,0,0.4337,0.1043,0.6122,0.2559,0.2225,0.0986,291333.4134,2608.1338,-0.109
191,0,0,1,0,1,1,1,1,1,1,0.4262,0.167,0.6115,0.2548,0.2187,0.1085,268420.2091,2588.4458,-0.1353
192,0,0,1,1,0,0,0,0,0,0,0.2698,0.1,0.8415,0.0996,0.1431,0.0972,292870.699,2562.8831,-0.4056
193,0,0,1,1,0,0,0,0,0,1,0.266,0.099,0.839,0.0975,0.1434,0.0972,292671.8039,2561.5,-0.4059
194,0,0,1,1,0,0,0,0,1,0,0.2696,0.0997,0.8397,0.0985,0.1438,0.0972,292915.4569,2562.8794,-0.4184
195,0,0,1,1,0,0,0,0,1,1,0.2697,0.1014,0.834,0.099,0.1439,0.0972,291992.9221,2638.5698,-0.4091
196,0,0,1,1,0,0,0,1,0,0,0.2786,0.0997,0.8419,0.1037,0.1463,0.0972,292948.8355,2562.8682,-0.3901
197,0,0,1,1,0,0,0,1,0,1,0.2795,0.1,0.8416,0.1062,0.1481,0.0972,292876.0404,2599.3315,-0.3737
