element,action,new_diameter_m,d_cost,so,1,2,3,4,5,6,7,8,9,leak_pipe_diameter_mm,d_benefit,mb
L1348,pipe,0.063,1844.967364,8.843499934660379,0.9201324242271759,0.7414582599506868,0.33312655075702996,0.7436354305590506,0.749741273755011,0.31736526946107785,112291.7361598654,16856.990234375,0.7609104410228049,,0.15650006533962113,8.482538411970583e-05
L1232,pipe,0.1,1949.3730000000003,8.835364234515376,0.9178973984803502,0.7414582599506868,0.33094017434130657,0.7404926976302321,0.7466299543769603,0.3187742162733357,112324.1821307253,16857.228515625,0.7569883545681304,,0.16463576548462378,8.445575345745722e-05
L1684,pipe,0.05,1922.99,8.83765817628765,0.9199038896995924,0.7421627333568158,0.33214320608668885,0.7452140383435724,0.7490462352605713,0.31736526946107785,112175.49020892303,16868.626953125,0.7632000326750388,,0.1623418237123495,8.44215641851229e-05
L1767,pipe,0.075,1938.38925,8.837716045051039,0.9186459014743622,0.7414582599506868,0.33138624372840986,0.7404922502899934,0.7472705848806589,0.3177175061641423,112277.15134056857,16857.1640625,0.7564005308147572,,0.1622839549489612,8.372103536426504e-05
L1728,pipe,0.075,1882.042,8.842529406161871,0.9199793689931062,0.7414582599506868,0.3330145337226098,0.7448369305224248,0.7496466101410624,0.31736526946107785,112218.65758013836,16856.947265625,0.7628777910781124,,0.1574705938381289,8.367007422689234e-05
Leak_216,leak,,2168.880495775518,8.818547184289377,0.9190023314715108,0.7435716801690736,0.3311852467150813,0.7424215728215847,0.7473921904090978,0.31842197957027124,111209.52391497056,16847.369140625,0.7591541214385615,75.0,0.18145281571062277,8.366197034094376e-05
Leak_1389,leak,,2356.180751546553,8.80366402565486,0.9218390949194049,0.7453328636843959,0.3341665469241132,0.7477232815769906,0.7517288951508747,0.3201831630855935,111359.79869992075,16868.900390625,0.7667010198280323,63.0,0.19633597434513916,8.33280614045709e-05
Leak_881,leak,,1986.58125932136,8.834514934783211,0.9188933058253241,0.7418104966537513,0.33082489607622634,0.7437238361737057,0.747260468558681,0.31736526946107785,112191.60786515249,16857.712890625,0.761082521607691,75.0,0.16548506521678874,8.330143277064862e-05
L2898,pipe,0.1,1889.388,8.843521942904637,0.9201533906975964,0.7414582599506868,0.33316563568659824,0.7436583008287495,0.7497537488049112,0.31736526946107785,112280.79651552133,16856.99609375,0.7609343686270478,,0.156478057095363,8.281944052537807e-05
L644,pipe,0.05,2974.527,8.755633611606074,0.9233130377899663,0.7453328636843959,0.3359237284443752,0.7506673395223369,0.7542432991160536,0.31912645297640013,111357.04744292395,16868.71484375,0.7708584314588397,,0.24436638839392621,8.215302412582781e-05
L391,pipe,0.063,1995.8088240000002,8.836478249209247,0.9193440849393649,0.7418104966537513,0.3314463741657638,0.7447654120017773,0.7478637263288549,0.31736526946107785,112200.4401376564,16858.275390625,0.7624860114268612,,0.16352175079075337,8.193257231072015e-05
Leak_2691,leak,,2329.8045682287498,8.810831997001094,0.9213254163941026,0.7418104966537513,0.33340877332860963,0.7492924392989717,0.7514864179204616,0.31736526946107785,112306.96669639283,16868.73046875,0.7689102996010163,75.0,0.18916800299890646,8.119479443836903e-05
L1024,pipe,0.1,2018.2860000000003,8.836597707377079,0.9178386923631728,0.7414582599506868,0.33079819791172627,0.7406470300125522,0.7464744879987923,0.3177175061641423,112349.96284558563,16857.2265625,0.7572604636815502,,0.16340229262292105,8.096092061428412e-05
L1643,pipe,0.075,1976.7580000000003,8.840146420519474,0.9193734379979537,0.7414582599506868,0.3318185987892775,0.7423407160734561,0.7487844688773713,0.31736526946107785,112268.66973876857,16878.552734375,0.7584167575174798,,0.1598535794805258,8.086653979927022e-05
Leak_2881,leak,,2415.979238775894,8.80474737187331,0.9227972626176218,0.7418104966537513,0.33570911329255027,0.7487654724978902,0.7535518249215855,0.3187742162733357,112175.09200940718,16868.64453125,0.768105601253486,63.0,0.1952526281266902,8.08171796317335e-05
Leak_262,leak,,2415.3630762974703,8.806352567192217,0.9174004931313843,0.744628390278267,0.3286945527532931,0.7443119767524171,0.7445007568895822,0.31842197957027124,111102.57886587731,16848.158203125,0.7621489099519594,75.0,0.19364743280778285,8.017321896988943e-05
L1384,pipe,0.075,2041.43675,8.836808315421209,0.9198535701705832,0.7418104966537513,0.332062922203409,0.745792113766915,0.7487052680353579,0.31736526946107785,112215.4773237592,16858.244140625,0.7639374278230807,,0.1631916845787913,7.993962319860818e-05
Leak_594,leak,,2180.4109903258236,8.825724663413869,0.9198913098173401,0.7418104966537513,0.3317630745475722,0.7471036035114573,0.7493625668830406,0.31736526946107785,112227.21662171916,16869.109375,0.7661171478525579,63.0,0.17427533658613115,7.992774635578625e-05
Leak_2287,leak,,2075.5356898674654,8.834809841449768,0.918884919237156,0.7418104966537513,0.3307086965910678,0.7437741060330194,0.7472874628893473,0.31736526946107785,112190.15585971657,16868.74609375,0.7611163821204078,63.0,0.16519015855023156,7.958916792260983e-05
Leak_1055,leak,,2060.1040363767643,8.836125190628874,0.9193944044683742,0.7418104966537513,0.33120657813697213,0.7448965386092196,0.7481760743219443,0.31736526946107785,112170.59872431136,16868.75,0.762731799060808,63.0,0.16387480937112642,7.954686097278051e-05
L3077,pipe,0.075,2090.11025,8.834454692916946,0.9177066035995236,0.7414582599506868,0.33068883749129857,0.7386265059898144,0.7462864187591204,0.31912645297640013,112361.0814159285,16857.189453125,0.7538975998237948,,0.16554530708305393,7.920410278981882e-05
Leak_282,leak,,2331.8658004411927,8.815475754140605,0.9218663513309515,0.7414582599506868,0.33472949972681554,0.7489293108602808,0.7524157567218505,0.3177175061641423,112276.34173769737,16845.80078125,0.768280484660391,75.0,0.18452424585939475,7.913158888666855e-05
Leak_2208,leak,,2296.6889959167934,8.818658146617215,0.9208264143980945,0.7421627333568158,0.3330002792140372,0.7481368476275847,0.7505657802042973,0.31736526946107785,112169.67312887406,16869.01171875,0.7672693409978921,63.0,0.18134185338278463,7.895794933714851e-05
Leak_3170,leak,,2284.657673496896,8.819780558812923,0.9208222211040105,0.7418104966537513,0.33312405118039806,0.748139979009255,0.7506979738002986,0.3177175061641423,112182.5278802456,16868.685546875,0.7673032460982026,25.0,0.18021944118707722,7.888247034893128e-05
Leak_727,leak,,2194.1375686605024,8.827688661291813,0.9204595011657357,0.7421627333568158,0.33228400756335097,0.7468343046878146,0.7501444065650212,0.31736526946107785,111940.55035469533,16879.728515625,0.7653864350891395,63.0,0.17231133870818738,7.853260486915669e-05
Leak_441,leak,,2171.450555867497,8.829727943542771,0.9190463610593939,0.7421627333568158,0.3306721238595827,0.7451209915739416,0.7479255774165954,0.3194786896794646,112169.93501730035,16858.02734375,0.763206403519124,75.0,0.17027205645722887,7.841396894676471e-05
Leak_3579,leak,,2122.84010679042,8.833557649209952,0.9190295878830574,0.7418104966537513,0.33080094869462895,0.7451231164400751,0.7478725322464315,0.31842197957027124,112176.73559381664,16869.125,0.7632000728752203,60.0,0.16644235079004766,7.840550508615384e-05
Leak_1784,leak,,2117.4855188463184,8.83423908928389,0.9199080829936765,0.7418104966537513,0.3317962788665241,0.7459659054496146,0.7492175313239068,0.3177175061641423,112073.18882439603,16868.712890625,0.7641961175063948,63.0,0.16576091071610932,7.828195718024167e-05
Leak_3143,leak,,2134.6682345873455,8.83295879218259,0.9188157298847682,0.7414582599506868,0.33096359888839005,0.742307612895799,0.747896643687415,0.3201831630855935,112257.42385328136,16857.48046875,0.7591618006575386,40.0,0.1670412078174106,7.825160140151777e-05
L638,pipe,0.05,2870.8740000000003,8.775449156625701,0.9228224223821265,0.7453328636843959,0.3351418938410986,0.7495363515640734,0.7534094625874301,0.3194786896794646,111350.98166740374,16879.74609375,0.7692746679724229,,0.2245508433742991,7.82168926167777e-05
Leak_2690,leak,,2325.686561190305,8.818165796230748,0.9208578641037253,0.7418104966537513,0.3328219857341251,0.7482799405864098,0.7506938329223906,0.31736526946107785,112182.83701523018,16868.736328125,0.7674556249129878,75.0,0.1818342037692524,7.818517198473564e-05
Leak_317,leak,,2225.0729629961265,8.826053317563458,0.9156351163219779,0.7414582599506868,0.3272688439135816,0.7325833867064437,0.7424190484577065,0.31806974286720674,112318.31013900017,16879.611328125,0.7449301183027697,110.0,0.17394668243654188,7.817572067493801e-05
Leak_3156,leak,,2306.6643416135616,8.8197880620775,0.9208327043392207,0.7418104966537513,0.33311325179022905,0.7481383014833602,0.750707618376692,0.3177175061641423,112181.89320758078,16868.68359375,0.7672941322941631,20.0,0.18021193792250045,7.812664143255378e-05
L634,pipe,0.05,2110.5775000000003,8.835204565368128,0.9198493768764991,0.7418104966537513,0.33185270583984106,0.7458753190512963,0.749025478454855,0.31806974286720674,112179.27579177874,16868.6953125,0.7641016482968197,,0.16479543463187163,7.80807312841493e-05
L393,pipe,0.05,2130.1215,8.833990578003798,0.918887015884198,0.7418104966537513,0.330737770725854,0.7412580967784922,0.747926206410708,0.31842197957027124,112245.15945716885,16878.83203125,0.7567991168514013,,0.16600942199620228,7.793425022760544e-05
Leak_756,leak,,1985.9101007268605,8.845778827486038,0.9221221422700817,0.7414582599506868,0.3348835303738532,0.7453142984745507,0.7525428135325987,0.31736526946107785,112305.54053083266,16857.3671875,0.7632525618249826,63.0,0.15422117251396195,7.765768070645074e-05
Leak_127,leak,,2163.109104311491,8.832024935633578,0.9190337811771415,0.7418104966537513,0.330616520914632,0.7450954372628111,0.7478449089216525,0.31912645297640013,112173.91248689167,16869.080078125,0.7631730029413551,75.0,0.16797506436642173,7.765445766541097e-05
Leak_1576,leak,,2205.140853349483,8.829063328947301,0.9165010315503447,0.7414582599506868,0.32793658227031636,0.7375673161398476,0.7439385934014324,0.31736526946107785,112325.58830750501,16879.90625,0.7525158929921556,75.0,0.17093667105269894,7.751734806103469e-05
Leak_2914,leak,,2167.220179160861,8.832189737385793,0.9183188245358024,0.7414582599506868,0.3303742647086572,0.7411111455101091,0.7469902631711367,0.31912645297640013,112281.50435438204,16846.451171875,0.7574481896858081,140.0,0.16781026261420706,7.743110932050408e-05
Leak_840,leak,,2241.176569533019,8.826986497528093,0.9163815226689478,0.7414582599506868,0.32768195334665795,0.7367696525768778,0.7434174717791309,0.3177175061641423,112228.78829940474,16879.8203125,0.7510977405872181,63.0,0.17301350247190683,7.719762236670029e-05
Leak_1138,leak,,2153.1725920241793,8.834099077764831,0.9189415287072913,0.7418104966537513,0.3306430469693204,0.7410292822464437,0.7480180395511498,0.31806974286720674,112235.15313046699,16878.779296875,0.7564446456731891,32.0,0.16590092223516884,7.704952350299368e-05
L814,pipe,0.063,2136.463588,8.835504865980965,0.9198766332880458,0.7418104966537513,0.3316387737787793,0.7456299529304192,0.7489895209580838,0.31806974286720674,112170.21331920114,16880.03515625,0.76368757415583,,0.1644951340190346,7.69941200697096e-05
Leak_2341,leak,,2138.4664931007674,8.835550973345605,0.9193692447038696,0.7418104966537513,0.3310066730385322,0.7448885424024544,0.7480397398480351,0.31736526946107785,112171.32543351754,16869.013671875,0.7626582013432053,63.0,0.16444902665439542,7.690044580307875e-05
Leak_760,leak,,2171.239790927491,8.83312960045548,0.9203819252251799,0.7418104966537513,0.33261811006474035,0.7466936721003019,0.7500155676042872,0.31736526946107785,112184.18283006868,16868.701171875,0.7652602422200665,110.0,0.16687039954451954,7.685489195702208e-05
Leak_2921,leak,,2170.8736156242144,8.833360187733872,0.9171635720156326,0.7414582599506868,0.32941208701163566,0.7351835518433593,0.7449972953253158,0.31736526946107785,112313.67435457068,16879.33984375,0.7486973914435244,32.0,0.16663981226612812,7.676163691280222e-05
Leak_1051,leak,,2129.3103192544986,8.836791484558452,0.9193755346449958,0.7418104966537513,0.3313635746912489,0.7448916178665949,0.7481281135208574,0.31736526946107785,112193.34247140125,16868.763671875,0.7627194957810675,125.0,0.16320851544154813,7.664853448824205e-05
Leak_2875,leak,,2265.6379712587786,8.82680786472672,0.9203567654606752,0.7421627333568158,0.3325182607520767,0.7470940975313869,0.7498624599540415,0.31736526946107785,112162.60083404336,16857.65625,0.7658046154359592,32.0,0.1731921352732808,7.6442987569217e-05
Leak_1049,leak,,2049.678814588961,8.84346948949732,0.9201387141683021,0.7414582599506868,0.3330651592322185,0.7438287933771894,0.7497430559049967,0.31736526946107785,112308.93136615462,16857.048828125,0.7612073012700933,63.0,0.1565305105026802,7.636831165378004e-05
Leak_2375,leak,,2055.804614051133,8.843120458745606,0.9201282309330918,0.7414582599506868,0.33301281466788035,0.7438348324704106,0.7497710985591841,0.31736526946107785,112286.86404308642,16857.0234375,0.7612077788216312,63.0,0.15687954125439418,7.63105307684129e-05
Leak_1417,leak,,2104.3823603853943,8.83947576002446,0.9191616766467066,0.7414582599506868,0.33159945345520236,0.7416820634896341,0.7481683691440648,0.31736526946107785,112276.51803936038,16868.15625,0.7580852185792596,75.0,0.16052423997554044,7.628092831292418e-05
Leak_1939,leak,,2370.880918241432,8.819252788378769,0.9208515741625992,0.7418104966537513,0.33315442120707267,0.7481623460211855,0.7506872809003841,0.31806974286720674,112181.61064745793,16868.689453125,0.7673138292053403,63.0,0.18074721162123097,7.623630956349241e-05
Leak_2816,leak,,2361.773735169953,8.820140654411905,0.9208767339271038,0.7418104966537513,0.33353128729745113,0.7481901929510388,0.7510510491621798,0.31736526946107785,112182.12921415323,16857.00390625,0.7674065185714983,63.0,0.17985934558809547,7.615435082105899e-05
Leak_1876,leak,,2379.3065954899184,8.81891071731343,0.9208327043392207,0.7418104966537513,0.3331291552947537,0.7481310322044828,0.7507058362267063,0.31842197957027124,112178.01914035022,16868.6796875,0.7672856439998609,63.0,0.18108928268656932,7.611010831047672e-05
Leak_2571,leak,,2338.0582949136565,8.822284528986286,0.9196460021134202,0.7432194434660092,0.3321696871291244,0.7446813679544485,0.7483041270400376,0.3187742162733357,111284.46583290976,16836.1328125,0.7624680993199021,75.0,0.17771547101371432,7.600985458759799e-05
Leak_3134,leak,,2394.7951621232623,8.81841452432726,0.920887217162314,0.7421627333568158,0.3333832515348388,0.7481996989311093,0.7510764185913886,0.3177175061641423,112173.29997699794,16868.01171875,0.7674183143276506,63.0,0.18158547567274042,7.582505533030388e-05
Leak_1176,leak,,2396.4941675343025,8.81852981130968,0.920887217162314,0.7418104966537513,0.3334610475236888,0.7482028862303094,0.751060431657693,0.3187742162733357,112181.17526840317,16868.037109375,0.7674267840340383,20.0,0.1814701886903194,7.572319229845231e-05
Leak_649,leak,,2031.4156670583682,8.846287263489934,0.9211639745718647,0.7414582599506868,0.33405603770283093,0.743617928372215,0.7513893431624147,0.31736526946107785,112295.45132054883,16856.70703125,0.7607462932785591,63.0,0.1537127365100659,7.566779118753804e-05
Leak_2993,leak,,2266.746918651414,8.828708702325695,0.9203777319310958,0.7418104966537513,0.33262247341981566,0.7471192045022788,0.7500125274660763,0.31736526946107785,112168.41951821264,16868.349609375,0.7658730792858746,63.0,0.17129129767430484,7.556701467855682e-05
Leak_3267,leak,,2188.9703236618443,8.834596009459709,0.9188010533554739,0.7414582599506868,0.3309726276349432,0.7422737827902542,0.747824938358577,0.31912645297640013,112277.78161310087,16857.486328125,0.7591280363980212,80.0,0.1654039905402911,7.556246366263802e-05
Leak_3514,leak,,2034.5328593802935,8.846450090134367,0.9188807259430718,0.7404015498414935,0.3307272831678602,0.7409100660728544,0.7480308290981063,0.31525184924269106,112592.07954518212,16889.552734375,0.7564084820944093,110.0,0.15354990986563344,7.547182595635433e-05
Leak_2608,leak,,2349.899610580372,8.822865008760251,0.9208851205152719,0.7418104966537513,0.33331725741187546,0.7477273076391381,0.750769993626193,0.3187742162733357,112188.64107007596,16868.22265625,0.7667632840326976,63.0,0.17713499123974863,7.537981215972043e-05
Leak_3248,leak,,2383.667365678708,8.820376982797299,0.9208725406330197,0.7418104966537513,0.3334140331349509,0.7481919823119934,0.751052307150405,0.31736526946107785,112177.97211403729,16868.0390625,0.7674124127835644,60.0,0.1796230172027009,7.535573955871833e-05
Leak_3358,leak,,2283.674431173803,8.828135816365513,0.9203378956372968,0.7418104966537513,0.33225879250185936,0.747062560044565,0.7497581517636995,0.3177175061641423,112177.00703227139,16869.0,0.7657192426152171,60.0,0.17186418363448652,7.525774308649975e-05
Leak_2259,leak,,2247.3144571731304,8.830959213454246,0.9179770710679481,0.7418104966537513,0.329887444623893,0.7400547515366337,0.7468486346634462,0.3187742162733357,112243.11169025426,16878.8359375,0.7554313087349402,75.0,0.16904078654575372,7.521901797329603e-05
Leak_3355,leak,,2401.079186268522,8.819475807668736,0.9208893138093561,0.7418104966537513,0.33347204152139126,0.7482106028494254,0.7510560811150807,0.31806974286720674,112182.60510066182,16868.048828125,0.7674326999032991,32.0,0.18052419233126393,7.518460589040949e-05
Leak_1313,leak,,2388.6028790904816,8.820695947944317,0.9208746372800617,0.7418104966537513,0.3334353774212289,0.7481736972797401,0.7510343808181955,0.31736526946107785,112191.50740189532,16868.04296875,0.767396920485218,60.0,0.17930405205568256,7.506649750165123e-05
Leak_2859,leak,,2243.1131325734104,8.831718215932693,0.9185368758281756,0.7418104966537513,0.33017616447475434,0.7424295690283499,0.7468246280548148,0.31842197957027124,112176.27372477841,16880.314453125,0.7595094495029475,32.0,0.16828178406730743,7.50215321838209e-05
Leak_1729,leak,,2246.892594018653,8.831480426914013,0.9178806253040138,0.7414582599506868,0.329976100444645,0.7396769167875984,0.746277717673896,0.31806974286720674,112248.61990171297,16835.1484375,0.7554272446304083,140.0,0.16851957308598742,7.500116985324328e-05
Leak_1136,leak,,2399.7328564919403,8.820533892376366,0.920847380868515,0.7418104966537513,0.33317034671559886,0.7481168850694369,0.750653472466831,0.31736526946107785,112183.19883657813,16868.7109375,0.7672939619849959,63.0,0.17946610762363413,7.478586924295708e-05
Leak_318,leak,,2248.012732787928,8.831965803911995,0.9172893708381556,0.7414582599506868,0.3294536845474575,0.7366958414375072,0.745154019691709,0.31806974286720674,112332.60504610788,16857.328125,0.7509842987874027,110.0,0.16803419608800496,7.474788449245713e-05
Leak_3121,leak,,2405.537579435316,8.820407547095206,0.9208851205152719,0.7418104966537513,0.33342370992652015,0.7481858873012422,0.7510531458092219,0.31736526946107785,112172.79224819221,16868.037109375,0.7674070449319257,75.0,0.1795924529047941,7.465792862273731e-05
Leak_133,leak,,2415.3630762974703,8.819898035463382,0.920927053456113,0.7418104966537513,0.33344806292444334,0.748323947682383,0.7510787773193109,0.31736526946107785,112231.50778815254,16868.041015625,0.7675363091230192,75.0,0.1801019645366182,7.456517254238148e-05
Leak_3073,leak,,2256.527625327522,8.831782978510608,0.9203945051074321,0.7418104966537513,0.3324792841337795,0.7467816303747183,0.749928399503514,0.31736526946107785,112162.93305619186,16879.7421875,0.7653674553910788,60.0,0.16821702148939188,7.454684782109687e-05
Leak_2539,leak,,2267.5175276649834,8.83103020400543,0.915848974320267,0.740049313138429,0.32723494644594947,0.7373588555886558,0.7429509678122747,0.3187742162733357,112496.5774306407,16857.8828125,0.7520694240558166,100.0,0.1689697959945704,7.451752585505704e-05
Leak_3257,leak,,2411.8524301499197,8.820283338781621,0.9208159311628843,0.7418104966537513,0.333268386865394,0.748111349233984,0.7506624880491118,0.31736526946107785,112181.35821003317,16857.666015625,0.767269020723646,75.0,0.1797166612183787,7.451395407604088e-05
Leak_288,leak,,2462.40897850424,8.816656836487496,0.9176667673057247,0.7432194434660092,0.32965710056945713,0.742643733167584,0.7451346257065701,0.31736526946107785,111276.7631520587,16836.486328125,0.7598305864739984,75.0,0.1833431635125038,7.44568287043338e-05
Leak_3079,leak,,2220.5193210973757,8.834668210389255,0.9187129941797079,0.7418104966537513,0.3306678173322308,0.7444047998519284,0.7480414171656686,0.31736526946107785,112193.140936793,16867.9765625,0.7617625510738888,63.0,0.1653317896107449,7.445636164473377e-05
Leak_2540,leak,,2251.8714011000393,8.832499858839991,0.9205580435767121,0.7414582599506868,0.3331996485280427,0.7467917514476169,0.7508423279491437,0.3187742162733357,112343.59304496773,16845.638671875,0.765584576579605,100.0,0.16750014116000855,7.438264062423135e-05
Leak_270,leak,,2181.761538255717,8.837724623023995,0.9193126352337342,0.7414582599506868,0.331713084379037,0.74343619640028,0.7487138642882303,0.31842197957027124,112275.4946351097,16857.228515625,0.7608056128290814,75.0,0.16227537697600525,7.437814542543535e-05
Leak_2149,leak,,2235.1604041805367,8.833863886042806,0.9203504755195492,0.7418104966537513,0.3326512326800512,0.7466307648792475,0.7497817390429226,0.31736526946107785,112207.05043857014,16868.62109375,0.7652144098675346,63.0,0.16613611395719374,7.432849725078376e-05
Leak_2689,leak,,2192.770812493084,8.837049123720826,0.9194027910565423,0.7418104966537513,0.33149218648490103,0.7449582715621476,0.7482999337459535,0.31736526946107785,112181.41773568846,16868.384765625,0.7628158691878606,75.0,0.16295087627917404,7.431277147195609e-05
Leak_287,leak,,2454.7064370522276,8.817588949308675,0.9218307083312367,0.7414582599506868,0.3347985923594314,0.7488420235962222,0.7524313243261377,0.31736526946107785,112284.85871706819,16856.857421875,0.7681816884455097,75.0,0.18241105069132502,7.431073954015298e-05
Leak_271,leak,,2173.380118750862,8.838512170863325,0.9177003136583974,0.740049313138429,0.3300810425595006,0.7424343779359149,0.7465152677837602,0.31842197957027124,112481.85408942986,16835.013671875,0.7593902284264991,75.0,0.16148782913667503,7.430261634558857e-05
Leak_3307,leak,,2409.6187098886826,8.820972466574332,0.9208117378688002,0.7418104966537513,0.3331556338040186,0.7480827194587131,0.7506326632449387,0.31736526946107785,112196.47699449612,16868.703125,0.7672390206436726,63.0,0.17902753342566768,7.429703823719822e-05
Leak_2421,leak,,2306.877840506825,8.828633275082918,0.9162431439641725,0.7414582599506868,0.32810442742560175,0.7338146907132154,0.7434921648300039,0.31736526946107785,112227.74610931773,16868.212890625,0.7466370109534167,200.0,0.17136672491708183,7.428513201177235e-05
Leak_286,leak,,2463.108100135986,8.817100674063829,0.9210381757493417,0.7418104966537513,0.3334127866561527,0.7484710107858258,0.7508774467870981,0.3177175061641423,112188.7935864518,16868.453125,0.767839940702721,75.0,0.1828993259361713,7.42555009770272e-05
Leak_3353,leak,,2412.4979507637076,8.821105199745654,0.9208264143980945,0.7418104966537513,0.33321611923596944,0.7480886467168746,0.7506734954460826,0.31736526946107785,112187.96622080283,16868.703125,0.7672273852037094,32.0,0.178894800254346,7.415334806718261e-05
Leak_726,leak,,2131.960186640189,8.842006715578307,0.9206880356933193,0.7414582599506868,0.33333544456126574,0.7451895464655085,0.7508275465874973,0.3177175061641423,112102.62345006966,16857.025390625,0.7630635541583377,75.0,0.1579932844216927,7.410705200394871e-05
Leak_737,leak,,2350.6567722926384,8.826064595819606,0.9192413492343045,0.7432194434660092,0.33178125518177787,0.7417366389987443,0.7483226823663597,0.3170130327580134,111434.90804819041,16857.126953125,0.758096462176347,125.0,0.17393540418039422,7.399438583743208e-05
Leak_784,leak,,2253.307177687286,8.833286369297529,0.9194132742917527,0.7421627333568158,0.3310438997986073,0.7449707970888286,0.7482098827554974,0.3177175061641423,112103.91174845587,16868.71484375,0.762792978256483,75.0,0.16671363070247125,7.398619786654217e-05
Leak_173,leak,,2239.8383124672687,8.834375034327127,0.9184928462402925,0.7418104966537513,0.33057035326304035,0.7412296347558107,0.7476629723745786,0.3177175061641423,112236.87753786988,16878.861328125,0.7571008490615387,63.0,0.16562496567287255,7.394505431529575e-05
Leak_951,leak,,2189.9872377011507,8.838125800839302,0.9187025109444975,0.7414582599506868,0.33105509630395596,0.7423229342989714,0.7473568619064392,0.31736526946107785,112304.05881117794,16868.73828125,0.75915405009182,60.0,0.16187419916069778,7.391559017970286e-05
Leak_1052,leak,,2115.7537632551976,8.843741284677508,0.9201638739328066,0.7414582599506868,0.3331923849799901,0.7438799019994505,0.7499227385565005,0.31736526946107785,112298.92816626497,16856.697265625,0.7613047573909414,125.0,0.15625871532249214,7.385486819698714e-05
Leak_3360,leak,,2267.00975381264,8.832619057908953,0.9185368758281756,0.7418104966537513,0.33013599782271397,0.742661403107009,0.7469101712541304,0.3177175061641423,112183.7737401513,16891.47265625,0.7597977809962546,32.0,0.1673809420910466,7.383335771253148e-05
Leak_3429,leak,,2338.0684477892737,8.827491821878558,0.9203504755195492,0.7418104966537513,0.3325071966733779,0.7470675926222493,0.7498778703098006,0.31806974286720674,112179.67058043592,16857.65234375,0.7657751521434398,63.0,0.1725081781214417,7.378234725529711e-05
Leak_3342,leak,,2353.2494848516603,8.826473463529254,0.9203567654606752,0.7418104966537513,0.3324828509586197,0.7470992978616607,0.7499073282007414,0.31842197957027124,112156.32607907683,16857.654296875,0.7658083370828781,75.0,0.1735265364707459,7.373911588540488e-05
Leak_456,leak,,2249.2220398402537,8.834222243074278,0.9189478186484175,0.7418104966537513,0.33050729926580996,0.7433643982919833,0.7473591158020094,0.31736526946107785,112191.52135488184,16868.765625,0.76051278439578,63.0,0.16577775692572239,7.370448714680762e-05
Leak_16,leak,,2431.5319465278426,8.82088759983868,0.9207970613395059,0.7418104966537513,0.3331655649800802,0.7480846206547271,0.7506325059964105,0.31736526946107785,112185.14648822209,16868.685546875,0.7672408289467506,63.0,0.17911240016131913,7.36623676349745e-05
