Leak_id,avg_pressure,total_water_loss,Link,Coef,Link_id,ID,Diameter,detect_cost,repair_cost,total_cost,rank,evaluate_flag
Leak_2341,16.419296,16.564932,L2903,0.0057,L2903,L2903,63,2045.9633151897394,143.84865621509098,2189.8119714048303,0.00756454530608851,0
Leak_1091,34.23283,16.519785,L187,0.00263,L187,L187,100,2229.614582006923,199.45600170275523,2429.070583709678,0.0068008665693605076,0
Leak_1100,8.466858,16.397902,L1875,0.01146,L1875_2,L1875,160,1741.2247368084393,388.52611299771416,2129.7508498061534,0.00769944594060225,0
Leak_1881,66.79134,16.359554,L2504,0.00132,L2504,L2504,75,2312.9152395970045,151.1618651682702,2464.0771047652747,0.006639221743156401,0
Leak_2041,17.684837,16.279951,L2648,0.00524,L2648,L2648,90,2072.4857605782686,184.87071335209507,2257.356473930364,0.007211954019488757,0
Leak_2875,25.871256,16.192434,L410,0.0034,L410,L410,32,2182.0585873622017,116.2617081179767,2298.320295480178,0.007045334082789392,0
Leak_2619,19.541391,16.02083,L3124,0.0045,L3124,L3124,200,2115.8756322801987,538.9643654076349,2654.8399976878336,0.006034574651719834,0
Leak_534,54.845505,15.934831,L1444,0.00157,L1444,L1444,75,2296.7813673526057,152.22037986548077,2449.0017472180866,0.006506663657422603,0
Leak_1970,34.617123,15.891478,L2592,0.00253,L2592_1,L2592,110,2235.8662510888335,221.01047283393987,2456.876723922773,0.0064681623746533495,0
Leak_1789,37.50464,15.885771,L2423,0.00233,L2423,L2423,160,2248.4222260117845,365.54356369648434,2613.965789708269,0.00607726805770569,0
Leak_2380,27.68832,15.763148,L295,0.00311,L295,L295,200,2199.8490345570963,531.3043809721412,2731.1534155292375,0.005771608514619359,0
Leak_466,38.490753,15.544638,L1377,0.00219,L1377,L1377,110,2257.2533388103047,219.75569117909916,2477.009029989404,0.006275567626864972,0
Leak_3079,19.136908,15.468652,L557,0.00444,L557,L557,63,2119.4332909389414,142.47874002534027,2261.9120309642817,0.006838750384536806,0
Leak_304,20.337692,15.411791,L1248,0.00428,L1248,L1248,75,2128.9496528165264,158.3408635640576,2287.290516380584,0.006738011956682262,0
Leak_462,37.262085,15.389757,L1371,0.00224,L1371_1,L1371,110,2254.0953952122863,219.95196532704992,2474.0473605393363,0.00622047799158426,0
Leak_1055,12.647298,15.379911,L1849,0.00695,L1849,L1849,63,1975.5932586114989,144.93595792907888,2120.5292165405776,0.0072528646635768666,0
Leak_1493,2.7377448,15.370303,L2173,0.03779,L2173_1,L2173,63,833.0586237457134,154.22168027654695,987.2803040222603,0.015568327547274906,0
Leak_1378,20.302378,15.36376,L2086,0.00423,L2086_2,L2086,125,2131.9322696751096,263.57543044749445,2395.507700122604,0.00641357153380075,0
Leak_1220,47.75613,15.332321,L1945,0.00174,L1945_2,L1945,75,2285.8746665851313,152.84781831149124,2438.7224848966225,0.0062870298945236994,0
Leak_1909,41.452026,15.328864,L2530,0.00203,L2530,L2530,160,2267.3885196217702,363.55501837947696,2630.9435380012474,0.005826375167762322,0
Leak_3503,16.348581,15.306653,L920,0.00514,L920,L920,110,2078.296852439915,227.17348164228542,2305.4703340822,0.006639275637810208,0
Leak_280,26.638538,15.303041,L1229,0.00321,L1229,L1229,75,2193.6980726256684,156.58516196786945,2350.2832345935376,0.0065111477769514104,0
Leak_1244,25.074673,15.158381,L1969,0.00339,L1969_2,L1969,50,2182.6696493113436,127.74548454744327,2310.4151338587867,0.006560890828645192,0
Leak_3305,29.31998,15.136115,L770,0.00281,L770_1,L770,80,2218.4055948883206,163.39393115540088,2381.7995260437215,0.006354907249183771,0
Leak_1998,24.071705,15.111562,L2614,0.00349,L2614,L2614,63,2176.5667223782234,141.15850238367088,2317.7252247618944,0.0065199971134455624,0
Leak_1218,47.043205,15.102033,L1945,0.00174,L1945,L1945,75,2285.8746665851313,152.84781831149124,2438.7224848966225,0.00619259991859146,0
Leak_3360,24.294998,15.06516,L816,0.00338,L816,L816,32,2183.2808823817873,116.2350344165705,2299.515916798358,0.006551448366856207,0
Leak_1875,32.4032,15.028954,L250,0.00254,L250,L250,63,2235.240296176306,139.41609485638827,2374.656391032694,0.0063288960916616155,0
Leak_737,19.407175,14.968945,L1588,0.00432,L1588,L1588,125,2126.5665639842305,263.78940838483595,2390.3559723690664,0.006262224004538086,0
Leak_1817,37.650696,14.920402,L2450,0.00215,L2450_3,L2450,75,2259.7828788277607,154.13909145796404,2413.921970285725,0.0061809792349729895,0
Leak_146,17.965609,14.916912,L1122,0.00452,L1122_2,L1122,200,2114.6910736334994,539.0563088778954,2653.747382511395,0.005621074627209122,0
Leak_2876,25.240036,14.908392,L410,0.00321,L410_1,L410,32,2193.6980726256684,116.00171998934768,2309.699792615016,0.006454688180768088,0
Leak_439,35.710857,14.751213,L1349,0.00225,L1349,L1349,50,2253.4643368539196,125.70896800719399,2379.1733048611136,0.006200142311445271,0
Leak_1969,35.16199,14.742884,L2592,0.00231,L2592,L2592,110,2249.681695076775,220.2195118374407,2469.901206914216,0.0059690175627186625,0
Leak_1938,34.94793,14.714863,L2559,0.00232,L2559_1,L2559,110,2249.051872381446,220.25706945751583,2469.308941838962,0.005959101582699396,0
Leak_3123,27.756819,14.689626,L604,0.00289,L604,L604,75,2213.441927738453,155.94426693533637,2369.3861946737898,0.006199759993990213,0
Leak_706,23.653599,14.664826,L1569,0.00345,L1569,L1569,110,2179.0058427597314,223.70713828336693,2402.7129810430984,0.006103444942791689,0
Leak_3306,28.76704,14.627809,L773,0.00277,L773,L773,63,2220.89160105818,139.89144779599988,2360.78304885418,0.006196168079892606,0
Leak_281,25.494595,14.622466,L1229,0.00321,L1229_1,L1229,75,2193.6980726256684,156.58516196786945,2350.2832345935376,0.006221576136916172,0
Leak_1219,47.354797,14.591079,L1945,0.00167,L1945_1,L1945,75,2290.3593745096996,152.59722321080142,2442.956597720501,0.005972713052640615,0
Leak_1880,56.681076,14.584402,L2502,0.00139,L2502_1,L2502,63,2308.386365473879,136.11013358132843,2444.496499055207,0.005966219256189333,0
Leak_2029,21.43535,14.53036,L2638,0.00382,L2638,L2638,90,2156.5478753665325,182.6359915482026,2339.183866914735,0.006211722142658072,0
Leak_251,24.49256,14.494755,L1209,0.00332,L1209,L1209,200,2186.9518770362806,532.6591321160307,2719.6110091523115,0.005329716177232899,0
Leak_2533,3.438704,14.314339,L3061,0.02725,L3061,L3061,75,1119.0372722997108,169.63798783417442,1288.6752601338853,0.01110779350462184,0
Leak_2664,22.350851,14.22637,L3160,0.00349,L3160,L3160,110,2176.5667223782234,223.8073650477228,2400.374087425946,0.00592673030937599,0
Leak_2279,5.928079,14.14726,L2859,0.01442,L2859,L2859,63,1602.730500210534,148.93843844633528,1751.6689386568694,0.008076446068094899,0
Leak_527,53.72511,14.12442,L1436,0.00142,L1436,L1436,63,2306.4481350976066,136.2272296956904,2442.675364793297,0.005782356660894583,0
Leak_1379,22.271019,14.070874,L2086,0.00352,L2086_3,L2086,125,2174.7391740092003,261.70796468204696,2436.4471386912473,0.005775160885177513,0
Leak_1987,35.76992,13.964348,L2602,0.00215,L2602,L2602,110,2259.7828788277607,219.59541796751043,2479.378296795271,0.005632197336487592,0
Leak_3169,24.86058,13.848846,L643,0.00305,L643,L643,63,2203.5478871013192,140.41950564144793,2343.967392742767,0.0059082931266129105,0
Leak_3499,19.916384,13.832796,L918,0.0038,L918,L918,63,2157.7558803865745,141.6251694961208,2299.381049882695,0.006015878097937464,0
Leak_257,16.966812,13.821775,L1211,0.00465,L1211_1,L1211,75,2107.0075905482763,158.84688262048607,2265.8544731687625,0.006100027870312354,0
Leak_760,12.122162,13.8065605,L1601,0.00653,L1601,L1601,110,1998.9633823248237,229.25456188912696,2228.2179442139504,0.006196234328068823,0
Leak_3304,29.3184,13.789082,L770,0.00256,L770,L770,80,2233.9889120307107,162.79745708869666,2396.7863691194075,0.005753154203122622,0
Leak_2761,23.703772,13.786484,L324,0.00318,L324,L324,150,2195.5415531601016,335.7231533963308,2531.2647065564324,0.005446480460514049,0
Leak_1835,42.297276,13.735749,L2465,0.00176,L2465_1,L2465,110,2284.5949351300947,217.85516360963928,2502.450098739734,0.005488920339153792,0
Leak_2660,20.008356,13.61868,L3158,0.00374,L3158,L3158,110,2161.3839569966526,224.40888947605362,2385.792846472706,0.005708240772219524,0
Leak_1947,35.269863,13.572792,L2565,0.00212,L2565_1,L2565,160,2261.681893920653,364.1808773000531,2625.862771220706,0.005168888565685771,0
Leak_1814,31.634071,13.539238,L2450,0.00232,L2450,L2450,75,2249.051872381446,154.60351990767938,2403.6553922891258,0.005632769996692454,0
Leak_1879,55.23747,13.496091,L2502,0.00132,L2502,L2502,63,2312.9152395970045,135.82677497194314,2448.7420145689475,0.005511438448264943,0
Leak_956,26.791344,13.49593,L1789,0.0028,L1789_1,L1789,50,2219.026835424506,126.79548787855498,2345.822323303061,0.00575317643793861,0
Leak_461,36.911957,13.406754,L1371,0.00197,L1371,L1371,110,2271.2009338660205,218.83521384775509,2490.036147713776,0.005384160206810033,0
Leak_2430,7.0241756,13.386632,L2995,0.01151,L2995,L2995,110,1738.7887277811078,234.18272797906843,1972.9714557601762,0.006785010460518499,0
Leak_1779,33.452534,13.382948,L2414,0.00217,L2414_1,L2414,75,2258.5177546834393,154.19560040990646,2412.713355093346,0.005546845377840235,0
Leak_1961,35.78225,13.319439,L2579,0.00205,L2579,L2579,160,2266.1191375109465,363.69646326427215,2629.8156007752186,0.005064780561192146,0
Leak_3072,17.567421,13.3174,L552,0.00417,L552,L552,60,2135.516926156497,138.6800761972767,2274.1970023537738,0.005855869111099129,0
Leak_1568,57.257233,13.129486,L2229,0.00124,L2229,L2229,110,2318.1019767105213,214.8103021369479,2532.912278847469,0.005183553411474076,0
