element,action,new_diameter_m,d_cost,so,1,2,3,4,5,6,7,8,9,leak_pipe_diameter_mm,d_benefit,mb,iter
L378,pipe,0.05,484.23749999999995,8.837549587299979,0.9194027910565423,0.7418104966537513,0.33158333292925396,0.7443577732093447,0.7481869244703869,0.31736526946107785,112205.36045450084,16868.73828125,0.7619600981105334,,0.16245041270002147,0.00033547672929093984,1
L2033,pipe,0.05,485.63349999999997,8.841923773082902,0.9196753551720089,0.7414582599506868,0.33262121723882687,0.7422083592803577,0.7488760399369329,0.31736526946107785,112281.56002239772,16857.3125,0.758840406736116,,0.15807622691709788,0.0003255051945903606,1
L3118,pipe,0.05,534.4934999999999,8.845248402273953,0.9210717221020145,0.7414582599506868,0.3342503575963381,0.7458508271732325,0.7511445596202553,0.31736526946107785,112318.57031086771,16857.53125,0.7640220967841889,,0.1547515977260474,0.0002895294287508593,1
L60,pipe,0.075,563.034,8.83738602107116,0.9198640534057935,0.7418104966537513,0.3321403995387568,0.7458378543063128,0.7489431850584545,0.31736526946107785,112204.30239007475,16868.7578125,0.7640651668505628,,0.16261397892884055,0.0002888173341731415,1
L2080,pipe,0.05,559.2724999999999,8.843805564183743,0.9201303275801338,0.7414582599506868,0.33319478712304046,0.7436103235881587,0.7497068887435213,0.31736526946107785,112303.39030061656,16857.0078125,0.7608861775245906,,0.15619443581625703,0.00027928145191522387,1
L2906,pipe,0.075,598.33325,8.84379135570883,0.9201282309330918,0.7414582599506868,0.33320633073479955,0.7436071922064884,0.7496950426877338,0.31736526946107785,112297.83726182696,16857.0,0.7608799432353051,,0.1562086442911692,0.0002610729794661574,1
L608,pipe,0.075,628.5897500000001,8.838189563098002,0.9198619567587514,0.7418104966537513,0.33215808137817204,0.7455884621232882,0.7490264219460239,0.31736526946107785,112178.02527446853,16868.74609375,0.7637034733385158,,0.16181043690199814,0.00025741819191610766,1
L408,pipe,0.05,640.4150000000001,8.83669687791079,0.9193503748804911,0.7418104966537513,0.33138758268250496,0.7447782171161075,0.7479778887602946,0.31736526946107785,112171.95387838075,16869.08984375,0.7625198654458365,,0.16330312208921072,0.00025499577943866194,1
L2088,pipe,0.075,654.6805,8.83767148705665,0.919388114527248,0.7418104966537513,0.3316287918583574,0.7443581646320535,0.7481648572602694,0.31736526946107785,112203.69156001857,16868.751953125,0.76198705217772,,0.1623285129433505,0.0002479507377161081,1
L2043,pipe,0.05,678.2815,8.83577781859466,0.9189603985306698,0.7418104966537513,0.331007938584527,0.743414668151297,0.7474379497307905,0.31736526946107785,112198.6958752243,16868.771484375,0.760582233061815,,0.16422218140533928,0.00024211508261000672,1
L827,pipe,0.063,693.2830220000001,8.837297730958554,0.9193608581157013,0.7418104966537513,0.3315119627871293,0.744784144374269,0.7481060987269159,0.31736526946107785,112200.63555738036,16868.771484375,0.7625555579269679,,0.16270226904144636,0.00023468376388632568,1
L1504,pipe,0.075,698.5305000000001,8.840418665146874,0.919182643117127,0.7414582599506868,0.33206411127253693,0.7410769798993854,0.7480599724919909,0.31736526946107785,112301.59089648984,16857.017578125,0.7572719383142943,,0.15958133485312587,0.00022845292346307836,1
L894,pipe,0.075,756.4125,8.837214811611112,0.9198787299350878,0.7418104966537513,0.33215769995338534,0.7458664840815837,0.7489694979788323,0.31736526946107785,112191.60651770697,16868.75390625,0.7640927712511835,,0.162785188388888,0.00021520689886654173,1
L764,pipe,0.05,743.3699999999999,8.841393957250405,0.9192308659990942,0.7414582599506868,0.332388962926331,0.7425587944397781,0.7485627484526745,0.31736526946107785,112302.0365664002,16857.0625,0.7597020566877881,,0.15860604274959478,0.00021336083343368015,1
L771,pipe,0.1,766.971,8.837348889527341,0.9194174675858368,0.7418104966537513,0.33157775545061247,0.7444225816264132,0.7481318874855332,0.31736526946107785,112181.95276440057,16869.05859375,0.7619974390527393,,0.1626511104726589,0.00021206944000836916,1
L379,pipe,0.05,761.3435,8.83890491453074,0.9183670474177695,0.7414582599506868,0.33148899157648315,0.7416041144530564,0.7473733205857194,0.31736526946107785,112323.90865146491,16857.1484375,0.758609069735773,,0.16109508546925966,0.00021159317111035908,1
Leak_2507,leak,,753.9208136540203,8.840476701425722,0.9197109981717237,0.7414582599506868,0.33217112247202296,0.7432641940785348,0.7490650002515976,0.31736526946107785,112270.74532522469,16857.126953125,0.7603046411124839,75.0,0.15952329857427827,0.0002115915832076824,1
L1353,pipe,0.05,821.0225,8.830241830576277,0.9164968382562606,0.7414582599506868,0.328372747880144,0.7381436022022358,0.7439260135191801,0.31736526946107785,112311.49903073444,16879.970703125,0.7533206688237795,,0.1697581694237229,0.0002067643327968757,1
L804,pipe,0.05,787.5185,8.838343985793383,0.9183314044180546,0.7414582599506868,0.3313002249026404,0.7415747018323678,0.7471341455743974,0.31736526946107785,112320.41612856225,16857.693359375,0.7585276242392075,,0.16165601420661702,0.0002052726560793391,1
L2129,pipe,0.125,125.20624999999995,8.90314704959024,0.9204154715778528,0.7414582599506868,0.33241627175994826,0.7455692824105579,0.7501599741693085,0.3194786896794646,112226.85687653223,16835.046875,0.7635285541629023,,0.09685295040975994,0.00077354725031506,2
L1504,pipe,0.1,190.36350000000004,8.91639202915104,0.9202162901088579,0.7414582599506868,0.33242569591353704,0.7445357587067812,0.7499728484208055,0.3194786896794646,112211.42192207383,16835.21484375,0.7620362069080118,,0.08360797084895921,0.0004392016896566789,2
L3267,pipe,0.2,39.06300000000002,8.984922951141218,0.9189562052365856,0.7393448397323001,0.3312117777445337,0.7393730050129934,0.7483350001677318,0.31806974286720674,112642.16266696027,16845.119140625,0.7549220511922292,,0.015077048858781694,0.0003859675104006781,2
L909,pipe,0.075,789.0807500000001,8.838411583294768,0.9187318640030863,0.7414582599506868,0.3314800795182625,0.7417623610624644,0.7474950309465104,0.3177175061641423,112321.28282489974,16857.71875,0.7584460043541055,,0.16158841670523216,0.00020478058386956232,2
L752,pipe,0.05,830.271,8.833792483021531,0.9203337023432128,0.7418104966537513,0.3326610544038536,0.7466253967963842,0.7497783319914793,0.31736526946107785,112187.42296113772,16868.623046875,0.765203031291325,,0.16620751697846892,0.0002001846589589049,2
Leak_1493,leak,,856.9955064208574,8.830378942906858,0.916597477314279,0.7414582599506868,0.3284325357172933,0.7380731461146549,0.744051707509351,0.31736526946107785,112311.48933606234,16868.900390625,0.7531751391776998,63.0,0.169621057093142,0.0001979252584433549,2
L828,pipe,0.075,822.626,8.837430328581096,0.9198556668176252,0.7418104966537513,0.3321429289819892,0.7458357294401794,0.7489557649407068,0.31736526946107785,112207.57852842839,16868.7578125,0.7640542646323907,,0.162569671418904,0.00019762282181562946,2
L319,pipe,0.05,838.1234999999999,8.835819158010029,0.9198682466998775,0.7418104966537513,0.3320216772901834,0.7458744243708191,0.7489823923581409,0.31806974286720674,112191.40418146642,16868.728515625,0.7641027047754172,,0.16418084198997107,0.00019589098980039466,2
L759,pipe,0.05,802.8745,8.845942026278163,0.9206230396350157,0.7414582599506868,0.3339081094323862,0.7444100560997321,0.7506197688656301,0.31736526946107785,112304.65256110791,16856.978515625,0.7620323230693153,,0.15405797372183727,0.00019188300752089805,2
L427,pipe,0.05,819.2775,8.845022963756083,0.920591589929385,0.7414582599506868,0.3337258311538879,0.7449853356465834,0.750522536859055,0.3177175061641423,112315.97911831416,16857.046875,0.7628374253973166,,0.1549770362439169,0.00018916305677126115,2
Leak_880,leak,,926.9446814679193,8.83307851155389,0.9179959408913266,0.7414582599506868,0.32969736408958855,0.7396548293633172,0.7459694581425385,0.31736526946107785,112265.85310195765,16857.48828125,0.7553405637505722,75.0,0.16692148844611054,0.00018007707664040095,2
L473,pipe,0.063,917.194436,8.837391242128536,0.9193440849393649,0.7418104966537513,0.3315389880830249,0.7444065332953531,0.748143052131032,0.31736526946107785,112202.23140472996,16868.755859375,0.7620556018800879,,0.1626087578714639,0.00017728929820008622,2
L982,pipe,0.05,940.555,8.834910404076782,0.9188283097670206,0.7418104966537513,0.33066545594192975,0.7435912557104879,0.7469661517301531,0.31736526946107785,112212.71672933485,16869.31640625,0.7608398603445092,,0.16508959592321837,0.00017552359609296467,2
L3277,pipe,0.075,933.5665000000001,8.836843533462648,0.9193273117630285,0.7418104966537513,0.3313105241063792,0.7447500905986049,0.7478482111407437,0.31736526946107785,112213.89675034076,16869.302734375,0.7624679739192367,,0.16315646653735172,0.00017476683935997242,2
L2813,pipe,0.075,1000.2185000000001,8.83519514736054,0.91738581660209,0.7414582599506868,0.33025944715813454,0.7392344972916141,0.7457415001928915,0.31736526946107785,112318.53151754542,16857.208984375,0.7552173248517559,,0.16480485263945965,0.00016476885064559357,2
L311,pipe,0.05,949.9780000000001,8.84460132352282,0.9205769134000906,0.7414582599506868,0.33351677804959096,0.7453142425570208,0.7505341732501384,0.31736526946107785,112281.50709679016,16857.435546875,0.7632458777674376,,0.15539867647717998,0.00016358134238601311,2
L1009,pipe,0.05,992.5559999999999,8.841351428614228,0.9196229389959577,0.7414582599506868,0.3323806901681225,0.7427321946997689,0.7488756730237005,0.31736526946107785,112300.12474333699,16857.041015625,0.7596193270964925,,0.15864857138577193,0.00015983840849863578,2
L165,pipe,0.075,980.4860000000001,8.843425339140428,0.9200904912863349,0.7414582599506868,0.33301559119441937,0.74355843212048,0.7494368406045053,0.31736526946107785,112317.5189667752,16857.541015625,0.7607777911565161,,0.1565746608595724,0.00015969086846683418,2
L1036,pipe,0.063,993.9864520000001,8.841840193592187,0.9196669685838407,0.7414582599506868,0.33264427397421725,0.7421486393585034,0.7489387820996662,0.31736526946107785,112266.20078022181,16856.990234375,0.7587974295379637,,0.1581598064078129,0.00015911666209290838,2
L2900,pipe,0.15,120.983,8.980825778522384,0.9187884734732217,0.7414582599506868,0.3307121130615789,0.740772173444303,0.7476215111793221,0.3187742162733357,112178.8642776418,16845.986328125,0.7567010600314934,,0.01917422147761627,0.00015848690706641653,2
L192,pipe,0.05,1047.3490000000002,8.83615936171652,0.919845183582415,0.7418104966537513,0.33196823991400853,0.7458472484513236,0.748975473422902,0.3177175061641423,112181.70473334292,16868.71484375,0.7640743677501061,,0.16384063828347983,0.00015643366087472258,2
Leak_481,leak,,1216.1239121283409,8.813787126401103,0.920841090927389,0.7418104966537513,0.33116162267172433,0.748227769531082,0.7506492267565709,0.31736526946107785,112197.65537757304,16868.755859375,0.7673995847350099,75.0,0.1862128735988975,0.00015311998369722536,2
L2808,pipe,0.1,42.243250000000046,8.732078872222438,0.9205664301648804,0.7453328636843959,0.32794586947434,0.747059652333014,0.7505894723158725,0.32053539978865797,111013.77346696294,16845.36328125,0.7655229311217335,,0.26792112777756216,0.006342341741640662,3
L3267,pipe,0.25,49.503,8.707654791418417,0.9210843019842667,0.7453328636843959,0.32869165404376605,0.748464188847187,0.751515456481994,0.32053539978865797,110959.06304490304,16834.341796875,0.7674419409283756,,0.2923452085815832,0.005905605894220213,3
L1036,pipe,0.075,118.48804799999994,8.802434351925248,0.9190673275298143,0.7411060232476224,0.32661090215568095,0.7448936868151984,0.7488036531978061,0.32053539978865797,112251.48058543184,16845.96484375,0.7628418593337851,,0.19756564807475208,0.0016673888329627321,3
L2813,pipe,0.1,272.57950000000017,8.740646126073354,0.920549656988544,0.7449806269813315,0.3281561939947449,0.7462972168138345,0.7506633791241047,0.32053539978865797,111002.64917011856,16845.28515625,0.7644261146017551,,0.25935387392664566,0.000951479747841072,3
L828,pipe,0.1,224.18200000000002,8.790324298853935,0.9204364380482732,0.7407537865445579,0.3283851917886998,0.7437999958493289,0.7509119366309398,0.32053539978865797,112288.50282971445,16845.046875,0.7611268812551253,,0.2096757011460646,0.0009352923122555093,3
L1504,pipe,0.125,238.1535,8.868964277937762,0.9196313255841259,0.7291299753434308,0.32747677236148426,0.7456045663718781,0.750153369731126,0.31842197957027124,116695.55723931764,16856.0859375,0.7634681189540116,,0.13103572206223824,0.0005502153949542552,3
L909,pipe,0.1,215.04025000000001,8.966386635934306,0.9194740770559721,0.7220852412821416,0.3279888643235569,0.7404830798151019,0.7498680160687029,0.31208171891511094,119593.89685134219,16855.416015625,0.7569061985007725,,0.03361336406569393,0.00015631196515858743,3
L481,pipe,0.075,587.1515,8.910159848820058,0.9189939448833425,0.7326523423740754,0.33234000623431936,0.7404727909896139,0.747843388852547,0.3099682986967242,115319.54273620727,16868.369140625,0.7577120512445941,,0.08984015117994204,0.00015301017059471368,3
L225,pipe,0.063,1067.056406,8.836893854328807,0.9194090809976685,0.7418104966537513,0.3316030861320712,0.744136060203584,0.7481788523792751,0.3177175061641423,112178.54958797223,16868.666015625,0.7616598014052253,,0.1631061456711933,0.00015285616088714368,3
Leak_3538,leak,,1101.9072843704334,8.833181450867613,0.9182789882420034,0.7414582599506868,0.33033558851146655,0.7394507303794517,0.7470567268823697,0.31806974286720674,112250.64262394406,16845.462890625,0.7549097546592554,63.0,0.1668185491323868,0.00015139073087051724,3
Leak_1837,leak,,1154.5261285237966,8.826834509586874,0.9186228383568996,0.7418104966537513,0.3278176723550325,0.7411971466709817,0.74783007514383,0.31736526946107785,112258.85636798217,16878.642578125,0.7569877149199054,63.0,0.17316549041312612,0.0001499883685045218,3
L607,pipe,0.075,1104.5815,8.835356186981638,0.919386017880206,0.7418104966537513,0.3315229386647664,0.7448147871806138,0.7481158481356615,0.3187742162733357,112193.27634255204,16868.783203125,0.7625920297314122,,0.16464381301836184,0.00014905537800367091,3
L983,pipe,0.05,1101.095,8.837306479096274,0.9193944044683742,0.7418104966537513,0.3315116319059545,0.7449073306924759,0.7481097678592395,0.31736526946107785,112201.74443899783,16868.7734375,0.7626776271932898,,0.16269352090372635,0.00014775611632395603,3
L1139,pipe,0.05,1101.793,8.837440687884987,0.9193692447038696,0.7418104966537513,0.331560854302731,0.7443522932914217,0.748155212683876,0.31736526946107785,112200.58776235874,16868.73046875,0.7619654976278313,,0.16255931211501284,0.00014754070148840378,3
L1502,pipe,0.1,1104.0030000000002,8.83826520288932,0.9186941243563294,0.7414582599506868,0.33137785358444743,0.7404346552342724,0.7473149289655983,0.31736526946107785,112288.31712470026,16857.15625,0.7563190031421989,,0.16173479711068062,0.0001464985123325576,3
L231,pipe,0.05,1122.2095,8.836205036420745,0.9198409902883309,0.7418104966537513,0.33196169968168976,0.7458466892760254,0.7489758927523105,0.3177175061641423,112188.97867102895,16868.712890625,0.7640725121981308,,0.16379496357925483,0.00014595756280734998,3
Leak_3022,leak,,1180.258180173211,8.827820123498588,0.9174046864254684,0.7414582599506868,0.329099802001199,0.7386882389427425,0.7459491730824066,0.3187742162733357,112242.66714313944,16834.4765625,0.7540637495070183,150.0,0.17217987650141175,0.000145883230799674,3
L350,pipe,0.05,1133.0285,8.83484850566373,0.9188933058253241,0.7421627333568158,0.33097190902578605,0.7432403172932991,0.7474250029353059,0.3170130327580134,112198.21203225014,16868.76953125,0.7603478910217523,,0.16515149433626952,0.00014576111221939212,3
L147,pipe,0.05,1114.706,8.839639380236783,0.9191679665878327,0.7414582599506868,0.332163769305433,0.7412651423872503,0.748076536003623,0.3177175061641423,112307.58221527605,16846.041015625,0.7575293939959216,,0.16036061976321747,0.0001438591160029797,3
Leak_2533,leak,,1159.6030333383048,8.836482678779838,0.9186983176504134,0.7414582599506868,0.3312275906560589,0.7406496022189242,0.7473754172327614,0.3177175061641423,112265.0947839617,16846.103515625,0.7565927101791973,75.0,0.16351732122016216,0.0001410114638536456,3
L893,pipe,0.063,1164.61361,8.83727533350936,0.9193608581157013,0.7418104966537513,0.3315015920507014,0.7447626720428158,0.7480784229859608,0.31736526946107785,112201.60552526933,16868.7734375,0.7625355711818429,,0.16272466649063944,0.00013972416696267134,3
L366,pipe,0.05,1149.606,8.84108337556307,0.9196082624666633,0.7414582599506868,0.3322511806343361,0.7427160345336492,0.7487576842114091,0.31736526946107785,112311.51796488173,16857.3671875,0.7595749909341377,,0.15891662443693022,0.00013823572983868404,3
L1033,pipe,0.05,1222.7214999999999,8.833242397911452,0.9169643905466378,0.7414582599506868,0.32911519989201043,0.7389432228787497,0.7446812257837266,0.3170130327580134,112347.08169107905,16879.904296875,0.7545207260735016,,0.1667576020885484,0.0001363823258923217,4
L425,pipe,0.05,1142.1025,8.844554697714035,0.9205601402237542,0.7414582599506868,0.33356762827311065,0.7449574887167301,0.7502879220550496,0.3177175061641423,112312.64803892796,16857.59375,0.7627566640882237,,0.15544530228596543,0.00013610451101014613,4
L258,pipe,0.063,1235.528686,8.835021375539831,0.9188891125312401,0.7418104966537513,0.3306914038796835,0.7437089061932421,0.7469994360019457,0.31736526946107785,112216.53559861246,16869.32421875,0.7610523140938078,,0.16497862446016853,0.00013352876896309353,4
L257,pipe,0.075,1218.3722500000001,8.841505206278633,0.919679548466093,0.7414582599506868,0.3325744347875141,0.7427715606407665,0.7488825395427632,0.3177175061641423,112306.09769076614,16857.07421875,0.7596514231419944,,0.158494793721367,0.00013008733063426796,4
L641,pipe,0.063,1227.692766,8.84138863803896,0.9196313255841259,0.7414582599506868,0.3324285437746996,0.7430974480045933,0.748962054881833,0.31736526946107785,112287.29566626485,16857.138671875,0.7600947244180996,,0.15861136196103942,0.00012919467015987894,4
L86,pipe,0.05,1348.536,8.826746437897453,0.9197340612891863,0.7421627333568158,0.3308249353895457,0.7436142378152465,0.7498082616280045,0.3212398731947869,112134.89424743378,16845.470703125,0.7606675436273657,,0.1732535621025466,0.00012847529624907797,4
L143,pipe,0.075,1247.31325,8.841437687067138,0.9196250356429997,0.7414582599506868,0.3324201910976211,0.7429962931931378,0.7488166524094668,0.31736526946107785,112293.6326244498,16857.458984375,0.7599522360256199,,0.15856231293286172,0.00012712308871316947,4
Leak_1050,leak,,1276.5873020121462,8.83843309452249,0.9191553867055804,0.7414582599506868,0.3316113006842604,0.74201141774031,0.7480816203727,0.31736526946107785,112303.07941710533,16846.083984375,0.7586197813470505,125.0,0.1615669054775104,0.00012656157962941507,4
L757,pipe,0.05,1289.7295,8.837094198425987,0.9198493768764991,0.7418104966537513,0.33194321619483924,0.7457978173549573,0.7487172713396736,0.31736526946107785,112216.81284744578,16869.271484375,0.7639447736185494,,0.1629058015740128,0.00012631005305687186,4
L636,pipe,0.05,1239.4735,8.844134892687007,0.9206398128113521,0.7414582599506868,0.33354642708173593,0.7450642352811682,0.7506457672889515,0.3177175061641423,112275.47917838793,16857.017578125,0.7629168177303335,,0.15586510731299263,0.00012575106068261454,4
Leak_1270,leak,,1387.681845252483,8.825564741588561,0.9186249350039417,0.7425149700598802,0.329464668032668,0.7412004458052415,0.7468621056206914,0.31806974286720674,112035.79975980998,16857.78125,0.7575847883113064,75.0,0.1744352584114388,0.0001257026306197016,4
L2022,pipe,0.063,1303.897088,8.836762762010922,0.9198367969942468,0.7418104966537513,0.3319637948669135,0.7458396436672672,0.7489816585316762,0.31736526946107785,112194.21751294206,16868.72265625,0.7640657894903978,,0.16323723798907785,0.00012519181114167642,4
L264,pipe,0.063,1312.320702,8.836755700860305,0.9193587614686594,0.7418104966537513,0.33146234722870493,0.7443426754762916,0.74793029487244,0.3177175061641423,112206.72256910182,16869.29296875,0.7619003804476234,,0.16324429913969496,0.00012439360202952507,4
L88,pipe,0.075,1279.5430000000001,8.842100448254222,0.9196669685838407,0.7414582599506868,0.3326524340618098,0.7421662533803985,0.7489578615877489,0.31736526946107785,112293.37071740969,16856.994140625,0.7588184852768628,,0.1578995517457784,0.00012340308355856614,4
L305,pipe,0.075,1265.2917499999999,8.845588957426191,0.9201974202854795,0.7414582599506868,0.333216978554051,0.7433850877780189,0.7498213656720173,0.31736526946107785,112425.89998951537,16868.048828125,0.7605209601059691,,0.154411042573809,0.00012203591983730948,4
Leak_3488,leak,,2497.8425262037013,8.695346497010025,0.9226022744427113,0.744628390278267,0.3307036504704393,0.74715420887595,0.7545049082507255,0.32053539978865797,110959.02170397437,16843.1171875,0.7650690108306029,150.0,0.30465350298997507,0.00012196665714271305,4
Leak_2561,leak,,1444.702246713106,8.824951451788621,0.9156602760864825,0.7414582599506868,0.32733663494540144,0.7326226967299115,0.742585260151965,0.31842197957027124,112305.45068887036,16857.537109375,0.7449105169005876,90.0,0.17504854821137883,0.00012116583095903538,4
L343,pipe,0.05,1363.8919999999998,8.835372008597407,0.9188995957664503,0.7418104966537513,0.33093766339112957,0.7433259829489928,0.7473366816786595,0.31736526946107785,112176.10050492287,16868.767578125,0.7604889546841976,,0.1646279914025932,0.00012070456561266818,4
Leak_3010,leak,,1357.439635920174,8.836999785802131,0.9188765326489877,0.7411060232476224,0.3312056480990004,0.7425313389326335,0.748508025964877,0.3187742162733357,112425.66447864874,16834.76171875,0.7594941094912777,60.0,0.1630002141978686,0.00012007916218489883,4
Leak_2357,leak,,1422.0191775604424,8.831976373240947,0.9182454418893305,0.7414582599506868,0.33012902703328967,0.7392035189800903,0.7465438870158841,0.31806974286720674,112253.03188491175,16835.17578125,0.7544941444758622,63.0,0.16802362675905336,0.00011815848155248355,4
Leak_808,leak,,1458.4791895521714,8.829829318765402,0.9180735168318824,0.7421627333568158,0.3297653448199514,0.7428946910414437,0.7461988313289387,0.31736526946107785,112164.70050620049,16857.76171875,0.7601074705185368,50.0,0.17017068123459822,0.0001166767976215344,4
Leak_2148,leak,,1602.0193145808146,8.813999370794544,0.9205727201060064,0.7453328636843959,0.3322930123061325,0.7459173690337255,0.7499658246532146,0.3194786896794646,111314.57985773555,16868.90234375,0.7643446152168215,63.0,0.18600062920545568,0.00011610386186518901,4
Leak_3484,leak,,2612.3463294874537,8.704974008821253,0.9221829450343011,0.7407537865445579,0.3300916113218975,0.7492925511340314,0.7535513007598249,0.32053539978865797,112286.05735258877,16845.294921875,0.7689803198882276,160.0,0.29502599117874695,0.00011293525205619712,4
L1078,pipe,0.1,1448.2890000000002,8.836858869546194,0.9182412485952465,0.7414582599506868,0.33099733357525923,0.7401805659787425,0.7468273536959694,0.3177175061641423,112310.19537407583,16857.43359375,0.7562785775910641,,0.16314113045380552,0.00011264404442331985,4
Leak_2067,leak,,1570.2961489001666,8.823920478208507,0.9180881933611768,0.7425149700598802,0.3293396095283851,0.7405565554492934,0.7462253539140207,0.31842197957027124,112024.08208801255,16846.109375,0.7565364745682102,90.0,0.17607952179149322,0.00011213141031697689,4
Leak_3486,leak,,2487.2603061619793,8.721987993845312,0.921677653097167,0.744628390278267,0.3294667210499274,0.7461508247207497,0.7528333039802747,0.32053539978865797,110969.00111842729,16843.923828125,0.763908670017682,150.0,0.2780120061546878,0.00011177439107034206,4
Leak_1608,leak,,1514.3104849610036,8.83087583715129,0.9182894714772136,0.7414582599506868,0.33011714668768244,0.7391797540299142,0.7467046998440094,0.31842197957027124,112187.51460056735,16834.85546875,0.7544786974897804,63.0,0.16912416284871057,0.00011168394099382192,4
